"","edon.x","disloc1996.x","escenario1","dsi_SQ_E1_sec","edon.y","disloc2018","disloc1996.y","escenario3","dsi_SQ_E1_pob","pob_total","dif"
"1",15,13,10,0.421,15,14,13,4,0.416021641380062,1958,0.00497835861993801
"2",15,14,10,0.421,15,14,13,4,0.416021641380062,1958,0.00497835861993801
"3",15,39,17,0.792,15,39,39,16,0.773232793380544,2688,0.0187672066194561
"4",15,8,9,0.425,15,9,8,1,0.468257318001062,1222,0.043257318001062
"5",15,34,9,0.425,15,9,8,1,0.468257318001062,1222,0.043257318001062
"6",15,45,5,0.99,15,45,45,5,0.997881085903645,2225,0.007881085903645
"7",15,5,6,0.563,15,7,5,9,0.550960099514425,2665,0.0120399004855749
"8",15,6,6,0.563,15,7,5,9,0.550960099514425,2665,0.0120399004855749
"9",15,35,6,0.563,15,7,5,9,0.550960099514425,2665,0.0120399004855749
"10",15,7,6,0.563,15,7,5,9,0.550960099514425,2665,0.0120399004855749
"11",15,10,8,0.308,15,10,10,10,0.286258979307387,2417,0.021741020692613
"12",15,11,8,0.308,15,10,10,10,0.286258979307387,2417,0.021741020692613
"13",15,12,8,0.308,15,10,10,10,0.286258979307387,2417,0.021741020692613
"14",15,9,1,0.549,15,9,9,1,0.482611958969227,2162,0.0663880410307731
"15",15,28,12,0.492,15,28,28,11,0.529393358403832,1664,0.037393358403832
"16",15,27,12,0.492,15,28,28,11,0.529393358403832,1664,0.037393358403832
"17",15,20,36,0.506,15,20,20,33,0.650104773916757,2255,0.144104773916757
"18",15,23,15,0.644,15,23,23,15,0.687662334865329,3793,0.043662334865329
"19",15,40,15,0.644,15,23,23,15,0.687662334865329,3793,0.043662334865329
"20",15,5,6,0.563,15,4,6,2,0.550960099514425,2914,0.0120399004855749
"21",15,6,6,0.563,15,4,6,2,0.550960099514425,2914,0.0120399004855749
"22",15,35,6,0.563,15,4,6,2,0.550960099514425,2914,0.0120399004855749
"23",15,7,6,0.563,15,4,6,2,0.550960099514425,2914,0.0120399004855749
"24",15,16,42,0.228,15,29,16,38,0.178579022758779,1678,0.049420977241221
"25",15,29,42,0.228,15,29,16,38,0.178579022758779,1678,0.049420977241221
"26",15,38,35,0.356,15,38,38,32,0.341322701573406,4059,0.014677298426594
"27",15,8,9,0.425,15,9,34,1,0.468257318001062,3706,0.043257318001062
"28",15,34,9,0.425,15,9,34,1,0.468257318001062,3706,0.043257318001062
"29",15,28,12,0.492,15,1,27,13,0.529393358403832,2480,0.037393358403832
"30",15,27,12,0.492,15,1,27,13,0.529393358403832,2480,0.037393358403832
"31",15,36,37,0.429,15,12,36,31,0.434189837157891,6236,0.00518983715789101
"32",15,19,37,0.429,15,12,36,31,0.434189837157891,6236,0.00518983715789101
"33",15,36,37,0.429,15,19,19,34,0.434189837157891,852,0.00518983715789101
"34",15,19,37,0.429,15,19,19,34,0.434189837157891,852,0.00518983715789101
"35",15,43,38,0.669,15,43,43,37,0.619473121670154,2229,0.049526878329846
"36",15,13,10,0.421,15,14,14,4,0.416021641380062,2660,0.00497835861993801
"37",15,14,10,0.421,15,14,14,4,0.416021641380062,2660,0.00497835861993801
"38",15,5,6,0.563,15,35,35,6,0.550960099514425,3441,0.0120399004855749
"39",15,6,6,0.563,15,35,35,6,0.550960099514425,3441,0.0120399004855749
"40",15,35,6,0.563,15,35,35,6,0.550960099514425,3441,0.0120399004855749
"41",15,7,6,0.563,15,35,35,6,0.550960099514425,3441,0.0120399004855749
"42",15,23,15,0.644,15,5,40,18,0.687662334865329,5551,0.043662334865329
"43",15,40,15,0.644,15,5,40,18,0.687662334865329,5551,0.043662334865329
"44",15,31,19,0.339,15,3,31,17,0.344931450393059,4673,0.00593145039305898
"45",15,10,8,0.308,15,10,11,10,0.286258979307387,3835,0.021741020692613
"46",15,11,8,0.308,15,10,11,10,0.286258979307387,3835,0.021741020692613
"47",15,12,8,0.308,15,10,11,10,0.286258979307387,3835,0.021741020692613
"48",15,21,25,0.604,15,21,21,28,0.567761246203928,2378,0.036238753796072
"49",15,22,28,0.477,15,22,22,24,0.475797994090474,4157,0.00120200590952596
"50",15,42,27,0.588,15,42,42,23,0.616184781718404,2471,0.028184781718404
"51",15,33,23,0.357,15,6,33,25,0.419324277196297,3882,0.062324277196297
"52",15,17,4,0.547,15,17,17,7,0.646132255349972,2586,0.0991322553499719
"53",15,44,3,0.357,15,17,44,7,0.338831153730554,2967,0.018168846269446
"54",15,15,3,0.357,15,17,44,7,0.338831153730554,2967,0.018168846269446
"55",15,3,3,0.357,15,17,44,7,0.338831153730554,2967,0.018168846269446
"56",15,44,3,0.357,15,15,15,8,0.338831153730554,1659,0.018168846269446
"57",15,15,3,0.357,15,15,15,8,0.338831153730554,1659,0.018168846269446
"58",15,3,3,0.357,15,15,15,8,0.338831153730554,1659,0.018168846269446
"59",15,44,3,0.357,15,15,3,8,0.338831153730554,3322,0.018168846269446
"60",15,15,3,0.357,15,15,3,8,0.338831153730554,3322,0.018168846269446
"61",15,3,3,0.357,15,15,3,8,0.338831153730554,3322,0.018168846269446
"62",15,5,6,0.563,15,7,7,9,0.550960099514425,2311,0.0120399004855749
"63",15,6,6,0.563,15,7,7,9,0.550960099514425,2311,0.0120399004855749
"64",15,35,6,0.563,15,7,7,9,0.550960099514425,2311,0.0120399004855749
"65",15,7,6,0.563,15,7,7,9,0.550960099514425,2311,0.0120399004855749
"66",15,4,2,0.531,15,4,4,2,0.5143395762263,3157,0.0166604237737
"67",15,30,44,0.495,15,32,30,41,0.575658084339433,1832,0.080658084339433
"68",15,16,42,0.228,15,29,29,38,0.178579022758779,1436,0.049420977241221
"69",15,29,42,0.228,15,29,29,38,0.178579022758779,1436,0.049420977241221
"70",15,25,21,0.323,15,25,25,20,0.325467470497342,4958,0.00246747049734197
"71",15,32,20,0.608,15,41,32,21,0.579377170228243,2438,0.028622829771757
"72",15,41,20,0.608,15,41,32,21,0.579377170228243,2438,0.028622829771757
"73",15,32,20,0.608,15,41,41,21,0.579377170228243,1695,0.028622829771757
"74",15,41,20,0.608,15,41,41,21,0.579377170228243,1695,0.028622829771757
"75",15,24,22,0.551,15,24,24,22,0.565648649243224,1647,0.014648649243224
