"","edon.x","disloc2015.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2015.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"1",6,1,11,0.581,6,6,1,15,0.484284030431832,5884,0.096715969568168
"2",6,6,11,0.581,6,6,1,15,0.484284030431832,5884,0.096715969568168
"3",6,2,12,0.5,6,2,2,16,0.381246950307724,1916,0.118753049692276
"4",6,5,12,0.5,6,2,2,16,0.381246950307724,1916,0.118753049692276
"5",6,2,12,0.5,6,2,5,16,0.381246950307724,295,0.118753049692276
"6",6,5,12,0.5,6,2,5,16,0.381246950307724,295,0.118753049692276
"7",6,3,9,0.308,6,1,3,16,0.297778429503629,906,0.010221570496371
"8",6,4,14,0.419,6,4,4,1,0.343164947776391,2841,0.075835052223609
"9",6,1,11,0.581,6,6,6,15,0.484284030431832,2463,0.096715969568168
"10",6,6,11,0.581,6,6,6,15,0.484284030431832,2463,0.096715969568168
"11",6,7,15,0.579,6,7,7,4,0.677612244897959,7725,0.0986122448979591
"12",6,8,16,0.683,6,8,8,5,0.744193359047459,3320,0.0611933590474589
"13",6,9,1,0.636,6,9,9,2,0.620295873345445,2457,0.015704126654555
"14",6,13,4,0.857,6,13,13,8,0.767192008879023,463,0.089807991120977
"15",6,14,2,0.485,6,14,14,7,0.253775632224634,572,0.231224367775366
"16",6,11,2,0.485,6,14,14,7,0.253775632224634,572,0.231224367775366
"17",6,14,2,0.485,6,14,11,7,0.253775632224634,2221,0.231224367775366
"18",6,11,2,0.485,6,14,11,7,0.253775632224634,2221,0.231224367775366
"19",6,12,3,0.176,6,12,12,8,0.24805231988668,721,0.07205231988668
"20",6,10,6,0.333,6,10,10,10,0.310306514761384,4006,0.022693485238616
"21",6,15,6,0.333,6,10,10,10,0.310306514761384,4006,0.022693485238616
"22",6,10,6,0.333,6,10,15,10,0.310306514761384,10229,0.022693485238616
"23",6,15,6,0.333,6,10,15,10,0.310306514761384,10229,0.022693485238616
"24",6,16,7,0.3,6,16,16,12,0.260863023088626,917,0.039136976911374
