"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,7,18,16,5562,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,11,0.292,0.119,0.881,0.199,0.148,0.818,0.034,11,0.285
7,2,7,3,3,3339,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,1,0.506,0.303,0.698,0.145,0,0.973,0.027,1,0.491
35,4,7,20,7,4060,19,23,0,1,1,0,0,0,202922,4763244,0,0.517432553628599,0.978053143572407,7,0.435,0.124,0.876,0.066,0,0.81,0.19,7,0.382
44,5,7,11,12,3226,23,11,1,0,0,0,1,0,203668,4763244,0,1.14261328635497,0.974470707229413,23,0.533,0.24,0.76,0.083,0,0.985,0.015,23,0.524
54,6,7,17,17,2716,9,18,0,1,1,0,1,0,187935,4763244,0,0.682078590674145,1.05604863383617,9,0.333,0.051,0.949,0.152,0,0.934,0.066,9,0.386
88,9,7,15,15,1760,11,6,1,0,0,0,0,0,223069,4763244,0,0.906973609048326,0.889717979638587,11,0.395,0.292,0.708,0.108,0.377,0.623,0,11,0.426
130,12,7,2,14,6772,10,9,1,0,0,0,1,0,212230,4763244,0,0.826855616844702,0.93515761202469,15,0.233,0.22,0.781,0.163,0.125,0.771,0.104,15,0.187
163,15,7,24,24,2650,12,19,1,0,0,0,1,0,201731,4763244,0,1.33765021466459,0.983827473219287,12,0.323,0.277,0.723,0.072,0.04,0.96,0,12,0.333
186,16,7,9,9,1464,20,20,0,1,1,0,1,0,187406,4763244,0,1.05902959350288,1.05902959350288,20,1,0.132,0.868,0.079,0,0.796,0.204,20,1
197,17,7,14,14,2592,13,21,0,1,1,0,0,1,219171,4763244,0,0.826855616844702,0.90554179156914,13,0.366,0.22,0.781,0.163,0.125,0.771,0.104,13,0.43
234,18,7,12,13,1431,4,12,1,0,0,0,1,0,207117,4763244,0,1.50375429982876,0.958243408315107,4,0.539,0.213,0.787,0.08,0.052,0.914,0.034,4,0.543
239,19,7,6,6,6070,6,8,1,0,0,0,1,0,197669,4763244,0,0.781864560352978,1.00404464028249,6,0.72,0.345,0.655,0.084,0,1,0,6,0.716
293,20,7,23,23,2728,8,7,0,1,1,0,1,0,188884,4763244,0,0.791329085660516,1.05074278393088,8,0.426,0.174,0.826,0.208,0,0.818,0.182,8,0.416
336,23,7,22,22,963,21,5,1,0,0,0,1,0,196274,4763244,0,0.883024114611141,1.0111807982718,21,0.778,0.097,0.903,0.029,0,0.947,0.053,21,0.784
456,31,7,4,7,3068,17,2,1,0,0,0,1,0,187221,4763244,0,0.517432553628599,1.06007605984371,17,0.715,0.124,0.876,0.066,0,0.81,0.19,17,0.694
532,35,7,24,24,3561,2,19,0,1,1,0,1,0,201731,4763244,0,1.33765021466459,0.983827473219287,12,0.323,0.277,0.723,0.072,0.04,0.96,0,12,0.333
540,37,7,16,16,3645,3,15,0,1,1,0,1,0,201635,4763244,0,0.819399947153733,0.984295881171424,3,0.747,0.119,0.881,0.199,0.148,0.818,0.034,3,0.707
556,38,7,8,10,2564,22,4,1,0,0,0,1,0,195857,4763244,0,1.67399207152497,1.01333370775617,22,1,0.227,0.773,0,0,0.865,0.135,22,1
718,52,7,20,20,3372,7,23,1,0,0,0,1,0,202922,4763244,0,1.23121708220376,0.978053143572407,7,0.435,0.169,0.831,0.034,0,0.733,0.267,7,0.382
815,59,7,7,7,3370,18,3,1,0,0,0,1,0,197378,4763244,0,0.517432553628599,1.00552493185664,19,0.396,0.124,0.876,0.066,0,0.81,0.19,19,0.395
1113,77,7,5,5,4271,24,1,1,0,0,0,1,0,185634,4763244,0,0.886815848149456,1.06913873536098,24,1,0.606,0.394,0.061,0,1,0,24,1
1602,102,7,1,1,11313,15,13,1,0,0,0,1,0,198014,4763244,0,0.406505322275726,1.00229529225206,15,0.399,0.961,0.038,0.019,0.742,0.258,0,15,0.449
1621,102,7,1,1,1086,16,13,1,0,0,0,0,0,198014,4763244,0,0.406505322275726,1.00229529225206,15,0.399,0.961,0.038,0.019,0.742,0.258,0,15,0.449
1638,102,7,2,1,10220,14,9,1,0,0,0,0,0,212230,4763244,0,0.406505322275726,0.93515761202469,15,0.233,0.961,0.038,0.019,0.742,0.258,0,15,0.187
