"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,17,9,9,2107,1,1,0,1,1,0,1,0,142275,1777227,0,1.25347323608695,1.04095765243367,1,0.485,0.411,0.589,0.232,0,0.95,0.05,1,0.434
12,2,17,4,13,2745,11,11,0,1,1,0,0,0,149549,1777227,0,1.12714857053704,0.990325913245826,11,0.824,0.381,0.619,0.175,0.3,0.3,0.4,11,0.788
24,3,17,11,18,3542,2,2,1,0,0,0,0,0,145335,1777227,0,0.950113389595101,1.0190404926549,2,0.424,0.468,0.533,0.208,0.182,0.636,0.182,2,0.434
44,4,17,10,16,1941,3,3,1,0,0,0,0,0,157246,1777227,0,1.2348028180757,0.941850667107589,3,0.749,0.442,0.557,0.192,0.25,0.5,0.25,3,0.742
86,5,17,9,8,1071,4,1,1,0,0,0,1,0,142275,1777227,0,0.858571233952759,1.04095765243367,1,0.485,0.39,0.611,0.208,0.053,0.947,0,1,0.434
97,6,17,4,14,5717,12,12,1,0,0,0,0,0,149549,1777227,0,0.959727379355482,0.990325913245826,12,0.963,0.896,0.104,0.042,0,0,1,12,0.94
188,7,17,2,1,4047,10,9,0,1,1,1,0,0,152612,1777227,0,0.839132380895722,0.97044957146227,10,0.894,0.733,0.266,0.083,1,0,0,10,0.876
190,7,17,1,1,3264,8,8,1,0,0,1,0,0,152413,1777227,0,0.839132380895722,0.971716651466738,8,0.938,0.733,0.266,0.083,1,0,0,8,0.936
256,7,17,3,2,2520,9,10,1,0,0,0,0,0,152397,1777227,0,0.886118191173655,0.971818670971213,9,0.888,1,0,0,1,0,0,9,0.844
387,7,17,5,4,5979,NA,NA,1,0,0,0,0,0,139405,1777227,0,0.96524424023202,1.06238836483627,NA,0,1,0,0,0.938,0,0.062,NA,0
391,8,17,8,5,5445,5,4,0,1,1,0,0,0,140464,1777227,0,0.545520428158887,1.05437870201618,5,1,0.826,0.174,0.087,0.2,0,0.8,5,1
431,11,17,6,6,1865,6,6,1,0,0,0,0,0,147425,1777227,0,1.15129236629353,1.0045938612854,6,1,1,0,0,0.6,0,0.4,6,1
455,11,17,12,6,6275,7,7,1,0,0,0,0,0,146839,1777227,0,1.15129236629353,1.00860295970417,7,1,1,0,0,0.6,0,0.4,7,1
