"seccion","munn","edon","disloc2016","disloc2007","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2007","RRI_2016","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,30,1,10,2034,20,1,0,1,1,0,1,0,243899,7622854,0,0.0429083727090723,1.04180473611345,10,0.035,0.484,0.515,0.085,0.341,0.622,0.037,10,0.028
8,3,30,3,20,2056,13,3,1,0,0,0,0,0,251820,7622854,0,4.94687282600795,1.00903476027851,10,0.033,0.87,0.13,0.043,0.125,0.25,0.625,10,0.03
9,3,30,3,NA,3599,13,3,1,0,0,0,0,0,251820,7622854,0,Inf,1.00903476027851,10,0.033,0,0,0,0,0,0,10,0.03
15,3,30,3,8,1839,13,3,1,0,0,0,1,0,251820,7622854,0,0.831210541822696,1.00903476027851,10,0.033,0.391,0.609,0.06,0.212,0.753,0.035,10,0.03
16,3,30,3,12,1137,13,3,1,0,0,0,0,0,251820,7622854,0,1.63882086912702,1.00903476027851,10,0.033,0.458,0.542,0.092,0.372,0.535,0.093,10,0.03
38,3,30,3,28,2779,13,3,0,1,0,0,1,0,251820,7622854,0,1.11093421840572,1.00903476027851,10,0.033,0.17,0.829,0.137,0.386,0.561,0.053,10,0.03
100,6,30,6,13,1272,15,6,0,1,0,0,0,0,247274,7622854,0,28.8062503542749,1.02758532370299,10,0.037,0.889,0.111,0,1,0,0,10,0.028
207,10,30,2,1,1091,23,2,0,1,0,0,1,0,250943,7622854,0,4.29842089355636,1.01256115266548,10,0.035,0.636,0.364,0.091,0.2,0.733,0.067,10,0.047
225,11,30,10,2,1016,24,10,0,1,0,0,0,0,256090,7622854,0,19.8817815961545,0.992210290653026,10,0.04,0.25,0.75,0.167,1,0,0,10,0.032
350,16,30,5,14,1389,22,5,0,1,0,0,1,0,264000,7622854,0,4.62271876618407,0.962481565656566,10,0.032,0.161,0.839,0.129,0.286,0.571,0.143,10,0.036
375,17,30,4,27,3234,8,4,1,0,0,1,0,0,238173,7622854,0,2.54827422402845,1.06685112642211,10,0.031,0.253,0.746,0.093,0.138,0.862,0,10,0.034
428,24,30,10,23,3100,24,10,0,1,1,0,0,0,256090,7622854,0,9.0803176206563,0.992210290653026,10,0.04,0.879,0.121,0.03,0.917,0.083,0,10,0.032
481,27,30,1,25,3192,20,1,1,0,0,0,0,0,243899,7622854,0,26.2489549113999,1.04180473611345,10,0.035,1,0,0,NA,NA,NA,10,0.028
547,29,30,11,24,637,7,11,1,0,0,1,0,0,249811,7622854,0,76.9713131721109,1.01714949835409,10,0.038,1,0,0,1,0,0,10,0.044
1902,89,30,29,19,1360,30,29,1,0,0,0,0,0,227429,7622854,0,6.27733281947649,1.11725036531548,10,0.036,1,0,0,0,1,0,10,0.035
2675,119,30,15,29,1626,4,15,1,0,0,0,0,0,260293,7622854,0,161.658692793824,0.976188884577508,10,0.029,1,0,0,NA,NA,NA,10,0.033
3383,142,30,17,6,1574,11,17,1,0,0,0,0,0,247632,7622854,0,30.554113039958,1.02609975016691,10,0.033,0.167,0.834,0.167,0,1,0,10,0.029
3581,153,30,13,7,1064,21,13,0,1,0,0,0,0,280458,7622854,0,247.046085040187,0.906000660823843,10,0.031,0,1,0,NA,NA,NA,10,0.046
3899,173,30,23,3,2148,18,23,0,1,1,1,0,0,259613,7622854,0,52.4037150085244,0.978745799837964,10,0.025,0.667,0.334,0.167,1,0,0,10,0.029
4238,192,30,27,5,1403,28,27,1,0,0,1,0,0,275858,7622854,0,187.353552731831,0.921108444682892,10,0.038,1,0,0,1,0,0,10,0.036
