"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"854",1714,17,18,18,543,8,3,6,1,0,0,1,0,0,1,0,0
"855",1715,17,18,18,763,8,3,6,1,0,0,1,0,0,1,0,0
"856",1716,17,18,18,818,8,3,6,1,0,0,1,0,0,1,0,0
"857",1717,17,18,18,1132,8,3,6,1,0,0,1,0,0,1,0,0
"858",1718,17,18,18,444,8,3,6,1,0,0,1,0,0,1,0,0
"859",1719,19,20,20,661,8,3,5,1,0,0,1,0,0,1,0,0
"860",1720,17,18,18,1043,8,3,6,1,0,0,1,0,0,1,0,0
"861",1721,17,18,18,565,8,3,6,1,0,0,1,0,0,1,0,0
"862",1722,17,18,18,405,8,3,6,1,0,0,1,0,0,1,0,0
"863",1723,17,18,18,522,8,3,6,1,0,0,1,0,0,1,0,0
"864",1724,17,18,18,880,8,3,6,1,0,0,1,0,0,1,0,0
"865",1725,17,18,18,628,8,3,6,1,0,0,1,0,0,1,0,0
"866",1726,17,18,18,964,8,3,6,1,0,0,1,0,0,1,0,0
"867",1727,17,18,18,617,8,3,6,1,0,0,1,0,0,1,0,0
"868",1728,17,18,18,485,8,3,6,1,0,0,1,0,0,1,0,0
"869",1729,17,18,18,1323,8,3,6,1,0,0,1,0,0,1,0,0
"870",1730,17,18,18,708,8,3,6,1,0,0,1,0,0,1,0,0
"871",1731,17,18,18,1434,8,3,6,1,0,0,1,0,0,1,0,0
"872",1732,17,18,18,2145,8,3,6,1,0,0,1,0,0,1,0,0
"873",1733,19,20,20,1754,8,3,5,1,0,0,1,0,0,1,0,0
"874",1734,19,20,20,6044,8,4,5,1,0,0,1,0,0,1,0,0
"875",1735,19,20,20,711,8,4,5,1,0,0,1,0,0,1,0,0
"876",1736,19,20,20,1737,8,4,5,1,0,0,1,0,0,1,0,0
"877",1737,19,20,20,618,8,9,5,1,0,0,0.97,0.03,0,1,0,0
"878",1738,17,18,18,878,8,3,6,1,0,0,1,0,0,1,0,0
"879",1739,17,18,18,579,8,3,6,1,0,0,1,0,0,1,0,0
"880",1740,17,18,18,649,8,3,6,1,0,0,1,0,0,1,0,0
"881",1741,19,20,20,169,8,4,5,1,0,0,1,0,0,1,0,0
"882",1742,19,20,20,177,8,4,5,1,0,0,1,0,0,1,0,0
"883",1743,19,20,20,3999,8,4,5,1,0,0,1,0,0,1,0,0
"884",1744,19,20,20,636,8,4,5,1,0,0,1,0,0,1,0,0
"885",1745,19,20,20,2158,8,4,5,1,0,0,1,0,0,1,0,0
"886",1746,17,18,18,1199,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"887",1747,17,18,18,726,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"888",1748,17,18,18,639,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"889",1749,17,18,18,2013,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"890",1750,19,20,20,1031,8,4,5,1,0,0,1,0,0,1,0,0
"891",1751,19,20,20,555,8,4,5,1,0,0,1,0,0,1,0,0
"892",1753,19,20,20,916,8,7,5,1,0,0,1,0,0,1,0,0
"893",1754,19,20,20,2591,8,4,5,1,0,0,1,0,0,1,0,0
"894",1755,19,20,20,2601,8,4,5,1,0,0,1,0,0,1,0,0
"895",1756,19,20,20,3455,8,4,5,1,0,0,1,0,0,1,0,0
"896",1757,19,20,20,2109,8,4,5,1,0,0,1,0,0,1,0,0
"897",1758,19,20,20,7838,8,4,5,1,0,0,1,0,0,1,0,0
"898",1759,17,18,18,567,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"899",1760,17,18,18,872,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"900",1761,17,18,18,519,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"901",1762,17,18,18,591,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"902",1763,17,18,18,2468,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"903",1764,17,18,18,1347,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"904",1765,17,18,18,678,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"905",1766,17,18,18,1081,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"906",1770,17,18,18,522,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"907",1771,19,20,20,477,8,4,5,1,0,0,1,0,0,1,0,0
"908",1772,19,20,20,9449,8,4,5,1,0,0,1,0,0,1,0,0
"909",1773,19,20,20,888,8,4,5,1,0,0,1,0,0,1,0,0
"910",1774,19,20,20,1042,8,4,5,1,0,0,1,0,0,1,0,0
"911",1775,19,20,20,933,8,4,5,1,0,0,1,0,0,1,0,0
"912",1791,19,20,20,633,8,7,5,1,0,0,1,0,0,1,0,0
"913",1792,19,20,20,487,8,7,5,1,0,0,1,0,0,1,0,0
"914",1793,19,20,20,941,8,7,5,1,0,0,1,0,0,1,0,0
"915",1794,19,20,20,1659,8,7,5,1,0,0,1,0,0,1,0,0
"916",1795,19,20,20,1625,8,7,5,1,0,0,1,0,0,1,0,0
"917",1796,19,20,20,1038,8,7,5,1,0,0,1,0,0,1,0,0
"918",1811,19,20,20,848,8,7,5,1,0,0,1,0,0,1,0,0
"919",1827,20,19,19,5971,8,9,8,1,0,0,0.97,0.03,0,1,0,0
"920",1828,19,20,20,1015,8,4,5,1,0,0,1,0,0,1,0,0
"921",1829,19,20,20,925,8,4,5,1,0,0,1,0,0,1,0,0
"922",1830,19,20,20,1161,8,4,5,1,0,0,1,0,0,1,0,0
"923",1946,19,20,20,1116,8,3,5,1,0,0,1,0,0,1,0,0
"924",1947,19,20,20,864,8,3,5,1,0,0,1,0,0,1,0,0
"925",1948,19,20,20,906,8,3,5,1,0,0,1,0,0,1,0,0
"926",1949,19,20,20,1212,8,3,5,1,0,0,1,0,0,1,0,0
"927",1950,22,21,21,1431,8,3,4,1,0,0,1,0,0,1,0,0
"928",1966,22,21,21,422,8,3,4,1,0,0,1,0,0,1,0,0
"929",3028,19,20,20,466,8,4,5,1,0,0,1,0,0,1,0,0
"930",3029,19,20,20,741,8,4,5,1,0,0,1,0,0,1,0,0
"931",3030,19,20,20,191,8,9,5,1,0,0,0.97,0.03,0,1,0,0
"932",3031,19,20,20,237,8,4,5,1,0,0,1,0,0,1,0,0
"933",3032,19,20,20,957,8,4,5,1,0,0,1,0,0,1,0,0
"934",3033,19,20,20,367,8,4,5,1,0,0,1,0,0,1,0,0
"935",3034,19,20,20,354,8,9,5,1,0,0,0.97,0.03,0,1,0,0
"936",3035,19,20,20,363,8,4,5,1,0,0,1,0,0,1,0,0
"937",3036,19,20,20,391,8,4,5,1,0,0,1,0,0,1,0,0
"938",3037,19,20,20,183,8,4,5,1,0,0,1,0,0,1,0,0
"939",3038,15,15,15,404,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"940",3039,19,20,20,298,8,9,5,1,0,0,0.97,0.03,0,1,0,0
"941",3040,19,20,20,261,8,9,5,1,0,0,0.97,0.03,0,1,0,0
"942",3041,15,15,15,438,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"943",3042,15,15,15,272,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"944",3043,15,15,15,294,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"945",3044,15,15,15,539,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"946",3045,15,15,15,326,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"947",3046,15,15,15,245,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"948",3047,15,15,15,474,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"949",3048,15,15,15,305,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"950",3049,15,15,15,323,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"951",3050,15,15,15,399,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"952",3051,15,15,15,441,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"953",3052,15,15,15,386,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"954",3053,15,15,15,543,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"955",3054,15,15,15,317,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"956",3055,15,15,15,218,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"957",3056,15,15,15,206,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"958",3057,15,15,15,311,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"959",3058,15,15,15,641,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"960",3059,15,15,15,258,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"961",3060,15,15,15,474,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"962",3061,15,15,15,178,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"963",3062,15,15,15,341,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"964",3063,15,15,15,337,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"965",3064,15,15,15,349,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"966",3065,15,15,15,415,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"967",3066,15,15,15,385,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"968",3067,15,15,15,329,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"969",3068,15,15,15,510,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"970",3069,15,15,15,719,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"971",3070,15,15,15,343,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"972",3071,15,15,15,480,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"973",3072,15,15,15,445,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"974",3073,15,15,15,302,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"975",3074,15,15,15,375,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"976",3075,15,15,15,274,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"977",3076,15,15,15,434,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"978",3077,15,15,15,420,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"979",3078,15,15,15,542,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"980",3079,15,15,15,383,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"981",3080,15,15,15,336,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"982",3081,15,15,15,398,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"983",3082,15,15,15,443,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"984",3083,15,15,15,453,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"985",3084,15,15,15,484,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"986",3085,15,15,15,380,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"987",3086,15,15,15,302,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"988",3087,15,15,15,470,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"989",3088,15,15,15,505,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"990",3089,15,15,15,505,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"991",3090,15,15,15,519,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"992",3091,15,15,15,221,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"993",3092,15,15,15,362,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"994",3093,15,15,15,308,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"995",3094,15,15,15,237,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"996",3095,15,15,15,299,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"997",3096,15,15,15,516,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"998",3097,15,15,15,430,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"999",3098,15,15,15,348,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"1000",3099,15,15,15,386,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"1001",3100,15,15,15,511,8,9,10,1,0,0,0.97,0.03,0,0.956,0.039,0.006
"1002",1767,17,18,18,807,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1003",1768,17,18,18,834,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1004",1769,17,18,18,946,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1005",1776,17,18,18,574,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1006",1777,17,18,18,519,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1007",1778,17,18,18,991,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1008",1779,17,18,18,1575,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1009",1780,17,18,18,351,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1010",1781,17,18,18,534,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1011",1782,17,18,18,733,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1012",1783,17,18,18,895,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1013",1784,17,18,18,911,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1014",1785,21,22,22,605,8,7,7,1,0,0,1,0,0,1,0,0
"1015",1786,21,22,22,648,8,7,7,1,0,0,1,0,0,1,0,0
"1016",1787,21,22,22,1013,8,7,7,1,0,0,1,0,0,1,0,0
"1017",1788,21,22,22,401,8,7,7,1,0,0,1,0,0,1,0,0
"1018",1789,19,20,20,511,8,7,5,1,0,0,1,0,0,1,0,0
"1019",1790,19,20,20,956,8,7,5,1,0,0,1,0,0,1,0,0
"1020",1797,19,20,20,837,8,7,5,1,0,0,1,0,0,1,0,0
"1021",1798,21,22,22,646,8,7,7,1,0,0,1,0,0,1,0,0
"1022",1799,21,22,22,956,8,7,7,1,0,0,1,0,0,1,0,0
"1023",1800,21,22,22,688,8,7,7,1,0,0,1,0,0,1,0,0
"1024",1801,21,22,22,579,8,7,7,1,0,0,1,0,0,1,0,0
"1025",1802,17,18,18,389,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1026",1803,17,18,18,591,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1027",1804,21,22,22,502,8,7,7,1,0,0,1,0,0,1,0,0
"1028",1805,21,22,22,671,8,7,7,1,0,0,1,0,0,1,0,0
"1029",1806,21,22,22,612,8,7,7,1,0,0,1,0,0,1,0,0
"1030",1807,21,22,22,923,8,7,7,1,0,0,1,0,0,1,0,0
"1031",1808,21,22,22,961,8,7,7,1,0,0,1,0,0,1,0,0
"1032",1809,21,22,22,664,8,7,7,1,0,0,1,0,0,1,0,0
"1033",1810,21,22,22,697,8,7,7,1,0,0,1,0,0,1,0,0
"1034",1812,21,22,22,941,8,7,7,1,0,0,1,0,0,1,0,0
"1035",1813,21,22,22,730,8,7,7,1,0,0,1,0,0,1,0,0
"1036",1814,21,22,22,957,8,7,7,1,0,0,1,0,0,1,0,0
"1037",1815,21,22,22,909,8,7,7,1,0,0,1,0,0,1,0,0
"1038",1816,21,22,22,571,8,7,7,1,0,0,1,0,0,1,0,0
"1039",1817,17,18,18,649,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1040",1818,17,18,18,605,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1041",1819,17,18,18,690,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1042",1820,17,18,18,740,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1043",1821,17,18,18,814,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1044",1822,21,22,22,790,8,7,7,1,0,0,1,0,0,1,0,0
"1045",1823,21,22,22,825,8,7,7,1,0,0,1,0,0,1,0,0
"1046",1824,21,22,22,755,8,7,7,1,0,0,1,0,0,1,0,0
"1047",1825,21,22,22,1241,8,7,7,1,0,0,1,0,0,1,0,0
"1048",1831,21,22,22,586,8,7,7,1,0,0,1,0,0,1,0,0
"1049",1832,21,22,22,811,8,7,7,1,0,0,1,0,0,1,0,0
"1050",1833,21,22,22,617,8,7,7,1,0,0,1,0,0,1,0,0
"1051",1834,21,22,22,1111,8,7,7,1,0,0,1,0,0,1,0,0
"1052",1835,17,18,18,656,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1053",1836,17,18,18,576,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1054",1837,17,18,18,1239,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1055",1838,17,18,18,1313,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1056",1839,17,18,18,595,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1057",1840,17,18,18,690,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1058",1841,21,22,22,753,8,7,7,1,0,0,1,0,0,1,0,0
"1059",1842,21,22,22,760,8,7,7,1,0,0,1,0,0,1,0,0
"1060",1843,21,22,22,820,8,7,7,1,0,0,1,0,0,1,0,0
"1061",1844,21,22,22,898,8,7,7,1,0,0,1,0,0,1,0,0
"1062",1845,21,22,22,797,8,7,7,1,0,0,1,0,0,1,0,0
"1063",1846,21,22,22,1249,8,7,7,1,0,0,1,0,0,1,0,0
"1064",1847,21,22,22,773,8,7,7,1,0,0,1,0,0,1,0,0
"1065",1848,21,22,22,564,8,7,7,1,0,0,1,0,0,1,0,0
"1066",1849,21,22,22,577,8,7,7,1,0,0,1,0,0,1,0,0
"1067",1850,17,18,18,485,8,6,6,1,0,0,0.965,0.018,0.018,1,0,0
"1068",1851,21,22,22,1507,8,6,7,1,0,0,0.965,0.018,0.018,1,0,0
"1069",1852,21,22,22,752,8,7,7,1,0,0,1,0,0,1,0,0
"1070",1853,21,22,22,860,8,7,7,1,0,0,1,0,0,1,0,0
"1071",1854,21,22,22,1036,8,7,7,1,0,0,1,0,0,1,0,0
"1072",1855,21,22,22,915,8,7,7,1,0,0,1,0,0,1,0,0
"1073",1856,21,22,22,579,8,7,7,1,0,0,1,0,0,1,0,0
"1074",1866,21,22,22,1003,8,7,7,1,0,0,1,0,0,1,0,0
"1075",1867,21,22,22,626,8,7,7,1,0,0,1,0,0,1,0,0
"1076",1868,21,22,22,1739,8,7,7,1,0,0,1,0,0,1,0,0
"1077",1869,21,22,22,1135,8,7,7,1,0,0,1,0,0,1,0,0
"1078",1880,21,22,22,1034,8,7,7,1,0,0,1,0,0,1,0,0
"1079",1881,21,22,22,633,8,7,7,1,0,0,1,0,0,1,0,0
"1080",1882,21,22,22,717,8,7,7,1,0,0,1,0,0,1,0,0
"1081",1893,21,22,22,793,8,7,7,1,0,0,1,0,0,1,0,0
"1082",1894,21,22,22,677,8,7,7,1,0,0,1,0,0,1,0,0
"1083",1895,21,22,22,623,8,6,7,1,0,0,0.965,0.018,0.018,1,0,0
"1084",1896,21,22,22,718,8,6,7,1,0,0,0.965,0.018,0.018,1,0,0
"1085",1897,21,22,22,708,8,6,7,1,0,0,0.965,0.018,0.018,1,0,0
"1086",1898,21,22,22,771,8,7,7,1,0,0,1,0,0,1,0,0
"1087",1899,21,22,22,791,8,7,7,1,0,0,1,0,0,1,0,0
"1088",1900,21,22,22,895,8,7,7,1,0,0,1,0,0,1,0,0
"1089",1909,21,22,22,736,8,7,7,1,0,0,1,0,0,1,0,0
"1090",1910,21,22,22,768,8,7,7,1,0,0,1,0,0,1,0,0
"1091",1917,21,22,22,902,8,7,7,1,0,0,1,0,0,1,0,0
"1092",1918,21,22,22,671,8,7,7,1,0,0,1,0,0,1,0,0
"1093",1919,21,22,22,2312,8,7,7,1,0,0,1,0,0,1,0,0
"1094",1920,21,22,22,958,8,7,7,1,0,0,1,0,0,1,0,0
"1095",1921,21,22,22,965,8,7,7,1,0,0,1,0,0,1,0,0
"1096",1922,21,22,22,826,8,7,7,1,0,0,1,0,0,1,0,0
"1097",1923,21,22,22,1038,8,7,7,1,0,0,1,0,0,1,0,0
"1098",1924,21,22,22,875,8,7,7,1,0,0,1,0,0,1,0,0
"1099",1925,21,22,22,988,8,7,7,1,0,0,1,0,0,1,0,0
"1100",1926,21,22,22,947,8,7,7,1,0,0,1,0,0,1,0,0
"1101",1927,21,22,22,982,8,7,7,1,0,0,1,0,0,1,0,0
"1102",1928,21,22,22,1528,8,7,7,1,0,0,1,0,0,1,0,0
"1103",2027,22,21,21,626,8,5,4,1,0,0,1,0,0,1,0,0
"1104",2028,22,21,21,1021,8,5,4,1,0,0,1,0,0,1,0,0
"1105",2029,22,21,21,1079,8,5,4,1,0,0,1,0,0,1,0,0
"1106",2030,22,21,21,996,8,5,4,1,0,0,1,0,0,1,0,0
"1107",2031,22,21,21,975,8,5,4,1,0,0,1,0,0,1,0,0
"1108",2032,22,21,21,587,8,5,4,1,0,0,1,0,0,1,0,0
"1109",2070,22,21,21,1445,8,5,4,1,0,0,1,0,0,1,0,0
"1110",2071,22,21,21,684,8,5,4,1,0,0,1,0,0,1,0,0
"1111",2072,22,21,21,544,8,5,4,1,0,0,1,0,0,1,0,0
"1112",2073,22,21,21,660,8,5,4,1,0,0,1,0,0,1,0,0
"1113",2074,22,21,21,901,8,5,4,1,0,0,1,0,0,1,0,0
"1114",2075,22,21,21,712,8,5,4,1,0,0,1,0,0,1,0,0
"1115",2076,22,21,21,717,8,5,4,1,0,0,1,0,0,1,0,0
"1116",2077,22,21,21,1060,8,5,4,1,0,0,1,0,0,1,0,0
"1117",2078,17,18,18,1403,8,5,6,1,0,0,1,0,0,1,0,0
"1118",2079,17,18,18,875,8,5,6,1,0,0,1,0,0,1,0,0
"1119",2080,17,18,18,582,8,5,6,1,0,0,1,0,0,1,0,0
"1120",2081,17,18,18,930,8,5,6,1,0,0,1,0,0,1,0,0
"1121",2082,17,18,18,944,8,5,6,1,0,0,1,0,0,1,0,0
"1122",2083,22,21,21,790,8,5,4,1,0,0,1,0,0,1,0,0
"1123",2084,22,21,21,592,8,5,4,1,0,0,1,0,0,1,0,0
"1124",2085,22,21,21,787,8,5,4,1,0,0,1,0,0,1,0,0
"1125",2086,22,21,21,909,8,5,4,1,0,0,1,0,0,1,0,0
"1126",2087,22,21,21,677,8,5,4,1,0,0,1,0,0,1,0,0
"1127",2088,22,21,21,537,8,5,4,1,0,0,1,0,0,1,0,0
"1128",2095,22,21,21,732,8,5,4,1,0,0,1,0,0,1,0,0
"1129",2096,22,21,21,655,8,5,4,1,0,0,1,0,0,1,0,0
"1130",2097,22,21,21,1076,8,5,4,1,0,0,1,0,0,1,0,0
"1131",2098,22,21,21,884,8,5,4,1,0,0,1,0,0,1,0,0
"1132",2099,17,18,18,589,8,5,6,1,0,0,1,0,0,1,0,0
"1133",2100,17,18,18,894,8,5,6,1,0,0,1,0,0,1,0,0
"1134",2101,17,18,18,1104,8,5,6,1,0,0,1,0,0,1,0,0
"1135",2102,17,18,18,1745,8,5,6,1,0,0,1,0,0,1,0,0
"1136",2103,17,18,18,1219,8,5,6,1,0,0,1,0,0,1,0,0
"1137",2104,17,18,18,1225,8,5,6,1,0,0,1,0,0,1,0,0
"1138",2105,17,18,18,1596,8,5,6,1,0,0,1,0,0,1,0,0
"1139",2106,17,18,18,1834,8,5,6,1,0,0,1,0,0,1,0,0
"1140",2107,17,18,18,1694,8,5,6,1,0,0,1,0,0,1,0,0
"1141",2108,17,18,18,1478,8,5,6,1,0,0,1,0,0,1,0,0
"1142",2109,17,18,18,1252,8,5,6,1,0,0,1,0,0,1,0,0
"1143",2110,17,18,18,357,8,5,6,1,0,0,1,0,0,1,0,0
"1144",2111,17,18,18,1151,8,5,6,1,0,0,1,0,0,1,0,0
"1145",2112,17,18,18,1085,8,5,6,1,0,0,1,0,0,1,0,0
"1146",2113,16,16,16,718,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1147",2115,16,16,16,609,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1148",2119,16,16,16,2451,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1149",2120,16,16,16,7859,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1150",2121,16,16,16,1654,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1151",2122,16,16,16,576,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1152",2123,17,18,18,1322,8,5,6,1,0,0,1,0,0,1,0,0
"1153",2124,17,18,18,524,8,5,6,1,0,0,1,0,0,1,0,0
"1154",2125,17,18,18,688,8,5,6,1,0,0,1,0,0,1,0,0
"1155",2126,17,18,18,561,8,5,6,1,0,0,1,0,0,1,0,0
"1156",2127,17,18,18,1326,8,5,6,1,0,0,1,0,0,1,0,0
"1157",2128,17,18,18,868,8,5,6,1,0,0,1,0,0,1,0,0
"1158",2129,17,18,18,1183,8,5,6,1,0,0,1,0,0,1,0,0
"1159",2130,17,18,18,2814,8,5,6,1,0,0,1,0,0,1,0,0
"1160",2131,17,18,18,3860,8,5,6,1,0,0,1,0,0,1,0,0
"1161",2132,17,18,18,975,8,5,6,1,0,0,1,0,0,1,0,0
"1162",2133,17,18,18,1190,8,5,6,1,0,0,1,0,0,1,0,0
"1163",2134,17,18,18,1661,8,5,6,1,0,0,1,0,0,1,0,0
"1164",2135,17,18,18,1201,8,5,6,1,0,0,1,0,0,1,0,0
"1165",2136,16,16,16,741,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1166",2137,16,16,16,927,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1167",2138,16,16,16,973,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1168",2139,16,16,16,748,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1169",2140,16,16,16,3036,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1170",2141,16,16,16,888,8,5,2,1,0,0,1,0,0,0.971,0,0.029
"1171",2142,17,18,18,1202,8,5,6,1,0,0,1,0,0,1,0,0
"1172",2143,17,18,18,676,8,5,6,1,0,0,1,0,0,1,0,0
"1173",2144,17,18,18,576,8,5,6,1,0,0,1,0,0,1,0,0
"1174",2145,17,18,18,1194,8,5,6,1,0,0,1,0,0,1,0,0
"1175",2146,17,18,18,702,8,5,6,1,0,0,1,0,0,1,0,0
"1176",2147,17,18,18,776,8,5,6,1,0,0,1,0,0,1,0,0
"1177",2148,17,18,18,833,8,5,6,1,0,0,1,0,0,1,0,0
"1178",2149,17,18,18,1003,8,5,6,1,0,0,1,0,0,1,0,0
"1179",2150,17,18,18,558,8,5,6,1,0,0,1,0,0,1,0,0
"1180",2151,17,18,18,599,8,5,6,1,0,0,1,0,0,1,0,0
"1181",2152,17,18,18,1523,8,5,6,1,0,0,1,0,0,1,0,0
"1182",2153,17,18,18,1251,8,5,6,1,0,0,1,0,0,1,0,0
"1183",2154,17,18,18,959,8,5,6,1,0,0,1,0,0,1,0,0
"1184",2155,16,16,16,3796,8,6,2,1,0,0,0.965,0.018,0.018,0.971,0,0.029
"1185",2156,17,18,18,1194,8,5,6,1,0,0,1,0,0,1,0,0
"1186",2157,17,18,18,706,8,5,6,1,0,0,1,0,0,1,0,0
