"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
145,10,14,4,18,2298,8,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
146,10,14,4,18,1543,8,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
147,10,14,4,18,250,8,4,0,1,0,0,1,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
148,10,14,4,18,629,8,4,0,1,0,0,1,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
149,11,14,4,5,983,6,4,0,0,1,1,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
150,11,14,4,5,990,6,4,1,0,0,1,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
151,11,14,4,5,327,6,4,0,1,0,0,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
152,11,14,4,5,468,6,4,0,1,0,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
153,11,14,4,5,2175,6,4,0,0,1,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
154,11,14,4,5,449,6,4,0,1,0,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
155,12,14,4,5,1269,6,4,0,0,1,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
156,12,14,4,5,572,6,4,0,0,1,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
157,12,14,4,5,91,6,4,0,1,0,0,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
158,12,14,4,5,246,6,4,0,1,0,0,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
159,12,14,4,5,1670,6,4,0,1,0,1,0,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
160,12,14,4,5,274,6,4,0,1,0,0,1,0,8,0.429,0.374,0.416,0.211,0.273,0.655,0.073,8,0.455
161,13,14,8,15,1248,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
162,13,14,8,15,1799,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
163,13,14,8,15,1497,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
164,13,14,8,15,7752,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
165,13,14,8,15,1490,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
166,13,14,8,15,2149,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
167,13,14,8,15,2531,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
168,13,14,8,15,817,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
169,13,14,8,15,1249,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
170,13,14,8,15,6838,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
171,13,14,8,15,4084,7,8,0,0,1,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
172,13,14,8,15,2911,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
173,13,14,8,15,807,7,8,1,0,0,0,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
174,13,14,8,15,1030,7,8,1,0,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
175,13,14,8,15,1070,7,8,1,0,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
176,13,14,8,15,2761,7,8,0,0,1,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
177,13,14,8,15,2676,7,8,1,0,0,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
178,13,14,8,15,157,7,8,0,1,0,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
179,13,14,8,15,601,7,8,0,1,0,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
180,13,14,8,15,1341,7,8,0,1,0,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
181,13,14,8,15,2303,7,8,0,1,0,1,0,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
182,13,14,8,15,1961,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
183,13,14,8,15,866,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
184,13,14,8,15,2762,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
185,13,14,8,15,1768,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
186,13,14,8,15,1614,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
