"seccion","munn","edon","disloc2017","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,5,5,13,760,6,5,0,0,1,0,1,0,14,0.618,0.673,0.1,0.227,0.039,0.961,0,14,0.556
2,1,5,5,13,311,6,5,0,0,1,0,0,0,14,0.618,0.673,0.1,0.227,0.039,0.961,0,14,0.556
3,2,5,1,15,3083,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
4,2,5,1,15,6874,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
5,2,5,1,15,1928,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
6,2,5,1,15,997,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
7,2,5,1,15,1442,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
8,2,5,1,15,1446,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
10,2,5,1,15,10791,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
11,2,5,1,15,3094,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
12,2,5,1,15,3826,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
13,2,5,1,15,478,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
14,2,5,1,15,906,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
15,2,5,1,15,805,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
16,2,5,1,15,766,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
17,2,5,1,15,767,5,3,1,0,0,0,0,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
18,2,5,1,15,1956,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
19,2,5,1,15,14174,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
20,2,5,1,15,1124,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
21,2,5,1,15,1178,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
22,2,5,1,15,900,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
23,2,5,1,15,543,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
24,2,5,1,15,599,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
25,2,5,1,15,1498,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
26,2,5,1,15,861,5,3,1,0,0,0,0,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
27,2,5,1,15,1034,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
28,2,5,1,15,1549,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
29,2,5,1,15,2126,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
30,2,5,1,15,1472,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
31,2,5,1,15,9184,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
32,2,5,1,15,1099,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
33,2,5,1,15,6669,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
34,2,5,1,15,5950,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
35,2,5,1,15,5483,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
36,2,5,1,15,1504,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
37,2,5,1,15,1535,5,3,1,0,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
40,2,5,1,15,155,5,3,0,1,0,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
41,2,5,1,15,12216,5,3,0,0,1,0,1,0,15,0.851,0.783,0.152,0.065,0,1,0,15,0.708
42,3,5,5,14,3656,6,5,1,0,0,0,1,0,14,0.618,0.611,0.194,0.194,0.203,0.797,0,14,0.556
43,3,5,5,14,1884,6,5,1,0,0,0,1,0,14,0.618,0.611,0.194,0.194,0.203,0.797,0,14,0.556
44,3,5,5,14,1328,6,5,1,0,0,0,0,0,14,0.618,0.611,0.194,0.194,0.203,0.797,0,14,0.556
45,3,5,5,14,980,6,5,1,0,0,0,0,0,14,0.618,0.611,0.194,0.194,0.203,0.797,0,14,0.556
46,3,5,5,14,976,6,5,1,0,0,0,1,0,14,0.618,0.611,0.194,0.194,0.203,0.797,0,14,0.556
