"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,12,8,8,1622,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
2,1,12,8,8,1438,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
3,1,12,8,8,3040,24,4,1,0,0,0,0,0,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
4,1,12,8,8,1299,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
5,1,12,8,8,997,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
6,1,12,8,8,1207,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
7,1,12,8,8,1671,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
8,1,12,8,8,1190,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
9,1,12,8,8,1085,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
10,1,12,8,8,1406,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
11,1,12,8,8,1315,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
12,1,12,8,8,1252,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
13,1,12,8,8,1803,24,4,1,0,0,0,0,1,4,0.218,0.39,0.537,0.073,0,0.422,0.578,4,0.206
14,1,12,4,4,878,24,9,1,0,0,0,0,0,4,0.218,1,0,0,0,0.079,0.921,4,0.206
15,1,12,4,4,1240,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
16,1,12,4,4,1190,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
17,1,12,4,4,1083,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
18,1,12,4,4,2265,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
19,1,12,4,4,3152,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
20,1,12,4,4,1541,18,9,1,0,0,0,0,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
21,1,12,4,4,1487,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
22,1,12,4,4,1891,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
23,1,12,4,4,1991,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
24,1,12,5,5,1530,18,5,1,0,0,0,0,1,4,0.505,0.845,0.121,0.034,0,0.059,0.941,4,0.491
25,1,12,5,5,1716,18,5,1,0,0,0,0,1,4,0.505,0.845,0.121,0.034,0,0.059,0.941,4,0.491
26,1,12,4,4,1368,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
27,1,12,4,4,2848,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
28,1,12,4,4,1768,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
29,1,12,4,4,1946,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
30,1,12,4,4,2352,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
31,1,12,4,4,5140,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
32,1,12,4,4,1362,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
33,1,12,4,4,2290,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
34,1,12,4,4,1367,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
35,1,12,4,4,1098,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
36,1,12,4,4,2018,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
37,1,12,4,4,1885,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
38,1,12,4,4,2267,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
39,1,12,4,4,2198,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
40,1,12,3,3,1251,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
41,1,12,4,4,1873,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
42,1,12,4,4,1810,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
43,1,12,4,4,1366,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
44,1,12,4,4,1344,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
45,1,12,4,4,1268,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
46,1,12,4,4,1038,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
47,1,12,4,4,1289,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
48,1,12,4,4,1658,18,9,1,0,0,0,0,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
49,1,12,4,4,2346,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
50,1,12,4,4,1917,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
51,1,12,4,4,1325,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
52,1,12,4,4,1170,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
53,1,12,4,4,1503,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
54,1,12,4,4,1623,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
55,1,12,4,4,988,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
56,1,12,3,3,1632,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
57,1,12,3,3,1305,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
58,1,12,3,3,542,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
59,1,12,3,3,907,18,7,1,0,0,0,0,0,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
60,1,12,3,3,1274,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
61,1,12,3,3,1329,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
62,1,12,3,3,753,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
63,1,12,3,3,1027,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
64,1,12,4,4,809,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
65,1,12,4,4,798,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
66,1,12,4,4,1403,18,9,1,0,0,0,0,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
67,1,12,4,4,700,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
68,1,12,4,4,1051,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
69,1,12,4,4,1311,24,9,1,0,0,0,0,0,4,0.218,1,0,0,0,0.079,0.921,4,0.206
70,1,12,4,4,1338,24,9,1,0,0,0,0,1,4,0.218,1,0,0,0,0.079,0.921,4,0.206
71,1,12,4,4,1482,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
72,1,12,4,4,1692,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
73,1,12,4,4,915,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
74,1,12,4,4,1112,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
75,1,12,4,4,854,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
76,1,12,3,3,666,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
77,1,12,3,3,1149,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
78,1,12,3,3,306,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
79,1,12,3,3,790,18,7,1,0,0,0,0,0,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
80,1,12,3,3,1550,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
81,1,12,3,3,995,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
82,1,12,4,4,686,18,9,1,0,0,0,1,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
83,1,12,4,4,758,18,9,1,0,0,0,0,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
84,1,12,3,3,512,18,7,1,0,0,0,0,1,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491
85,1,12,4,4,793,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
86,1,12,4,4,1381,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
87,1,12,4,4,939,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
88,1,12,4,4,512,18,9,1,0,0,0,0,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
89,1,12,4,4,1158,18,9,1,0,0,0,0,1,4,0.505,1,0,0,0,0.079,0.921,4,0.491
90,1,12,4,4,1829,18,9,1,0,0,0,1,0,4,0.505,1,0,0,0,0.079,0.921,4,0.491
91,1,12,4,4,892,24,9,1,0,0,0,1,0,4,0.218,1,0,0,0,0.079,0.921,4,0.206
92,1,12,4,4,1534,24,9,1,0,0,0,0,0,4,0.218,1,0,0,0,0.079,0.921,4,0.206
