"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,1,11,6,2331,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,11,1,0.951,0.048,0.024,1,0,0,11,1
2,1,1,11,6,1165,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,11,1,0.951,0.048,0.024,1,0,0,11,1
3,1,1,11,10,1986,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
4,1,1,11,10,1793,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
5,1,1,11,10,824,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
6,1,1,11,10,766,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
7,1,1,11,10,887,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
8,1,1,11,6,1274,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,11,1,0.951,0.048,0.024,1,0,0,11,1
9,1,1,11,6,1295,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,11,1,0.951,0.048,0.024,1,0,0,11,1
10,1,1,11,6,1277,11,11,1,0,0,1,0,0,65516,1160287,0,0.985828817484957,0.983887735650664,11,1,0.951,0.048,0.024,1,0,0,11,1
11,1,1,11,10,1454,11,11,1,0,0,1,0,0,65516,1160287,0,0.96513481095523,0.983887735650664,11,1,0.867,0.133,0.044,0.974,0.026,0,11,1
