"seccion","munn","edon","disloc2018","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2011","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,3,4,9,864,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
2,1,3,4,9,769,4,4,0,1,1,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
3,1,3,4,9,2154,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
4,1,3,4,9,713,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
5,1,3,4,9,1292,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
6,1,3,4,9,1046,4,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
7,1,3,4,9,1254,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
8,1,3,4,9,625,2,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
9,1,3,4,9,427,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
10,1,3,4,9,1829,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,4,0.308,0.56,0.44,0.2,0,0,1,4,0.35
11,1,3,2,9,628,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,2,0.585,0.56,0.44,0.2,0,0,1,2,0.514
