"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,6,6,1,5884,15,11,1,0,0,1,0,0,6,0.481,0.8,0,0.2,0.833,0.167,0,6,0.581
2,1,6,6,1,965,15,11,1,0,0,1,0,0,6,0.481,0.8,0,0.2,0.833,0.167,0,6,0.581
3,1,6,2,2,1916,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
4,1,6,2,2,871,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
5,1,6,2,2,619,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
6,1,6,6,1,2113,15,11,1,0,0,1,0,0,6,0.481,0.8,0,0.2,0.833,0.167,0,6,0.581
7,1,6,2,2,937,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
8,1,6,2,2,1066,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
9,1,6,2,2,905,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
10,1,6,2,2,1378,16,12,1,0,0,0,1,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
11,1,6,2,2,611,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
12,1,6,6,1,926,15,11,1,0,0,1,0,0,6,0.481,0.8,0,0.2,0.833,0.167,0,6,0.581
13,1,6,6,1,1913,15,11,1,0,0,1,0,0,6,0.481,0.8,0,0.2,0.833,0.167,0,6,0.581
14,1,6,2,2,1149,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
15,1,6,2,2,564,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
16,1,6,2,2,598,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
17,1,6,2,2,726,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
18,1,6,2,2,900,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
19,1,6,2,2,1017,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
20,1,6,1,2,1074,16,9,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
21,1,6,1,2,1293,15,9,1,0,0,1,0,0,6,0.481,1,0,0,0.793,0.207,0,6,0.581
22,1,6,6,1,950,14,11,1,0,0,0,0,0,3,0.334,0.8,0,0.2,0.833,0.167,0,3,0.417
23,1,6,3,1,2813,14,10,1,0,0,1,0,0,3,0.334,0.8,0,0.2,0.833,0.167,0,3,0.417
24,1,6,3,1,5617,14,10,1,0,0,1,0,0,3,0.334,0.8,0,0.2,0.833,0.167,0,3,0.417
25,1,6,2,2,1306,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
26,1,6,2,2,1008,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
27,1,6,2,2,746,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
28,1,6,2,2,491,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
29,1,6,2,2,664,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
30,1,6,2,2,518,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
31,1,6,2,2,1026,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
32,1,6,1,2,1315,16,9,1,0,0,0,1,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
33,1,6,1,2,1493,13,9,1,0,0,1,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
34,1,6,1,2,1369,13,9,1,0,0,0,1,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
35,1,6,1,2,1542,13,9,1,0,0,1,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
36,1,6,1,1,1758,13,9,1,0,0,0,1,0,2,0.189,0.8,0,0.2,0.833,0.167,0,2,0.208
37,1,6,3,1,3045,13,10,1,0,0,0,1,0,2,0.189,0.8,0,0.2,0.833,0.167,0,2,0.208
38,1,6,2,2,1046,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
39,1,6,2,2,562,16,12,1,0,0,0,1,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
40,1,6,2,2,608,16,12,1,0,0,0,1,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
41,1,6,2,2,367,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
42,1,6,1,2,535,16,9,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
43,1,6,1,2,1240,16,9,1,0,0,0,1,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
44,1,6,1,2,686,13,9,1,0,0,1,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
45,1,6,1,2,1836,13,9,1,0,0,0,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
46,1,6,1,2,1087,13,9,1,0,0,1,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
47,1,6,2,2,1402,16,12,1,0,0,0,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
48,1,6,2,2,1220,16,12,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
49,1,6,2,5,295,16,12,1,0,0,0,0,0,2,0.493,0.552,0.207,0.241,0.417,0.583,0,2,0.593
50,1,6,1,3,906,16,9,1,0,0,0,0,0,2,0.493,0.393,0.464,0.143,0.174,0.826,0,2,0.593
51,1,6,1,2,821,16,9,1,0,0,1,0,0,2,0.493,1,0,0,0.793,0.207,0,2,0.593
52,1,6,1,2,1814,13,9,1,0,0,0,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
53,1,6,1,2,1712,13,9,1,0,0,1,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
54,1,6,2,5,2275,16,12,1,0,0,1,0,0,2,0.493,0.552,0.207,0.241,0.417,0.583,0,2,0.593
55,1,6,2,5,1369,16,12,1,0,0,0,1,0,2,0.493,0.552,0.207,0.241,0.417,0.583,0,2,0.593
56,1,6,2,5,482,16,12,1,0,0,0,0,0,2,0.493,0.552,0.207,0.241,0.417,0.583,0,2,0.593
57,1,6,1,3,746,16,9,1,0,0,0,0,0,2,0.493,0.393,0.464,0.143,0.174,0.826,0,2,0.593
58,1,6,1,2,1143,13,9,1,0,0,0,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
59,1,6,1,2,1347,13,9,1,0,0,0,0,0,2,0.189,1,0,0,0.793,0.207,0,2,0.208
60,1,6,1,1,11053,13,9,1,0,0,1,0,0,2,0.189,0.8,0,0.2,0.833,0.167,0,2,0.208
61,1,6,3,3,2617,13,10,1,0,0,0,1,0,2,0.189,0.393,0.464,0.143,0.174,0.826,0,2,0.208
62,1,6,3,3,11181,13,10,1,0,0,0,1,0,2,0.189,0.393,0.464,0.143,0.174,0.826,0,2,0.208
63,1,6,2,5,1456,14,12,1,0,0,0,1,0,3,0.334,0.552,0.207,0.241,0.417,0.583,0,3,0.417
64,1,6,2,5,1487,16,12,1,0,0,1,0,0,2,0.493,0.552,0.207,0.241,0.417,0.583,0,2,0.593
