"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,11,18,13,1916,4,1,0,0,1,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
2,1,11,18,13,2194,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
3,1,11,18,13,1314,4,1,0,0,1,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
4,1,11,18,13,1332,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
5,1,11,18,13,1214,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
6,1,11,18,13,3979,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
7,1,11,18,13,1981,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
8,1,11,18,13,1773,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
9,1,11,18,13,3043,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
10,1,11,18,13,2368,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
11,1,11,18,13,4542,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
12,1,11,18,13,1505,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
13,1,11,18,13,924,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
14,1,11,18,13,617,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
15,1,11,18,13,1070,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
16,1,11,18,13,2232,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
17,1,11,18,13,1750,4,1,0,0,1,0,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
18,1,11,18,13,1194,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
19,1,11,18,13,1350,4,1,0,1,0,0,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
20,1,11,18,13,2609,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
21,1,11,18,13,2359,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
22,1,11,18,13,2772,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
23,1,11,18,13,813,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
24,1,11,18,13,1960,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
25,1,11,18,13,1059,4,1,0,1,0,0,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
26,1,11,18,13,2082,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
27,1,11,18,13,2008,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
28,1,11,18,13,493,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
29,1,11,18,13,1219,4,1,0,1,0,0,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
30,1,11,18,13,1105,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
31,1,11,18,13,1890,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
32,1,11,18,13,1840,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
33,1,11,18,13,1542,4,1,0,0,1,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
34,1,11,18,13,2028,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
35,1,11,18,13,1457,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
36,1,11,18,13,805,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
37,1,11,18,13,1307,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
38,1,11,18,13,3118,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
39,1,11,18,13,2056,4,1,0,0,1,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
40,1,11,18,13,1653,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
41,1,11,18,13,1375,4,1,1,0,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
42,1,11,18,13,1738,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
43,1,11,18,13,539,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
44,1,11,18,13,974,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
45,1,11,18,13,392,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
46,1,11,18,13,1223,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
47,1,11,18,13,1651,4,1,0,1,0,1,0,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
48,1,11,18,13,1215,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
49,1,11,18,13,792,4,1,0,1,0,0,1,0,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
50,1,11,18,13,2096,4,1,1,0,0,0,0,1,18,0.455,0.444,0.492,0.065,0.877,0.114,0.009,18,0.458
51,2,11,22,22,4518,8,2,0,0,1,0,0,0,22,0.647,0.333,0.577,0.089,0.535,0.228,0.236,22,0.683
52,2,11,22,22,714,8,2,1,0,0,1,0,0,22,0.647,0.333,0.577,0.089,0.535,0.228,0.236,22,0.683
53,2,11,22,22,819,8,2,1,0,0,1,0,0,22,0.647,0.333,0.577,0.089,0.535,0.228,0.236,22,0.683
