"seccion","munn","edon","disloc2018","disloc1996","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_1996","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,15,14,13,1958,10,4,0,1,1,0,1,0,330478,15066020,0,1.20978830338778,1.01307937122727,14,0.416,0.132,0.867,0.079,0,1,0,14,0.421
33,2,15,39,39,2688,17,16,1,0,0,0,1,0,357483,15066020,0,1.12274543908559,0.936549274915015,39,0.773,0.355,0.646,0.135,0.087,0.826,0.087,39,0.792
82,4,15,9,8,1222,9,1,1,0,0,0,1,0,355417,15066020,0,2.98194132712641,0.941993333026964,7,0.468,0.021,0.979,0.105,0.087,0.884,0.029,7,0.425
94,5,15,45,45,2225,5,5,1,0,0,0,1,0,318859,15066020,0,1.06678703939729,1.04999527830309,45,0.998,0.322,0.678,0.119,0.024,0.976,0,45,0.99
151,6,15,7,5,2665,6,9,1,0,0,0,1,0,345171,15066020,0,1.91851724511171,0.969955310395266,5,0.551,0.623,0.376,0.159,0,0.944,0.056,5,0.563
156,7,15,10,10,2417,8,10,1,0,0,0,1,0,340972,15066020,0,1.86843116974599,0.981900110403331,12,0.286,0.226,0.774,0.036,0.029,0.971,0,12,0.308
166,8,15,9,9,2162,1,1,0,1,1,0,0,0,355417,15066020,0,2.11660562432478,0.941993333026964,9,0.483,0.101,0.9,0.065,0.01,0.562,0.429,9,0.549
193,9,15,28,28,1664,12,11,1,0,0,0,0,0,343819,15066020,0,1.79899649897071,0.973769467203512,28,0.529,0.39,0.61,0.237,0,0.971,0.029,28,0.492
219,10,15,20,20,2255,36,33,1,0,0,0,0,0,336369,15066020,0,1.01996497894709,0.995336801085845,20,0.65,0.511,0.489,0.13,0.034,0.933,0.034,20,0.654
233,11,15,23,23,3793,15,15,1,0,0,0,1,0,347462,15066020,0,0.823117182043001,0.963559884086445,23,0.688,0.414,0.586,0.201,0,0.474,0.526,23,0.644
247,12,15,4,6,2914,6,2,0,1,1,0,1,0,339549,15066020,0,2.30187246518969,0.986015109584904,5,0.551,0.373,0.627,0.22,0,0.976,0.024,5,0.563
250,13,15,29,16,1678,42,38,1,0,0,1,0,0,333781,15066020,0,0.680303422328968,1.00305423150043,30,0.179,0.976,0.024,0.012,0.825,0.142,0.033,30,0.228
523,20,15,38,38,4059,35,32,1,0,0,0,0,0,342069,15066020,0,0.436897204598173,0.978751200618718,38,0.341,0.993,0.006,0.003,0.105,0.842,0.053,38,0.356
629,21,15,9,34,3706,9,1,0,1,1,0,0,0,355417,15066020,0,2.36129154608282,0.941993333026964,7,0.468,0.253,0.747,0.089,0.017,0.932,0.051,7,0.425
648,22,15,1,27,2480,12,13,0,1,1,0,0,0,334037,15066020,0,0.461558798962245,1.00228550862463,28,0.529,0.809,0.191,0.087,0,0.694,0.306,28,0.492
654,23,15,12,36,6236,37,31,1,0,0,0,0,0,332970,15066020,0,1.40574998192196,1.00549732541804,19,0.434,0.432,0.568,0.17,0.25,0.75,0,19,0.429
665,24,15,19,19,852,37,34,1,0,0,0,1,0,341340,15066020,0,0.848182273937289,0.980841520022395,19,0.434,0.655,0.345,0.133,0.132,0.717,0.151,19,0.429
692,25,15,43,43,2229,38,37,1,0,0,1,0,0,302542,15066020,0,0.68552424607676,1.10662468167872,43,0.619,0.967,0.032,0.016,0.733,0.267,0,43,0.645
1081,27,15,14,14,2660,10,4,0,1,1,0,1,0,330478,15066020,0,2.43516026682313,1.01307937122727,14,0.416,0.106,0.894,0.118,0.092,0.908,0,14,0.421
1095,28,15,35,35,3441,6,6,1,0,0,0,1,0,313581,15066020,0,1.40491233763358,1.0676681445765,5,0.551,0.957,0.043,0.011,0.135,0.865,0,5,0.563
1109,30,15,5,40,5551,15,18,1,0,0,0,1,0,356023,15066020,0,0.520774884069325,0.940389931112441,23,0.688,0.954,0.046,0.02,0,0.75,0.25,23,0.644
1149,32,15,3,31,4673,19,17,1,0,0,0,1,0,353992,15066020,0,0.366972159744966,0.945785341037211,31,0.345,0.977,0.024,0.012,0,0.939,0.061,31,0.339
1286,33,15,10,11,3835,8,10,1,0,0,0,1,0,340972,15066020,0,3.21012938726156,0.981900110403331,12,0.286,0.046,0.954,0.092,0,0.81,0.19,12,0.308
1302,34,15,21,21,2378,25,28,1,0,0,0,0,0,311844,15066020,0,0.609557078434752,1.07361515515593,21,0.568,1,0,0,0,1,0,21,0.604
1408,34,15,22,22,4157,28,24,1,0,0,0,0,0,313079,15066020,0,0.845114207503141,1.0693800748196,22,0.476,1,0,0,0,1,0,22,0.477
1427,34,15,42,42,2471,27,23,1,0,0,0,0,0,308792,15066020,0,0.924617903662135,1.08422641922214,42,0.616,1,0,0,0,0.91,0.09,42,0.588
1735,34,15,6,33,3882,23,25,1,0,0,0,1,0,296986,15066020,0,0.472715731959303,1.12732736372908,33,0.419,0.948,0.052,0.024,0.068,0.932,0,33,0.355
1992,38,15,17,17,2586,4,7,0,1,1,0,1,0,323934,15066020,0,1.19900027734703,1.0335452420692,17,0.646,0.761,0.239,0.071,0.493,0.493,0.014,17,0.547
2068,39,15,17,44,2967,3,7,0,1,1,0,1,0,323934,15066020,0,0.848737022286781,1.0335452420692,3,0.339,0.675,0.325,0.065,0.273,0.727,0,3,0.357
2188,43,15,15,15,1659,3,8,1,0,0,0,1,0,331997,15066020,0,1.46205536607863,1.00844418607531,3,0.339,0.229,0.77,0.128,0,1,0,3,0.357
2314,48,15,15,3,3322,3,8,0,1,1,0,1,0,331997,15066020,0,1.16706444098958,1.00844418607531,3,0.339,0.238,0.762,0.105,0,0.988,0.012,3,0.357
2373,50,15,7,7,2311,6,9,1,0,0,0,0,0,345171,15066020,0,1.90339998888232,0.969955310395266,5,0.551,0.253,0.747,0.099,0.042,0.931,0.028,5,0.563
2386,52,15,4,4,3157,2,2,1,0,0,0,1,0,339549,15066020,0,1.26750653796436,0.986015109584904,4,0.514,0.545,0.455,0.081,0.056,0.93,0.014,4,0.531
2572,58,15,32,30,1832,44,41,1,0,0,0,1,0,329527,15066020,0,0.878224992247194,1.01600307241727,30,0.576,0.984,0.016,0.005,0.608,0.392,0,30,0.495
2595,58,15,29,29,1436,42,38,1,0,0,1,0,0,333781,15066020,0,0.814243018737401,1.00305423150043,30,0.179,0.992,0.008,0,0.368,0.632,0,30,0.228
3046,60,15,25,25,4958,21,20,1,0,0,0,0,1,363716,15066020,0,1.51872752052386,0.920499632802638,25,0.325,1,0,0,0,0.016,0.984,25,0.323
3053,60,15,41,32,2438,20,21,1,0,0,0,0,1,364305,15066020,0,1.44163266165359,0.919011390028807,41,0.579,1,0,0,0,0,1,41,0.608
3096,60,15,41,41,1695,20,21,1,0,0,0,0,1,364305,15066020,0,1.58620573480099,0.919011390028807,41,0.579,1,0,0,0,0,1,41,0.608
3107,60,15,24,24,1647,22,22,1,0,0,0,0,0,363648,15066020,0,1.62763892737592,0.920671760725879,24,0.566,1,0,0,0.041,0.041,0.918,24,0.551
3269,60,15,24,26,1975,22,22,1,0,0,0,0,1,363648,15066020,0,1.73055681906941,0.920671760725879,24,0.566,1,0,0,0,0,1,24,0.551
3863,65,15,13,12,1681,8,3,1,0,0,0,1,0,345097,15066020,0,1.3314791984269,0.970163300302363,12,0.286,0.056,0.944,0.037,0.011,0.989,0,12,0.308
4757,105,15,37,37,9693,26,27,1,0,0,0,0,0,311078,15066020,0,0.89679250971509,1.07625883040409,37,0.359,1,0,0,0.761,0.239,0,37,0.356
4836,105,15,18,18,1688,40,35,1,0,0,1,0,0,334807,15066020,0,1.15440865751707,0.999980419896969,18,0.597,1,0,0,0.983,0.017,0,18,0.648
5169,107,15,34,2,2997,32,43,1,0,0,0,0,0,328434,15066020,0,0.681099205679164,1.01938424293601,1,0.644,0.77,0.23,0.014,0.209,0.791,0,1,0.606
