"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
156,6,17,7,15,2417,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
157,6,17,7,15,1001,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
158,6,17,7,15,666,12,12,1,0,0,0,1,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
159,6,17,7,15,1537,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
160,6,17,7,15,3611,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
161,6,17,7,15,2546,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
162,6,17,7,15,2065,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
163,6,17,7,15,2360,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
164,6,17,7,15,3571,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
165,6,17,7,15,1691,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
166,6,17,7,15,2162,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
167,6,17,7,15,1894,12,12,1,0,0,0,1,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
168,6,17,7,15,472,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
169,6,17,7,15,575,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
170,6,17,7,15,1313,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
171,6,17,7,15,2826,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
172,6,17,7,15,415,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
173,6,17,7,15,764,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
174,6,17,7,15,596,12,12,1,0,0,0,0,1,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
175,6,17,7,15,2566,12,12,1,0,0,0,0,1,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
176,6,17,7,15,1790,12,11,1,0,0,0,0,0,17,0.69,0.911,0.044,0.044,0,0.375,0.625,17,0.614
177,6,17,7,15,154,11,11,0,0,1,0,0,0,17,0.69,0.911,0.044,0.044,0,0.375,0.625,17,0.614
178,6,17,7,15,498,12,12,1,0,0,0,0,1,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
179,6,17,7,15,524,12,12,1,0,0,0,0,1,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
