"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2015","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,23,11,7,9704,3,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
4,1,23,14,7,2764,8,7,1,0,0,0,0,0,89935,1258416,0,0.959220681217914,0.932833713237338,7,1,1,0,0,0,1,0,7,1
5,1,23,14,7,5428,8,7,1,0,0,0,0,0,89935,1258416,0,0.959220681217914,0.932833713237338,7,1,1,0,0,0,1,0,7,1
6,1,23,14,7,1299,8,7,1,0,0,0,0,0,89935,1258416,0,0.959220681217914,0.932833713237338,7,1,1,0,0,0,1,0,7,1
7,1,23,8,7,1892,8,7,1,0,0,0,1,0,85146,1258416,0,0.959220681217914,0.985300542597421,7,1,1,0,0,0,1,0,7,1
8,1,23,11,7,1170,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
9,1,23,11,7,875,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
10,1,23,11,7,918,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
13,1,23,13,3,3202,1,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
14,1,23,13,3,5245,4,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
15,1,23,13,5,3811,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,1,1,0,0,0.4,0.6,0,5,1
16,1,23,13,5,10929,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,1,1,0,0,0.4,0.6,0,5,1
18,1,23,9,5,1853,4,5,1,0,0,0,1,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,1,1,0,0,0.4,0.6,0,5,1
19,1,23,9,5,1921,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,1,1,0,0,0.4,0.6,0,5,1
20,1,23,12,5,1805,3,5,1,0,0,0,0,0,87832,1258416,0,1.17102258451746,0.955168958921578,5,1,1,0,0,0.4,0.6,0,5,1
21,1,23,12,4,1031,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
22,1,23,12,4,1216,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
23,1,23,12,4,921,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
24,1,23,12,4,1409,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
25,1,23,12,4,870,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
26,1,23,11,4,873,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
27,1,23,11,4,1184,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
28,1,23,11,4,1502,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
29,1,23,11,7,1155,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
30,1,23,11,7,939,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
31,1,23,11,7,991,8,7,1,0,0,0,1,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
32,1,23,11,7,1290,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
33,1,23,11,7,742,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
34,1,23,11,7,1085,8,7,1,0,0,0,1,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
35,1,23,11,7,1189,8,7,1,0,0,0,1,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
36,1,23,8,7,1495,8,7,1,0,0,0,0,0,85146,1258416,0,0.959220681217914,0.985300542597421,7,1,1,0,0,0,1,0,7,1
37,1,23,8,7,992,8,7,1,0,0,0,0,0,85146,1258416,0,0.959220681217914,0.985300542597421,7,1,1,0,0,0,1,0,7,1
38,1,23,11,7,1138,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
39,1,23,11,7,636,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
40,1,23,11,7,1196,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
41,1,23,11,7,806,8,7,1,0,0,0,0,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
42,1,23,11,7,849,8,7,1,0,0,0,1,0,87740,1258416,0,0.959220681217914,0.956170503761112,7,1,1,0,0,0,1,0,7,1
43,1,23,12,4,1040,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
44,1,23,12,4,1423,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
45,1,23,12,4,1400,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
46,1,23,9,5,1759,4,5,1,0,0,0,1,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,1,1,0,0,0.4,0.6,0,5,1
47,1,23,13,5,1740,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,1,1,0,0,0.4,0.6,0,5,1
48,1,23,13,3,1765,4,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
49,1,23,13,3,1642,1,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
50,1,23,13,3,2870,1,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
51,1,23,13,3,1549,4,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,3,1,1,0,0,NA,NA,NA,3,1
52,1,23,13,5,1820,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,1,1,0,0,0.4,0.6,0,5,1
53,1,23,13,5,3415,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,1,1,0,0,0.4,0.6,0,5,1
54,1,23,15,5,3198,4,5,1,0,0,0,0,0,63415,1258416,0,1.17102258451746,1.32294252148545,5,1,1,0,0,0.4,0.6,0,5,1
55,1,23,9,5,1523,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,1,1,0,0,0.4,0.6,0,5,1
56,1,23,9,5,1271,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,1,1,0,0,0.4,0.6,0,5,1
57,1,23,12,4,2007,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
58,1,23,12,4,827,3,4,1,0,0,0,1,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
59,1,23,12,4,1478,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
60,1,23,12,4,1973,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,1,1,0,0,0.556,0.444,0,4,1
61,1,23,11,4,1164,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
62,1,23,11,4,1112,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
63,1,23,11,4,986,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,1,1,0,0,0.556,0.444,0,4,1
