"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,22,14,8,1355,14,14,1,0,0,1,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
2,1,22,14,8,1197,14,14,0,0,1,1,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
3,1,22,14,8,1922,14,14,1,0,0,1,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
4,1,22,14,8,2029,14,14,1,0,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
5,1,22,14,8,2164,14,14,0,0,1,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
6,1,22,14,8,1181,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
7,1,22,14,8,829,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
8,1,22,14,8,1520,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
9,1,22,14,8,2185,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
10,1,22,14,8,1478,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
11,1,22,14,8,1959,14,14,0,1,0,1,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
12,1,22,14,8,1217,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
13,1,22,14,8,1499,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
14,1,22,14,8,3344,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
15,1,22,14,8,3045,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
16,1,22,14,8,1401,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
17,1,22,14,8,1738,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
18,1,22,14,8,1438,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
19,1,22,14,8,4932,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
20,1,22,14,8,750,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
21,1,22,14,8,1060,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
22,1,22,14,8,2731,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
23,1,22,14,8,1528,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
24,1,22,14,8,2890,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
25,1,22,14,8,2111,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
26,1,22,14,8,2423,14,14,0,1,0,0,1,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
27,1,22,14,8,1652,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
28,1,22,14,8,1377,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
29,1,22,14,8,1413,14,14,0,1,0,0,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1
