"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,2,9,5,5,905,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
2,2,9,5,5,1109,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
3,2,9,5,5,1149,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
4,2,9,5,5,1077,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
5,2,9,5,5,1102,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
6,2,9,5,5,1010,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
7,2,9,5,5,850,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
8,2,9,5,5,1427,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
9,2,9,5,5,1006,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
10,2,9,5,5,1335,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
11,2,9,5,5,818,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
12,2,9,5,5,821,15,15,1,0,0,1,0,0,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
13,2,9,5,5,1225,15,15,1,0,0,1,0,0,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
14,2,9,5,5,868,15,15,1,0,0,1,0,0,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
15,2,9,5,5,882,15,15,1,0,0,1,0,0,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
16,2,9,5,5,1220,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
17,2,9,5,5,913,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
18,2,9,5,5,1010,15,15,1,0,0,0,0,0,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
19,2,9,5,5,899,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
20,2,9,5,5,812,15,15,1,0,0,0,0,1,283053,8851017,0,1.13980181317125,0.947570371498046,15,0.89,1,0,0,0.148,0,0.852,15,0.916
