"seccion","munn","edon","disloc2018","disloc1996","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
53,2,15,39,39,2068,17,16,1,0,0,0,0,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
54,2,15,39,39,2835,17,16,1,0,0,0,0,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
55,2,15,39,39,3732,17,16,1,0,0,0,1,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
56,2,15,39,39,9087,17,16,1,0,0,0,1,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
57,2,15,39,39,18912,17,16,1,0,0,0,1,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
58,2,15,39,39,24725,17,16,1,0,0,0,1,0,17,0.906,0.41,0.434,0.156,0.087,0.826,0.087,17,0.929
59,3,15,14,13,2042,10,4,1,0,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
60,3,15,14,13,1784,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
61,3,15,14,13,1308,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
62,3,15,14,13,1947,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
63,3,15,14,13,2677,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
64,3,15,14,13,1632,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
65,3,15,14,13,1746,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
66,3,15,14,13,2059,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
67,3,15,14,13,2916,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
68,3,15,14,13,1913,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
69,3,15,14,13,3737,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
70,3,15,14,13,2259,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
71,3,15,14,13,1339,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
72,3,15,14,13,4487,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
73,3,15,14,13,1425,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
74,3,15,14,13,1529,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
75,3,15,14,13,2523,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
76,3,15,14,13,1209,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
77,3,15,14,13,2784,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
78,3,15,14,13,689,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
79,3,15,14,13,442,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
80,3,15,14,13,129,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
81,3,15,14,13,1087,10,4,0,1,0,0,1,0,10,1,0.144,0.77,0.086,0,1,0,10,1
82,4,15,9,8,1222,9,1,1,0,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
83,4,15,9,8,1167,9,1,0,0,1,1,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
84,4,15,9,8,961,9,1,0,1,0,0,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
85,4,15,9,8,2386,9,1,0,1,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
86,4,15,9,8,3044,9,1,0,0,1,0,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
87,4,15,9,8,1044,9,1,0,1,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
88,4,15,9,8,986,9,1,0,1,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
89,4,15,9,8,853,9,1,0,1,0,0,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
90,4,15,9,8,649,9,1,0,1,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
91,4,15,9,8,290,9,1,0,1,0,0,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
92,4,15,9,8,1825,9,1,0,1,0,0,0,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
93,4,15,9,8,884,9,1,0,1,0,0,1,0,1,0.366,0.024,0.859,0.118,0.087,0.884,0.029,1,0.455
94,5,15,45,45,2225,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
95,5,15,45,45,636,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
96,5,15,45,45,1958,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
97,5,15,45,45,1825,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
98,5,15,45,45,306,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
99,5,15,45,45,3419,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
100,5,15,45,45,3993,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
101,5,15,45,45,745,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
102,5,15,45,45,4488,5,5,0,1,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
103,5,15,45,45,348,5,5,0,1,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
104,5,15,45,45,1171,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
105,5,15,45,45,1414,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
106,5,15,45,45,2340,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
107,5,15,45,45,3455,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
108,5,15,10,45,665,8,10,0,1,0,0,1,0,8,0.418,0.365,0.5,0.135,0.024,0.976,0,8,0.39
109,5,15,45,45,2000,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
110,5,15,45,45,1897,5,5,0,1,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
111,5,15,45,45,1911,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
112,5,15,45,45,3791,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
113,5,15,45,45,5935,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
114,5,15,45,45,537,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
115,5,15,45,45,1167,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
116,5,15,45,45,1276,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
117,5,15,45,45,2422,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
118,5,15,45,45,2412,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
119,5,15,45,45,2013,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
120,5,15,45,45,8858,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
121,5,15,45,45,5144,5,5,0,0,1,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
122,5,15,45,45,2743,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
123,5,15,45,45,4134,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
124,5,15,45,45,2900,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
125,5,15,45,45,4020,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
126,5,15,45,45,4121,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
127,5,15,45,45,1477,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
128,5,15,45,45,3764,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
129,5,15,45,45,225,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
130,5,15,45,45,3416,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
131,5,15,45,45,2238,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
132,5,15,45,45,5037,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
133,5,15,45,45,3537,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
134,5,15,45,45,1786,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
135,5,15,45,45,1779,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
136,5,15,45,45,2570,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
137,5,15,45,45,2835,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
138,5,15,45,45,9457,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
139,5,15,45,45,3747,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
140,5,15,45,45,3217,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
141,5,15,45,45,2472,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
142,5,15,45,45,4136,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
