"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,14,2,3,1998,3,2,0,1,1,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
2,1,14,2,3,1409,3,2,1,0,0,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
3,1,14,2,3,2552,3,2,1,0,0,1,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
4,1,14,2,3,2703,3,2,0,1,1,1,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
5,1,14,2,3,2716,3,2,0,1,1,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
6,1,14,2,3,1865,3,2,1,0,0,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
7,1,14,2,3,729,3,2,0,1,0,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
8,1,14,2,3,317,3,2,0,1,0,0,1,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
9,1,14,2,3,230,3,2,0,1,0,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
10,1,14,2,3,3421,3,2,0,1,1,1,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
11,1,14,2,3,1949,3,2,0,1,0,1,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
12,1,14,2,3,1210,3,2,0,1,0,0,1,0,367882,7224159,0,0.971495753161595,0.981858177350346,17,0.112,0.276,0.724,0.193,0.861,0.139,0,17,0.151
13,2,14,4,17,2431,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
14,2,14,4,17,1219,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
15,2,14,4,17,2365,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
16,2,14,4,17,3273,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
17,2,14,4,17,1368,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
18,2,14,4,17,3301,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
19,2,14,4,17,1468,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
20,2,14,4,17,1770,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
21,2,14,4,17,1008,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
22,2,14,4,17,2625,8,4,1,0,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
23,2,14,4,17,924,8,4,0,1,0,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.61,0.308,0.692,0.204,0.386,0.598,0.016,18,0.605
24,3,14,3,1,2618,8,3,0,1,1,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
25,3,14,3,1,1152,8,3,0,1,1,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
26,3,14,3,1,984,8,3,1,0,0,0,0,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
27,3,14,3,1,2246,8,3,0,1,1,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
28,3,14,3,1,1791,8,3,0,1,1,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
29,3,14,3,1,2556,8,3,1,0,0,0,0,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
30,3,14,3,1,996,8,3,1,0,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
31,3,14,3,1,3370,8,3,1,0,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
32,3,14,3,1,408,8,3,0,1,0,0,0,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
33,3,14,3,1,1557,8,3,0,1,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
34,3,14,3,1,2353,8,3,0,1,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
35,3,14,3,1,1683,8,3,0,1,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
36,4,14,5,19,1127,4,5,1,0,0,0,0,0,358489,7224159,0,1.01969316718986,1.00758447260585,19,0.612,0.4,0.6,0.148,0.231,0.763,0.006,19,0.593
37,4,14,5,19,1604,4,5,0,1,1,0,1,0,358489,7224159,0,1.01969316718986,1.00758447260585,19,0.612,0.4,0.6,0.148,0.231,0.763,0.006,19,0.593
38,4,14,5,19,577,4,5,0,1,0,0,1,0,358489,7224159,0,1.01969316718986,1.00758447260585,19,0.612,0.4,0.6,0.148,0.231,0.763,0.006,19,0.593
39,4,14,5,19,2237,4,5,0,1,0,0,1,0,358489,7224159,0,1.01969316718986,1.00758447260585,19,0.612,0.4,0.6,0.148,0.231,0.763,0.006,19,0.593
40,5,14,3,1,3519,2,3,0,1,1,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
41,5,14,3,1,1924,2,3,1,0,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
42,5,14,3,1,3152,2,3,1,0,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
43,5,14,3,1,2950,2,3,1,0,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
44,5,14,3,1,629,2,3,0,1,0,1,0,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
45,5,14,3,1,621,2,3,0,1,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
46,5,14,3,1,509,2,3,0,1,0,0,0,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
47,5,14,3,1,1344,2,3,0,1,0,0,1,0,354010,7224159,0,1.02033261772266,1.02033261772266,1,1,0.222,0.778,0.218,0.338,0.656,0.006,1,1
48,6,14,4,18,3485,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
50,6,14,4,18,2422,8,4,0,1,1,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
51,6,14,4,18,2233,8,4,1,0,0,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
52,6,14,4,18,2381,8,4,1,0,0,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
53,6,14,4,18,1314,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
54,6,14,4,18,1399,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
55,6,14,4,18,1102,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
56,6,14,4,18,2506,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
57,6,14,4,18,1627,8,4,1,0,0,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
58,6,14,4,18,1644,8,4,0,1,1,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
59,6,14,4,18,711,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
60,6,14,4,18,732,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
61,6,14,4,18,1013,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
62,6,14,4,18,1941,8,4,1,0,0,0,0,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.61,0.382,0.618,0.145,0.395,0.599,0.007,18,0.605
