"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,14,2,3,1998,3,2,0,1,1,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,3,0.133,0.276,0.724,0.193,0.861,0.139,0,3,0.211
13,2,14,4,17,2431,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,8,0.429,0.308,0.692,0.204,0.386,0.598,0.016,8,0.455
36,4,14,5,19,1127,4,5,1,0,0,0,0,0,358489,7224159,0,1.01969316718986,1.00758447260585,9,0.343,0.4,0.6,0.148,0.231,0.763,0.006,9,0.327
40,5,14,3,1,3519,2,3,0,1,1,0,1,0,354010,7224159,0,1.02740233919459,1.02033261772266,2,0.562,0.223,0.777,0.22,0.338,0.656,0.006,2,0.584
102,8,14,1,3,3523,7,1,0,1,1,1,0,0,350707,7224159,0,0.971495753161595,1.02994223097914,7,0.219,0.276,0.724,0.193,0.861,0.139,0,7,0.205
149,11,14,4,5,983,6,4,0,1,1,1,0,0,356397,7224159,0,0.945818146111547,1.01349885100043,8,0.429,0.309,0.691,0.174,0.273,0.655,0.073,8,0.455
188,14,14,7,17,2019,9,7,1,0,0,1,0,0,349421,7224159,0,0.912911268595229,1.03373280369526,9,0.316,0.308,0.692,0.204,0.386,0.598,0.016,9,0.429
457,31,14,7,17,4544,1,7,0,1,1,0,1,0,349421,7224159,0,0.912911268595229,1.03373280369526,9,0.316,0.308,0.692,0.204,0.386,0.598,0.016,9,0.429
501,36,14,9,2,5485,5,9,0,1,1,0,0,0,376590,7224159,0,0.959154385405879,0.959154385405879,5,0.778,0.301,0.699,0.169,0.69,0.302,0.008,5,0.757
570,41,14,13,12,693,14,13,1,0,0,1,0,0,372514,7224159,0,1.53814162344465,0.969649328615837,14,1,1,0,0,0.962,0.038,0,14,1
633,41,14,12,9,1303,12,12,1,0,0,0,0,0,372585,7224159,0,1.37330460305451,0.969464551713032,12,1,1,0,0,0.227,0.773,0,12,1
653,41,14,11,11,2574,13,11,1,0,0,0,0,0,374555,7224159,0,1.41410610260265,0.964365580488847,13,1,1,0,0,0.195,0.805,0,13,1
773,41,14,10,12,1204,11,10,1,0,0,0,0,0,374655,7224159,0,1.53814162344465,0.964108179525163,11,1,1,0,0,0.962,0.038,0,11,1
2438,98,14,20,7,3025,10,20,1,0,0,1,0,0,377344,7224159,0,0.490095791808851,0.957237825432497,10,1,0.581,0.419,0.171,0.536,0.464,0,10,1
2473,99,14,14,16,1791,20,14,1,0,0,0,0,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657
2550,99,14,14,16,2493,18,14,1,0,0,0,0,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657
2563,99,14,14,16,8177,19,14,1,0,0,0,1,0,376499,7224159,0,0.868081754582443,0.959386213509199,20,0.512,0.985,0.014,0.007,0.452,0.548,0,20,0.657
2900,120,14,19,10,1554,16,19,1,0,0,0,1,0,313514,7224159,0,1.03604553107638,1.15212701825118,16,0.648,1,0,0,0.805,0.195,0,16,0.694
2903,120,14,19,10,2046,17,19,1,0,0,0,1,0,313514,7224159,0,1.03604553107638,1.15212701825118,16,0.648,1,0,0,0.805,0.195,0,16,0.694
3067,120,14,18,10,4097,15,18,1,0,0,1,0,0,341340,7224159,0,1.03604553107638,1.05820574793461,15,0.687,1,0,0,0.805,0.195,0,15,0.624
