"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,24,4,4,1602,4,1,1,0,0,1,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
2,1,24,4,4,2706,4,1,1,0,0,1,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
3,1,24,4,4,358,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
4,1,24,4,4,560,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
5,1,24,4,4,357,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
6,1,24,4,4,2030,4,1,0,1,0,1,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
7,1,24,4,4,1667,4,1,0,1,0,1,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
8,1,24,4,4,2175,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
9,1,24,4,4,395,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
10,1,24,4,4,201,4,1,0,1,0,0,1,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
11,1,24,4,4,1664,4,1,0,1,0,1,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
12,1,24,4,4,881,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
13,1,24,4,4,1496,4,1,0,1,0,0,0,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
14,1,24,4,4,2993,4,1,0,1,0,0,1,0,4,1,0.077,0.818,0.105,0.34,0.64,0.02,4,1
15,2,24,11,11,369,7,3,0,0,1,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
16,2,24,11,11,340,7,3,0,0,1,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
17,2,24,11,11,410,7,3,0,0,1,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
18,2,24,11,11,152,7,3,1,0,0,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
19,2,24,11,11,386,7,3,0,1,0,0,1,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
20,2,24,11,11,232,7,3,0,1,0,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
21,2,24,11,11,284,7,3,0,1,0,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
22,2,24,11,11,230,7,3,0,1,0,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
23,2,24,11,11,649,7,3,0,1,0,1,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
24,2,24,11,11,221,7,3,0,1,0,0,0,0,11,0.762,0.192,0.669,0.138,0.191,0.809,0,11,0.688
