"seccion","munn","edon","disloc2017","disloc2005","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2005","RRI_2017","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,18,1,18,767,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
2,1,18,1,18,1400,1,1,0,1,1,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
3,1,18,1,18,3246,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
4,1,18,1,18,921,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
5,1,18,1,18,1330,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
6,1,18,1,18,599,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
7,1,18,1,18,695,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
8,1,18,1,18,1084,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
9,1,18,1,18,2172,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
10,1,18,1,18,1337,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
11,1,18,1,18,360,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
12,1,18,1,18,736,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
13,1,18,1,18,725,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
14,1,18,1,18,278,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
15,1,18,1,18,520,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
16,1,18,1,18,1389,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
17,1,18,1,18,1112,1,1,1,0,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
18,1,18,1,18,1243,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
19,1,18,1,18,188,1,1,0,1,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
20,1,18,1,18,392,1,1,0,1,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
21,1,18,1,18,531,1,1,0,1,0,0,0,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
22,1,18,1,18,302,1,1,0,1,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
