"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,27,6,1,3737,18,6,0,0,1,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
2,1,27,6,1,2647,18,6,0,0,1,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
3,1,27,6,1,1447,18,6,1,0,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
4,1,27,6,1,1324,18,6,1,0,0,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
5,1,27,6,1,2012,18,6,0,0,1,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
6,1,27,6,1,779,18,6,0,0,1,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
7,1,27,6,1,1681,18,6,0,0,1,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
8,1,27,6,1,1682,18,6,0,1,0,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
9,1,27,6,1,1456,18,6,0,1,0,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
10,1,27,6,1,474,18,6,0,1,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
11,1,27,6,1,697,18,6,0,1,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
12,1,27,6,1,894,18,6,0,1,0,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
13,1,27,6,1,1547,18,6,0,0,1,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
14,1,27,6,1,948,18,6,1,0,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
15,1,27,6,1,1056,18,6,1,0,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
16,1,27,6,1,1031,18,6,1,0,0,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
17,1,27,6,1,1311,18,6,0,0,1,0,0,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
18,1,27,6,1,1544,18,6,0,1,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
19,1,27,6,1,451,18,6,0,1,0,0,1,0,18,0.512,0.114,0.659,0.227,0,0.905,0.095,18,0.506
