"seccion","munn","edon","disloc2017","disloc2005","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2005","RRI_2017","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,18,1,18,767,1,1,1,0,0,0,1,0,61770,1084942,0,1.25668860487366,0.975790117460831,1,0.64,0.271,0.729,0.043,0,1,0,1,0.644
49,2,18,16,7,835,17,18,1,0,0,0,1,0,53665,1084942,0,1.82966200878959,1.12316324523536,17,0.877,0.486,0.513,0.054,0.133,0.867,0,17,0.831
90,4,18,18,14,23216,12,3,0,1,1,0,0,0,62984,1084942,0,0.425043407674853,0.956982020125041,12,1,0.344,0.656,0.23,0.043,0.957,0,12,1
91,4,18,17,14,1053,11,4,1,0,0,0,1,0,61221,1084942,0,0.425043407674853,0.984540526217402,11,1,0.344,0.656,0.23,0.043,0.957,0,11,1
124,5,18,15,8,1166,16,13,1,0,0,0,0,0,57837,1084942,0,0.996899797485289,1.04214526264425,15,0.666,0.36,0.64,0.163,0.04,0.96,0,15,0.653
130,5,18,15,8,854,15,13,1,0,0,0,1,0,57837,1084942,0,0.996899797485289,1.04214526264425,15,0.666,0.36,0.64,0.163,0.04,0.96,0,15,0.653
239,8,18,13,7,576,18,17,1,0,0,0,1,0,61215,1084942,0,1.82966200878959,0.98463702614646,18,0.326,0.486,0.513,0.054,0.133,0.867,0,18,0.337
277,10,18,1,16,1308,2,1,0,1,1,0,1,0,61770,1084942,0,1.0499879027185,0.975790117460831,1,0.64,0.387,0.614,0.067,0,1,0,1,0.644
320,11,18,3,16,2193,3,12,1,0,0,0,0,0,57788,1084942,0,1.0499879027185,1.04302892565162,3,0.261,0.387,0.614,0.067,0,1,0,3,0.333
347,12,18,10,9,2597,13,14,1,0,0,0,1,0,55838,1084942,0,1.39783292104721,1.07945405558142,13,0.534,0.296,0.704,0.056,0,1,0,13,0.537
411,14,18,13,3,2125,10,17,0,1,1,0,1,0,61215,1084942,0,0.551631390876902,0.98463702614646,18,0.326,0.706,0.294,0.035,0,1,0,18,0.337
435,15,18,5,10,1064,14,16,1,0,0,0,1,0,60833,1084942,0,1.80370935618265,0.990820041023056,14,0.835,0.581,0.418,0.023,0,0.727,0.273,14,0.824
597,17,18,6,5,1533,8,11,1,0,0,0,0,0,61517,1084942,0,0.901315242927828,0.97980323415569,8,0.23,1,0,0,0,1,0,8,0.329
598,17,18,9,5,4875,9,9,1,0,0,0,1,0,61032,1084942,0,0.901315242927828,0.987589388444678,9,0.337,1,0,0,0,1,0,9,0.378
610,17,18,11,3,1986,7,10,1,0,0,0,1,0,62416,1084942,0,0.551631390876902,0.965690777293572,7,0.472,0.706,0.294,0.035,0,1,0,7,0.439
612,17,18,8,2,2510,4,8,1,0,0,0,0,0,61355,1084942,0,0.662510640428622,0.98239027879644,4,0.926,0.776,0.223,0.039,0,1,0,4,0.925
674,17,18,12,1,404,6,7,1,0,0,0,0,0,61119,1084942,0,0.819816593068137,0.986183601753228,6,0.562,1,0,0,0,1,0,6,0.532
749,17,18,12,3,3698,5,7,1,0,0,0,0,0,61119,1084942,0,0.551631390876902,0.986183601753228,6,0.562,0.706,0.294,0.035,0,1,0,6,0.532
