"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
63,4,24,3,2,153,4,2,4,0.54148427672956
64,4,24,3,2,831,4,2,4,0.54148427672956
65,4,24,3,2,450,4,2,4,0.54148427672956
66,4,24,3,2,123,4,2,4,0.54148427672956
67,4,24,3,2,37,4,2,4,0.54148427672956
68,4,24,3,2,657,4,2,4,0.54148427672956
69,4,24,3,2,247,4,2,4,0.54148427672956
70,4,24,3,2,539,4,2,4,0.54148427672956
71,4,24,3,2,229,4,2,4,0.54148427672956
72,4,24,3,2,126,4,2,4,0.54148427672956
73,4,24,3,2,87,4,2,4,0.54148427672956
75,4,24,3,2,69,4,2,4,0.54148427672956
76,4,24,3,2,84,4,2,4,0.54148427672956
77,4,24,3,2,250,4,2,4,0.54148427672956
78,5,24,11,11,1337,7,3,2,0.287100186002407
79,5,24,11,11,2641,7,3,2,0.287100186002407
80,5,24,11,11,1441,7,3,2,0.287100186002407
81,5,24,11,11,1051,7,3,2,0.287100186002407
82,5,24,11,11,572,7,3,2,0.287100186002407
83,5,24,11,11,726,7,3,2,0.287100186002407
84,5,24,11,11,1270,7,3,2,0.287100186002407
85,5,24,11,11,2221,7,3,2,0.287100186002407
86,5,24,11,11,900,7,3,2,0.287100186002407
87,5,24,11,11,613,7,3,2,0.287100186002407
88,5,24,11,11,835,7,3,2,0.287100186002407
89,5,24,11,11,722,7,3,2,0.287100186002407
90,5,24,11,11,1116,7,3,2,0.287100186002407
91,5,24,11,11,509,7,3,2,0.287100186002407
92,5,24,11,11,354,7,3,2,0.287100186002407
93,5,24,11,11,837,7,3,2,0.287100186002407
94,5,24,11,11,366,7,3,2,0.287100186002407
95,5,24,11,11,642,7,3,2,0.287100186002407
96,5,24,11,11,501,7,3,2,0.287100186002407
97,5,24,11,11,270,7,3,2,0.287100186002407
98,6,24,1,1,1625,3,5,1,1
99,6,24,1,1,220,3,5,1,1
101,6,24,1,1,502,3,5,1,1
102,6,24,1,1,385,3,5,1,1
103,6,24,1,1,543,3,5,1,1
105,6,24,1,1,364,3,5,1,1
106,6,24,1,1,1342,3,5,1,1
107,6,24,1,1,248,3,5,1,1
108,6,24,1,1,587,3,5,1,1
109,6,24,1,1,313,3,5,1,1
110,6,24,1,1,283,3,5,1,1
111,6,24,1,1,417,3,5,1,1
112,6,24,1,1,670,3,5,1,1
113,6,24,1,1,342,3,5,1,1
114,6,24,1,1,170,3,5,1,1
115,6,24,1,1,470,3,5,1,1
116,6,24,1,1,361,3,5,1,1
117,6,24,1,1,287,3,5,1,1
118,6,24,1,1,591,3,5,1,1
119,7,24,1,1,3077,3,5,1,1
120,7,24,1,1,2654,3,5,1,1
121,7,24,1,1,2423,3,5,1,1
122,7,24,1,1,3434,3,5,1,1
123,7,24,1,1,251,3,5,1,1
124,7,24,1,1,396,3,5,1,1
125,7,24,1,1,584,3,5,1,1
126,7,24,1,1,638,3,5,1,1
127,7,24,1,1,421,3,5,1,1
128,7,24,1,1,482,3,5,1,1
129,7,24,1,1,165,3,5,1,1
130,7,24,1,1,331,3,5,1,1
131,7,24,1,1,1708,3,5,1,1
132,7,24,1,1,204,3,5,1,1
133,7,24,1,1,462,3,5,1,1
134,7,24,1,1,455,3,5,1,1
135,7,24,1,1,808,3,5,1,1
136,8,24,10,2,1323,7,6,2,0.287100186002407
137,8,24,10,2,1367,7,6,2,0.287100186002407
138,8,24,10,2,834,7,6,2,0.287100186002407
139,8,24,10,2,2015,7,6,2,0.287100186002407
140,8,24,10,2,1195,7,6,2,0.287100186002407
141,8,24,10,2,1929,7,6,2,0.287100186002407
142,8,24,10,2,1382,7,6,2,0.287100186002407
143,8,24,10,2,2170,7,6,2,0.287100186002407
144,8,24,10,2,2324,7,6,2,0.287100186002407
145,8,24,10,2,136,7,6,2,0.287100186002407
147,8,24,10,2,587,7,6,2,0.287100186002407
148,8,24,10,2,468,7,6,2,0.287100186002407
149,8,24,10,2,183,7,6,2,0.287100186002407
150,8,24,10,2,237,7,6,2,0.287100186002407
151,8,24,10,2,93,7,6,2,0.287100186002407
152,8,24,10,2,1234,7,6,2,0.287100186002407
153,8,24,10,2,193,7,6,2,0.287100186002407
154,8,24,10,2,354,7,6,2,0.287100186002407
155,8,24,10,2,433,7,6,2,0.287100186002407
156,8,24,10,2,683,7,6,2,0.287100186002407
157,8,24,10,2,111,7,6,2,0.287100186002407
158,8,24,10,2,326,7,6,2,0.287100186002407
159,8,24,10,2,102,7,6,2,0.287100186002407
160,8,24,10,2,230,7,6,2,0.287100186002407
161,8,24,10,2,523,7,6,2,0.287100186002407
162,8,24,10,2,132,7,6,2,0.287100186002407
163,8,24,10,2,583,7,6,2,0.287100186002407
164,8,24,10,2,44,7,6,2,0.287100186002407
165,9,24,3,3,240,7,2,2,0.287100186002407
166,9,24,3,3,74,7,2,2,0.287100186002407
167,9,24,3,3,222,7,2,2,0.287100186002407
168,9,24,3,3,62,7,2,2,0.287100186002407
169,9,24,3,3,167,7,2,2,0.287100186002407
170,9,24,3,3,142,7,2,2,0.287100186002407
171,9,24,3,3,2184,7,2,2,0.287100186002407
172,9,24,3,3,783,7,2,2,0.287100186002407
173,10,24,11,11,1999,7,3,2,0.287100186002407
174,10,24,11,11,1182,7,3,2,0.287100186002407
175,10,24,11,11,2004,7,3,2,0.287100186002407
176,10,24,11,11,2946,7,3,2,0.287100186002407
177,10,24,11,11,1336,7,3,2,0.287100186002407
178,10,24,11,11,569,7,3,2,0.287100186002407
179,10,24,11,11,1517,7,3,2,0.287100186002407
180,57,24,11,11,513,7,3,2,0.287100186002407
181,10,24,11,11,586,7,3,2,0.287100186002407
182,10,24,11,11,1638,7,3,2,0.287100186002407
183,10,24,11,11,427,7,3,2,0.287100186002407
184,10,24,11,11,1110,7,3,2,0.287100186002407
185,10,24,11,11,1006,7,3,2,0.287100186002407
186,57,24,11,11,1314,7,3,2,0.287100186002407
187,57,24,11,11,1101,7,3,2,0.287100186002407
188,57,24,11,11,2518,7,3,2,0.287100186002407
189,57,24,11,11,1620,7,3,2,0.287100186002407
190,57,24,11,11,1339,7,3,2,0.287100186002407
191,57,24,11,11,1281,7,3,2,0.287100186002407
192,57,24,11,11,2119,7,3,2,0.287100186002407
193,57,24,11,11,2776,7,3,2,0.287100186002407
194,57,24,11,11,1353,7,3,2,0.287100186002407
195,57,24,11,11,850,7,3,2,0.287100186002407
196,10,24,11,11,283,7,3,2,0.287100186002407
197,10,24,11,11,772,7,3,2,0.287100186002407
198,10,24,11,11,1750,7,3,2,0.287100186002407
199,10,24,11,11,502,7,3,2,0.287100186002407
200,10,24,11,11,312,7,3,2,0.287100186002407
201,10,24,11,11,2691,7,3,2,0.287100186002407
202,10,24,11,11,1540,7,3,2,0.287100186002407
203,57,24,11,11,259,7,3,2,0.287100186002407
204,57,24,11,11,386,7,3,2,0.287100186002407
205,57,24,11,11,783,7,3,2,0.287100186002407
206,10,24,11,11,774,7,3,2,0.287100186002407
207,10,24,11,11,440,7,3,2,0.287100186002407
208,10,24,11,11,663,7,3,2,0.287100186002407
209,10,24,11,11,828,7,3,2,0.287100186002407
210,10,24,11,11,509,7,3,2,0.287100186002407
211,10,24,11,11,669,7,3,2,0.287100186002407
212,57,24,11,11,1109,7,3,2,0.287100186002407
213,57,24,11,11,340,7,3,2,0.287100186002407
214,10,24,11,11,791,7,3,2,0.287100186002407
215,10,24,11,11,477,7,3,2,0.287100186002407
216,10,24,11,11,487,7,3,2,0.287100186002407
217,10,24,11,11,1221,7,3,2,0.287100186002407
218,10,24,11,11,278,7,3,2,0.287100186002407
219,57,24,11,11,841,7,3,2,0.287100186002407
220,11,24,10,10,1932,2,6,10,0.905619200229599
221,11,24,10,10,1651,2,6,10,0.905619200229599
222,11,24,10,10,3221,2,6,10,0.905619200229599
223,11,24,10,10,1170,2,6,10,0.905619200229599
224,11,24,10,10,1307,2,6,10,0.905619200229599
225,11,24,10,10,6038,2,6,10,0.905619200229599
226,11,24,10,10,1975,2,6,10,0.905619200229599
227,11,24,10,10,4273,2,6,10,0.905619200229599
228,11,24,10,10,2856,2,6,10,0.905619200229599
229,11,24,10,10,738,2,6,10,0.905619200229599
230,11,24,10,10,2048,2,6,10,0.905619200229599
231,11,24,10,10,517,2,6,10,0.905619200229599
232,11,24,10,10,1706,2,6,10,0.905619200229599
233,11,24,10,10,948,2,6,10,0.905619200229599
234,11,24,10,10,1926,2,6,10,0.905619200229599
235,11,24,10,10,209,2,6,10,0.905619200229599
236,11,24,10,10,386,2,6,10,0.905619200229599
237,11,24,10,10,321,2,6,10,0.905619200229599
238,11,24,10,10,211,2,6,10,0.905619200229599
239,11,24,10,10,116,2,6,10,0.905619200229599
240,11,24,10,10,247,2,6,10,0.905619200229599
241,11,24,10,10,846,2,6,10,0.905619200229599
242,11,24,10,10,593,2,6,10,0.905619200229599
243,11,24,10,10,1723,2,6,10,0.905619200229599
244,11,24,10,10,356,2,6,10,0.905619200229599
245,11,24,10,10,622,2,6,10,0.905619200229599
246,11,24,10,10,1682,2,6,10,0.905619200229599
247,11,24,10,10,1334,2,6,10,0.905619200229599
248,11,24,10,10,1331,2,6,10,0.905619200229599
249,11,24,10,10,625,2,6,10,0.905619200229599
250,11,24,10,10,258,2,6,10,0.905619200229599
251,12,24,14,14,664,5,4,14,0.334703382938122
252,12,24,14,14,1803,5,4,14,0.334703382938122
253,12,24,14,14,1474,5,4,14,0.334703382938122
254,12,24,14,14,466,5,4,14,0.334703382938122
255,12,24,14,14,877,5,4,14,0.334703382938122
256,12,24,14,14,2183,5,4,14,0.334703382938122
257,12,24,14,14,1852,5,4,14,0.334703382938122
258,12,24,14,14,1050,5,4,14,0.334703382938122
259,12,24,14,14,2795,5,4,14,0.334703382938122
260,12,24,14,14,3098,5,4,14,0.334703382938122
261,12,24,14,14,780,5,4,14,0.334703382938122
262,12,24,14,14,523,5,4,14,0.334703382938122
263,12,24,14,14,443,5,4,14,0.334703382938122
264,12,24,14,14,1302,5,4,14,0.334703382938122
265,12,24,14,14,2568,5,4,14,0.334703382938122
266,13,24,12,12,10243,9,15,12,1
267,13,24,12,12,3086,9,15,12,1
268,13,24,12,12,192,9,15,12,1
269,13,24,12,12,219,9,15,12,1
270,13,24,12,12,235,9,15,12,1
271,13,24,12,12,4834,9,15,12,1
272,13,24,12,12,5026,9,15,12,1
273,13,24,12,12,5598,9,15,12,1
274,13,24,12,12,4474,9,15,12,1
275,13,24,12,12,2142,9,15,12,1
276,13,24,12,12,1030,9,15,12,1
277,13,24,12,12,5517,9,15,12,1
278,13,24,12,12,1712,9,15,12,1
279,13,24,12,12,1644,9,15,12,1
280,13,24,12,12,2180,9,15,12,1
281,13,24,12,12,1063,9,15,12,1
282,13,24,12,12,2708,9,15,12,1
283,13,24,12,12,1961,9,15,12,1
284,13,24,12,12,1329,9,15,12,1
285,13,24,12,12,1028,9,15,12,1
286,13,24,12,12,1508,9,15,12,1
287,13,24,12,12,2003,9,15,12,1
288,13,24,12,12,1144,9,15,12,1
289,13,24,12,12,4786,9,15,12,1
290,13,24,12,12,1030,9,15,12,1
291,13,24,12,12,854,9,15,12,1
292,13,24,12,12,1525,9,15,12,1
293,13,24,12,12,1364,9,15,12,1
294,13,24,12,12,1118,9,15,12,1
295,13,24,12,12,1173,9,15,12,1
296,13,24,12,12,892,9,15,12,1
297,13,24,12,12,2401,9,15,12,1
298,13,24,12,12,1823,9,15,12,1
299,13,24,12,12,1639,9,15,12,1
300,13,24,12,12,4296,9,15,12,1
301,13,24,12,12,562,9,15,12,1
302,13,24,12,12,396,9,15,12,1
303,13,24,12,12,732,9,15,12,1
304,13,24,12,12,1232,9,15,12,1
305,13,24,12,12,729,9,15,12,1
306,13,24,12,12,456,9,15,12,1
307,13,24,12,12,538,9,15,12,1
308,13,24,12,12,1169,9,15,12,1
309,13,24,12,12,1912,9,15,12,1
310,13,24,12,12,2322,9,15,12,1
311,13,24,12,12,2409,9,15,12,1
312,13,24,12,12,793,9,15,12,1
313,13,24,12,12,1619,9,15,12,1
314,13,24,12,12,359,9,15,12,1
315,13,24,12,12,145,9,15,12,1
316,13,24,12,12,2580,9,15,12,1
317,13,24,12,12,1002,9,15,12,1
318,13,24,12,12,483,9,15,12,1
319,13,24,12,12,1324,9,15,12,1
320,13,24,12,12,5275,9,15,12,1
321,13,24,12,12,786,9,15,12,1
322,13,24,12,12,1898,9,15,12,1
323,13,24,12,12,5094,9,15,12,1
324,13,24,12,12,2772,9,15,12,1
325,13,24,12,12,7,9,15,12,1
326,13,24,12,12,2781,9,15,12,1
327,13,24,12,12,219,9,15,12,1
328,13,24,12,12,349,9,15,12,1
329,13,24,12,12,430,9,15,12,1
330,13,24,12,12,247,9,15,12,1
331,13,24,12,12,763,9,15,12,1
332,13,24,12,12,2070,9,15,12,1
333,13,24,12,12,2120,9,15,12,1
334,13,24,12,12,397,9,15,12,1
335,13,24,12,12,820,9,15,12,1
336,13,24,12,12,406,9,15,12,1
337,13,24,12,12,466,9,15,12,1
338,13,24,12,12,1729,9,15,12,1
339,13,24,12,12,457,9,15,12,1
340,13,24,12,12,565,9,15,12,1
341,13,24,12,12,720,9,15,12,1
342,13,24,12,12,757,9,15,12,1
343,13,24,12,12,500,9,15,12,1
344,13,24,12,12,861,9,15,12,1
345,13,24,12,12,814,9,15,12,1
346,13,24,12,12,3260,9,15,12,1
347,13,24,12,12,1172,9,15,12,1
348,13,24,12,12,964,9,15,12,1
349,13,24,12,12,2274,9,15,12,1
350,13,24,12,12,1942,9,15,12,1
351,13,24,12,12,447,9,15,12,1
352,13,24,12,12,1349,9,15,12,1
353,13,24,12,12,1221,9,15,12,1
354,13,24,12,12,1745,9,15,12,1
355,13,24,12,12,1061,9,15,12,1
356,13,24,12,12,1611,9,15,12,1
357,13,24,12,12,707,9,15,12,1
358,13,24,12,12,1631,9,15,12,1
359,13,24,12,12,1322,9,15,12,1
360,13,24,12,12,1168,9,15,12,1
361,13,24,12,12,1793,9,15,12,1
362,13,24,12,12,606,9,15,12,1
363,13,24,12,12,436,9,15,12,1
364,13,24,12,12,1554,9,15,12,1
365,13,24,12,12,497,9,15,12,1
366,13,24,12,12,500,9,15,12,1
367,13,24,12,12,1280,9,15,12,1
368,13,24,12,12,286,9,15,12,1
369,13,24,12,12,501,9,15,12,1
370,13,24,12,12,889,9,15,12,1
371,14,24,13,13,1417,6,14,13,0.526624311874598
372,14,24,13,13,1549,6,14,13,0.526624311874598
373,14,24,13,13,929,6,14,13,0.526624311874598
374,14,24,13,13,903,6,14,13,0.526624311874598
375,14,24,13,13,1147,6,14,13,0.526624311874598
376,14,24,13,13,914,6,14,13,0.526624311874598
377,14,24,13,13,1591,6,14,13,0.526624311874598
378,14,24,13,13,1110,6,14,13,0.526624311874598
379,14,24,13,13,1355,6,14,13,0.526624311874598
380,14,24,13,13,444,6,14,13,0.526624311874598
381,14,24,13,13,2475,6,14,13,0.526624311874598
382,14,24,13,13,1110,6,14,13,0.526624311874598
383,14,24,13,13,1730,6,14,13,0.526624311874598
384,15,24,1,1,1009,3,5,1,1
385,15,24,1,1,849,3,5,1,1
386,15,24,1,1,1254,3,5,1,1
387,15,24,1,1,1357,3,5,1,1
388,15,24,1,1,1265,3,5,1,1
389,15,24,1,1,1346,3,5,1,1
390,15,24,1,1,887,3,5,1,1
391,15,24,1,1,1106,3,5,1,1
392,15,24,1,1,3832,3,5,1,1
393,15,24,1,1,251,3,5,1,1
394,15,24,1,1,904,3,5,1,1
395,15,24,1,1,276,3,5,1,1
396,15,24,1,1,1712,3,5,1,1
397,15,24,1,1,419,3,5,1,1
398,15,24,1,1,420,3,5,1,1
399,15,24,1,1,233,3,5,1,1
400,15,24,1,1,182,3,5,1,1
401,15,24,1,1,796,3,5,1,1
402,15,24,1,1,1318,3,5,1,1
403,15,24,1,1,943,3,5,1,1
404,15,24,1,1,664,3,5,1,1
405,16,24,13,13,1051,6,14,13,0.526624311874598
406,16,24,13,13,1161,6,14,13,0.526624311874598
407,16,24,13,13,2288,6,14,13,0.526624311874598
408,16,24,13,13,1112,6,14,13,0.526624311874598
409,16,24,13,13,1914,6,14,13,0.526624311874598
410,16,24,13,13,2806,6,14,13,0.526624311874598
411,16,24,13,13,1242,6,14,13,0.526624311874598
412,16,24,13,13,1404,6,14,13,0.526624311874598
413,16,24,13,13,790,6,14,13,0.526624311874598
414,16,24,13,13,945,6,14,13,0.526624311874598
415,16,24,13,13,1010,6,14,13,0.526624311874598
416,16,24,13,13,916,6,14,13,0.526624311874598
417,16,24,13,13,1030,6,14,13,0.526624311874598
418,16,24,13,13,1806,6,14,13,0.526624311874598
419,16,24,13,13,1306,6,14,13,0.526624311874598
420,16,24,13,13,243,6,14,13,0.526624311874598
421,16,24,13,13,987,6,14,13,0.526624311874598
422,16,24,13,13,1019,6,14,13,0.526624311874598
423,16,24,13,13,1195,6,14,13,0.526624311874598
424,16,24,13,13,2277,6,14,13,0.526624311874598
425,16,24,13,13,2448,6,14,13,0.526624311874598
426,16,24,13,13,1925,6,14,13,0.526624311874598
427,16,24,13,13,2310,6,14,13,0.526624311874598
428,16,24,13,13,873,6,14,13,0.526624311874598
429,16,24,13,13,567,6,14,13,0.526624311874598
430,16,24,13,13,2331,6,14,13,0.526624311874598
431,16,24,13,13,1112,6,14,13,0.526624311874598
432,16,24,13,13,198,6,14,13,0.526624311874598
433,16,24,13,13,1596,6,14,13,0.526624311874598
434,16,24,13,13,900,6,14,13,0.526624311874598
435,16,24,13,13,349,6,14,13,0.526624311874598
436,16,24,13,13,203,6,14,13,0.526624311874598
437,17,24,11,2,682,7,3,2,0.287100186002407
438,17,24,11,2,285,7,3,2,0.287100186002407
439,17,24,11,2,594,7,3,2,0.287100186002407
440,17,24,11,2,772,7,3,2,0.287100186002407
441,17,24,11,2,1876,7,3,2,0.287100186002407
442,17,24,11,2,385,7,3,2,0.287100186002407
443,17,24,11,2,1272,7,3,2,0.287100186002407
444,17,24,11,2,259,7,3,2,0.287100186002407
445,17,24,11,2,758,7,3,2,0.287100186002407
