"seccion","munn","edon","disloc2017","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
523,2,25,2,8,282,1,2,9,0.633690162627166
524,2,25,2,8,278,1,2,9,0.633690162627166
525,2,25,2,8,1146,1,2,9,0.633690162627166
526,2,25,2,8,972,1,2,9,0.633690162627166
527,2,25,2,8,384,1,2,9,0.633690162627166
528,2,25,2,8,110,1,2,9,0.633690162627166
529,2,25,2,8,360,1,2,9,0.633690162627166
530,2,25,2,8,453,1,2,9,0.633690162627166
531,2,25,2,8,326,1,2,9,0.633690162627166
532,2,25,2,8,473,1,2,9,0.633690162627166
533,2,25,2,8,442,1,2,9,0.633690162627166
534,2,25,2,8,164,1,2,9,0.633690162627166
535,2,25,2,8,259,1,2,9,0.633690162627166
536,2,25,2,8,191,1,2,9,0.633690162627166
537,2,25,2,8,210,1,2,9,0.633690162627166
538,2,25,2,8,592,1,2,9,0.633690162627166
539,2,25,2,8,1618,1,2,9,0.633690162627166
540,2,25,2,8,1213,1,2,9,0.633690162627166
541,2,25,2,8,508,1,2,9,0.633690162627166
542,2,25,2,8,988,1,2,9,0.633690162627166
543,2,25,2,8,295,1,2,9,0.633690162627166
544,2,25,2,8,451,1,2,9,0.633690162627166
545,2,25,2,8,440,1,2,9,0.633690162627166
546,2,25,2,8,223,1,2,9,0.633690162627166
547,2,25,2,8,445,1,2,9,0.633690162627166
548,2,25,2,8,237,1,2,9,0.633690162627166
549,2,25,2,8,807,1,2,9,0.633690162627166
550,2,25,2,8,334,1,2,9,0.633690162627166
551,2,25,2,8,315,1,2,9,0.633690162627166
552,2,25,2,8,255,1,2,9,0.633690162627166
553,2,25,2,8,232,1,2,9,0.633690162627166
554,2,25,2,8,400,1,2,9,0.633690162627166
555,2,25,2,8,386,1,2,9,0.633690162627166
556,2,25,2,8,292,1,2,9,0.633690162627166
557,2,25,2,8,396,1,2,9,0.633690162627166
558,2,25,2,8,440,1,2,9,0.633690162627166
559,2,25,2,8,268,1,2,9,0.633690162627166
560,2,25,2,8,281,1,2,9,0.633690162627166
561,2,25,2,8,252,1,2,9,0.633690162627166
562,2,25,2,8,649,1,2,9,0.633690162627166
563,3,25,23,11,707,16,23,10,0.431108169440242
564,3,25,23,11,949,16,23,10,0.431108169440242
565,3,25,23,11,913,16,23,10,0.431108169440242
566,3,25,23,11,834,16,23,10,0.431108169440242
567,3,25,23,11,242,16,23,10,0.431108169440242
568,3,25,23,11,1393,16,23,10,0.431108169440242
569,3,25,23,11,845,16,23,10,0.431108169440242
570,3,25,23,11,480,16,23,10,0.431108169440242
571,3,25,23,11,933,16,23,10,0.431108169440242
572,3,25,23,11,1920,16,23,10,0.431108169440242
573,3,25,23,11,848,16,23,10,0.431108169440242
574,3,25,23,11,1480,16,23,10,0.431108169440242
575,3,25,23,11,1532,16,23,10,0.431108169440242
576,3,25,23,11,293,16,23,10,0.431108169440242
577,3,25,23,11,997,16,23,10,0.431108169440242
578,3,25,23,11,100,16,23,10,0.431108169440242
579,3,25,23,11,914,16,23,10,0.431108169440242
580,3,25,23,11,355,16,23,10,0.431108169440242
581,3,25,23,11,296,16,23,10,0.431108169440242
582,3,25,23,11,392,16,23,10,0.431108169440242
583,3,25,23,11,199,16,23,10,0.431108169440242
584,3,25,23,11,431,16,23,10,0.431108169440242
585,3,25,23,11,941,16,23,10,0.431108169440242
586,3,25,23,11,199,16,23,10,0.431108169440242
587,3,25,23,11,586,16,23,10,0.431108169440242
588,3,25,23,11,361,16,23,10,0.431108169440242
589,3,25,23,11,156,16,23,10,0.431108169440242
590,3,25,23,11,450,16,23,10,0.431108169440242
591,3,25,23,11,129,16,23,10,0.431108169440242
592,3,25,23,11,238,16,23,10,0.431108169440242
593,3,25,23,11,239,16,23,10,0.431108169440242
594,3,25,23,11,502,16,23,10,0.431108169440242
595,3,25,23,11,305,16,23,10,0.431108169440242
596,3,25,23,11,323,16,23,10,0.431108169440242
597,3,25,23,11,199,16,23,10,0.431108169440242
598,3,25,23,11,279,16,23,10,0.431108169440242
599,3,25,23,11,22,16,23,10,0.431108169440242
600,3,25,23,11,430,16,23,10,0.431108169440242
601,3,25,23,11,676,16,23,10,0.431108169440242
603,3,25,23,11,231,16,23,10,0.431108169440242
604,3,25,23,11,369,16,23,10,0.431108169440242
605,3,25,23,11,191,16,23,10,0.431108169440242
606,3,25,23,11,129,16,23,10,0.431108169440242
607,3,25,23,11,244,16,23,10,0.431108169440242
608,3,25,23,11,82,16,23,10,0.431108169440242
609,3,25,23,11,182,16,23,10,0.431108169440242
610,3,25,23,11,338,16,23,10,0.431108169440242
611,3,25,23,11,219,16,23,10,0.431108169440242
612,3,25,23,11,80,16,23,10,0.431108169440242
613,3,25,23,11,260,16,23,10,0.431108169440242
614,3,25,23,11,235,16,23,10,0.431108169440242
615,3,25,23,11,24,16,23,10,0.431108169440242
616,3,25,23,11,135,16,23,10,0.431108169440242
617,3,25,23,11,469,16,23,10,0.431108169440242
618,3,25,23,11,397,16,23,10,0.431108169440242
619,3,25,23,11,725,16,23,10,0.431108169440242
620,3,25,23,11,413,16,23,10,0.431108169440242
621,3,25,23,11,526,16,23,10,0.431108169440242
622,3,25,23,11,57,16,23,10,0.431108169440242
623,3,25,23,11,102,16,23,10,0.431108169440242
624,3,25,23,11,93,16,23,10,0.431108169440242
625,3,25,23,11,383,16,23,10,0.431108169440242
626,3,25,23,11,97,16,23,10,0.431108169440242
627,3,25,23,11,508,16,23,10,0.431108169440242
628,3,25,23,11,126,16,23,10,0.431108169440242
629,4,25,11,21,644,5,11,20,0.46123758460051
630,4,25,11,21,334,5,11,20,0.46123758460051
631,4,25,11,21,1164,5,11,20,0.46123758460051
632,4,25,11,21,417,5,11,20,0.46123758460051
633,4,25,11,21,401,5,11,20,0.46123758460051
634,4,25,11,21,312,5,11,20,0.46123758460051
635,4,25,11,21,1076,5,11,20,0.46123758460051
636,4,25,11,21,1269,5,11,20,0.46123758460051
637,4,25,11,21,1780,5,11,20,0.46123758460051
638,4,25,11,21,469,5,11,20,0.46123758460051
639,4,25,11,21,930,5,11,20,0.46123758460051
640,4,25,11,21,340,5,11,20,0.46123758460051
641,4,25,11,21,1146,5,11,20,0.46123758460051
642,4,25,11,21,877,5,11,20,0.46123758460051
643,4,25,11,21,872,5,11,20,0.46123758460051
644,4,25,11,21,159,5,11,20,0.46123758460051
645,4,25,11,21,289,5,11,20,0.46123758460051
646,4,25,11,21,660,5,11,20,0.46123758460051
647,4,25,11,21,209,5,11,20,0.46123758460051
648,4,25,11,21,187,5,11,20,0.46123758460051
649,4,25,11,21,362,5,11,20,0.46123758460051
650,4,25,11,21,169,5,11,20,0.46123758460051
651,4,25,11,21,588,5,11,20,0.46123758460051
652,4,25,11,21,584,5,11,20,0.46123758460051
653,4,25,11,21,402,5,11,20,0.46123758460051
654,4,25,11,21,860,5,11,20,0.46123758460051
655,4,25,11,21,576,5,11,20,0.46123758460051
656,4,25,11,21,191,5,11,20,0.46123758460051
657,4,25,11,21,474,5,11,20,0.46123758460051
658,4,25,11,21,423,5,11,20,0.46123758460051
659,4,25,11,21,384,5,11,20,0.46123758460051
660,4,25,11,21,685,5,11,20,0.46123758460051
661,4,25,11,21,521,5,11,20,0.46123758460051
662,4,25,11,21,1249,5,11,20,0.46123758460051
663,4,25,11,21,400,5,11,20,0.46123758460051
664,4,25,11,21,1569,5,11,20,0.46123758460051
665,4,25,11,21,1250,5,11,20,0.46123758460051
666,4,25,11,21,254,5,11,20,0.46123758460051
667,4,25,11,21,403,5,11,20,0.46123758460051
668,4,25,11,21,453,5,11,20,0.46123758460051
669,4,25,11,21,205,5,11,20,0.46123758460051
670,4,25,11,21,1026,5,11,20,0.46123758460051
671,4,25,11,21,651,5,11,20,0.46123758460051
672,4,25,11,21,652,5,11,20,0.46123758460051
673,4,25,11,21,522,5,11,20,0.46123758460051
674,4,25,11,21,90,5,11,20,0.46123758460051
675,5,25,19,16,844,15,19,12,0.232806759867417
676,5,25,19,16,818,15,19,12,0.232806759867417
677,5,25,19,16,423,15,19,12,0.232806759867417
678,5,25,19,16,1427,15,19,12,0.232806759867417
679,5,25,19,16,609,15,19,12,0.232806759867417
680,5,25,19,16,603,15,19,12,0.232806759867417
681,5,25,19,16,453,15,19,12,0.232806759867417
682,5,25,19,16,2096,15,19,12,0.232806759867417
683,5,25,19,16,373,15,19,12,0.232806759867417
685,5,25,19,16,192,15,19,12,0.232806759867417
686,5,25,19,16,473,15,19,12,0.232806759867417
687,5,25,19,16,189,15,19,12,0.232806759867417
688,5,25,19,16,158,15,19,12,0.232806759867417
689,5,25,19,16,111,15,19,12,0.232806759867417
690,5,25,19,16,403,15,19,12,0.232806759867417
691,5,25,19,16,494,15,19,12,0.232806759867417
692,5,25,19,16,289,15,19,12,0.232806759867417
693,5,25,19,16,124,15,19,12,0.232806759867417
694,5,25,19,16,619,15,19,12,0.232806759867417
695,5,25,19,16,331,15,19,12,0.232806759867417
696,5,25,19,16,187,15,19,12,0.232806759867417
697,5,25,19,16,203,15,19,12,0.232806759867417
698,5,25,19,16,528,15,19,12,0.232806759867417
699,5,25,19,16,615,15,19,12,0.232806759867417
700,5,25,19,16,519,15,19,12,0.232806759867417
701,5,25,19,16,440,15,19,12,0.232806759867417
702,5,25,19,16,193,15,19,12,0.232806759867417
703,5,25,19,16,462,15,19,12,0.232806759867417
704,5,25,19,16,410,15,19,12,0.232806759867417
705,5,25,19,16,236,15,19,12,0.232806759867417
706,5,25,19,16,285,15,19,12,0.232806759867417
707,5,25,19,16,162,15,19,12,0.232806759867417
708,5,25,19,16,187,15,19,12,0.232806759867417
709,5,25,19,16,447,15,19,12,0.232806759867417
710,6,25,18,24,1241,13,18,12,0.14136342959222
711,6,25,20,24,1337,13,20,12,0.14136342959222
712,6,25,20,24,978,13,20,12,0.14136342959222
713,6,25,20,24,1343,13,20,12,0.14136342959222
714,6,25,20,24,1409,13,20,12,0.14136342959222
715,6,25,20,24,3620,13,20,12,0.14136342959222
716,6,25,20,24,1872,13,20,12,0.14136342959222
717,6,25,20,24,1736,13,20,12,0.14136342959222
718,6,25,20,24,649,13,20,12,0.14136342959222
719,6,25,18,24,671,13,18,12,0.14136342959222
720,6,25,18,24,394,13,18,12,0.14136342959222
721,6,25,18,24,428,14,18,24,0.501696419250444
722,6,25,20,24,402,13,20,12,0.14136342959222
723,6,25,20,24,546,13,20,12,0.14136342959222
724,6,25,20,24,368,13,20,12,0.14136342959222
725,6,25,20,24,3066,13,20,12,0.14136342959222
726,6,25,20,24,2019,13,20,12,0.14136342959222
727,6,25,20,24,402,13,20,12,0.14136342959222
728,6,25,20,24,396,14,20,24,0.501696419250444
729,6,25,20,24,498,14,20,24,0.501696419250444
730,6,25,18,24,1411,14,18,24,0.501696419250444
731,6,25,20,24,423,14,20,24,0.501696419250444
732,6,25,20,24,325,14,20,24,0.501696419250444
733,6,25,20,24,665,13,20,12,0.14136342959222
734,6,25,20,24,1715,13,20,12,0.14136342959222
735,6,25,20,24,628,13,20,12,0.14136342959222
736,6,25,20,24,1086,13,20,12,0.14136342959222
737,6,25,20,24,514,13,20,12,0.14136342959222
738,6,25,20,24,470,14,20,24,0.501696419250444
739,6,25,20,24,425,14,20,24,0.501696419250444
740,6,25,20,24,436,14,20,24,0.501696419250444
741,6,25,20,24,548,14,20,24,0.501696419250444
742,6,25,20,24,388,14,20,24,0.501696419250444
743,6,25,20,24,448,14,20,24,0.501696419250444
744,6,25,20,24,823,14,20,24,0.501696419250444
745,6,25,20,24,286,14,20,24,0.501696419250444
746,6,25,20,24,343,14,20,24,0.501696419250444
747,6,25,20,24,207,14,20,24,0.501696419250444
748,6,25,20,24,502,14,20,24,0.501696419250444
749,6,25,20,24,394,14,20,24,0.501696419250444
750,6,25,20,24,469,14,20,24,0.501696419250444
751,6,25,20,24,292,14,20,24,0.501696419250444
752,6,25,20,24,307,14,20,24,0.501696419250444
753,6,25,20,24,443,14,20,24,0.501696419250444
754,6,25,20,24,351,14,20,24,0.501696419250444
755,6,25,20,24,499,14,20,24,0.501696419250444
756,6,25,20,24,323,14,20,24,0.501696419250444
757,6,25,20,24,343,14,20,24,0.501696419250444
758,6,25,20,24,481,14,20,24,0.501696419250444
759,6,25,20,24,382,14,20,24,0.501696419250444
760,6,25,20,24,338,14,20,24,0.501696419250444
761,6,25,20,24,406,14,20,24,0.501696419250444
762,6,25,21,24,248,14,21,24,0.501696419250444
763,6,25,21,24,360,14,21,24,0.501696419250444
764,6,25,21,24,423,14,21,24,0.501696419250444
765,6,25,21,24,482,14,21,24,0.501696419250444
766,6,25,21,24,307,14,21,24,0.501696419250444
767,6,25,21,24,588,14,21,24,0.501696419250444
768,6,25,21,24,258,14,21,24,0.501696419250444
769,6,25,21,24,217,14,21,24,0.501696419250444
770,6,25,21,24,322,14,21,24,0.501696419250444
771,6,25,21,24,309,14,21,24,0.501696419250444
772,6,25,21,24,527,14,21,24,0.501696419250444
773,6,25,20,12,328,13,20,12,0.14136342959222
774,6,25,20,12,1859,13,20,12,0.14136342959222
775,6,25,20,12,419,13,20,12,0.14136342959222
776,6,25,21,24,514,14,21,24,0.501696419250444
777,6,25,21,24,470,14,21,24,0.501696419250444
778,6,25,21,24,171,14,21,24,0.501696419250444
779,6,25,21,24,259,14,21,24,0.501696419250444
780,6,25,21,24,346,14,21,24,0.501696419250444
781,6,25,21,24,528,14,21,24,0.501696419250444
782,6,25,21,24,280,14,21,24,0.501696419250444
783,6,25,21,24,192,14,21,24,0.501696419250444
784,6,25,21,24,288,14,21,24,0.501696419250444
785,6,25,21,24,302,14,21,24,0.501696419250444
786,6,25,21,24,485,14,21,24,0.501696419250444
787,6,25,21,24,269,14,21,24,0.501696419250444
788,6,25,20,24,460,13,20,12,0.14136342959222
789,6,25,20,12,333,13,20,12,0.14136342959222
790,6,25,20,12,269,13,20,12,0.14136342959222
791,6,25,20,12,454,13,20,12,0.14136342959222
792,6,25,20,12,507,13,20,12,0.14136342959222
793,6,25,20,12,500,13,20,12,0.14136342959222
794,6,25,20,12,719,13,20,12,0.14136342959222
795,6,25,20,12,500,13,20,12,0.14136342959222
796,6,25,20,12,660,13,20,12,0.14136342959222
797,6,25,20,12,1691,13,20,12,0.14136342959222
798,6,25,20,12,444,13,20,12,0.14136342959222
799,6,25,20,12,497,13,20,12,0.14136342959222
800,6,25,20,12,290,13,20,12,0.14136342959222
801,6,25,20,12,679,13,20,12,0.14136342959222
802,6,25,20,12,375,13,20,12,0.14136342959222
803,6,25,20,12,211,13,20,12,0.14136342959222
804,6,25,21,24,203,14,21,24,0.501696419250444
805,6,25,21,24,414,14,21,24,0.501696419250444
806,6,25,21,24,405,14,21,24,0.501696419250444
807,6,25,21,24,287,14,21,24,0.501696419250444
808,6,25,21,24,234,14,21,24,0.501696419250444
809,6,25,21,24,80,14,21,24,0.501696419250444
810,6,25,21,24,252,14,21,24,0.501696419250444
811,6,25,21,24,128,14,21,24,0.501696419250444
812,6,25,21,24,146,14,21,24,0.501696419250444
813,6,25,21,24,307,14,21,24,0.501696419250444
814,6,25,21,24,204,14,21,24,0.501696419250444
815,6,25,21,24,147,14,21,24,0.501696419250444
816,6,25,21,24,126,14,21,24,0.501696419250444
817,6,25,21,24,217,14,21,24,0.501696419250444
818,6,25,21,24,268,14,21,24,0.501696419250444
819,6,25,21,24,325,14,21,24,0.501696419250444
820,6,25,20,12,389,13,20,12,0.14136342959222
821,6,25,20,12,295,13,20,12,0.14136342959222
822,6,25,20,12,378,13,20,12,0.14136342959222
823,6,25,15,12,608,13,15,12,0.14136342959222
824,6,25,20,12,518,13,20,12,0.14136342959222
825,6,25,20,12,489,13,20,12,0.14136342959222
826,6,25,20,12,607,13,20,12,0.14136342959222
827,6,25,20,12,561,13,20,12,0.14136342959222
828,6,25,20,12,511,13,20,12,0.14136342959222
829,6,25,20,12,455,13,20,12,0.14136342959222
830,6,25,20,12,805,13,20,12,0.14136342959222
831,6,25,20,12,489,13,20,12,0.14136342959222
832,6,25,20,12,639,13,20,12,0.14136342959222
833,6,25,15,12,491,13,15,12,0.14136342959222
834,6,25,15,12,546,13,15,12,0.14136342959222
835,6,25,20,12,687,13,20,12,0.14136342959222
836,6,25,20,12,421,13,20,12,0.14136342959222
837,6,25,20,12,359,13,20,12,0.14136342959222
838,6,25,20,12,309,13,20,12,0.14136342959222
839,6,25,20,12,300,13,20,12,0.14136342959222
840,6,25,20,12,598,13,20,12,0.14136342959222
841,6,25,20,12,348,13,20,12,0.14136342959222
842,6,25,20,12,396,13,20,12,0.14136342959222
843,6,25,20,12,291,13,20,12,0.14136342959222
844,6,25,20,12,416,13,20,12,0.14136342959222
845,6,25,20,12,528,13,20,12,0.14136342959222
846,6,25,21,12,460,13,21,12,0.14136342959222
847,6,25,20,12,258,13,20,12,0.14136342959222
848,6,25,20,12,388,13,20,12,0.14136342959222
849,6,25,21,12,228,13,21,12,0.14136342959222
850,6,25,21,12,384,13,21,12,0.14136342959222
851,6,25,21,12,342,14,21,24,0.501696419250444
852,6,25,21,24,177,14,21,24,0.501696419250444
853,6,25,21,24,234,14,21,24,0.501696419250444
854,6,25,21,24,127,14,21,24,0.501696419250444
855,6,25,21,24,82,14,21,24,0.501696419250444
856,6,25,21,24,153,14,21,24,0.501696419250444
857,6,25,21,24,182,14,21,24,0.501696419250444
858,6,25,21,24,158,14,21,24,0.501696419250444
859,6,25,21,24,336,14,21,24,0.501696419250444
860,6,25,21,24,384,14,21,24,0.501696419250444
861,6,25,21,24,203,14,21,24,0.501696419250444
862,6,25,21,24,245,14,21,24,0.501696419250444
863,6,25,21,24,317,14,21,24,0.501696419250444
864,6,25,21,24,237,14,21,24,0.501696419250444
865,6,25,21,24,382,9,21,12,0.217520544313864
866,6,25,21,24,362,9,21,12,0.217520544313864
867,6,25,21,24,294,9,21,12,0.217520544313864
868,6,25,21,24,217,9,21,12,0.217520544313864
869,6,25,21,24,183,9,21,12,0.217520544313864
870,6,25,21,24,180,9,21,12,0.217520544313864
871,6,25,21,24,187,9,21,12,0.217520544313864
872,6,25,21,24,350,9,21,12,0.217520544313864
873,6,25,21,24,525,9,21,12,0.217520544313864
874,6,25,21,24,281,9,21,12,0.217520544313864
875,6,25,21,24,336,9,21,12,0.217520544313864
876,6,25,21,24,87,9,21,12,0.217520544313864
877,6,25,21,24,271,9,21,12,0.217520544313864
878,6,25,21,24,234,9,21,12,0.217520544313864
879,6,25,21,24,199,9,21,12,0.217520544313864
880,6,25,21,24,246,9,21,12,0.217520544313864
881,6,25,21,24,433,9,21,12,0.217520544313864
882,6,25,21,24,124,9,21,12,0.217520544313864
883,6,25,21,24,230,9,21,12,0.217520544313864
884,6,25,21,24,354,9,21,12,0.217520544313864
885,6,25,21,24,4163,9,21,12,0.217520544313864
886,6,25,21,24,916,9,21,12,0.217520544313864
887,6,25,18,24,13985,14,18,24,0.501696419250444
888,6,25,18,24,4721,14,18,24,0.501696419250444
889,6,25,18,24,6486,14,18,24,0.501696419250444
890,6,25,18,24,556,14,18,24,0.501696419250444
891,6,25,20,24,750,14,20,24,0.501696419250444
892,6,25,20,24,467,14,20,24,0.501696419250444
893,6,25,20,24,577,14,20,24,0.501696419250444
894,6,25,20,24,435,14,20,24,0.501696419250444
895,6,25,20,24,875,14,20,24,0.501696419250444
896,6,25,18,24,562,14,18,24,0.501696419250444
897,6,25,18,24,1272,14,18,24,0.501696419250444
898,6,25,18,24,889,14,18,24,0.501696419250444
899,6,25,18,24,1196,14,18,24,0.501696419250444
900,6,25,18,24,853,14,18,24,0.501696419250444
901,6,25,18,24,585,14,18,24,0.501696419250444
902,6,25,18,24,285,14,18,24,0.501696419250444
903,6,25,18,24,20182,14,18,24,0.501696419250444
904,6,25,18,24,487,14,18,24,0.501696419250444
905,6,25,18,24,683,14,18,24,0.501696419250444
906,6,25,18,24,1180,14,18,24,0.501696419250444
907,6,25,18,24,285,14,18,24,0.501696419250444
908,6,25,18,24,193,14,18,24,0.501696419250444
909,6,25,18,24,502,14,18,24,0.501696419250444
910,6,25,18,24,422,14,18,24,0.501696419250444
911,6,25,18,24,212,14,18,24,0.501696419250444
912,6,25,18,24,434,14,18,24,0.501696419250444
913,6,25,18,24,2279,14,18,24,0.501696419250444
914,6,25,18,24,961,14,18,24,0.501696419250444
915,6,25,20,24,823,14,20,24,0.501696419250444
916,6,25,20,24,780,14,20,24,0.501696419250444
917,6,25,20,24,1471,14,20,24,0.501696419250444
918,6,25,21,24,888,14,21,24,0.501696419250444
919,6,25,21,24,664,14,21,24,0.501696419250444
920,6,25,21,24,414,14,21,24,0.501696419250444
921,6,25,21,24,603,14,21,24,0.501696419250444
922,6,25,21,24,456,14,21,24,0.501696419250444
923,6,25,21,24,498,14,21,24,0.501696419250444
924,6,25,21,24,403,14,21,24,0.501696419250444
925,6,25,21,24,358,14,21,24,0.501696419250444
926,6,25,18,24,389,14,18,24,0.501696419250444
927,6,25,18,24,277,14,18,24,0.501696419250444
928,6,25,18,24,384,14,18,24,0.501696419250444
929,6,25,18,24,247,14,18,24,0.501696419250444
930,6,25,18,24,455,14,18,24,0.501696419250444
931,6,25,18,24,447,14,18,24,0.501696419250444
932,6,25,18,24,531,14,18,24,0.501696419250444
933,6,25,21,24,7040,14,21,24,0.501696419250444
934,6,25,21,24,5754,12,21,13,0.360706222589028
935,6,25,21,24,657,14,21,24,0.501696419250444
936,6,25,21,24,600,14,21,24,0.501696419250444
937,6,25,21,24,347,14,21,24,0.501696419250444
938,6,25,21,24,212,14,21,24,0.501696419250444
939,6,25,21,24,372,14,21,24,0.501696419250444
940,6,25,21,24,382,14,21,24,0.501696419250444
941,6,25,21,24,180,14,21,24,0.501696419250444
942,6,25,21,24,137,14,21,24,0.501696419250444
943,6,25,21,24,52,14,21,24,0.501696419250444
944,6,25,21,24,97,14,21,24,0.501696419250444
945,6,25,21,24,159,14,21,24,0.501696419250444
946,6,25,21,24,153,14,21,24,0.501696419250444
947,6,25,21,24,209,14,21,24,0.501696419250444
948,6,25,21,24,265,12,21,13,0.360706222589028
949,6,25,21,24,319,12,21,13,0.360706222589028
950,6,25,21,24,224,12,21,13,0.360706222589028
951,6,25,21,24,465,12,21,13,0.360706222589028
952,6,25,21,24,3660,12,21,13,0.360706222589028
953,6,25,21,24,179,12,21,13,0.360706222589028
954,6,25,21,24,278,12,21,13,0.360706222589028
955,6,25,21,24,147,12,21,13,0.360706222589028
956,6,25,21,24,185,12,21,13,0.360706222589028
957,6,25,21,24,93,12,21,13,0.360706222589028
958,6,25,21,24,101,12,21,13,0.360706222589028
959,6,25,21,24,95,14,21,24,0.501696419250444
960,6,25,21,24,180,14,21,24,0.501696419250444
961,6,25,21,24,195,14,21,24,0.501696419250444
962,6,25,21,24,83,14,21,24,0.501696419250444
963,6,25,21,24,102,14,21,24,0.501696419250444
964,6,25,21,24,140,14,21,24,0.501696419250444
965,6,25,21,24,81,14,21,24,0.501696419250444
966,6,25,21,24,139,12,21,13,0.360706222589028
967,6,25,21,24,185,14,21,24,0.501696419250444
968,6,25,21,24,146,14,21,24,0.501696419250444
969,6,25,21,24,87,14,21,24,0.501696419250444
970,6,25,21,24,107,14,21,24,0.501696419250444
971,6,25,21,24,87,14,21,24,0.501696419250444
972,6,25,21,24,126,14,21,24,0.501696419250444
973,6,25,21,24,144,14,21,24,0.501696419250444
974,6,25,21,24,93,14,21,24,0.501696419250444
975,6,25,21,24,211,14,21,24,0.501696419250444
976,6,25,21,24,140,12,21,13,0.360706222589028
977,6,25,21,24,197,9,21,12,0.217520544313864
978,6,25,21,24,166,9,21,12,0.217520544313864
979,6,25,21,24,188,9,21,12,0.217520544313864
980,6,25,21,24,279,9,21,12,0.217520544313864
981,6,25,21,24,224,9,21,12,0.217520544313864
982,6,25,21,24,195,9,21,12,0.217520544313864
983,6,25,21,24,225,9,21,12,0.217520544313864
984,6,25,21,24,211,9,21,12,0.217520544313864
985,6,25,21,24,295,9,21,12,0.217520544313864
986,6,25,21,24,261,9,21,12,0.217520544313864
987,6,25,21,24,265,9,21,12,0.217520544313864
988,6,25,21,24,203,9,21,12,0.217520544313864
989,6,25,21,24,428,9,21,12,0.217520544313864
990,6,25,17,13,332,12,17,13,0.360706222589028
991,6,25,17,13,404,12,17,13,0.360706222589028
992,6,25,17,13,3712,12,17,13,0.360706222589028
993,6,25,17,13,818,12,17,13,0.360706222589028
994,6,25,17,13,3780,12,17,13,0.360706222589028
995,6,25,17,13,333,12,17,13,0.360706222589028
996,6,25,17,13,3212,12,17,13,0.360706222589028
997,6,25,17,13,1303,12,17,13,0.360706222589028
998,6,25,17,13,236,12,17,13,0.360706222589028
999,6,25,17,13,8455,12,17,13,0.360706222589028
1000,6,25,17,13,13355,12,17,13,0.360706222589028
1001,6,25,17,13,762,12,17,13,0.360706222589028
1002,6,25,17,13,775,12,17,13,0.360706222589028
1003,6,25,17,13,1013,12,17,13,0.360706222589028
1004,6,25,17,13,975,12,17,13,0.360706222589028
1005,6,25,17,13,1057,8,17,13,0.417046783729686
1006,6,25,17,13,2488,8,17,13,0.417046783729686
1007,6,25,17,13,2334,12,17,13,0.360706222589028
1008,6,25,17,13,1265,12,17,13,0.360706222589028
1009,6,25,17,13,523,12,17,13,0.360706222589028
1010,6,25,17,13,673,12,17,13,0.360706222589028
1011,6,25,17,13,495,12,17,13,0.360706222589028
1012,6,25,21,13,604,12,21,13,0.360706222589028
1013,6,25,21,13,431,12,21,13,0.360706222589028
1014,6,25,21,13,239,12,21,13,0.360706222589028
1015,6,25,21,13,274,12,21,13,0.360706222589028
1016,6,25,21,13,283,12,21,13,0.360706222589028
1017,6,25,21,13,356,12,21,13,0.360706222589028
1018,6,25,21,13,108,12,21,13,0.360706222589028
1019,6,25,21,13,320,12,21,13,0.360706222589028
1020,6,25,21,13,272,9,21,12,0.217520544313864
1021,6,25,21,13,202,9,21,12,0.217520544313864
1022,6,25,21,13,309,9,21,12,0.217520544313864
1023,6,25,21,13,225,9,21,12,0.217520544313864
1024,6,25,21,13,277,9,21,12,0.217520544313864
1025,6,25,21,13,336,12,21,13,0.360706222589028
1026,6,25,21,13,230,12,21,13,0.360706222589028
1027,6,25,21,13,238,12,21,13,0.360706222589028
1028,6,25,21,13,244,12,21,13,0.360706222589028
1029,6,25,21,13,171,12,21,13,0.360706222589028
1030,6,25,21,13,472,12,21,13,0.360706222589028
1031,6,25,21,13,233,12,21,13,0.360706222589028
1032,6,25,21,13,353,12,21,13,0.360706222589028
1033,6,25,21,13,235,12,21,13,0.360706222589028
1034,6,25,21,13,308,12,21,13,0.360706222589028
1035,6,25,21,13,392,12,21,13,0.360706222589028
1036,6,25,21,13,277,12,21,13,0.360706222589028
1037,6,25,21,13,435,12,21,13,0.360706222589028
1038,6,25,21,13,345,12,21,13,0.360706222589028
1039,6,25,21,13,326,12,21,13,0.360706222589028
1040,6,25,21,13,318,12,21,13,0.360706222589028
1041,6,25,21,13,417,12,21,13,0.360706222589028
1042,6,25,21,13,493,12,21,13,0.360706222589028
1043,6,25,21,13,545,12,21,13,0.360706222589028
1044,6,25,21,13,210,9,21,12,0.217520544313864
1045,6,25,21,13,448,9,21,12,0.217520544313864
1046,6,25,21,13,457,9,21,12,0.217520544313864
1047,6,25,21,13,278,9,21,12,0.217520544313864
1048,6,25,21,13,327,9,21,12,0.217520544313864
1049,6,25,21,13,583,9,21,12,0.217520544313864
1050,6,25,21,13,339,9,21,12,0.217520544313864
1051,6,25,21,13,324,9,21,12,0.217520544313864
1052,6,25,21,13,341,9,21,12,0.217520544313864
1053,6,25,21,13,353,9,21,12,0.217520544313864
1054,6,25,21,13,230,9,21,12,0.217520544313864
1055,6,25,21,13,318,12,21,13,0.360706222589028
1056,6,25,21,13,356,12,21,13,0.360706222589028
