"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,4,11,2,9,11,730,9,0.452499340791803
2,1,4,11,2,9,11,871,9,0.452499340791803
3,1,4,11,2,9,11,787,9,0.452499340791803
4,1,4,5,2,10,5,14373,10,1
5,1,4,11,2,9,11,1298,9,0.452499340791803
6,1,4,11,2,9,11,1318,9,0.452499340791803
7,1,4,11,1,9,11,1276,9,0.452499340791803
8,1,4,11,2,9,11,1025,9,0.452499340791803
9,1,4,7,2,9,7,6613,7,0.72333054052218
10,1,4,5,1,10,5,1352,10,1
11,1,4,11,1,9,11,1003,9,0.452499340791803
12,1,4,11,1,9,11,1743,9,0.452499340791803
13,1,4,5,1,10,5,1538,10,1
14,1,4,5,1,10,5,1335,10,1
15,1,4,5,2,10,5,1392,10,1
16,1,4,5,2,10,5,1380,10,1
17,1,4,7,7,7,7,7054,7,0.72333054052218
18,1,4,7,2,7,7,852,7,0.72333054052218
19,1,4,5,2,10,5,1264,10,1
20,1,4,5,2,10,5,1527,10,1
21,1,4,5,1,10,5,2006,10,1
22,1,4,5,1,10,5,1196,10,1
23,1,4,5,1,10,5,1060,10,1
24,1,4,11,1,9,11,1225,9,0.452499340791803
25,1,4,11,1,9,11,664,9,0.452499340791803
26,1,4,11,1,9,11,1202,9,0.452499340791803
27,1,4,11,1,9,11,1234,9,0.452499340791803
28,1,4,9,1,9,9,473,6,0.707909528907923
29,1,4,11,1,9,11,866,9,0.452499340791803
30,1,4,11,1,9,11,834,9,0.452499340791803
31,1,4,11,1,9,11,755,9,0.452499340791803
32,1,4,5,1,10,5,953,10,1
33,1,4,5,1,10,5,1145,10,1
34,1,4,5,1,10,5,1621,10,1
35,1,4,5,2,10,5,1308,10,1
36,1,4,5,2,10,5,1395,10,1
37,1,4,5,2,10,5,1141,10,1
38,1,4,7,2,7,7,897,7,0.72333054052218
39,1,4,7,3,7,7,2817,7,0.72333054052218
40,1,4,5,3,10,5,927,10,1
41,1,4,5,3,10,5,1029,10,1
42,1,4,8,3,5,8,1330,5,0.79472538787354
43,1,4,8,1,5,8,1186,5,0.79472538787354
44,1,4,11,1,5,11,1045,9,0.452499340791803
45,1,4,11,1,5,11,941,9,0.452499340791803
46,1,4,11,1,5,11,1102,9,0.452499340791803
47,1,4,11,1,5,11,1082,9,0.452499340791803
48,1,4,11,1,9,11,1037,9,0.452499340791803
49,1,4,6,1,9,6,1292,13,0.966488561498158
50,1,4,9,1,9,9,636,6,0.707909528907923
51,1,4,9,1,9,9,1091,6,0.707909528907923
52,1,4,9,5,9,9,753,6,0.707909528907923
53,1,4,9,5,6,9,1229,6,0.707909528907923
54,1,4,10,5,6,10,977,12,0.304644037042743
55,1,4,9,5,9,9,1439,6,0.707909528907923
56,1,4,6,5,13,6,1053,13,0.966488561498158
57,1,4,6,4,13,6,1182,13,0.966488561498158
58,1,4,6,4,13,6,1174,13,0.966488561498158
59,1,4,6,4,13,6,1261,13,0.966488561498158
60,1,4,8,3,5,8,1122,5,0.79472538787354
61,1,4,8,3,5,8,1173,5,0.79472538787354
