"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,2,9,5,5,15,15,905,5,0.38667654803957
2,2,9,5,5,15,15,1109,5,0.38667654803957
3,2,9,5,5,15,15,1149,5,0.38667654803957
4,2,9,5,5,15,15,1077,5,0.38667654803957
5,2,9,5,5,15,15,1102,5,0.38667654803957
6,2,9,5,5,15,15,1010,5,0.38667654803957
7,2,9,5,5,15,15,850,5,0.38667654803957
8,2,9,5,5,15,15,1427,5,0.38667654803957
9,2,9,5,5,15,15,1006,5,0.38667654803957
10,2,9,5,5,15,15,1335,5,0.38667654803957
11,2,9,5,5,15,15,818,5,0.38667654803957
12,2,9,5,5,15,15,821,5,0.38667654803957
13,2,9,5,5,15,15,1225,5,0.38667654803957
14,2,9,5,5,15,15,868,5,0.38667654803957
15,2,9,5,5,15,15,882,5,0.38667654803957
16,2,9,5,5,15,15,1220,5,0.38667654803957
17,2,9,5,5,15,15,913,5,0.38667654803957
18,2,9,5,5,15,15,1010,5,0.38667654803957
19,2,9,5,5,15,15,899,5,0.38667654803957
20,2,9,5,5,15,15,812,5,0.38667654803957
21,2,9,5,5,15,15,1085,5,0.38667654803957
22,2,9,5,5,15,15,1163,5,0.38667654803957
23,2,9,5,5,15,15,912,5,0.38667654803957
24,2,9,5,5,15,15,937,5,0.38667654803957
25,2,9,5,5,15,15,846,5,0.38667654803957
26,2,9,5,5,15,15,861,5,0.38667654803957
27,2,9,5,5,15,15,1070,5,0.38667654803957
28,2,9,5,5,15,15,1606,5,0.38667654803957
29,2,9,5,5,15,15,1023,5,0.38667654803957
30,2,9,5,5,15,15,1324,5,0.38667654803957
31,2,9,5,5,15,15,1073,5,0.38667654803957
32,2,9,5,5,15,15,943,5,0.38667654803957
33,2,9,5,5,15,15,792,5,0.38667654803957
34,2,9,5,5,15,15,799,5,0.38667654803957
35,2,9,5,5,15,15,883,5,0.38667654803957
36,2,9,5,5,15,15,958,5,0.38667654803957
37,2,9,5,5,15,15,996,5,0.38667654803957
38,2,9,5,5,15,15,970,5,0.38667654803957
39,2,9,5,5,15,15,1106,5,0.38667654803957
40,2,9,5,5,15,15,844,5,0.38667654803957
41,2,9,5,5,15,15,1008,5,0.38667654803957
42,2,9,5,5,15,15,862,5,0.38667654803957
43,2,9,5,5,15,15,750,5,0.38667654803957
44,2,9,5,5,15,15,828,5,0.38667654803957
45,2,9,5,5,15,15,989,5,0.38667654803957
46,2,9,5,5,15,15,793,5,0.38667654803957
47,2,9,5,5,15,15,1022,5,0.38667654803957
48,2,9,5,5,15,15,1316,5,0.38667654803957
49,2,9,5,5,15,15,865,5,0.38667654803957
50,2,9,5,5,15,15,1200,5,0.38667654803957
51,2,9,5,5,15,15,1314,5,0.38667654803957
