"seccion","munn","edo","edon","disloc2018","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
57,5,"nl",19,21,21,77,1,2,21,0.474473638420045
59,5,"nl",19,21,21,69,1,2,21,0.474473638420045
61,5,"nl",19,21,21,275,1,2,21,0.474473638420045
62,5,"nl",19,21,21,140,1,2,21,0.474473638420045
63,6,"nl",19,5,16,3790,10,12,16,0.244848119393985
66,6,"nl",19,5,16,7634,10,12,16,0.244848119393985
68,6,"nl",19,16,16,9198,9,11,16,0.378173556299734
69,6,"nl",19,16,16,5658,9,11,16,0.378173556299734
70,6,"nl",19,16,16,10271,9,11,16,0.378173556299734
71,6,"nl",19,16,16,1465,9,11,16,0.378173556299734
72,6,"nl",19,16,16,1135,9,11,16,0.378173556299734
73,6,"nl",19,16,16,3755,9,11,16,0.378173556299734
74,6,"nl",19,16,16,1725,9,11,16,0.378173556299734
75,6,"nl",19,16,16,1333,9,11,16,0.378173556299734
76,6,"nl",19,16,16,1780,9,11,16,0.378173556299734
78,6,"nl",19,16,16,2066,9,11,16,0.378173556299734
79,6,"nl",19,16,16,2465,9,11,16,0.378173556299734
80,6,"nl",19,16,16,1452,9,11,16,0.378173556299734
81,6,"nl",19,16,16,6276,9,11,16,0.378173556299734
82,6,"nl",19,16,16,1351,9,11,16,0.378173556299734
83,6,"nl",19,16,16,1079,9,11,16,0.378173556299734
84,6,"nl",19,16,16,13337,9,11,16,0.378173556299734
85,6,"nl",19,16,16,2586,9,11,16,0.378173556299734
86,6,"nl",19,16,16,3437,9,11,16,0.378173556299734
87,6,"nl",19,16,16,3050,9,11,16,0.378173556299734
88,6,"nl",19,16,16,4762,9,11,16,0.378173556299734
89,6,"nl",19,16,16,2545,9,11,16,0.378173556299734
90,6,"nl",19,16,16,1928,9,11,16,0.378173556299734
91,6,"nl",19,16,16,1426,9,11,16,0.378173556299734
92,6,"nl",19,16,16,1954,9,11,16,0.378173556299734
93,6,"nl",19,16,16,1788,9,11,16,0.378173556299734
94,6,"nl",19,16,16,1825,9,11,16,0.378173556299734
95,6,"nl",19,16,16,4022,9,11,16,0.378173556299734
96,6,"nl",19,16,16,2101,9,11,16,0.378173556299734
97,6,"nl",19,16,16,1739,9,11,16,0.378173556299734
98,6,"nl",19,16,16,1846,9,11,16,0.378173556299734
99,6,"nl",19,16,16,2170,9,11,16,0.378173556299734
100,6,"nl",19,16,16,3286,9,11,16,0.378173556299734
101,6,"nl",19,16,16,8227,9,11,16,0.378173556299734
102,6,"nl",19,16,16,13376,9,11,16,0.378173556299734
103,6,"nl",19,5,16,1856,10,12,16,0.244848119393985
104,6,"nl",19,5,16,2174,10,12,16,0.244848119393985
105,6,"nl",19,5,16,2090,10,12,16,0.244848119393985
106,6,"nl",19,5,16,1389,10,12,16,0.244848119393985
107,6,"nl",19,5,16,4439,10,12,16,0.244848119393985
108,6,"nl",19,5,16,6265,10,12,16,0.244848119393985
109,6,"nl",19,5,16,2975,10,12,16,0.244848119393985
110,6,"nl",19,5,16,2096,10,12,16,0.244848119393985
111,6,"nl",19,5,16,1513,10,12,16,0.244848119393985
112,6,"nl",19,5,16,1663,10,12,16,0.244848119393985
113,6,"nl",19,5,16,850,10,12,16,0.244848119393985
114,6,"nl",19,5,16,2206,10,12,16,0.244848119393985
115,6,"nl",19,5,16,1562,10,12,16,0.244848119393985
116,6,"nl",19,5,16,2667,10,12,16,0.244848119393985
117,6,"nl",19,5,16,2466,10,12,16,0.244848119393985
118,6,"nl",19,5,16,2026,10,12,16,0.244848119393985
119,6,"nl",19,5,16,2115,10,12,16,0.244848119393985
120,6,"nl",19,5,16,3043,10,12,16,0.244848119393985
121,6,"nl",19,7,16,3155,11,13,16,0.376978324306281
122,6,"nl",19,5,16,4160,10,12,16,0.244848119393985
123,6,"nl",19,7,16,3712,11,13,16,0.376978324306281
124,6,"nl",19,7,16,6379,11,13,16,0.376978324306281
125,6,"nl",19,7,16,2882,11,13,16,0.376978324306281
126,6,"nl",19,5,16,1718,10,12,16,0.244848119393985
127,6,"nl",19,5,16,1676,10,12,16,0.244848119393985
128,6,"nl",19,7,16,1674,11,13,16,0.376978324306281
130,6,"nl",19,7,16,10270,11,13,16,0.376978324306281
131,6,"nl",19,5,16,8268,10,12,16,0.244848119393985
132,6,"nl",19,5,16,4676,10,12,16,0.244848119393985
133,6,"nl",19,5,16,2254,10,12,16,0.244848119393985
134,6,"nl",19,5,16,1848,10,12,16,0.244848119393985
135,6,"nl",19,5,16,2336,10,12,16,0.244848119393985
136,6,"nl",19,7,16,1944,11,13,16,0.376978324306281
137,6,"nl",19,7,16,1675,11,13,16,0.376978324306281
138,6,"nl",19,5,16,1741,10,12,16,0.244848119393985
139,6,"nl",19,5,16,2008,10,12,16,0.244848119393985
140,6,"nl",19,7,16,1279,11,13,16,0.376978324306281
141,6,"nl",19,7,16,10783,11,13,16,0.376978324306281
142,6,"nl",19,7,16,11281,11,13,16,0.376978324306281
143,6,"nl",19,7,16,1962,11,13,16,0.376978324306281
144,6,"nl",19,7,16,9680,11,13,16,0.376978324306281
145,6,"nl",19,7,16,5390,11,13,16,0.376978324306281
146,6,"nl",19,7,16,3320,11,13,16,0.376978324306281
147,6,"nl",19,7,16,1589,11,13,16,0.376978324306281
148,6,"nl",19,7,16,5467,11,13,16,0.376978324306281
150,6,"nl",19,5,16,2533,10,12,16,0.244848119393985
151,7,"nl",19,26,26,2174,4,4,26,0.58123618041552
152,7,"nl",19,26,26,1684,4,4,26,0.58123618041552
153,7,"nl",19,26,26,413,4,4,26,0.58123618041552
154,7,"nl",19,26,26,443,4,4,26,0.58123618041552
155,7,"nl",19,26,26,693,4,4,26,0.58123618041552
156,7,"nl",19,26,26,1004,4,4,26,0.58123618041552
157,7,"nl",19,26,26,773,4,4,26,0.58123618041552
158,7,"nl",19,26,26,1132,4,4,26,0.58123618041552
159,7,"nl",19,26,26,388,4,4,26,0.58123618041552
160,7,"nl",19,26,26,889,4,4,26,0.58123618041552
161,7,"nl",19,26,26,1392,4,4,26,0.58123618041552
162,7,"nl",19,26,26,801,4,4,26,0.58123618041552
163,7,"nl",19,26,26,576,4,4,26,0.58123618041552
164,7,"nl",19,26,26,669,4,4,26,0.58123618041552
165,7,"nl",19,26,26,1014,4,4,26,0.58123618041552
166,7,"nl",19,26,26,819,4,4,26,0.58123618041552
167,7,"nl",19,26,26,503,4,4,26,0.58123618041552
168,8,"nl",19,21,21,813,3,2,21,0.474473638420045
169,8,"nl",19,21,21,1066,3,2,21,0.474473638420045
170,8,"nl",19,21,21,734,3,2,21,0.474473638420045
171,8,"nl",19,21,21,1128,3,2,21,0.474473638420045
172,9,"nl",19,23,23,2417,25,5,22,0.188371842225877
173,9,"nl",19,23,23,1384,25,5,22,0.188371842225877
174,9,"nl",19,23,23,3386,25,5,22,0.188371842225877
175,9,"nl",19,23,23,2370,25,5,22,0.188371842225877
176,9,"nl",19,23,23,3812,25,5,22,0.188371842225877
177,9,"nl",19,23,23,1765,25,5,22,0.188371842225877
178,9,"nl",19,23,23,1679,25,5,22,0.188371842225877
179,9,"nl",19,23,23,2158,25,5,22,0.188371842225877
180,9,"nl",19,23,23,1333,25,5,22,0.188371842225877
181,9,"nl",19,23,23,2472,25,5,22,0.188371842225877
182,9,"nl",19,23,23,2579,25,5,22,0.188371842225877
183,9,"nl",19,23,23,9447,25,5,22,0.188371842225877
184,9,"nl",19,23,23,1470,25,5,22,0.188371842225877
185,9,"nl",19,23,23,1119,25,5,22,0.188371842225877
186,9,"nl",19,23,23,1550,25,5,22,0.188371842225877
187,9,"nl",19,23,23,2180,25,5,22,0.188371842225877
188,9,"nl",19,23,23,1298,25,5,22,0.188371842225877
189,9,"nl",19,23,23,1363,25,5,22,0.188371842225877
190,9,"nl",19,23,23,1740,25,5,22,0.188371842225877
191,9,"nl",19,23,23,18491,25,5,22,0.188371842225877
192,9,"nl",19,23,23,4299,25,5,22,0.188371842225877
193,9,"nl",19,23,23,239,25,5,22,0.188371842225877
194,9,"nl",19,23,23,190,25,5,22,0.188371842225877
195,9,"nl",19,23,23,309,25,5,22,0.188371842225877
196,9,"nl",19,23,23,1652,25,5,22,0.188371842225877
197,9,"nl",19,23,23,1161,25,5,22,0.188371842225877
198,9,"nl",19,23,23,710,25,5,22,0.188371842225877
199,9,"nl",19,23,23,586,25,5,22,0.188371842225877
200,9,"nl",19,23,23,1181,25,5,22,0.188371842225877
201,9,"nl",19,23,23,1261,25,5,22,0.188371842225877
202,9,"nl",19,23,23,401,25,5,22,0.188371842225877
203,9,"nl",19,23,23,897,25,5,22,0.188371842225877
204,9,"nl",19,23,23,705,25,5,22,0.188371842225877
205,9,"nl",19,23,23,968,25,5,22,0.188371842225877
206,9,"nl",19,23,23,547,25,5,22,0.188371842225877
207,9,"nl",19,23,23,395,25,5,22,0.188371842225877
208,9,"nl",19,23,23,257,25,5,22,0.188371842225877
209,9,"nl",19,23,23,412,25,5,22,0.188371842225877
210,9,"nl",19,23,23,1166,25,5,22,0.188371842225877
211,9,"nl",19,23,23,587,25,5,22,0.188371842225877
212,9,"nl",19,23,23,1216,25,5,22,0.188371842225877
213,9,"nl",19,23,23,642,25,5,22,0.188371842225877
214,9,"nl",19,23,23,794,25,5,22,0.188371842225877
215,9,"nl",19,23,23,244,25,5,22,0.188371842225877
216,9,"nl",19,23,23,550,25,5,22,0.188371842225877
217,9,"nl",19,23,23,1024,25,5,22,0.188371842225877
218,10,"nl",19,20,20,3754,3,1,20,0.657042336662653
219,10,"nl",19,20,20,3633,3,1,20,0.657042336662653
220,10,"nl",19,20,20,4705,3,1,20,0.657042336662653
221,11,"nl",19,24,22,1338,2,3,24,0.327137298795438
222,11,"nl",19,24,22,1683,2,3,24,0.327137298795438
223,11,"nl",19,24,22,1109,2,3,24,0.327137298795438
224,11,"nl",19,24,22,836,2,3,24,0.327137298795438
225,11,"nl",19,24,22,1084,2,3,24,0.327137298795438
226,11,"nl",19,24,22,1286,2,3,24,0.327137298795438
227,11,"nl",19,24,22,119,2,3,24,0.327137298795438
228,11,"nl",19,24,22,172,2,3,24,0.327137298795438
230,11,"nl",19,24,22,144,2,3,24,0.327137298795438
231,11,"nl",19,24,22,262,2,3,24,0.327137298795438
232,12,"nl",19,21,20,13763,1,2,21,0.474473638420045
233,12,"nl",19,21,20,2350,1,2,21,0.474473638420045
234,12,"nl",19,21,20,992,1,2,21,0.474473638420045
235,12,"nl",19,21,20,13350,1,2,21,0.474473638420045
236,12,"nl",19,21,20,444,1,2,21,0.474473638420045
237,13,"nl",19,24,22,675,2,3,24,0.327137298795438
238,13,"nl",19,24,22,693,2,3,24,0.327137298795438
239,13,"nl",19,24,22,784,2,3,24,0.327137298795438
240,13,"nl",19,24,22,1044,2,3,24,0.327137298795438
241,13,"nl",19,24,22,786,2,3,24,0.327137298795438
242,13,"nl",19,24,22,1013,2,3,24,0.327137298795438
243,13,"nl",19,24,22,1024,2,3,24,0.327137298795438
244,13,"nl",19,24,22,1584,2,3,24,0.327137298795438
245,13,"nl",19,24,22,1639,2,3,24,0.327137298795438
246,13,"nl",19,24,22,110,2,3,24,0.327137298795438
247,13,"nl",19,24,22,110,2,3,24,0.327137298795438
252,13,"nl",19,24,22,176,2,3,24,0.327137298795438
253,13,"nl",19,24,22,334,2,3,24,0.327137298795438
256,13,"nl",19,24,22,961,2,3,24,0.327137298795438
257,14,"nl",19,26,26,1098,4,4,26,0.58123618041552
258,14,"nl",19,26,26,3165,4,4,26,0.58123618041552
259,14,"nl",19,26,26,1348,4,4,26,0.58123618041552
260,14,"nl",19,26,26,1581,4,4,26,0.58123618041552
261,14,"nl",19,26,26,1588,4,4,26,0.58123618041552
262,14,"nl",19,26,26,2033,4,4,26,0.58123618041552
263,14,"nl",19,26,26,1545,4,4,26,0.58123618041552
264,14,"nl",19,26,26,213,4,4,26,0.58123618041552
265,14,"nl",19,26,26,772,4,4,26,0.58123618041552
266,14,"nl",19,26,26,861,4,4,26,0.58123618041552
267,14,"nl",19,26,26,634,4,4,26,0.58123618041552
268,14,"nl",19,26,26,1922,4,4,26,0.58123618041552
269,14,"nl",19,26,26,536,4,4,26,0.58123618041552
270,14,"nl",19,26,26,1001,4,4,26,0.58123618041552
271,14,"nl",19,26,26,1929,4,4,26,0.58123618041552
272,14,"nl",19,26,26,649,4,4,26,0.58123618041552
273,14,"nl",19,26,26,664,4,4,26,0.58123618041552
274,14,"nl",19,26,26,707,4,4,26,0.58123618041552
275,14,"nl",19,26,26,1128,4,4,26,0.58123618041552
276,14,"nl",19,26,26,1352,4,4,26,0.58123618041552
277,14,"nl",19,26,26,1088,4,4,26,0.58123618041552
278,14,"nl",19,26,26,453,4,4,26,0.58123618041552
279,14,"nl",19,26,26,564,4,4,26,0.58123618041552
280,14,"nl",19,26,26,691,4,4,26,0.58123618041552
281,14,"nl",19,26,26,582,4,4,26,0.58123618041552
282,14,"nl",19,26,26,752,4,4,26,0.58123618041552
283,14,"nl",19,26,26,762,4,4,26,0.58123618041552
284,14,"nl",19,26,26,368,4,4,26,0.58123618041552
285,14,"nl",19,26,26,415,4,4,26,0.58123618041552
286,14,"nl",19,26,26,380,4,4,26,0.58123618041552
287,14,"nl",19,26,26,514,4,4,26,0.58123618041552
288,14,"nl",19,26,26,731,4,4,26,0.58123618041552
289,14,"nl",19,26,26,780,4,4,26,0.58123618041552
290,14,"nl",19,26,26,526,4,4,26,0.58123618041552
291,14,"nl",19,26,26,723,4,4,26,0.58123618041552
292,14,"nl",19,26,26,1168,4,4,26,0.58123618041552
293,14,"nl",19,26,26,296,4,4,26,0.58123618041552
294,15,"nl",19,24,22,273,2,3,24,0.327137298795438
295,15,"nl",19,24,22,586,2,3,24,0.327137298795438
296,15,"nl",19,24,22,197,2,3,24,0.327137298795438
297,15,"nl",19,24,22,56,2,3,24,0.327137298795438
298,15,"nl",19,24,22,15,2,3,24,0.327137298795438
299,15,"nl",19,24,22,49,2,3,24,0.327137298795438
300,15,"nl",19,24,22,45,2,3,24,0.327137298795438
301,15,"nl",19,24,22,76,2,3,24,0.327137298795438
303,15,"nl",19,24,22,236,2,3,24,0.327137298795438
304,15,"nl",19,24,22,196,2,3,24,0.327137298795438
305,16,"nl",19,23,22,1156,2,5,22,0.188371842225877
306,16,"nl",19,23,22,1070,2,5,22,0.188371842225877
307,16,"nl",19,23,22,765,2,5,22,0.188371842225877
308,16,"nl",19,23,22,367,2,5,22,0.188371842225877
309,17,"nl",19,26,26,2486,4,4,26,0.58123618041552
310,17,"nl",19,26,26,1285,4,4,26,0.58123618041552
311,17,"nl",19,26,26,3011,4,4,26,0.58123618041552
312,17,"nl",19,26,26,2142,4,4,26,0.58123618041552
313,17,"nl",19,26,26,688,4,4,26,0.58123618041552
314,17,"nl",19,26,26,298,4,4,26,0.58123618041552
315,17,"nl",19,26,26,457,4,4,26,0.58123618041552
316,17,"nl",19,26,26,972,4,4,26,0.58123618041552
317,17,"nl",19,26,26,852,4,4,26,0.58123618041552
318,17,"nl",19,26,26,1582,4,4,26,0.58123618041552
319,17,"nl",19,26,26,1312,4,4,26,0.58123618041552
320,17,"nl",19,26,26,1731,4,4,26,0.58123618041552
321,17,"nl",19,26,26,1618,4,4,26,0.58123618041552
322,17,"nl",19,26,26,1687,4,4,26,0.58123618041552
323,17,"nl",19,26,26,1599,4,4,26,0.58123618041552
324,17,"nl",19,26,26,352,4,4,26,0.58123618041552
325,17,"nl",19,26,26,948,4,4,26,0.58123618041552
326,17,"nl",19,26,26,1523,4,4,26,0.58123618041552
327,17,"nl",19,26,26,527,4,4,26,0.58123618041552
328,17,"nl",19,26,26,941,4,4,26,0.58123618041552
329,17,"nl",19,26,26,2322,4,4,26,0.58123618041552
330,17,"nl",19,26,26,284,4,4,26,0.58123618041552
331,17,"nl",19,26,26,399,4,4,26,0.58123618041552
332,17,"nl",19,26,26,476,4,4,26,0.58123618041552
333,17,"nl",19,26,26,221,4,4,26,0.58123618041552
334,17,"nl",19,26,26,1009,4,4,26,0.58123618041552
335,17,"nl",19,26,26,514,4,4,26,0.58123618041552
336,17,"nl",19,26,26,959,4,4,26,0.58123618041552
337,17,"nl",19,26,26,280,4,4,26,0.58123618041552
338,17,"nl",19,26,26,275,4,4,26,0.58123618041552
339,17,"nl",19,26,26,205,4,4,26,0.58123618041552
340,17,"nl",19,26,26,1184,4,4,26,0.58123618041552
341,17,"nl",19,26,26,343,4,4,26,0.58123618041552
342,17,"nl",19,26,26,1361,4,4,26,0.58123618041552
343,17,"nl",19,26,26,2699,4,4,26,0.58123618041552
344,17,"nl",19,26,26,376,4,4,26,0.58123618041552
345,17,"nl",19,26,26,1153,4,4,26,0.58123618041552
346,18,"nl",19,20,20,6475,3,1,20,0.657042336662653
347,18,"nl",19,20,20,19275,3,1,20,0.657042336662653
348,18,"nl",19,20,20,1573,3,1,20,0.657042336662653
349,18,"nl",19,20,20,2389,3,1,20,0.657042336662653
350,18,"nl",19,20,20,3846,3,1,20,0.657042336662653
352,18,"nl",19,20,20,248,3,1,20,0.657042336662653
354,18,"nl",19,20,20,434,3,1,20,0.657042336662653
355,18,"nl",19,20,20,1374,3,1,20,0.657042336662653
356,19,"nl",19,18,18,2003,23,25,18,0.826603047810688
357,19,"nl",19,18,18,1797,23,25,18,0.826603047810688
358,19,"nl",19,18,18,1680,23,25,18,0.826603047810688
359,19,"nl",19,18,18,4067,23,25,18,0.826603047810688
360,19,"nl",19,18,18,2731,23,25,18,0.826603047810688
361,19,"nl",19,18,18,2333,23,25,18,0.826603047810688
362,19,"nl",19,18,18,1907,23,25,18,0.826603047810688
363,19,"nl",19,18,18,1776,23,25,18,0.826603047810688
364,19,"nl",19,18,18,1857,23,25,18,0.826603047810688
365,19,"nl",19,18,18,2003,23,25,18,0.826603047810688
366,19,"nl",19,18,18,2263,23,25,18,0.826603047810688
367,19,"nl",19,18,18,1943,23,25,18,0.826603047810688
368,19,"nl",19,18,18,1812,23,25,18,0.826603047810688
369,19,"nl",19,18,18,1569,23,25,18,0.826603047810688
370,19,"nl",19,18,18,2446,23,25,18,0.826603047810688
371,19,"nl",19,18,18,2515,23,25,18,0.826603047810688
372,19,"nl",19,18,18,1546,23,25,18,0.826603047810688
373,19,"nl",19,18,18,1966,23,25,18,0.826603047810688
374,19,"nl",19,18,18,1804,23,25,18,0.826603047810688
375,19,"nl",19,18,18,1484,23,25,18,0.826603047810688
376,19,"nl",19,18,18,916,23,25,18,0.826603047810688
377,19,"nl",19,18,18,1245,23,25,18,0.826603047810688
378,19,"nl",19,18,18,1339,23,25,18,0.826603047810688
379,19,"nl",19,18,18,896,23,25,18,0.826603047810688
380,19,"nl",19,18,18,1993,23,25,18,0.826603047810688
381,19,"nl",19,18,18,857,23,25,18,0.826603047810688
382,19,"nl",19,18,18,1906,23,25,18,0.826603047810688
383,19,"nl",19,18,18,1235,23,25,18,0.826603047810688
384,19,"nl",19,18,18,1703,23,25,18,0.826603047810688
385,19,"nl",19,18,18,1575,23,25,18,0.826603047810688
386,19,"nl",19,18,18,2021,23,25,18,0.826603047810688
387,19,"nl",19,18,18,2208,23,25,18,0.826603047810688
388,19,"nl",19,18,18,3185,23,25,18,0.826603047810688
389,19,"nl",19,18,18,6005,23,25,18,0.826603047810688
390,19,"nl",19,18,18,6380,23,25,18,0.826603047810688
391,19,"nl",19,18,18,1863,23,25,18,0.826603047810688
392,19,"nl",19,18,18,1842,23,25,18,0.826603047810688
393,19,"nl",19,18,18,1344,23,25,18,0.826603047810688
394,19,"nl",19,18,18,1234,23,25,18,0.826603047810688
395,19,"nl",19,18,18,669,23,25,18,0.826603047810688
396,19,"nl",19,18,18,881,23,25,18,0.826603047810688
397,19,"nl",19,18,18,1397,23,25,18,0.826603047810688
398,19,"nl",19,18,18,1607,23,25,18,0.826603047810688
399,19,"nl",19,18,18,1360,23,25,18,0.826603047810688
400,19,"nl",19,18,18,986,23,25,18,0.826603047810688
401,19,"nl",19,18,18,1573,23,25,18,0.826603047810688
402,19,"nl",19,18,18,3050,23,25,18,0.826603047810688
403,19,"nl",19,18,18,2334,23,25,18,0.826603047810688
404,19,"nl",19,18,18,2373,23,25,18,0.826603047810688
405,19,"nl",19,18,18,1123,23,25,18,0.826603047810688
406,19,"nl",19,18,18,1360,23,25,18,0.826603047810688
407,19,"nl",19,18,18,1677,23,25,18,0.826603047810688
408,19,"nl",19,18,18,1726,23,25,18,0.826603047810688
409,19,"nl",19,18,18,2644,23,25,18,0.826603047810688
410,19,"nl",19,18,18,2791,23,25,18,0.826603047810688
411,19,"nl",19,18,18,2801,23,25,18,0.826603047810688
412,19,"nl",19,18,18,1886,23,25,18,0.826603047810688
413,19,"nl",19,18,18,1907,23,25,18,0.826603047810688
414,19,"nl",19,18,18,1492,23,25,18,0.826603047810688
415,19,"nl",19,18,18,1355,23,25,18,0.826603047810688
416,19,"nl",19,18,18,3119,23,25,18,0.826603047810688
417,19,"nl",19,18,18,1606,23,25,18,0.826603047810688
418,20,"nl",19,24,22,993,2,3,24,0.327137298795438
419,20,"nl",19,24,22,439,2,3,24,0.327137298795438
420,20,"nl",19,24,22,679,2,3,24,0.327137298795438
421,20,"nl",19,24,22,1153,2,3,24,0.327137298795438
422,20,"nl",19,24,22,1090,2,3,24,0.327137298795438
423,20,"nl",19,24,22,712,2,3,24,0.327137298795438
424,20,"nl",19,24,22,100,2,3,24,0.327137298795438
426,20,"nl",19,24,22,189,2,3,24,0.327137298795438
427,20,"nl",19,24,22,68,2,3,24,0.327137298795438
430,21,"nl",19,25,17,4598,13,15,17,0.412323656620095
431,21,"nl",19,25,17,2626,13,15,17,0.412323656620095
432,21,"nl",19,25,17,3936,13,15,17,0.412323656620095
433,21,"nl",19,17,17,16014,12,14,17,0.512830891510609
434,21,"nl",19,17,17,2285,12,14,17,0.512830891510609
435,21,"nl",19,17,17,1856,12,14,17,0.512830891510609
436,21,"nl",19,17,17,1977,12,14,17,0.512830891510609
437,21,"nl",19,17,17,2172,12,14,17,0.512830891510609
438,21,"nl",19,17,17,2799,12,14,17,0.512830891510609
440,21,"nl",19,17,17,4717,12,14,17,0.512830891510609
441,21,"nl",19,25,17,25682,13,15,17,0.412323656620095
442,21,"nl",19,25,17,1946,13,15,17,0.412323656620095
443,21,"nl",19,25,17,7850,13,15,17,0.412323656620095
444,21,"nl",19,25,17,5308,13,15,17,0.412323656620095
445,21,"nl",19,25,17,2538,13,15,17,0.412323656620095
446,21,"nl",19,25,17,1268,13,15,17,0.412323656620095
447,21,"nl",19,17,17,5629,12,14,17,0.512830891510609
448,21,"nl",19,17,17,6122,12,14,17,0.512830891510609
449,21,"nl",19,17,17,4141,12,14,17,0.512830891510609
450,21,"nl",19,17,17,2012,12,14,17,0.512830891510609
451,21,"nl",19,17,17,1645,12,14,17,0.512830891510609
452,21,"nl",19,25,17,1941,13,15,17,0.412323656620095
453,21,"nl",19,25,17,4076,13,15,17,0.412323656620095
454,21,"nl",19,25,17,2342,13,15,17,0.412323656620095
455,21,"nl",19,25,17,2009,13,15,17,0.412323656620095
456,21,"nl",19,25,17,1984,13,15,17,0.412323656620095
457,21,"nl",19,25,17,2723,13,15,17,0.412323656620095
458,21,"nl",19,25,17,4561,13,15,17,0.412323656620095
459,21,"nl",19,17,17,5025,12,14,17,0.512830891510609
460,21,"nl",19,17,17,1021,12,14,17,0.512830891510609
461,21,"nl",19,17,17,1504,12,14,17,0.512830891510609
462,21,"nl",19,17,17,6349,12,14,17,0.512830891510609
463,21,"nl",19,17,17,1662,12,14,17,0.512830891510609
464,21,"nl",19,17,17,1298,12,14,17,0.512830891510609
465,21,"nl",19,17,17,995,12,14,17,0.512830891510609
466,21,"nl",19,17,17,2094,12,14,17,0.512830891510609
467,21,"nl",19,17,17,2098,12,14,17,0.512830891510609
468,21,"nl",19,17,17,1113,12,14,17,0.512830891510609
469,21,"nl",19,17,17,21271,12,14,17,0.512830891510609
470,21,"nl",19,17,17,4018,12,14,17,0.512830891510609
471,21,"nl",19,17,17,1182,12,14,17,0.512830891510609
472,21,"nl",19,17,17,9564,12,14,17,0.512830891510609
473,21,"nl",19,17,17,2536,12,14,17,0.512830891510609
474,21,"nl",19,17,17,9649,12,14,17,0.512830891510609
475,21,"nl",19,17,17,1454,12,14,17,0.512830891510609
476,21,"nl",19,17,17,1967,12,14,17,0.512830891510609
477,21,"nl",19,17,17,1582,12,14,17,0.512830891510609
478,21,"nl",19,17,17,1031,12,14,17,0.512830891510609
