"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,4,11,2,9,11,730,1,0.28851283160323
2,1,4,11,2,9,11,871,1,0.28851283160323
3,1,4,11,2,9,11,787,1,0.28851283160323
4,1,4,5,2,10,5,14373,1,0.208190485936994
5,1,4,11,2,9,11,1298,1,0.28851283160323
6,1,4,11,2,9,11,1318,1,0.28851283160323
7,1,4,11,1,9,11,1276,1,0.28851283160323
8,1,4,11,2,9,11,1025,1,0.28851283160323
9,1,4,7,2,9,7,6613,2,0.122314049586777
10,1,4,5,1,10,5,1352,1,0.208190485936994
11,1,4,11,1,9,11,1003,1,0.28851283160323
12,1,4,11,1,9,11,1743,1,0.28851283160323
13,1,4,5,1,10,5,1538,1,0.208190485936994
14,1,4,5,1,10,5,1335,1,0.208190485936994
15,1,4,5,2,10,5,1392,1,0.208190485936994
16,1,4,5,2,10,5,1380,1,0.208190485936994
17,1,4,7,7,7,7,7054,2,0.122314049586777
18,1,4,7,2,7,7,852,2,0.122314049586777
19,1,4,5,2,10,5,1264,1,0.208190485936994
20,1,4,5,2,10,5,1527,1,0.208190485936994
21,1,4,5,1,10,5,2006,1,0.208190485936994
22,1,4,5,1,10,5,1196,1,0.208190485936994
23,1,4,5,1,10,5,1060,1,0.208190485936994
24,1,4,11,1,9,11,1225,1,0.28851283160323
25,1,4,11,1,9,11,664,1,0.28851283160323
26,1,4,11,1,9,11,1202,1,0.28851283160323
27,1,4,11,1,9,11,1234,1,0.28851283160323
28,1,4,9,1,9,9,473,5,0.371582049464692
29,1,4,11,1,9,11,866,1,0.28851283160323
30,1,4,11,1,9,11,834,1,0.28851283160323
31,1,4,11,1,9,11,755,1,0.28851283160323
32,1,4,5,1,10,5,953,1,0.208190485936994
33,1,4,5,1,10,5,1145,1,0.208190485936994
34,1,4,5,1,10,5,1621,1,0.208190485936994
35,1,4,5,2,10,5,1308,1,0.208190485936994
36,1,4,5,2,10,5,1395,1,0.208190485936994
37,1,4,5,2,10,5,1141,1,0.208190485936994
38,1,4,7,2,7,7,897,2,0.122314049586777
39,1,4,7,3,7,7,2817,2,0.122314049586777
40,1,4,5,3,10,5,927,1,0.208190485936994
41,1,4,5,3,10,5,1029,1,0.208190485936994
42,1,4,8,3,5,8,1330,3,0.755999630791951
43,1,4,8,1,5,8,1186,3,0.755999630791951
44,1,4,11,1,5,11,1045,1,0.28851283160323
45,1,4,11,1,5,11,941,1,0.28851283160323
46,1,4,11,1,5,11,1102,1,0.28851283160323
47,1,4,11,1,5,11,1082,1,0.28851283160323
48,1,4,11,1,9,11,1037,1,0.28851283160323
49,1,4,6,1,9,6,1292,4,0.93917622036624
50,1,4,9,1,9,9,636,5,0.371582049464692
51,1,4,9,1,9,9,1091,5,0.371582049464692
52,1,4,9,5,9,9,753,5,0.371582049464692
53,1,4,9,5,6,9,1229,5,0.371582049464692
54,1,4,10,5,6,10,977,6,0.355501915838158
55,1,4,9,5,9,9,1439,5,0.371582049464692
56,1,4,6,5,13,6,1053,4,0.93917622036624
57,1,4,6,4,13,6,1182,4,0.93917622036624
58,1,4,6,4,13,6,1174,4,0.93917622036624
59,1,4,6,4,13,6,1261,4,0.93917622036624
60,1,4,8,3,5,8,1122,3,0.755999630791951
61,1,4,8,3,5,8,1173,3,0.755999630791951
62,1,4,8,3,5,8,1456,3,0.755999630791951
63,1,4,8,3,7,8,1806,3,0.755999630791951
64,1,4,8,3,5,8,1614,3,0.755999630791951
65,1,4,8,3,5,8,2187,3,0.755999630791951
66,1,4,8,3,5,8,1374,3,0.755999630791951
67,1,4,8,3,5,8,1224,3,0.755999630791951
68,1,4,6,4,13,6,1605,4,0.93917622036624
69,1,4,6,4,13,6,1164,4,0.93917622036624
70,1,4,6,4,13,6,1418,4,0.93917622036624
71,1,4,9,5,9,9,1122,5,0.371582049464692
72,1,4,10,5,6,10,1405,6,0.355501915838158
73,1,4,10,5,6,10,1589,6,0.355501915838158
74,1,4,9,5,6,9,1374,5,0.371582049464692
75,1,4,9,5,6,9,2803,5,0.371582049464692
76,1,4,9,5,9,9,1071,5,0.371582049464692
77,1,4,6,4,13,6,1156,4,0.93917622036624
78,1,4,6,4,13,6,1053,4,0.93917622036624
79,1,4,8,3,5,8,10392,3,0.755999630791951
80,1,4,8,3,5,8,927,3,0.755999630791951
81,1,4,7,7,7,7,16103,2,0.122314049586777
82,1,4,8,3,5,8,1360,3,0.755999630791951
83,1,4,8,3,5,8,6797,3,0.755999630791951
84,1,4,6,4,13,6,1111,4,0.93917622036624
85,1,4,6,4,13,6,1294,4,0.93917622036624
86,1,4,6,4,13,6,1274,4,0.93917622036624
87,1,4,9,5,6,9,1162,5,0.371582049464692
88,1,4,10,5,6,10,800,6,0.355501915838158
89,1,4,10,5,12,10,1147,6,0.355501915838158
90,1,4,9,5,6,9,2188,5,0.371582049464692
91,1,4,9,5,6,9,2385,5,0.371582049464692
92,1,4,6,4,13,6,1615,4,0.93917622036624
93,1,4,6,4,13,6,1464,4,0.93917622036624
94,1,4,6,4,13,6,1547,4,0.93917622036624
95,1,4,6,4,13,6,2214,4,0.93917622036624
96,1,4,6,4,13,6,1339,4,0.93917622036624
97,1,4,6,4,13,6,1434,4,0.93917622036624
98,1,4,6,4,13,6,1144,4,0.93917622036624
99,1,4,9,5,6,9,1559,5,0.371582049464692
100,1,4,9,5,6,9,2837,5,0.371582049464692
101,1,4,9,6,6,9,2902,5,0.371582049464692
102,1,4,9,6,6,9,2167,5,0.371582049464692
103,1,4,9,6,6,9,1530,5,0.371582049464692
104,1,4,6,4,13,6,1023,4,0.93917622036624
105,1,4,6,4,13,6,9069,4,0.93917622036624
106,1,4,6,4,13,6,1668,4,0.93917622036624
107,1,4,10,6,6,10,1739,6,0.355501915838158
108,1,4,9,6,6,9,4204,5,0.371582049464692
109,1,4,9,6,6,9,3057,5,0.371582049464692
110,1,4,10,5,12,10,1612,6,0.355501915838158
111,1,4,9,6,6,9,2340,5,0.371582049464692
112,1,4,10,6,12,10,4753,6,0.355501915838158
113,1,4,10,5,12,10,903,6,0.355501915838158
114,1,4,10,5,12,10,1518,6,0.355501915838158
115,1,4,10,5,12,10,1500,6,0.355501915838158
116,1,4,10,5,12,10,1041,6,0.355501915838158
117,1,4,10,5,12,10,1747,6,0.355501915838158
118,1,4,11,7,9,11,1123,1,0.28851283160323
119,1,4,11,7,9,11,517,1,0.28851283160323
120,1,4,11,7,9,11,984,1,0.28851283160323
121,1,4,11,7,9,11,2096,1,0.28851283160323
122,1,4,11,7,9,11,1437,1,0.28851283160323
123,1,4,11,7,7,11,917,1,0.28851283160323
124,1,4,7,7,7,7,3974,2,0.122314049586777
125,1,4,8,6,5,8,1819,3,0.755999630791951
126,1,4,8,6,12,8,2796,3,0.755999630791951
127,1,4,10,6,12,10,979,6,0.355501915838158
128,1,4,7,6,7,7,246,2,0.122314049586777
129,1,4,10,7,7,10,1845,6,0.355501915838158
130,1,4,10,7,7,10,446,6,0.355501915838158
131,1,4,10,7,7,10,338,6,0.355501915838158
132,1,4,10,7,7,10,253,6,0.355501915838158
133,1,4,10,6,12,10,708,6,0.355501915838158
134,1,4,10,6,12,10,242,6,0.355501915838158
135,1,4,10,6,12,10,880,6,0.355501915838158
136,1,4,10,6,8,10,348,6,0.355501915838158
137,1,4,10,6,12,10,255,6,0.355501915838158
138,1,4,10,6,12,10,512,6,0.355501915838158
139,1,4,10,6,8,10,3323,6,0.355501915838158
140,1,4,10,6,8,10,1075,6,0.355501915838158
141,1,4,10,6,8,10,1053,6,0.355501915838158
142,1,4,10,6,8,10,2999,6,0.355501915838158
143,1,4,10,6,8,10,380,6,0.355501915838158
144,1,4,10,6,8,10,236,6,0.355501915838158
145,1,4,10,6,8,10,983,6,0.355501915838158
146,1,4,10,6,8,10,596,6,0.355501915838158
147,2,4,1,17,1,1,2181,17,0.955111196873945
148,2,4,1,17,1,1,1470,17,0.955111196873945
149,2,4,1,17,1,1,1228,17,0.955111196873945
150,2,4,1,17,1,1,978,17,0.955111196873945
151,2,4,1,17,1,1,1078,17,0.955111196873945
152,2,4,1,17,1,1,1161,17,0.955111196873945
153,2,4,1,17,1,1,1306,17,0.955111196873945
154,2,4,1,17,1,1,2477,17,0.955111196873945
155,2,4,1,17,1,1,1983,17,0.955111196873945
156,2,4,1,17,1,1,1092,17,0.955111196873945
157,2,4,3,19,3,3,754,19,0.955485923409955
158,2,4,3,19,3,3,1006,19,0.955485923409955
159,2,4,1,17,1,1,1050,17,0.955111196873945
160,2,4,1,17,1,1,1105,17,0.955111196873945
161,2,4,1,17,1,1,972,17,0.955111196873945
162,2,4,1,17,1,1,1202,17,0.955111196873945
163,2,4,1,17,1,1,1072,17,0.955111196873945
164,2,4,1,17,1,1,1095,17,0.955111196873945
165,2,4,3,19,3,3,369,19,0.955485923409955
166,2,4,3,19,1,3,2647,19,0.955485923409955
167,2,4,3,19,1,3,1571,19,0.955485923409955
168,2,4,3,19,1,3,1674,19,0.955485923409955
169,2,4,1,17,1,1,1922,17,0.955111196873945
170,2,4,3,19,3,3,1255,19,0.955485923409955
171,2,4,3,19,1,3,865,19,0.955485923409955
172,2,4,1,17,2,1,1908,17,0.955111196873945
173,2,4,1,17,2,1,2282,17,0.955111196873945
174,2,4,1,17,2,1,1551,17,0.955111196873945
175,2,4,1,17,1,1,2897,17,0.955111196873945
176,2,4,1,17,1,1,3075,17,0.955111196873945
177,2,4,1,17,1,1,1984,17,0.955111196873945
178,2,4,3,19,1,3,351,19,0.955485923409955
179,2,4,1,19,1,1,1861,17,0.955111196873945
180,2,4,1,17,1,1,2528,17,0.955111196873945
181,2,4,3,19,3,3,596,19,0.955485923409955
182,2,4,3,19,3,3,236,19,0.955485923409955
183,3,4,15,11,14,15,7130,10,0.301426920164215
184,3,4,15,11,19,15,6256,10,0.301426920164215
185,3,4,15,10,19,15,3472,10,0.301426920164215
186,3,4,15,10,19,15,1742,10,0.301426920164215
187,3,4,12,9,17,12,1834,9,0.644325035639873
188,3,4,12,9,17,12,2385,9,0.644325035639873
189,3,4,12,9,17,12,1753,9,0.644325035639873
190,3,4,12,9,17,12,1719,9,0.644325035639873
191,3,4,15,10,19,15,2938,10,0.301426920164215
192,3,4,15,10,19,15,2140,10,0.301426920164215
193,3,4,15,10,19,15,781,10,0.301426920164215
194,3,4,12,9,17,12,1822,9,0.644325035639873
195,3,4,12,9,17,12,1579,9,0.644325035639873
196,3,4,12,9,17,12,1657,9,0.644325035639873
197,3,4,12,9,17,12,1534,9,0.644325035639873
198,3,4,17,9,17,17,21,20,0.428312562405237
