"seccion","munn","edon","disloc2015","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,28,3,13,3,3,752,13,0.706462100652927
2,1,28,3,13,3,3,1408,13,0.706462100652927
3,1,28,3,13,3,3,802,13,0.706462100652927
4,1,28,3,13,3,3,1139,13,0.706462100652927
5,1,28,3,13,3,3,954,13,0.706462100652927
6,1,28,3,13,3,3,1169,13,0.706462100652927
8,1,28,3,13,3,3,1219,13,0.706462100652927
9,1,28,3,13,3,3,1117,13,0.706462100652927
10,1,28,3,13,3,3,1577,13,0.706462100652927
11,1,28,3,13,3,3,888,13,0.706462100652927
12,1,28,3,13,3,3,978,13,0.706462100652927
13,2,28,10,18,10,10,2876,18,0.666825290516644
14,2,28,10,18,10,10,2845,18,0.666825290516644
15,2,28,10,18,10,10,1673,18,0.666825290516644
16,2,28,10,18,10,10,1196,18,0.666825290516644
17,2,28,10,18,10,10,1116,18,0.666825290516644
18,2,28,10,18,10,10,1657,18,0.666825290516644
19,2,28,10,18,10,10,3896,18,0.666825290516644
20,2,28,10,18,10,10,633,18,0.666825290516644
21,2,28,10,18,10,10,647,18,0.666825290516644
22,2,28,10,18,10,10,821,18,0.666825290516644
23,2,28,10,18,10,10,1488,18,0.666825290516644
24,2,28,10,18,10,10,1004,18,0.666825290516644
25,2,28,10,18,10,10,977,18,0.666825290516644
26,2,28,10,18,10,10,710,18,0.666825290516644
27,2,28,10,18,10,10,1812,18,0.666825290516644
28,2,28,10,18,10,10,732,18,0.666825290516644
29,2,28,10,18,10,10,287,18,0.666825290516644
30,2,28,10,18,10,10,1674,18,0.666825290516644
31,2,28,10,18,10,10,765,18,0.666825290516644
32,2,28,10,18,10,10,856,18,0.666825290516644
33,2,28,10,18,10,10,1826,18,0.666825290516644
34,3,28,10,18,10,10,1764,18,0.666825290516644
35,3,28,10,18,10,10,1456,18,0.666825290516644
36,3,28,10,18,10,10,3164,18,0.666825290516644
37,3,28,10,18,10,10,649,18,0.666825290516644
38,3,28,10,18,10,10,4516,18,0.666825290516644
39,3,28,10,18,10,10,1550,18,0.666825290516644
40,3,28,10,18,10,10,4197,18,0.666825290516644
41,3,28,10,18,10,10,2384,18,0.666825290516644
42,3,28,10,18,10,10,1633,18,0.666825290516644
43,3,28,10,18,10,10,2548,18,0.666825290516644
44,3,28,10,18,10,10,3908,18,0.666825290516644
45,3,28,10,19,10,10,6727,18,0.666825290516644
46,3,28,10,18,10,10,1378,18,0.666825290516644
47,3,28,10,18,10,10,304,18,0.666825290516644
48,3,28,10,18,10,10,11279,18,0.666825290516644
49,3,28,10,18,10,10,1049,18,0.666825290516644
50,3,28,10,18,10,10,824,18,0.666825290516644
51,3,28,10,18,10,10,1671,18,0.666825290516644
52,3,28,10,18,10,10,1748,18,0.666825290516644
53,3,28,10,18,10,10,1579,18,0.666825290516644
54,3,28,10,18,10,10,4682,18,0.666825290516644
55,3,28,10,18,10,10,1207,18,0.666825290516644
56,3,28,10,18,10,10,1007,18,0.666825290516644
57,3,28,10,18,10,10,1887,18,0.666825290516644
58,3,28,10,18,10,10,1400,18,0.666825290516644
59,3,28,10,18,10,10,1163,18,0.666825290516644
60,3,28,10,18,10,10,1432,18,0.666825290516644
61,3,28,10,18,10,10,2057,18,0.666825290516644
62,3,28,10,18,10,10,2376,18,0.666825290516644
63,3,28,10,18,10,10,2049,18,0.666825290516644
64,3,28,10,18,10,10,2526,18,0.666825290516644
65,3,28,10,18,10,10,819,18,0.666825290516644
66,3,28,10,18,10,10,824,18,0.666825290516644
67,3,28,10,18,10,10,2866,18,0.666825290516644
68,3,28,10,18,10,10,1732,18,0.666825290516644
69,3,28,10,18,10,10,3488,18,0.666825290516644
70,3,28,10,18,10,10,4896,18,0.666825290516644
71,3,28,10,19,10,10,6022,18,0.666825290516644
72,3,28,9,19,9,9,3750,19,0.855051491691387
73,3,28,9,19,9,9,4062,19,0.855051491691387
74,3,28,9,19,9,9,2197,19,0.855051491691387
75,3,28,9,19,9,9,2734,19,0.855051491691387
77,3,28,9,19,9,9,15636,19,0.855051491691387
78,3,28,9,19,9,9,1735,19,0.855051491691387
79,3,28,9,19,9,9,1075,19,0.855051491691387
80,3,28,9,19,9,9,12284,19,0.855051491691387
81,3,28,9,19,9,9,1664,19,0.855051491691387
82,3,28,9,19,9,9,2219,19,0.855051491691387
83,3,28,9,19,9,9,2917,19,0.855051491691387
84,3,28,9,19,9,9,1569,19,0.855051491691387
85,3,28,9,19,9,9,2720,19,0.855051491691387
86,3,28,9,19,9,9,1716,19,0.855051491691387
87,3,28,9,19,9,9,1618,19,0.855051491691387
88,3,28,9,19,9,9,1250,19,0.855051491691387
89,3,28,9,19,9,9,3711,19,0.855051491691387
90,3,28,9,19,9,9,1937,19,0.855051491691387
91,3,28,9,19,9,9,2048,19,0.855051491691387
92,3,28,9,19,9,9,3811,19,0.855051491691387
93,3,28,9,19,9,9,7235,19,0.855051491691387
94,3,28,9,19,9,9,1842,19,0.855051491691387
95,3,28,9,19,9,9,2083,19,0.855051491691387
96,3,28,9,19,9,9,2957,19,0.855051491691387
97,3,28,9,19,9,9,1963,19,0.855051491691387
98,3,28,9,19,9,9,1795,19,0.855051491691387
99,3,28,9,19,9,9,1894,19,0.855051491691387
100,3,28,10,19,10,10,515,18,0.666825290516644
101,4,28,1,17,1,1,1858,16,0.647225389081846
102,4,28,1,17,1,1,1959,16,0.647225389081846
103,4,28,1,17,1,1,1295,16,0.647225389081846
104,4,28,1,17,1,1,889,16,0.647225389081846
105,4,28,1,17,1,1,598,16,0.647225389081846
106,4,28,1,17,1,1,1896,16,0.647225389081846
107,4,28,1,17,1,1,499,16,0.647225389081846
108,5,28,3,13,3,3,1131,13,0.706462100652927
109,5,28,3,13,3,3,624,13,0.706462100652927
110,5,28,3,13,3,3,907,13,0.706462100652927
111,5,28,3,13,3,3,208,13,0.706462100652927
112,5,28,3,13,3,3,407,13,0.706462100652927
113,5,28,3,13,3,3,205,13,0.706462100652927
114,5,28,3,13,3,3,862,13,0.706462100652927
115,5,28,3,13,3,3,273,13,0.706462100652927
116,6,28,1,16,1,1,928,16,0.647225389081846
117,6,28,1,16,1,1,914,16,0.647225389081846
118,6,28,1,16,1,1,1262,16,0.647225389081846
119,6,28,1,16,1,1,346,16,0.647225389081846
120,6,28,1,16,1,1,450,16,0.647225389081846
