"seccion","munn","edon","disloc2017","disloc2011","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,5,5,13,6,5,760,12,0.42722530436434
2,1,5,5,13,6,5,311,12,0.42722530436434
3,2,5,1,15,5,3,3083,15,0.851018297250062
4,2,5,1,15,5,3,6874,15,0.851018297250062
5,2,5,1,15,5,3,1928,15,0.851018297250062
6,2,5,1,15,5,3,997,15,0.851018297250062
7,2,5,1,15,5,3,1442,15,0.851018297250062
8,2,5,1,15,5,3,1446,15,0.851018297250062
10,2,5,1,15,5,3,10791,15,0.851018297250062
11,2,5,1,15,5,3,3094,15,0.851018297250062
12,2,5,1,15,5,3,3826,15,0.851018297250062
13,2,5,1,15,5,3,478,15,0.851018297250062
14,2,5,1,15,5,3,906,15,0.851018297250062
15,2,5,1,15,5,3,805,15,0.851018297250062
16,2,5,1,15,5,3,766,15,0.851018297250062
17,2,5,1,15,5,3,767,15,0.851018297250062
18,2,5,1,15,5,3,1956,15,0.851018297250062
19,2,5,1,15,5,3,14174,15,0.851018297250062
20,2,5,1,15,5,3,1124,15,0.851018297250062
21,2,5,1,15,5,3,1178,15,0.851018297250062
22,2,5,1,15,5,3,900,15,0.851018297250062
23,2,5,1,15,5,3,543,15,0.851018297250062
24,2,5,1,15,5,3,599,15,0.851018297250062
25,2,5,1,15,5,3,1498,15,0.851018297250062
26,2,5,1,15,5,3,861,15,0.851018297250062
27,2,5,1,15,5,3,1034,15,0.851018297250062
28,2,5,1,15,5,3,1549,15,0.851018297250062
29,2,5,1,15,5,3,2126,15,0.851018297250062
30,2,5,1,15,5,3,1472,15,0.851018297250062
31,2,5,1,15,5,3,9184,15,0.851018297250062
32,2,5,1,15,5,3,1099,15,0.851018297250062
33,2,5,1,15,5,3,6669,15,0.851018297250062
34,2,5,1,15,5,3,5950,15,0.851018297250062
35,2,5,1,15,5,3,5483,15,0.851018297250062
36,2,5,1,15,5,3,1504,15,0.851018297250062
37,2,5,1,15,5,3,1535,15,0.851018297250062
40,2,5,1,15,5,3,155,15,0.851018297250062
41,2,5,1,15,5,3,12216,15,0.851018297250062
42,3,5,5,14,6,5,3656,12,0.42722530436434
43,3,5,5,14,6,5,1884,12,0.42722530436434
44,3,5,5,14,6,5,1328,12,0.42722530436434
45,3,5,5,14,6,5,980,12,0.42722530436434
46,3,5,5,14,6,5,976,12,0.42722530436434
47,3,5,5,14,6,5,2125,12,0.42722530436434
48,3,5,5,14,6,5,1031,12,0.42722530436434
49,3,5,5,14,6,5,1451,12,0.42722530436434
50,3,5,5,14,6,5,1459,12,0.42722530436434
51,3,5,5,14,6,5,2613,12,0.42722530436434
52,3,5,5,14,6,5,734,12,0.42722530436434
53,3,5,5,14,6,5,962,12,0.42722530436434
54,3,5,5,14,6,5,1521,12,0.42722530436434
55,3,5,5,14,6,5,1769,12,0.42722530436434
56,3,5,5,14,6,5,125,12,0.42722530436434
57,4,5,12,5,7,11,7004,5,1
58,4,5,12,5,7,11,661,5,1
59,4,5,12,5,7,11,2467,5,1
60,4,5,12,5,7,11,72,5,1
61,4,5,12,5,7,11,191,5,1
62,4,5,12,5,7,11,117,5,1
63,4,5,12,5,7,11,1112,5,1
64,4,5,12,5,7,11,1190,5,1
65,4,5,12,5,7,11,101,5,1
66,4,5,12,5,7,11,659,5,1
67,4,5,12,5,7,11,210,5,1
68,4,5,12,5,7,11,342,5,1
69,4,5,12,5,7,11,1416,5,1
70,4,5,12,5,7,11,591,5,1
71,4,5,12,5,7,11,213,5,1
72,4,5,12,5,7,11,229,5,1
73,4,5,12,5,7,11,291,5,1
74,4,5,12,5,7,11,564,5,1
75,4,5,12,5,7,11,2449,5,1
76,4,5,12,5,7,11,220,5,1
77,4,5,12,5,7,11,245,5,1
78,4,5,12,5,7,11,909,5,1
79,4,5,12,5,7,11,2265,5,1
80,4,5,12,5,7,11,602,5,1
81,5,5,5,12,6,5,593,12,0.42722530436434
82,5,5,5,12,6,5,967,12,0.42722530436434
83,5,5,5,12,6,5,249,12,0.42722530436434
84,6,5,6,12,2,2,2839,11,0.442324619844788
85,6,5,6,12,2,2,1663,11,0.442324619844788
86,6,5,6,12,2,2,1416,11,0.442324619844788
87,6,5,6,12,2,2,1571,11,0.442324619844788
88,6,5,6,12,2,2,1265,11,0.442324619844788
89,6,5,6,12,2,2,1969,11,0.442324619844788
90,6,5,6,12,2,2,2225,11,0.442324619844788
91,6,5,6,12,2,2,1726,11,0.442324619844788
92,6,5,6,12,2,2,1066,11,0.442324619844788
93,6,5,6,12,2,2,1002,11,0.442324619844788
94,6,5,6,12,2,2,1991,11,0.442324619844788
96,6,5,6,12,2,2,1577,11,0.442324619844788
97,6,5,6,12,2,2,382,11,0.442324619844788
98,6,5,6,12,2,2,225,11,0.442324619844788
99,6,5,6,12,2,2,52,11,0.442324619844788
101,6,5,6,12,2,2,42,11,0.442324619844788
102,6,5,6,12,2,2,159,11,0.442324619844788
103,6,5,6,12,2,2,9,11,0.442324619844788
104,6,5,6,12,2,2,226,11,0.442324619844788
105,6,5,6,12,2,2,168,11,0.442324619844788
106,6,5,6,12,2,2,297,11,0.442324619844788
107,6,5,6,12,2,2,116,11,0.442324619844788
108,6,5,6,12,2,2,293,11,0.442324619844788
109,6,5,6,12,2,2,189,11,0.442324619844788
110,7,5,4,11,2,4,1287,10,0.493703124645957
111,7,5,4,11,2,4,1259,10,0.493703124645957
112,7,5,4,11,2,4,1274,10,0.493703124645957
113,7,5,4,11,2,4,2549,10,0.493703124645957
114,7,5,4,11,2,4,354,10,0.493703124645957
115,7,5,4,11,2,4,795,10,0.493703124645957
116,7,5,4,11,2,4,2955,10,0.493703124645957
117,7,5,4,11,2,4,56,10,0.493703124645957
118,7,5,4,11,2,4,147,10,0.493703124645957
119,7,5,4,11,2,4,163,10,0.493703124645957
121,7,5,4,11,2,4,154,10,0.493703124645957
122,7,5,4,11,2,4,343,10,0.493703124645957
123,7,5,4,11,2,4,692,10,0.493703124645957
124,7,5,4,11,2,4,237,10,0.493703124645957
125,7,5,4,11,2,4,244,10,0.493703124645957
126,7,5,4,11,2,4,517,10,0.493703124645957
127,8,5,5,13,6,5,258,12,0.42722530436434
128,8,5,5,13,6,5,281,12,0.42722530436434
129,8,5,5,13,6,5,390,12,0.42722530436434
130,8,5,5,13,6,5,1969,12,0.42722530436434
131,9,5,7,10,3,8,2483,6,0.457014369290419
132,9,5,7,10,3,8,2473,6,0.457014369290419
133,9,5,7,10,3,8,1313,6,0.457014369290419
134,9,5,7,10,3,8,3387,6,0.457014369290419
135,9,5,7,10,3,8,2027,6,0.457014369290419
136,9,5,7,10,3,8,740,6,0.457014369290419
137,9,5,7,10,3,8,1764,6,0.457014369290419
138,9,5,7,10,3,8,1746,6,0.457014369290419
139,9,5,7,10,3,8,1300,6,0.457014369290419
140,9,5,7,10,3,8,584,6,0.457014369290419
141,9,5,7,10,3,8,791,6,0.457014369290419
142,9,5,7,10,3,8,986,6,0.457014369290419
143,9,5,7,10,3,8,1548,6,0.457014369290419
144,9,5,7,10,3,8,1548,6,0.457014369290419
145,9,5,7,10,3,8,1621,6,0.457014369290419
146,9,5,7,10,3,8,2109,6,0.457014369290419
147,9,5,7,10,3,8,3198,6,0.457014369290419
148,9,5,7,10,3,8,2599,6,0.457014369290419
149,9,5,7,10,3,8,321,6,0.457014369290419
150,9,5,7,10,3,8,551,6,0.457014369290419
151,9,5,7,10,3,8,169,6,0.457014369290419
152,9,5,7,10,3,8,883,6,0.457014369290419
153,9,5,7,10,3,8,31,6,0.457014369290419
154,9,5,7,10,3,8,1009,6,0.457014369290419
155,9,5,7,10,3,8,661,6,0.457014369290419
156,9,5,7,10,3,8,652,6,0.457014369290419
157,9,5,7,10,3,8,1174,6,0.457014369290419
158,9,5,7,10,3,8,816,6,0.457014369290419
159,9,5,7,10,3,8,1296,6,0.457014369290419
160,9,5,7,10,3,8,633,6,0.457014369290419
161,9,5,7,10,3,8,1164,6,0.457014369290419
162,9,5,7,10,3,8,1872,6,0.457014369290419
163,9,5,7,10,3,8,941,6,0.457014369290419
164,9,5,7,10,3,8,464,6,0.457014369290419
165,9,5,7,10,3,8,1060,6,0.457014369290419
166,9,5,7,10,3,8,1656,6,0.457014369290419
167,9,5,7,10,3,8,435,6,0.457014369290419
168,9,5,7,10,3,8,1578,6,0.457014369290419
169,9,5,7,10,3,8,1978,6,0.457014369290419
170,9,5,7,10,3,8,708,6,0.457014369290419
171,9,5,7,10,3,8,2765,6,0.457014369290419
172,9,5,7,10,3,8,35,6,0.457014369290419
173,10,5,6,11,1,2,5509,11,0.442324619844788
174,10,5,6,11,1,2,4790,11,0.442324619844788
175,10,5,6,11,1,2,4684,11,0.442324619844788
176,10,5,6,11,1,2,2353,11,0.442324619844788
177,10,5,6,11,1,2,2150,11,0.442324619844788
178,10,5,6,11,1,2,1969,11,0.442324619844788
179,10,5,6,11,1,2,1619,11,0.442324619844788
180,10,5,6,11,1,2,1779,11,0.442324619844788
181,10,5,6,11,1,2,1284,11,0.442324619844788
182,10,5,6,11,1,2,1245,11,0.442324619844788
183,10,5,6,11,1,2,1450,11,0.442324619844788
184,10,5,6,11,1,2,1665,11,0.442324619844788
185,10,5,6,11,1,2,1942,11,0.442324619844788
186,10,5,6,11,1,2,1047,11,0.442324619844788
187,10,5,6,11,1,2,1868,11,0.442324619844788
188,10,5,6,11,1,2,1317,11,0.442324619844788
189,10,5,6,11,1,2,1205,11,0.442324619844788
190,10,5,6,11,1,2,1054,11,0.442324619844788
191,10,5,6,11,1,2,2603,11,0.442324619844788
192,10,5,6,11,1,2,2123,11,0.442324619844788
193,10,5,6,11,1,2,1897,11,0.442324619844788
194,10,5,6,11,1,2,754,11,0.442324619844788
195,10,5,6,11,1,2,1329,11,0.442324619844788
196,10,5,6,11,1,2,967,11,0.442324619844788
197,10,5,6,11,1,2,1375,11,0.442324619844788
198,10,5,6,11,1,2,2147,11,0.442324619844788
199,10,5,6,11,1,2,1735,11,0.442324619844788
200,10,5,6,11,1,2,1916,11,0.442324619844788
201,10,5,6,11,1,2,963,11,0.442324619844788
202,10,5,6,11,1,2,1482,11,0.442324619844788
203,10,5,6,11,1,2,1562,11,0.442324619844788
204,10,5,6,11,1,2,1589,11,0.442324619844788
205,10,5,6,11,1,2,857,11,0.442324619844788
206,10,5,6,11,1,2,1658,11,0.442324619844788
207,10,5,6,11,1,2,1777,11,0.442324619844788
208,10,5,6,11,1,2,1904,11,0.442324619844788
209,10,5,6,11,1,2,2075,11,0.442324619844788
210,10,5,6,11,1,2,1911,11,0.442324619844788
211,10,5,6,11,1,2,2081,11,0.442324619844788
212,10,5,6,11,1,2,1359,11,0.442324619844788
213,10,5,6,11,1,2,417,11,0.442324619844788
214,11,5,12,5,7,11,1992,5,1
215,11,5,12,5,7,11,1102,5,1
216,11,5,12,5,7,11,1473,5,1
217,11,5,12,5,7,11,753,5,1
218,11,5,12,5,7,11,664,5,1
219,11,5,12,5,7,11,97,5,1
220,11,5,12,5,7,11,493,5,1
221,11,5,12,5,7,11,177,5,1
222,11,5,12,5,7,11,626,5,1
223,11,5,12,5,7,11,617,5,1
224,11,5,12,5,7,11,94,5,1
225,11,5,12,5,7,11,612,5,1
226,11,5,12,5,7,11,396,5,1
227,11,5,12,5,7,11,565,5,1
228,11,5,12,5,7,11,390,5,1
229,11,5,12,5,7,11,460,5,1
230,11,5,12,5,7,11,339,5,1
231,11,5,12,5,7,11,811,5,1
233,12,5,2,14,6,16,564,16,0.835004898325909
234,12,5,2,14,6,16,526,16,0.835004898325909
235,12,5,2,14,6,16,279,16,0.835004898325909
236,12,5,2,14,6,16,345,16,0.835004898325909
237,12,5,2,14,6,16,361,16,0.835004898325909
238,13,5,2,14,6,16,1127,16,0.835004898325909
239,13,5,2,14,6,16,735,16,0.835004898325909
240,14,5,1,15,5,3,295,15,0.851018297250062
241,14,5,1,15,5,3,692,15,0.851018297250062
242,14,5,1,15,5,3,1356,15,0.851018297250062
243,14,5,1,15,5,3,1393,15,0.851018297250062
244,14,5,1,15,5,3,860,15,0.851018297250062
245,14,5,1,15,5,3,1928,15,0.851018297250062
246,14,5,1,15,5,3,1515,15,0.851018297250062
247,14,5,1,15,5,3,78,15,0.851018297250062
248,14,5,1,15,5,3,404,15,0.851018297250062
249,14,5,1,15,5,3,767,15,0.851018297250062
250,15,5,5,14,6,5,605,12,0.42722530436434
251,15,5,5,14,6,5,308,12,0.42722530436434
252,15,5,5,14,6,5,414,12,0.42722530436434
253,15,5,5,14,6,5,92,12,0.42722530436434
254,15,5,5,14,6,5,181,12,0.42722530436434
255,16,5,4,11,2,4,991,10,0.493703124645957
256,16,5,4,11,2,4,844,10,0.493703124645957
257,17,5,7,6,3,8,1941,6,0.457014369290419
258,17,5,7,6,3,8,5576,6,0.457014369290419
259,17,5,7,6,3,8,3085,6,0.457014369290419
260,17,5,7,6,3,8,3258,6,0.457014369290419
261,17,5,7,6,3,8,1753,6,0.457014369290419
262,17,5,7,6,3,8,1446,6,0.457014369290419
263,17,5,7,6,3,8,1440,6,0.457014369290419
264,17,5,7,6,3,8,1808,6,0.457014369290419
265,17,5,7,6,3,8,3380,6,0.457014369290419
266,17,5,7,6,3,8,888,6,0.457014369290419
267,17,5,7,6,3,8,993,6,0.457014369290419
268,17,5,7,6,3,8,3299,6,0.457014369290419
269,17,5,7,6,3,8,3921,6,0.457014369290419
270,17,5,7,6,3,8,1277,6,0.457014369290419
271,17,5,7,6,3,8,2065,6,0.457014369290419
272,17,5,7,6,3,8,2418,6,0.457014369290419
273,17,5,7,6,3,8,1376,6,0.457014369290419
274,17,5,7,6,3,8,2685,6,0.457014369290419
275,17,5,7,6,3,8,2263,6,0.457014369290419
276,17,5,7,6,3,8,2462,6,0.457014369290419
277,17,5,7,6,3,8,1958,6,0.457014369290419
278,17,5,7,6,3,8,874,6,0.457014369290419
279,17,5,7,6,3,8,1044,6,0.457014369290419
280,17,5,7,6,3,8,2176,6,0.457014369290419
281,17,5,7,6,3,8,684,6,0.457014369290419
282,17,5,7,6,3,8,1452,6,0.457014369290419
283,17,5,7,6,3,8,2291,6,0.457014369290419
284,17,5,7,6,3,8,1894,6,0.457014369290419
285,17,5,7,6,3,8,1714,6,0.457014369290419
286,17,5,7,6,3,8,1639,6,0.457014369290419
287,17,5,7,6,3,8,1815,6,0.457014369290419
288,17,5,7,6,3,8,2361,6,0.457014369290419
289,17,5,7,6,3,8,1063,6,0.457014369290419
290,17,5,7,6,3,8,2085,6,0.457014369290419
291,17,5,7,6,3,8,1774,6,0.457014369290419
292,17,5,7,6,3,8,1082,6,0.457014369290419
293,17,5,7,6,3,8,1798,6,0.457014369290419
294,17,5,7,6,3,8,1571,6,0.457014369290419
295,17,5,7,6,3,8,656,6,0.457014369290419
296,17,5,7,6,3,8,1286,6,0.457014369290419
297,17,5,7,6,3,8,1821,6,0.457014369290419
298,17,5,7,6,3,8,2086,6,0.457014369290419
299,17,5,7,6,3,8,547,6,0.457014369290419
300,17,5,7,6,3,8,692,6,0.457014369290419
301,17,5,7,6,3,8,1082,6,0.457014369290419
302,17,5,7,6,3,8,927,6,0.457014369290419
303,17,5,7,6,3,8,822,6,0.457014369290419
304,17,5,7,6,3,8,1776,6,0.457014369290419
305,17,5,7,6,3,8,3204,6,0.457014369290419
306,17,5,7,6,3,8,2653,6,0.457014369290419
