"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,14,2,3,3,2,1998,3,0.31768397489707
2,1,14,2,3,3,2,1409,3,0.31768397489707
3,1,14,2,3,3,2,2552,3,0.31768397489707
4,1,14,2,3,3,2,2703,3,0.31768397489707
5,1,14,2,3,3,2,2716,3,0.31768397489707
6,1,14,2,3,3,2,1865,3,0.31768397489707
7,1,14,2,3,3,2,729,3,0.31768397489707
8,1,14,2,3,3,2,317,3,0.31768397489707
9,1,14,2,3,3,2,230,3,0.31768397489707
10,1,14,2,3,3,2,3421,3,0.31768397489707
11,1,14,2,3,3,2,1949,3,0.31768397489707
12,1,14,2,3,3,2,1210,3,0.31768397489707
13,2,14,4,17,8,4,2431,18,0.290225685695774
14,2,14,4,17,8,4,1219,18,0.290225685695774
15,2,14,4,17,8,4,2365,18,0.290225685695774
16,2,14,4,17,8,4,3273,18,0.290225685695774
17,2,14,4,17,8,4,1368,18,0.290225685695774
18,2,14,4,17,8,4,3301,18,0.290225685695774
19,2,14,4,17,8,4,1468,18,0.290225685695774
20,2,14,4,17,8,4,1770,18,0.290225685695774
21,2,14,4,17,8,4,1008,18,0.290225685695774
22,2,14,4,17,8,4,2625,18,0.290225685695774
23,2,14,4,17,8,4,924,18,0.290225685695774
24,3,14,3,1,8,3,2618,18,0.290225685695774
25,3,14,3,1,8,3,1152,18,0.290225685695774
26,3,14,3,1,8,3,984,18,0.290225685695774
27,3,14,3,1,8,3,2246,18,0.290225685695774
28,3,14,3,1,8,3,1791,18,0.290225685695774
29,3,14,3,1,8,3,2556,18,0.290225685695774
30,3,14,3,1,8,3,996,18,0.290225685695774
31,3,14,3,1,8,3,3370,18,0.290225685695774
32,3,14,3,1,8,3,408,18,0.290225685695774
33,3,14,3,1,8,3,1557,18,0.290225685695774
34,3,14,3,1,8,3,2353,18,0.290225685695774
35,3,14,3,1,8,3,1683,18,0.290225685695774
36,4,14,5,19,4,5,1127,18,0.334268331151672
37,4,14,5,19,4,5,1604,18,0.334268331151672
38,4,14,5,19,4,5,577,18,0.334268331151672
39,4,14,5,19,4,5,2237,18,0.334268331151672
40,5,14,3,1,2,3,3519,1,0.556871665622974
41,5,14,3,1,2,3,1924,1,0.556871665622974
42,5,14,3,1,2,3,3152,1,0.556871665622974
43,5,14,3,1,2,3,2950,1,0.556871665622974
44,5,14,3,1,2,3,629,1,0.556871665622974
45,5,14,3,1,2,3,621,1,0.556871665622974
46,5,14,3,1,2,3,509,1,0.556871665622974
