"seccion","munn","edon","disloc2017","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,25,3,3,19,3,19421,4,0.35737695681163
2,1,25,3,3,19,3,302,4,0.35737695681163
3,1,25,3,3,19,3,1399,4,0.35737695681163
4,1,25,3,3,19,3,419,4,0.35737695681163
5,1,25,3,3,19,3,612,4,0.35737695681163
6,1,25,3,3,19,3,320,4,0.35737695681163
7,1,25,3,3,24,3,791,4,0.35737695681163
8,1,25,3,3,24,3,679,4,0.35737695681163
9,1,25,3,3,24,3,469,4,0.35737695681163
10,1,25,3,3,24,3,464,4,0.35737695681163
11,1,25,3,3,24,3,528,4,0.35737695681163
12,1,25,3,3,24,3,351,4,0.35737695681163
13,1,25,3,3,24,3,438,4,0.35737695681163
14,1,25,3,3,24,3,1161,4,0.35737695681163
15,1,25,9,3,24,9,414,3,0.464839735948637
16,1,25,9,3,24,9,407,3,0.464839735948637
17,1,25,9,3,24,9,342,3,0.464839735948637
18,1,25,9,3,24,9,397,3,0.464839735948637
19,1,25,9,3,24,9,1388,3,0.464839735948637
20,1,25,9,3,24,9,610,3,0.464839735948637
21,1,25,9,3,24,9,512,3,0.464839735948637
22,1,25,9,3,24,9,924,3,0.464839735948637
23,1,25,9,3,24,9,1453,3,0.464839735948637
24,1,25,9,3,24,9,5513,3,0.464839735948637
25,1,25,9,3,24,9,15041,3,0.464839735948637
26,1,25,9,3,24,9,1074,3,0.464839735948637
27,1,25,9,3,24,9,388,3,0.464839735948637
28,1,25,9,3,24,9,569,3,0.464839735948637
29,1,25,9,3,24,9,417,3,0.464839735948637
30,1,25,9,3,24,9,420,3,0.464839735948637
31,1,25,9,3,24,9,198,3,0.464839735948637
32,1,25,9,3,24,9,596,3,0.464839735948637
33,1,25,9,3,24,9,654,3,0.464839735948637
34,1,25,9,3,24,9,260,3,0.464839735948637
35,1,25,9,3,24,9,3101,3,0.464839735948637
36,1,25,9,3,24,9,301,3,0.464839735948637
37,1,25,9,3,24,9,288,3,0.464839735948637
38,1,25,9,3,24,9,201,3,0.464839735948637
39,1,25,9,3,24,9,4198,3,0.464839735948637
40,1,25,9,3,24,9,279,3,0.464839735948637
41,1,25,9,3,24,9,524,3,0.464839735948637
42,1,25,9,3,24,9,561,3,0.464839735948637
