"seccion","munn","edo","edon","disloc2018","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
1195,77,"gue",12,25,26,3553,27,12,25,0.884326694682989
1196,77,"gue",12,25,26,1653,27,12,25,0.884326694682989
1197,28,"gue",12,25,25,413,27,12,25,0.884326694682989
1198,77,"gue",12,25,26,2681,27,12,25,0.884326694682989
1199,77,"gue",12,25,26,1772,27,12,25,0.884326694682989
1200,28,"gue",12,25,25,1761,27,12,25,0.884326694682989
1201,28,"gue",12,25,25,2164,27,12,25,0.884326694682989
1202,28,"gue",12,25,25,1887,27,12,25,0.884326694682989
1203,28,"gue",12,25,25,2249,27,12,25,0.884326694682989
1204,29,"gue",12,1,1,10726,25,11,1,0.474577122234426
1205,29,"gue",12,1,1,2907,25,11,1,0.474577122234426
1206,29,"gue",12,1,1,2221,25,11,1,0.474577122234426
1207,29,"gue",12,2,2,3651,25,10,1,0.474577122234426
1208,29,"gue",12,2,2,4381,25,10,1,0.474577122234426
1209,29,"gue",12,1,1,1269,25,11,1,0.474577122234426
1210,29,"gue",12,1,1,2885,25,11,1,0.474577122234426
1211,29,"gue",12,1,1,2653,25,11,1,0.474577122234426
1212,29,"gue",12,1,1,3944,25,11,1,0.474577122234426
1213,29,"gue",12,1,1,14995,25,11,1,0.474577122234426
1214,29,"gue",12,1,1,2058,25,11,1,0.474577122234426
1215,29,"gue",12,1,1,1278,25,11,1,0.474577122234426
1216,29,"gue",12,1,1,3107,25,11,1,0.474577122234426
1217,29,"gue",12,1,1,2547,25,11,1,0.474577122234426
1218,29,"gue",12,2,2,2395,25,10,1,0.474577122234426
1219,29,"gue",12,1,1,1705,25,11,1,0.474577122234426
1220,29,"gue",12,1,1,1898,25,11,1,0.474577122234426
1221,29,"gue",12,1,1,3733,25,11,1,0.474577122234426
1222,29,"gue",12,1,1,3646,25,11,1,0.474577122234426
1223,29,"gue",12,1,1,1404,25,11,1,0.474577122234426
1224,29,"gue",12,1,1,1106,25,11,1,0.474577122234426
1225,29,"gue",12,1,1,1071,25,11,1,0.474577122234426
1226,29,"gue",12,1,1,1558,25,11,1,0.474577122234426
1227,29,"gue",12,2,2,2415,25,10,1,0.474577122234426
1228,29,"gue",12,2,2,2804,25,10,1,0.474577122234426
1229,29,"gue",12,2,2,2000,25,10,1,0.474577122234426
1230,29,"gue",12,2,2,1295,25,10,1,0.474577122234426
1231,29,"gue",12,1,1,895,25,11,1,0.474577122234426
1232,29,"gue",12,1,1,2575,25,11,1,0.474577122234426
1233,29,"gue",12,1,1,1204,25,11,1,0.474577122234426
1234,29,"gue",12,1,1,2460,26,11,2,0.496056972236269
1235,29,"gue",12,1,1,1991,26,11,2,0.496056972236269
1236,29,"gue",12,1,1,1318,25,11,1,0.474577122234426
1237,29,"gue",12,1,1,1756,25,11,1,0.474577122234426
1238,29,"gue",12,1,1,1153,25,11,1,0.474577122234426
1239,29,"gue",12,2,2,954,25,10,1,0.474577122234426
1240,29,"gue",12,2,2,1586,25,10,1,0.474577122234426
1241,29,"gue",12,2,2,1491,25,10,1,0.474577122234426
1242,29,"gue",12,2,2,2350,25,10,1,0.474577122234426
1243,29,"gue",12,2,2,3625,25,10,1,0.474577122234426
1244,29,"gue",12,2,2,2720,25,10,1,0.474577122234426
1245,29,"gue",12,2,2,3272,25,10,1,0.474577122234426
1246,29,"gue",12,2,2,1290,25,10,1,0.474577122234426
1247,29,"gue",12,2,2,2014,25,10,1,0.474577122234426
1248,29,"gue",12,2,2,1727,25,10,1,0.474577122234426
1249,29,"gue",12,2,2,1349,25,10,1,0.474577122234426
1250,29,"gue",12,2,2,1354,25,10,1,0.474577122234426
1251,29,"gue",12,2,2,1557,26,10,2,0.496056972236269
1252,29,"gue",12,1,1,2303,26,11,2,0.496056972236269
1253,29,"gue",12,1,1,1222,26,11,2,0.496056972236269
1254,29,"gue",12,2,2,1554,26,10,2,0.496056972236269
1255,29,"gue",12,2,2,1240,25,10,1,0.474577122234426
1256,29,"gue",12,2,2,1487,25,10,1,0.474577122234426
1257,29,"gue",12,2,2,5279,26,10,2,0.496056972236269
1258,29,"gue",12,2,2,2153,26,10,2,0.496056972236269
1259,29,"gue",12,1,1,5969,26,11,2,0.496056972236269
1260,29,"gue",12,1,1,1755,26,11,2,0.496056972236269
1261,29,"gue",12,2,2,1804,26,10,2,0.496056972236269
1262,29,"gue",12,2,2,1166,26,10,2,0.496056972236269
1263,29,"gue",12,2,2,3603,26,10,2,0.496056972236269
1264,29,"gue",12,1,1,2666,26,11,2,0.496056972236269
1265,29,"gue",12,1,1,5212,26,11,2,0.496056972236269
1266,29,"gue",12,1,1,3788,26,11,2,0.496056972236269
1267,29,"gue",12,2,2,11035,26,10,2,0.496056972236269
1268,29,"gue",12,2,2,1856,26,10,2,0.496056972236269
1269,29,"gue",12,2,2,1921,26,10,2,0.496056972236269
1270,29,"gue",12,2,2,3481,26,10,2,0.496056972236269
1271,29,"gue",12,2,2,4719,26,10,2,0.496056972236269
1273,29,"gue",12,1,1,1163,26,11,2,0.496056972236269
1274,29,"gue",12,1,1,605,26,11,2,0.496056972236269
1275,29,"gue",12,1,1,425,26,11,2,0.496056972236269
1276,29,"gue",12,1,1,2080,26,11,2,0.496056972236269
1277,29,"gue",12,1,1,343,26,11,2,0.496056972236269
1278,29,"gue",12,2,2,1558,26,10,2,0.496056972236269
1279,29,"gue",12,2,2,4511,26,10,2,0.496056972236269
1280,29,"gue",12,2,2,2025,26,10,2,0.496056972236269
1281,29,"gue",12,2,2,2960,26,10,2,0.496056972236269
1282,29,"gue",12,1,1,2029,26,11,2,0.496056972236269
1283,29,"gue",12,1,1,534,26,11,2,0.496056972236269
1284,29,"gue",12,1,1,787,26,11,2,0.496056972236269
1285,29,"gue",12,2,2,1107,26,10,2,0.496056972236269
1286,29,"gue",12,2,2,1443,26,10,2,0.496056972236269
1287,29,"gue",12,2,2,2239,26,10,2,0.496056972236269
1288,29,"gue",12,2,2,2176,26,10,2,0.496056972236269
1289,29,"gue",12,2,2,2698,26,10,2,0.496056972236269
1290,29,"gue",12,2,2,4,26,10,2,0.496056972236269
1291,29,"gue",12,2,2,616,26,10,2,0.496056972236269
1292,29,"gue",12,1,1,1065,26,11,2,0.496056972236269
1293,29,"gue",12,1,1,546,26,11,2,0.496056972236269
1294,29,"gue",12,1,1,1076,26,11,2,0.496056972236269
1295,29,"gue",12,2,2,1788,26,10,2,0.496056972236269
1296,29,"gue",12,2,2,1317,26,10,2,0.496056972236269
1297,29,"gue",12,2,2,624,26,10,2,0.496056972236269
1298,29,"gue",12,1,1,294,26,11,2,0.496056972236269
1299,29,"gue",12,2,2,809,26,10,2,0.496056972236269
1300,29,"gue",12,2,2,1421,26,10,2,0.496056972236269
1301,29,"gue",12,2,2,2204,26,10,2,0.496056972236269
1302,29,"gue",12,2,2,871,26,10,2,0.496056972236269
1303,29,"gue",12,2,2,2326,26,10,2,0.496056972236269
1304,29,"gue",12,2,2,4934,26,10,2,0.496056972236269
1305,29,"gue",12,2,2,1310,26,10,2,0.496056972236269
1306,29,"gue",12,2,2,599,26,10,2,0.496056972236269
1307,29,"gue",12,2,2,1951,26,10,2,0.496056972236269
1308,29,"gue",12,2,2,784,26,10,2,0.496056972236269
1309,30,"gue",12,19,19,1868,11,25,19,0.897142666064771
1310,30,"gue",12,19,19,1612,11,25,19,0.897142666064771
1311,30,"gue",12,19,19,1637,11,25,19,0.897142666064771
1312,30,"gue",12,19,19,1484,11,25,19,0.897142666064771
1313,30,"gue",12,19,19,1447,11,25,19,0.897142666064771
1314,30,"gue",12,19,19,3531,11,25,19,0.897142666064771
1315,30,"gue",12,19,19,2104,11,25,19,0.897142666064771
1316,30,"gue",12,19,19,1749,11,25,19,0.897142666064771
1317,30,"gue",12,19,19,2694,11,25,19,0.897142666064771
1318,30,"gue",12,19,19,3179,11,25,19,0.897142666064771
1319,30,"gue",12,19,19,3639,11,25,19,0.897142666064771
1320,30,"gue",12,19,19,567,11,25,19,0.897142666064771
1322,30,"gue",12,19,19,951,11,25,19,0.897142666064771
1323,30,"gue",12,19,19,1862,11,25,19,0.897142666064771
1324,30,"gue",12,19,19,1943,11,25,19,0.897142666064771
1325,30,"gue",12,19,19,497,11,25,19,0.897142666064771
1326,30,"gue",12,19,19,870,11,25,19,0.897142666064771
1327,30,"gue",12,19,19,248,11,25,19,0.897142666064771
1328,30,"gue",12,19,19,1206,11,25,19,0.897142666064771
1329,30,"gue",12,19,19,1523,11,25,19,0.897142666064771
1330,30,"gue",12,19,19,2196,11,25,19,0.897142666064771
1331,30,"gue",12,19,19,1276,11,25,19,0.897142666064771
1332,30,"gue",12,19,19,1331,11,25,19,0.897142666064771
1333,30,"gue",12,19,19,440,11,25,19,0.897142666064771
1334,30,"gue",12,19,19,2229,11,25,19,0.897142666064771
1335,30,"gue",12,19,19,2307,11,25,19,0.897142666064771
1336,30,"gue",12,19,19,844,11,25,19,0.897142666064771
1337,30,"gue",12,19,19,767,11,25,19,0.897142666064771
1338,30,"gue",12,19,19,265,11,25,19,0.897142666064771
1339,31,"gue",12,14,14,3492,2,13,13,0.264581197676405
1340,31,"gue",12,14,14,522,2,13,13,0.264581197676405
1341,31,"gue",12,14,14,2510,2,13,13,0.264581197676405
1342,31,"gue",12,14,14,3627,2,13,13,0.264581197676405
1344,31,"gue",12,14,14,1842,2,13,13,0.264581197676405
1345,31,"gue",12,14,14,591,2,13,13,0.264581197676405
1346,31,"gue",12,14,14,519,2,13,13,0.264581197676405
1347,31,"gue",12,14,14,778,2,13,13,0.264581197676405
1348,31,"gue",12,14,14,647,2,13,13,0.264581197676405
1349,31,"gue",12,14,14,559,2,13,13,0.264581197676405
1350,31,"gue",12,14,14,207,2,13,13,0.264581197676405
1351,31,"gue",12,14,14,246,2,13,13,0.264581197676405
1352,31,"gue",12,14,14,1215,2,13,13,0.264581197676405
1353,31,"gue",12,14,14,811,2,13,13,0.264581197676405
1354,31,"gue",12,14,14,362,2,13,13,0.264581197676405
1355,31,"gue",12,14,14,822,2,13,13,0.264581197676405
1356,31,"gue",12,14,14,940,2,13,13,0.264581197676405
1357,31,"gue",12,14,14,724,2,13,13,0.264581197676405
1358,32,"gue",12,20,20,1306,4,22,20,0.438208171800756
1359,32,"gue",12,20,20,495,4,22,20,0.438208171800756
1360,32,"gue",12,20,20,140,4,22,20,0.438208171800756
1361,32,"gue",12,20,20,927,4,22,20,0.438208171800756
1362,32,"gue",12,20,20,513,4,22,20,0.438208171800756
1363,32,"gue",12,20,20,144,4,22,20,0.438208171800756
1364,32,"gue",12,20,20,215,4,22,20,0.438208171800756
1365,32,"gue",12,20,20,101,4,22,20,0.438208171800756
1366,32,"gue",12,20,20,109,4,22,20,0.438208171800756
1367,32,"gue",12,20,20,199,4,22,20,0.438208171800756
1369,32,"gue",12,20,20,164,4,22,20,0.438208171800756
1370,32,"gue",12,20,20,262,4,22,20,0.438208171800756
1371,32,"gue",12,20,20,109,4,22,20,0.438208171800756
1372,32,"gue",12,20,20,291,4,22,20,0.438208171800756
1373,32,"gue",12,20,20,91,4,22,20,0.438208171800756
1374,32,"gue",12,20,20,138,4,22,20,0.438208171800756
1375,32,"gue",12,20,20,244,4,22,20,0.438208171800756
1376,32,"gue",12,20,20,233,4,22,20,0.438208171800756
1377,32,"gue",12,20,20,218,4,22,20,0.438208171800756
1379,32,"gue",12,20,20,113,4,22,20,0.438208171800756
1380,32,"gue",12,20,20,130,4,22,20,0.438208171800756
1381,32,"gue",12,20,20,97,4,22,20,0.438208171800756
1382,33,"gue",12,19,19,2112,11,25,19,0.897142666064771
1383,33,"gue",12,19,19,2362,11,25,19,0.897142666064771
1384,33,"gue",12,19,19,3166,11,25,19,0.897142666064771
1385,33,"gue",12,19,19,3,11,25,19,0.897142666064771
1386,33,"gue",12,19,19,1013,11,25,19,0.897142666064771
1387,33,"gue",12,19,19,306,11,25,19,0.897142666064771
1388,33,"gue",12,19,19,592,11,25,19,0.897142666064771
1389,33,"gue",12,19,19,390,11,25,19,0.897142666064771
1390,33,"gue",12,19,19,395,11,25,19,0.897142666064771
1391,33,"gue",12,19,19,195,11,25,19,0.897142666064771
1392,33,"gue",12,19,19,162,11,25,19,0.897142666064771
1393,33,"gue",12,19,19,648,11,25,19,0.897142666064771
1394,33,"gue",12,19,19,444,11,25,19,0.897142666064771
1395,33,"gue",12,19,19,373,11,25,19,0.897142666064771
1396,33,"gue",12,19,19,295,11,25,19,0.897142666064771
1397,33,"gue",12,19,19,196,11,25,19,0.897142666064771
1398,33,"gue",12,19,19,679,11,25,19,0.897142666064771
1399,33,"gue",12,19,19,112,11,25,19,0.897142666064771
1401,33,"gue",12,19,19,372,11,25,19,0.897142666064771
1402,33,"gue",12,19,19,1104,11,25,19,0.897142666064771
1403,33,"gue",12,19,19,501,11,25,19,0.897142666064771
1404,33,"gue",12,19,19,280,11,25,19,0.897142666064771
1405,33,"gue",12,19,19,761,11,25,19,0.897142666064771
1406,33,"gue",12,19,19,502,11,25,19,0.897142666064771
1407,33,"gue",12,19,19,307,11,25,19,0.897142666064771
1408,33,"gue",12,19,19,493,11,25,19,0.897142666064771
1409,33,"gue",12,19,19,601,11,25,19,0.897142666064771
1410,33,"gue",12,19,19,830,11,25,19,0.897142666064771
1411,33,"gue",12,19,19,647,11,25,19,0.897142666064771
1412,33,"gue",12,19,19,253,11,25,19,0.897142666064771
1413,33,"gue",12,19,19,270,11,25,19,0.897142666064771
1414,33,"gue",12,19,19,676,11,25,19,0.897142666064771
1415,33,"gue",12,19,19,771,11,25,19,0.897142666064771
1416,33,"gue",12,19,19,201,11,25,19,0.897142666064771
1417,33,"gue",12,19,19,951,11,25,19,0.897142666064771
1418,33,"gue",12,19,19,901,11,25,19,0.897142666064771
1419,33,"gue",12,19,19,751,11,25,19,0.897142666064771
1420,33,"gue",12,19,19,829,11,25,19,0.897142666064771
1421,33,"gue",12,19,19,1376,11,25,19,0.897142666064771
1422,33,"gue",12,19,19,656,11,25,19,0.897142666064771
1423,33,"gue",12,19,19,419,11,25,19,0.897142666064771
1424,33,"gue",12,19,19,628,11,25,19,0.897142666064771
1425,33,"gue",12,19,19,266,11,25,19,0.897142666064771
1426,33,"gue",12,19,19,797,11,25,19,0.897142666064771
1427,33,"gue",12,19,19,329,11,25,19,0.897142666064771
1428,33,"gue",12,19,19,1374,11,25,19,0.897142666064771
1429,33,"gue",12,19,19,1886,11,25,19,0.897142666064771
1430,33,"gue",12,19,19,904,11,25,19,0.897142666064771
1431,33,"gue",12,19,19,2550,11,25,19,0.897142666064771
1432,34,"gue",12,27,27,2297,14,15,27,0.850269474423568
1433,34,"gue",12,27,27,1549,14,15,27,0.850269474423568
1434,34,"gue",12,27,27,2237,14,15,27,0.850269474423568
1435,34,"gue",12,27,27,314,14,15,27,0.850269474423568
1436,34,"gue",12,27,27,358,14,15,27,0.850269474423568
1437,34,"gue",12,27,27,1968,14,15,27,0.850269474423568
1438,34,"gue",12,27,27,604,14,15,27,0.850269474423568
1439,34,"gue",12,27,27,1139,14,15,27,0.850269474423568
1440,34,"gue",12,27,27,1136,14,15,27,0.850269474423568
1441,34,"gue",12,27,27,1307,14,15,27,0.850269474423568
1442,34,"gue",12,27,27,922,14,15,27,0.850269474423568
1443,34,"gue",12,27,27,769,14,15,27,0.850269474423568
1444,35,"gue",12,23,23,1282,1,23,23,0.661037328148296
1445,35,"gue",12,23,23,1619,1,23,23,0.661037328148296
1446,35,"gue",12,23,23,2122,1,23,23,0.661037328148296
1447,35,"gue",12,23,23,1165,1,23,23,0.661037328148296
1448,35,"gue",12,23,23,932,1,23,23,0.661037328148296
1449,35,"gue",12,23,23,2017,1,23,23,0.661037328148296
1450,35,"gue",12,23,23,1223,1,23,23,0.661037328148296
1451,35,"gue",12,23,23,1214,1,23,23,0.661037328148296
1452,35,"gue",12,23,23,1331,1,23,23,0.661037328148296
1453,35,"gue",12,23,23,1464,1,23,23,0.661037328148296
1454,35,"gue",12,23,23,3134,1,23,23,0.661037328148296
1455,35,"gue",12,23,23,1405,1,23,23,0.661037328148296
1456,35,"gue",12,23,23,812,1,23,23,0.661037328148296
1457,35,"gue",12,23,23,193,1,23,23,0.661037328148296
1458,35,"gue",12,23,23,891,1,23,23,0.661037328148296
1459,35,"gue",12,23,23,700,1,23,23,0.661037328148296
1460,35,"gue",12,23,23,609,1,23,23,0.661037328148296
1461,35,"gue",12,23,23,176,1,23,23,0.661037328148296
1462,35,"gue",12,23,23,110,1,23,23,0.661037328148296
1463,35,"gue",12,23,23,1655,1,23,23,0.661037328148296
1464,35,"gue",12,23,23,1252,1,23,23,0.661037328148296
1465,35,"gue",12,23,23,1194,1,23,23,0.661037328148296
1466,35,"gue",12,23,23,245,1,23,23,0.661037328148296
1467,35,"gue",12,23,23,336,1,23,23,0.661037328148296
1468,35,"gue",12,23,23,569,1,23,23,0.661037328148296
1469,35,"gue",12,23,23,1130,1,23,23,0.661037328148296
1470,35,"gue",12,23,23,253,1,23,23,0.661037328148296
1471,35,"gue",12,23,23,364,1,23,23,0.661037328148296
1472,35,"gue",12,23,23,616,1,23,23,0.661037328148296
1473,35,"gue",12,23,23,931,1,23,23,0.661037328148296
1474,35,"gue",12,23,23,794,1,23,23,0.661037328148296
1475,35,"gue",12,23,23,380,1,23,23,0.661037328148296
1476,35,"gue",12,23,23,248,1,23,23,0.661037328148296
1477,35,"gue",12,23,23,1819,1,23,23,0.661037328148296
1478,35,"gue",12,23,23,1751,1,23,23,0.661037328148296
1479,35,"gue",12,23,23,1410,1,23,23,0.661037328148296
1480,36,"gue",12,22,22,6477,7,24,22,0.979493229956739
1481,36,"gue",12,22,22,932,7,24,22,0.979493229956739
1482,36,"gue",12,22,22,1030,7,24,22,0.979493229956739
1483,36,"gue",12,22,22,1546,7,24,22,0.979493229956739
1484,36,"gue",12,22,22,4055,7,24,22,0.979493229956739
1485,36,"gue",12,22,22,5539,7,24,22,0.979493229956739
1486,36,"gue",12,22,22,2114,7,24,22,0.979493229956739
1487,36,"gue",12,22,22,2519,7,24,22,0.979493229956739
1488,36,"gue",12,22,22,1014,7,24,22,0.979493229956739
1489,36,"gue",12,22,22,1205,7,24,22,0.979493229956739
1490,36,"gue",12,22,22,1642,7,24,22,0.979493229956739
1491,36,"gue",12,22,22,1888,7,24,22,0.979493229956739
1492,36,"gue",12,22,22,2160,7,24,22,0.979493229956739
1493,36,"gue",12,22,22,3084,7,24,22,0.979493229956739
1494,36,"gue",12,22,22,2079,7,24,22,0.979493229956739
1495,36,"gue",12,22,22,4352,7,24,22,0.979493229956739
1496,36,"gue",12,22,22,696,7,24,22,0.979493229956739
1497,36,"gue",12,22,22,1052,7,24,22,0.979493229956739
1498,36,"gue",12,22,22,1105,7,24,22,0.979493229956739
1499,36,"gue",12,22,22,1978,7,24,22,0.979493229956739
1500,36,"gue",12,22,22,3472,7,24,22,0.979493229956739
1501,36,"gue",12,22,22,1895,7,24,22,0.979493229956739
1502,36,"gue",12,22,22,1166,7,24,22,0.979493229956739
1503,36,"gue",12,22,22,1024,7,24,22,0.979493229956739
1504,36,"gue",12,22,22,857,7,24,22,0.979493229956739
1505,36,"gue",12,22,22,992,7,24,22,0.979493229956739
1506,36,"gue",12,22,22,840,7,24,22,0.979493229956739
1507,36,"gue",12,22,22,1043,7,24,22,0.979493229956739
1508,36,"gue",12,22,22,1223,7,24,22,0.979493229956739
1509,36,"gue",12,22,22,1502,7,24,22,0.979493229956739
1510,36,"gue",12,22,22,2424,7,24,22,0.979493229956739
1511,36,"gue",12,22,22,1482,7,24,22,0.979493229956739
1512,36,"gue",12,22,22,1397,7,24,22,0.979493229956739
1513,36,"gue",12,22,22,1427,7,24,22,0.979493229956739
1514,36,"gue",12,22,22,1073,7,24,22,0.979493229956739
1515,36,"gue",12,22,22,1503,7,24,22,0.979493229956739
1516,36,"gue",12,22,22,4393,7,24,22,0.979493229956739
1517,36,"gue",12,22,22,1676,7,24,22,0.979493229956739
1518,36,"gue",12,22,22,1486,7,24,22,0.979493229956739
1519,36,"gue",12,22,22,979,7,24,22,0.979493229956739
1520,36,"gue",12,22,22,1023,7,24,22,0.979493229956739
1521,36,"gue",12,22,22,1459,7,24,22,0.979493229956739
1522,36,"gue",12,22,22,1847,7,24,22,0.979493229956739
1523,36,"gue",12,22,22,1323,7,24,22,0.979493229956739
1524,36,"gue",12,22,22,1557,7,24,22,0.979493229956739
1525,36,"gue",12,22,22,983,7,24,22,0.979493229956739
1526,36,"gue",12,22,22,1511,7,24,22,0.979493229956739
1527,36,"gue",12,22,22,1632,7,24,22,0.979493229956739
1528,36,"gue",12,22,22,1159,7,24,22,0.979493229956739
1529,36,"gue",12,22,22,845,7,24,22,0.979493229956739
1530,36,"gue",12,22,22,866,7,24,22,0.979493229956739
1531,36,"gue",12,22,22,1340,7,24,22,0.979493229956739
1532,36,"gue",12,22,22,2098,7,24,22,0.979493229956739
1533,36,"gue",12,22,22,1893,7,24,22,0.979493229956739
1534,36,"gue",12,22,22,2260,7,24,22,0.979493229956739
1535,36,"gue",12,22,22,1860,7,24,22,0.979493229956739
1536,36,"gue",12,22,22,2425,7,24,22,0.979493229956739
1537,36,"gue",12,22,22,1547,7,24,22,0.979493229956739
1538,36,"gue",12,22,22,1781,7,24,22,0.979493229956739
1539,36,"gue",12,22,22,5664,7,24,22,0.979493229956739
1540,36,"gue",12,22,22,946,7,24,22,0.979493229956739
1541,36,"gue",12,22,22,1485,7,24,22,0.979493229956739
1542,36,"gue",12,22,22,2235,7,24,22,0.979493229956739
1543,36,"gue",12,23,23,3457,1,23,23,0.661037328148296
1544,36,"gue",12,22,22,872,7,24,22,0.979493229956739
1545,36,"gue",12,23,23,594,1,23,23,0.661037328148296
1546,36,"gue",12,22,22,1297,7,24,22,0.979493229956739
1547,36,"gue",12,23,23,2867,1,23,23,0.661037328148296
1548,36,"gue",12,22,22,460,7,24,22,0.979493229956739
1549,36,"gue",12,22,22,764,1,24,23,0.661037328148296
1550,36,"gue",12,22,22,1578,1,24,23,0.661037328148296
1551,36,"gue",12,22,22,801,7,24,22,0.979493229956739
1552,36,"gue",12,23,23,542,1,23,23,0.661037328148296
1553,36,"gue",12,22,22,548,7,24,22,0.979493229956739
1554,36,"gue",12,23,23,332,1,23,23,0.661037328148296
1555,36,"gue",12,23,23,360,1,23,23,0.661037328148296
1556,36,"gue",12,22,22,213,1,24,23,0.661037328148296
1557,36,"gue",12,23,23,1725,1,23,23,0.661037328148296
1558,36,"gue",12,23,23,911,1,23,23,0.661037328148296
1559,36,"gue",12,23,23,738,1,23,23,0.661037328148296
1560,36,"gue",12,23,23,1028,1,23,23,0.661037328148296
1561,36,"gue",12,23,23,163,1,23,23,0.661037328148296
1562,36,"gue",12,23,23,1262,1,23,23,0.661037328148296
1563,36,"gue",12,23,23,860,1,23,23,0.661037328148296
1564,36,"gue",12,23,23,802,1,23,23,0.661037328148296
1565,37,"gue",12,15,15,898,15,16,28,0.366705711029505
1566,37,"gue",12,15,15,1127,15,16,28,0.366705711029505
1567,37,"gue",12,15,15,1191,15,16,28,0.366705711029505
1568,37,"gue",12,15,15,939,15,16,28,0.366705711029505
1569,37,"gue",12,15,15,1371,15,16,28,0.366705711029505
1570,37,"gue",12,15,15,743,15,16,28,0.366705711029505
1571,37,"gue",12,15,15,460,15,16,28,0.366705711029505
1572,37,"gue",12,15,15,804,15,16,28,0.366705711029505
1573,37,"gue",12,15,15,581,15,16,28,0.366705711029505
1574,37,"gue",12,15,15,377,15,16,28,0.366705711029505
1575,37,"gue",12,15,15,1385,15,16,28,0.366705711029505
1576,38,"gue",12,20,20,1753,4,22,20,0.438208171800756
1577,38,"gue",12,20,20,1036,4,22,20,0.438208171800756
1578,38,"gue",12,20,20,314,4,22,20,0.438208171800756
1579,38,"gue",12,20,20,271,4,22,20,0.438208171800756
1580,38,"gue",12,20,20,469,4,22,20,0.438208171800756
1581,38,"gue",12,20,20,63,4,22,20,0.438208171800756
1582,38,"gue",12,20,20,319,4,22,20,0.438208171800756
1583,38,"gue",12,20,20,125,4,22,20,0.438208171800756
1584,38,"gue",12,20,20,453,4,22,20,0.438208171800756
1585,38,"gue",12,20,20,502,4,22,20,0.438208171800756
1586,38,"gue",12,20,20,150,4,22,20,0.438208171800756
1587,38,"gue",12,20,20,199,4,22,20,0.438208171800756
1588,38,"gue",12,20,20,949,4,22,20,0.438208171800756
1589,39,"gue",12,12,12,2784,28,27,12,0.44178512438858
1590,39,"gue",12,12,12,7219,28,27,12,0.44178512438858
1591,39,"gue",12,12,12,1357,28,27,12,0.44178512438858
1592,39,"gue",12,12,12,2116,28,27,12,0.44178512438858
1593,39,"gue",12,12,12,2973,28,27,12,0.44178512438858
1594,39,"gue",12,12,12,2429,28,27,12,0.44178512438858
1595,39,"gue",12,12,12,2717,28,27,12,0.44178512438858
1596,39,"gue",12,12,12,991,28,27,12,0.44178512438858
1597,39,"gue",12,12,12,1489,28,27,12,0.44178512438858
1598,39,"gue",12,12,12,1104,28,27,12,0.44178512438858
1599,39,"gue",12,12,12,2589,28,27,12,0.44178512438858
1600,39,"gue",12,12,12,1093,28,27,12,0.44178512438858
1601,39,"gue",12,12,12,820,28,27,12,0.44178512438858
1602,39,"gue",12,11,11,650,28,28,12,0.44178512438858
1603,39,"gue",12,11,11,1823,28,28,12,0.44178512438858
1604,39,"gue",12,12,12,605,28,27,12,0.44178512438858
1605,39,"gue",12,12,12,889,28,27,12,0.44178512438858
1606,39,"gue",12,12,12,1431,28,27,12,0.44178512438858
1607,39,"gue",12,12,12,908,28,27,12,0.44178512438858
1608,39,"gue",12,12,12,466,28,27,12,0.44178512438858
1609,39,"gue",12,12,12,3901,28,27,12,0.44178512438858
1610,39,"gue",12,12,12,1684,28,27,12,0.44178512438858
1611,39,"gue",12,11,11,3335,28,28,12,0.44178512438858
1612,39,"gue",12,11,11,1108,28,28,12,0.44178512438858
1613,39,"gue",12,11,11,1886,28,28,12,0.44178512438858
1614,39,"gue",12,11,11,2020,28,28,12,0.44178512438858
1615,39,"gue",12,11,11,2511,28,28,12,0.44178512438858
1616,39,"gue",12,11,11,5603,28,28,12,0.44178512438858
1617,39,"gue",12,12,12,1778,28,27,12,0.44178512438858
1618,39,"gue",12,12,12,1228,28,27,12,0.44178512438858
1619,39,"gue",12,12,12,1811,28,27,12,0.44178512438858
1620,39,"gue",12,12,12,1093,28,27,12,0.44178512438858
1621,39,"gue",12,12,12,536,28,27,12,0.44178512438858
1622,39,"gue",12,12,12,117,28,27,12,0.44178512438858
1623,39,"gue",12,12,12,93,28,27,12,0.44178512438858
1624,39,"gue",12,12,12,572,28,27,12,0.44178512438858
1625,39,"gue",12,12,12,1109,28,27,12,0.44178512438858
1626,39,"gue",12,11,11,602,28,28,12,0.44178512438858
1627,39,"gue",12,11,11,350,28,28,12,0.44178512438858
1628,39,"gue",12,11,11,2471,28,28,12,0.44178512438858
1629,39,"gue",12,11,11,1111,28,28,12,0.44178512438858
1630,39,"gue",12,12,12,240,28,27,12,0.44178512438858
1631,39,"gue",12,11,11,398,28,28,12,0.44178512438858
1632,39,"gue",12,12,12,968,28,27,12,0.44178512438858
1633,39,"gue",12,12,12,546,28,27,12,0.44178512438858
1634,39,"gue",12,11,11,113,28,28,12,0.44178512438858
1635,39,"gue",12,12,12,2840,28,27,12,0.44178512438858
1636,39,"gue",12,12,12,1613,28,27,12,0.44178512438858
1637,39,"gue",12,11,11,377,28,28,12,0.44178512438858
1638,39,"gue",12,12,12,4984,28,27,12,0.44178512438858
1639,39,"gue",12,12,12,1726,28,27,12,0.44178512438858
1640,39,"gue",12,12,12,2217,28,27,12,0.44178512438858
1641,39,"gue",12,12,12,3286,28,27,12,0.44178512438858
