"seccion","munn","edon","disloc2017","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
200,40,31,5,15,1663,6,5,15,0.248971300342506
201,40,31,5,15,1982,6,5,15,0.248971300342506
202,40,31,5,15,605,6,5,15,0.248971300342506
203,40,31,5,15,1442,6,5,15,0.248971300342506
204,41,31,2,6,1037,2,2,14,0.144301537234428
205,41,31,2,6,4141,2,2,14,0.144301537234428
206,41,31,2,6,5976,2,2,14,0.144301537234428
207,41,31,2,6,11349,2,2,14,0.144301537234428
208,41,31,2,6,3169,2,2,14,0.144301537234428
209,41,31,2,6,1488,2,2,14,0.144301537234428
210,41,31,2,6,1996,2,2,14,0.144301537234428
211,41,31,2,6,4696,2,2,14,0.144301537234428
212,41,31,2,6,4554,2,2,14,0.144301537234428
213,41,31,2,6,5814,2,2,14,0.144301537234428
214,41,31,2,6,2097,2,2,14,0.144301537234428
215,41,31,2,6,3324,2,2,14,0.144301537234428
216,41,31,2,6,846,2,2,14,0.144301537234428
217,41,31,2,6,9626,2,2,14,0.144301537234428
218,41,31,2,6,8113,2,2,14,0.144301537234428
219,41,31,2,6,5960,2,2,14,0.144301537234428
220,41,31,2,6,12621,2,2,14,0.144301537234428
221,41,31,2,6,595,2,2,14,0.144301537234428
222,41,31,2,6,760,2,2,14,0.144301537234428
223,41,31,2,6,2952,2,2,14,0.144301537234428
224,42,31,7,15,1820,6,7,15,0.248971300342506
225,42,31,7,15,1650,6,7,15,0.248971300342506
226,42,31,7,15,2032,6,7,15,0.248971300342506
227,43,31,7,15,2757,9,7,15,0.305032448142692
228,44,31,1,8,469,5,1,13,0.364476752160197
229,44,31,1,8,2498,5,1,13,0.364476752160197
230,44,31,1,8,3347,5,1,13,0.364476752160197
231,44,31,1,8,257,5,1,13,0.364476752160197
232,45,31,1,13,2028,5,1,13,0.364476752160197
233,45,31,1,13,421,5,1,13,0.364476752160197
234,46,31,9,14,1216,8,9,14,0.355217758217342
235,46,31,9,14,1669,8,9,14,0.355217758217342
236,47,31,9,13,1921,9,9,15,0.305032448142692
237,47,31,9,13,2246,9,9,15,0.305032448142692
238,47,31,9,13,953,9,9,15,0.305032448142692
239,48,31,9,13,2810,5,9,13,0.364476752160197
240,48,31,9,13,1907,5,9,13,0.364476752160197
241,48,31,9,13,1399,5,9,13,0.364476752160197
242,48,31,9,13,2141,5,9,13,0.364476752160197
243,48,31,9,13,2289,5,9,13,0.364476752160197
244,48,31,9,13,2477,5,9,13,0.364476752160197
245,48,31,9,13,1909,5,9,13,0.364476752160197
246,48,31,9,13,1718,5,9,13,0.364476752160197
247,48,31,9,13,1560,5,9,13,0.364476752160197
248,48,31,9,13,483,5,9,13,0.364476752160197
249,48,31,9,13,1194,5,9,13,0.364476752160197
250,48,31,9,13,1710,5,9,13,0.364476752160197
251,48,31,9,13,109,5,9,13,0.364476752160197
252,49,31,7,14,1431,9,7,15,0.305032448142692
253,49,31,7,14,1834,9,7,15,0.305032448142692
254,50,31,15,4,15859,13,15,4,0.880139957614462
255,50,31,15,4,1350,13,15,4,0.880139957614462
256,50,31,15,4,3457,13,15,4,0.880139957614462
257,50,31,15,4,1093,13,15,4,0.880139957614462
258,50,31,15,4,1115,13,15,4,0.880139957614462
