"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,17,9,9,1,1,2107,1,0.484600265442793
2,1,17,9,9,1,1,1198,1,0.484600265442793
3,1,17,9,9,1,1,1207,1,0.484600265442793
4,1,17,9,9,1,1,2153,1,0.484600265442793
5,1,17,9,9,1,1,761,1,0.484600265442793
6,1,17,9,9,1,1,2123,1,0.484600265442793
7,1,17,9,9,1,1,1317,1,0.484600265442793
8,1,17,9,9,1,1,1752,1,0.484600265442793
9,1,17,9,9,1,1,1927,1,0.484600265442793
10,1,17,9,9,1,1,1674,1,0.484600265442793
11,1,17,9,9,1,1,660,1,0.484600265442793
12,2,17,4,13,11,11,2745,11,0.608560662494359
13,2,17,4,13,11,11,2250,11,0.608560662494359
14,2,17,4,13,11,11,1689,11,0.608560662494359
15,2,17,4,13,11,11,1765,11,0.608560662494359
16,2,17,4,13,11,11,848,11,0.608560662494359
17,2,17,4,13,11,11,1481,11,0.608560662494359
18,2,17,4,13,11,11,3464,11,0.608560662494359
19,2,17,4,13,11,11,3963,11,0.608560662494359
20,2,17,4,13,11,11,63,11,0.608560662494359
21,2,17,4,13,11,11,878,11,0.608560662494359
22,2,17,4,13,11,11,512,11,0.608560662494359
23,2,17,4,13,11,11,354,11,0.608560662494359
24,3,17,11,18,2,2,3542,2,0.424086280335869
25,3,17,11,18,2,2,1325,2,0.424086280335869
26,3,17,11,18,2,2,3849,2,0.424086280335869
27,3,17,11,18,2,2,1551,2,0.424086280335869
28,3,17,11,18,2,2,1906,2,0.424086280335869
29,3,17,11,18,2,2,2769,2,0.424086280335869
30,3,17,11,18,2,2,1466,2,0.424086280335869
31,3,17,11,18,2,2,2044,2,0.424086280335869
32,3,17,11,18,2,2,770,2,0.424086280335869
33,3,17,11,18,2,2,2068,2,0.424086280335869
34,3,17,11,18,2,2,272,2,0.424086280335869
35,3,17,11,18,2,2,1633,2,0.424086280335869
36,3,17,11,18,2,2,1511,2,0.424086280335869
37,3,17,11,18,2,2,1529,2,0.424086280335869
38,3,17,11,18,2,2,2388,2,0.424086280335869
39,3,17,11,18,2,2,1405,2,0.424086280335869
40,3,17,11,18,2,2,1125,2,0.424086280335869
41,3,17,11,18,2,2,1191,2,0.424086280335869
42,3,17,11,18,2,2,418,2,0.424086280335869
43,3,17,11,18,2,2,890,2,0.424086280335869
44,4,17,10,16,3,3,1941,3,0.748962141762
