"seccion","munn","edo","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
91,6,"jal",14,4,18,943,8,4,18,0.609802915535873
92,6,"jal",14,4,18,107,8,4,18,0.609802915535873
93,6,"jal",14,4,18,483,8,4,18,0.609802915535873
94,7,"jal",14,3,1,2366,2,3,1,0.993118838450891
95,7,"jal",14,3,1,1389,2,3,1,0.993118838450891
96,7,"jal",14,3,1,1618,2,3,1,0.993118838450891
97,7,"jal",14,3,1,865,2,3,1,0.993118838450891
98,7,"jal",14,3,1,772,2,3,1,0.993118838450891
99,7,"jal",14,3,1,322,2,3,1,0.993118838450891
100,7,"jal",14,3,1,678,2,3,1,0.993118838450891
101,7,"jal",14,3,1,970,2,3,1,0.993118838450891
102,8,"jal",14,1,3,3523,7,1,3,0.943252664023711
103,8,"jal",14,1,3,2027,7,1,3,0.943252664023711
104,8,"jal",14,1,3,2650,7,1,3,0.943252664023711
105,8,"jal",14,1,3,1820,7,1,3,0.943252664023711
106,8,"jal",14,1,3,6362,7,1,3,0.943252664023711
107,8,"jal",14,1,3,7940,7,1,3,0.943252664023711
108,8,"jal",14,1,3,1699,7,1,3,0.943252664023711
109,8,"jal",14,1,3,1129,7,1,3,0.943252664023711
110,8,"jal",14,1,3,1124,7,1,3,0.943252664023711
111,8,"jal",14,1,3,3070,7,1,3,0.943252664023711
112,8,"jal",14,1,3,3076,7,1,3,0.943252664023711
113,8,"jal",14,1,3,1858,7,1,3,0.943252664023711
114,8,"jal",14,1,3,3255,7,1,3,0.943252664023711
115,8,"jal",14,1,3,4730,7,1,3,0.943252664023711
116,8,"jal",14,1,3,4444,7,1,3,0.943252664023711
117,8,"jal",14,1,3,6616,7,1,3,0.943252664023711
118,8,"jal",14,1,3,1967,7,1,3,0.943252664023711
119,8,"jal",14,1,3,1845,7,1,3,0.943252664023711
120,125,"jal",14,1,3,2809,3,1,3,0.943252664023711
121,125,"jal",14,1,3,1812,3,1,3,0.943252664023711
122,125,"jal",14,1,3,2989,3,1,3,0.943252664023711
123,125,"jal",14,1,3,3111,3,1,3,0.943252664023711
124,8,"jal",14,1,3,905,7,1,3,0.943252664023711
125,8,"jal",14,1,3,852,7,1,3,0.943252664023711
126,8,"jal",14,1,3,512,7,1,3,0.943252664023711
127,8,"jal",14,1,3,2058,7,1,3,0.943252664023711
128,8,"jal",14,1,3,500,7,1,3,0.943252664023711
129,8,"jal",14,1,3,245,7,1,3,0.943252664023711
130,8,"jal",14,1,3,360,7,1,3,0.943252664023711
131,8,"jal",14,1,3,734,7,1,3,0.943252664023711
132,8,"jal",14,1,3,1233,7,1,3,0.943252664023711
133,8,"jal",14,1,3,1909,7,1,3,0.943252664023711
134,8,"jal",14,1,3,1460,7,1,3,0.943252664023711
135,125,"jal",14,1,3,1126,3,1,3,0.943252664023711
136,125,"jal",14,1,3,2239,3,1,3,0.943252664023711
137,8,"jal",14,1,3,1841,7,1,3,0.943252664023711
138,125,"jal",14,1,3,2635,3,1,3,0.943252664023711
139,9,"jal",14,3,1,3845,2,3,1,0.993118838450891
140,9,"jal",14,3,1,2957,2,3,1,0.993118838450891
141,9,"jal",14,3,1,4940,2,3,1,0.993118838450891
142,9,"jal",14,3,1,2931,2,3,1,0.993118838450891
143,9,"jal",14,3,1,2540,2,3,1,0.993118838450891
144,10,"jal",14,4,18,2116,8,4,18,0.609802915535873
145,10,"jal",14,4,18,2298,8,4,18,0.609802915535873
146,10,"jal",14,4,18,1543,8,4,18,0.609802915535873
147,10,"jal",14,4,18,250,8,4,18,0.609802915535873
148,10,"jal",14,4,18,629,8,4,18,0.609802915535873
149,11,"jal",14,4,5,983,6,4,18,0.609802915535873
150,11,"jal",14,4,5,990,6,4,18,0.609802915535873
151,11,"jal",14,4,5,327,6,4,18,0.609802915535873
152,11,"jal",14,4,5,468,6,4,18,0.609802915535873
153,11,"jal",14,4,5,2175,6,4,18,0.609802915535873
154,11,"jal",14,4,5,449,6,4,18,0.609802915535873
155,12,"jal",14,4,5,1269,6,4,18,0.609802915535873
156,12,"jal",14,4,5,572,6,4,18,0.609802915535873
157,12,"jal",14,4,5,91,6,4,18,0.609802915535873
158,12,"jal",14,4,5,246,6,4,18,0.609802915535873
159,12,"jal",14,4,5,1670,6,4,18,0.609802915535873
160,12,"jal",14,4,5,274,6,4,18,0.609802915535873
161,13,"jal",14,8,15,1248,7,8,15,1
162,13,"jal",14,8,15,1799,7,8,15,1
163,13,"jal",14,8,15,1497,7,8,15,1
164,13,"jal",14,8,15,7752,7,8,15,1
165,13,"jal",14,8,15,1490,7,8,15,1
166,13,"jal",14,8,15,2149,7,8,15,1
167,13,"jal",14,8,15,2531,7,8,15,1
168,13,"jal",14,8,15,817,7,8,15,1
169,13,"jal",14,8,15,1249,7,8,15,1
170,13,"jal",14,8,15,6838,7,8,15,1
171,13,"jal",14,8,15,4084,7,8,15,1
172,13,"jal",14,8,15,2911,7,8,15,1
173,13,"jal",14,8,15,807,7,8,15,1
174,13,"jal",14,8,15,1030,7,8,15,1
175,13,"jal",14,8,15,1070,7,8,15,1
176,13,"jal",14,8,15,2761,7,8,15,1
177,13,"jal",14,8,15,2676,7,8,15,1
178,13,"jal",14,8,15,157,7,8,15,1
179,13,"jal",14,8,15,601,7,8,15,1
180,13,"jal",14,8,15,1341,7,8,15,1
181,13,"jal",14,8,15,2303,7,8,15,1
182,13,"jal",14,8,15,1961,7,8,15,1
183,13,"jal",14,8,15,866,7,8,15,1
184,13,"jal",14,8,15,2762,7,8,15,1
185,13,"jal",14,8,15,1768,7,8,15,1
186,13,"jal",14,8,15,1614,7,8,15,1
187,13,"jal",14,8,15,1635,7,8,15,1
188,14,"jal",14,7,17,2019,9,7,17,0.554239763032187
189,14,"jal",14,7,17,1730,9,7,17,0.554239763032187
190,14,"jal",14,7,17,1399,9,7,17,0.554239763032187
191,14,"jal",14,7,17,818,9,7,17,0.554239763032187
192,14,"jal",14,7,17,1165,9,7,17,0.554239763032187
193,14,"jal",14,7,17,1141,9,7,17,0.554239763032187
194,15,"jal",14,4,18,4210,4,4,18,0.609802915535873
195,15,"jal",14,4,18,3316,4,4,18,0.609802915535873
196,15,"jal",14,4,18,994,4,4,18,0.609802915535873
197,15,"jal",14,4,18,4117,4,4,18,0.609802915535873
198,15,"jal",14,4,18,988,4,4,18,0.609802915535873
199,15,"jal",14,4,18,1234,4,4,18,0.609802915535873
200,15,"jal",14,4,18,1623,4,4,18,0.609802915535873
201,15,"jal",14,4,18,2971,4,4,18,0.609802915535873
202,15,"jal",14,4,18,5879,4,4,18,0.609802915535873
203,15,"jal",14,4,18,1392,4,4,18,0.609802915535873
204,15,"jal",14,4,18,1371,4,4,18,0.609802915535873
205,15,"jal",14,4,18,1063,4,4,18,0.609802915535873
206,15,"jal",14,4,18,1459,4,4,18,0.609802915535873
207,15,"jal",14,4,18,2640,4,4,18,0.609802915535873
208,15,"jal",14,4,18,1375,4,4,18,0.609802915535873
209,15,"jal",14,4,18,1905,4,4,18,0.609802915535873
210,15,"jal",14,4,18,5473,4,4,18,0.609802915535873
211,15,"jal",14,4,18,1175,4,4,18,0.609802915535873
212,15,"jal",14,4,18,2632,4,4,18,0.609802915535873
213,15,"jal",14,4,18,976,4,4,18,0.609802915535873
214,15,"jal",14,4,18,1291,4,4,18,0.609802915535873
215,15,"jal",14,4,18,626,4,4,18,0.609802915535873
216,15,"jal",14,4,18,1395,4,4,18,0.609802915535873
217,15,"jal",14,4,18,1609,4,4,18,0.609802915535873
218,15,"jal",14,4,18,1621,4,4,18,0.609802915535873
219,15,"jal",14,4,18,995,4,4,18,0.609802915535873
220,15,"jal",14,4,18,330,4,4,18,0.609802915535873
221,15,"jal",14,4,18,350,4,4,18,0.609802915535873
222,15,"jal",14,4,18,1135,4,4,18,0.609802915535873
223,15,"jal",14,4,18,1414,4,4,18,0.609802915535873
224,16,"jal",14,8,15,2365,7,8,15,1
225,16,"jal",14,8,15,3892,7,8,15,1
226,16,"jal",14,8,15,3614,7,8,15,1
227,16,"jal",14,8,15,3911,7,8,15,1
228,16,"jal",14,8,15,1761,7,8,15,1
229,16,"jal",14,8,15,1408,7,8,15,1
230,16,"jal",14,8,15,2708,7,8,15,1
231,16,"jal",14,8,15,1580,7,8,15,1
232,16,"jal",14,8,15,3942,7,8,15,1
233,16,"jal",14,8,15,4026,7,8,15,1
235,16,"jal",14,8,15,232,7,8,15,1
236,16,"jal",14,8,15,1092,7,8,15,1
237,16,"jal",14,8,15,243,7,8,15,1
238,16,"jal",14,8,15,1080,7,8,15,1
239,16,"jal",14,8,15,641,7,8,15,1
240,16,"jal",14,8,15,887,7,8,15,1
241,16,"jal",14,8,15,860,7,8,15,1
242,16,"jal",14,8,15,1359,7,8,15,1
243,16,"jal",14,8,15,2676,7,8,15,1
244,17,"jal",14,4,5,3123,6,4,18,0.609802915535873
245,17,"jal",14,4,5,1357,6,4,18,0.609802915535873
246,17,"jal",14,4,5,936,6,4,18,0.609802915535873
247,17,"jal",14,4,5,1289,6,4,18,0.609802915535873
248,17,"jal",14,4,5,1070,6,4,18,0.609802915535873
249,17,"jal",14,4,5,361,6,4,18,0.609802915535873
250,17,"jal",14,4,5,906,6,4,18,0.609802915535873
251,17,"jal",14,4,5,911,6,4,18,0.609802915535873
252,17,"jal",14,4,5,352,6,4,18,0.609802915535873
253,17,"jal",14,4,5,858,6,4,18,0.609802915535873
254,17,"jal",14,4,5,817,6,4,18,0.609802915535873
255,17,"jal",14,4,5,729,6,4,18,0.609802915535873
256,18,"jal",14,8,15,1840,7,8,15,1
257,18,"jal",14,8,15,3889,7,8,15,1
258,18,"jal",14,8,15,6234,7,8,15,1
259,18,"jal",14,8,15,2742,7,8,15,1
260,18,"jal",14,8,15,4444,7,8,15,1
261,18,"jal",14,8,15,2057,7,8,15,1
262,18,"jal",14,8,15,2600,7,8,15,1
263,18,"jal",14,8,15,2479,7,8,15,1
264,18,"jal",14,8,15,1507,7,8,15,1
265,18,"jal",14,8,15,1719,7,8,15,1
266,18,"jal",14,8,15,934,7,8,15,1
267,18,"jal",14,8,15,1457,7,8,15,1
268,18,"jal",14,8,15,1258,7,8,15,1
269,18,"jal",14,8,15,3992,7,8,15,1
270,18,"jal",14,8,15,1610,7,8,15,1
271,18,"jal",14,8,15,1203,7,8,15,1
272,18,"jal",14,8,15,709,7,8,15,1
273,18,"jal",14,8,15,1857,7,8,15,1
274,18,"jal",14,8,15,1017,7,8,15,1
275,18,"jal",14,8,15,1038,7,8,15,1
276,18,"jal",14,8,15,855,7,8,15,1
277,18,"jal",14,8,15,737,7,8,15,1
278,18,"jal",14,8,15,1126,7,8,15,1
279,18,"jal",14,8,15,882,7,8,15,1
280,18,"jal",14,8,15,1113,7,8,15,1
281,18,"jal",14,8,15,909,7,8,15,1
282,18,"jal",14,8,15,975,7,8,15,1
283,18,"jal",14,8,15,1715,7,8,15,1
284,18,"jal",14,8,15,512,7,8,15,1
285,18,"jal",14,8,15,1393,7,8,15,1
286,18,"jal",14,8,15,420,7,8,15,1
287,18,"jal",14,8,15,2068,7,8,15,1
288,18,"jal",14,8,15,2148,7,8,15,1
289,18,"jal",14,8,15,1252,7,8,15,1
290,18,"jal",14,8,15,2296,7,8,15,1
291,18,"jal",14,8,15,1151,7,8,15,1
292,19,"jal",14,3,1,1454,2,3,1,0.993118838450891
293,19,"jal",14,3,1,666,2,3,1,0.993118838450891
294,19,"jal",14,3,1,4062,2,3,1,0.993118838450891
295,19,"jal",14,3,1,639,2,3,1,0.993118838450891
296,20,"jal",14,6,5,2404,4,6,5,0.91541241162608
297,20,"jal",14,6,5,2634,4,6,5,0.91541241162608
298,20,"jal",14,6,5,1374,4,6,5,0.91541241162608
299,20,"jal",14,6,5,1472,4,6,5,0.91541241162608
300,20,"jal",14,6,5,1740,4,6,5,0.91541241162608
301,20,"jal",14,6,5,707,4,6,5,0.91541241162608
302,21,"jal",14,5,18,1866,4,5,19,0.611714264392951
303,21,"jal",14,5,18,1493,4,5,19,0.611714264392951
304,21,"jal",14,5,18,1757,4,5,19,0.611714264392951
305,21,"jal",14,5,18,2054,4,5,19,0.611714264392951
306,21,"jal",14,5,18,1229,4,5,19,0.611714264392951
307,21,"jal",14,5,18,1259,4,5,19,0.611714264392951
308,21,"jal",14,5,18,1589,4,5,19,0.611714264392951
309,21,"jal",14,5,18,1007,4,5,19,0.611714264392951
310,21,"jal",14,5,18,1805,4,5,19,0.611714264392951
311,21,"jal",14,5,18,2532,4,5,19,0.611714264392951
312,21,"jal",14,5,18,1444,4,5,19,0.611714264392951
313,21,"jal",14,5,18,1198,4,5,19,0.611714264392951
314,21,"jal",14,5,18,1666,4,5,19,0.611714264392951
315,21,"jal",14,5,18,576,4,5,19,0.611714264392951
316,22,"jal",14,5,18,3162,4,5,19,0.611714264392951
317,22,"jal",14,5,18,2524,4,5,19,0.611714264392951
318,22,"jal",14,5,18,2592,4,5,19,0.611714264392951
319,22,"jal",14,5,18,1192,4,5,19,0.611714264392951
320,22,"jal",14,5,18,2061,4,5,19,0.611714264392951
321,22,"jal",14,5,18,2549,4,5,19,0.611714264392951
322,22,"jal",14,5,18,1304,4,5,19,0.611714264392951
323,22,"jal",14,5,18,1171,4,5,19,0.611714264392951
324,22,"jal",14,5,18,952,4,5,19,0.611714264392951
325,22,"jal",14,5,18,3793,4,5,19,0.611714264392951
326,22,"jal",14,5,18,1048,4,5,19,0.611714264392951
327,22,"jal",14,5,18,2727,4,5,19,0.611714264392951
328,22,"jal",14,5,18,4748,4,5,19,0.611714264392951
329,22,"jal",14,5,18,962,4,5,19,0.611714264392951
330,22,"jal",14,5,18,3476,4,5,19,0.611714264392951
331,22,"jal",14,5,18,4349,4,5,19,0.611714264392951
332,22,"jal",14,5,18,410,4,5,19,0.611714264392951
333,23,"jal",14,5,19,4123,9,5,19,0.611714264392951
334,23,"jal",14,5,19,2001,9,5,19,0.611714264392951
335,23,"jal",14,5,19,2444,9,5,19,0.611714264392951
336,23,"jal",14,5,19,2432,9,5,19,0.611714264392951
337,23,"jal",14,5,19,1074,9,5,19,0.611714264392951
338,23,"jal",14,5,19,1632,9,5,19,0.611714264392951
339,23,"jal",14,5,19,829,9,5,19,0.611714264392951
340,23,"jal",14,5,19,1116,9,5,19,0.611714264392951
341,23,"jal",14,5,19,1030,9,5,19,0.611714264392951
342,23,"jal",14,5,19,3328,9,5,19,0.611714264392951
343,23,"jal",14,5,19,738,9,5,19,0.611714264392951
344,23,"jal",14,5,19,721,9,5,19,0.611714264392951
345,23,"jal",14,5,19,1090,9,5,19,0.611714264392951
346,23,"jal",14,5,19,661,9,5,19,0.611714264392951
347,23,"jal",14,5,19,1206,9,5,19,0.611714264392951
348,23,"jal",14,5,19,1754,9,5,19,0.611714264392951
349,23,"jal",14,5,19,1201,9,5,19,0.611714264392951
350,23,"jal",14,5,19,646,9,5,19,0.611714264392951
351,23,"jal",14,5,19,1173,9,5,19,0.611714264392951
352,23,"jal",14,5,19,899,9,5,19,0.611714264392951
353,23,"jal",14,5,19,687,9,5,19,0.611714264392951
354,23,"jal",14,5,19,2519,9,5,19,0.611714264392951
355,23,"jal",14,5,19,1620,9,5,19,0.611714264392951
356,23,"jal",14,5,19,2487,9,5,19,0.611714264392951
357,23,"jal",14,5,19,3185,9,5,19,0.611714264392951
358,23,"jal",14,5,19,1630,9,5,19,0.611714264392951
359,23,"jal",14,5,19,1018,9,5,19,0.611714264392951
360,23,"jal",14,5,19,1551,9,5,19,0.611714264392951
361,23,"jal",14,5,19,1415,9,5,19,0.611714264392951
362,23,"jal",14,5,19,2661,9,5,19,0.611714264392951
363,23,"jal",14,5,19,1472,9,5,19,0.611714264392951
364,23,"jal",14,5,19,1281,9,5,19,0.611714264392951
365,23,"jal",14,5,19,1287,9,5,19,0.611714264392951
366,23,"jal",14,5,19,467,9,5,19,0.611714264392951
367,23,"jal",14,5,19,1162,9,5,19,0.611714264392951
368,23,"jal",14,5,19,1010,9,5,19,0.611714264392951
369,23,"jal",14,5,19,3309,9,5,19,0.611714264392951
370,23,"jal",14,5,19,5310,9,5,19,0.611714264392951
371,23,"jal",14,5,19,1785,9,5,19,0.611714264392951
372,23,"jal",14,5,19,1484,9,5,19,0.611714264392951
373,23,"jal",14,5,19,1559,9,5,19,0.611714264392951
374,23,"jal",14,5,19,1838,9,5,19,0.611714264392951
375,23,"jal",14,5,19,10197,9,5,19,0.611714264392951
376,23,"jal",14,5,19,2345,9,5,19,0.611714264392951
377,23,"jal",14,5,19,2206,9,5,19,0.611714264392951
378,23,"jal",14,5,19,3469,9,5,19,0.611714264392951
379,23,"jal",14,5,19,1111,9,5,19,0.611714264392951
380,23,"jal",14,5,19,2617,9,5,19,0.611714264392951
381,23,"jal",14,5,19,5044,9,5,19,0.611714264392951
382,23,"jal",14,5,19,663,9,5,19,0.611714264392951
383,23,"jal",14,5,19,2069,9,5,19,0.611714264392951
384,24,"jal",14,5,19,1881,4,5,19,0.611714264392951
385,24,"jal",14,5,19,1884,4,5,19,0.611714264392951
386,24,"jal",14,5,19,1384,4,5,19,0.611714264392951
387,24,"jal",14,5,19,1604,4,5,19,0.611714264392951
388,24,"jal",14,5,19,1804,4,5,19,0.611714264392951
389,24,"jal",14,5,19,1433,4,5,19,0.611714264392951
390,24,"jal",14,5,19,338,4,5,19,0.611714264392951
391,24,"jal",14,5,19,1372,4,5,19,0.611714264392951
392,24,"jal",14,5,19,2099,4,5,19,0.611714264392951
393,24,"jal",14,5,19,1484,4,5,19,0.611714264392951
394,25,"jal",14,4,18,2048,8,4,18,0.609802915535873
395,25,"jal",14,4,18,1790,8,4,18,0.609802915535873
396,25,"jal",14,4,18,1253,8,4,18,0.609802915535873
397,25,"jal",14,4,18,4417,8,4,18,0.609802915535873
398,25,"jal",14,4,18,1291,8,4,18,0.609802915535873
399,25,"jal",14,4,18,1134,8,4,18,0.609802915535873
400,25,"jal",14,4,18,518,8,4,18,0.609802915535873
401,25,"jal",14,4,18,2212,8,4,18,0.609802915535873
402,25,"jal",14,4,18,1336,8,4,18,0.609802915535873
403,25,"jal",14,4,18,969,8,4,18,0.609802915535873
404,25,"jal",14,4,18,1275,8,4,18,0.609802915535873
405,25,"jal",14,4,18,992,8,4,18,0.609802915535873
406,25,"jal",14,4,18,1287,8,4,18,0.609802915535873
407,25,"jal",14,4,18,1030,8,4,18,0.609802915535873
408,25,"jal",14,4,18,2560,8,4,18,0.609802915535873
409,25,"jal",14,4,18,1109,8,4,18,0.609802915535873
410,25,"jal",14,4,18,921,8,4,18,0.609802915535873
411,26,"jal",14,3,1,2444,2,3,1,0.993118838450891
412,26,"jal",14,3,1,541,2,3,1,0.993118838450891
413,26,"jal",14,3,1,1509,2,3,1,0.993118838450891
414,26,"jal",14,3,1,2023,2,3,1,0.993118838450891
415,26,"jal",14,3,1,1173,2,3,1,0.993118838450891
416,26,"jal",14,3,1,1311,2,3,1,0.993118838450891
417,26,"jal",14,3,1,1278,2,3,1,0.993118838450891
418,26,"jal",14,3,1,1106,2,3,1,0.993118838450891
419,26,"jal",14,3,1,1408,2,3,1,0.993118838450891
420,26,"jal",14,3,1,2688,2,3,1,0.993118838450891
421,26,"jal",14,3,1,680,2,3,1,0.993118838450891
422,26,"jal",14,3,1,105,2,3,1,0.993118838450891
423,26,"jal",14,3,1,256,2,3,1,0.993118838450891
424,26,"jal",14,3,1,317,2,3,1,0.993118838450891
425,26,"jal",14,3,1,840,2,3,1,0.993118838450891
426,26,"jal",14,3,1,412,2,3,1,0.993118838450891
427,27,"jal",14,7,17,1126,9,7,17,0.554239763032187
428,27,"jal",14,7,17,1738,9,7,17,0.554239763032187
429,27,"jal",14,7,17,2181,9,7,17,0.554239763032187
430,27,"jal",14,7,17,91,9,7,17,0.554239763032187
431,27,"jal",14,7,17,711,9,7,17,0.554239763032187
432,28,"jal",14,5,18,1150,4,5,19,0.611714264392951
433,28,"jal",14,5,18,2411,4,5,19,0.611714264392951
434,28,"jal",14,5,18,2332,4,5,19,0.611714264392951
435,28,"jal",14,5,18,2889,4,5,19,0.611714264392951
436,28,"jal",14,5,18,2911,4,5,19,0.611714264392951
437,28,"jal",14,5,18,2637,4,5,19,0.611714264392951
438,28,"jal",14,5,18,340,4,5,19,0.611714264392951
439,28,"jal",14,5,18,2250,4,5,19,0.611714264392951
440,28,"jal",14,5,18,402,4,5,19,0.611714264392951
441,29,"jal",14,4,5,986,6,4,18,0.609802915535873
442,29,"jal",14,4,5,657,6,4,18,0.609802915535873
443,29,"jal",14,4,5,181,6,4,18,0.609802915535873
444,29,"jal",14,4,5,346,6,4,18,0.609802915535873
445,30,"jal",14,3,1,2416,2,3,1,0.993118838450891
446,30,"jal",14,3,1,3156,2,3,1,0.993118838450891
447,30,"jal",14,3,1,1377,2,3,1,0.993118838450891
448,30,"jal",14,3,1,1564,2,3,1,0.993118838450891
449,30,"jal",14,3,1,1009,2,3,1,0.993118838450891
450,30,"jal",14,3,1,1548,2,3,1,0.993118838450891
451,30,"jal",14,3,1,1032,2,3,1,0.993118838450891
452,30,"jal",14,3,0,945,2,3,1,0.993118838450891
453,30,"jal",14,3,0,1491,2,3,1,0.993118838450891
454,30,"jal",14,3,1,1233,2,3,1,0.993118838450891
455,30,"jal",14,3,1,1241,2,3,1,0.993118838450891
456,30,"jal",14,3,1,1071,2,3,1,0.993118838450891
457,31,"jal",14,7,17,4544,1,7,17,0.554239763032187
458,31,"jal",14,7,17,4051,1,7,17,0.554239763032187
459,31,"jal",14,7,17,3652,1,7,17,0.554239763032187
460,31,"jal",14,7,17,1255,1,7,17,0.554239763032187
461,31,"jal",14,7,17,1950,1,7,17,0.554239763032187
462,31,"jal",14,7,17,1769,1,7,17,0.554239763032187
463,31,"jal",14,7,17,2962,1,7,17,0.554239763032187
464,31,"jal",14,7,17,1108,1,7,17,0.554239763032187
465,31,"jal",14,7,17,850,1,7,17,0.554239763032187
466,31,"jal",14,7,17,3270,1,7,17,0.554239763032187
467,31,"jal",14,7,17,2127,1,7,17,0.554239763032187
468,31,"jal",14,7,17,2546,1,7,17,0.554239763032187
469,31,"jal",14,7,17,2702,1,7,17,0.554239763032187
470,31,"jal",14,7,17,3886,1,7,17,0.554239763032187
