"seccion","munn","edon","disloc2018","disloc2015","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,12,8,8,24,4,1622,3,0.43260737949336
2,1,12,8,8,24,4,1438,3,0.43260737949336
3,1,12,8,8,24,4,3040,3,0.43260737949336
4,1,12,8,8,24,4,1299,3,0.43260737949336
5,1,12,8,8,24,4,997,3,0.43260737949336
6,1,12,8,8,24,4,1207,3,0.43260737949336
7,1,12,8,8,24,4,1671,3,0.43260737949336
8,1,12,8,8,24,4,1190,3,0.43260737949336
9,1,12,8,8,24,4,1085,3,0.43260737949336
10,1,12,8,8,24,4,1406,3,0.43260737949336
11,1,12,8,8,24,4,1315,3,0.43260737949336
12,1,12,8,8,24,4,1252,3,0.43260737949336
13,1,12,8,8,24,4,1803,3,0.43260737949336
14,1,12,4,4,24,9,878,18,0.504767402641206
15,1,12,4,4,24,9,1240,18,0.504767402641206
16,1,12,4,4,24,9,1190,18,0.504767402641206
17,1,12,4,4,24,9,1083,18,0.504767402641206
18,1,12,4,4,24,9,2265,18,0.504767402641206
19,1,12,4,4,24,9,3152,18,0.504767402641206
20,1,12,4,4,18,9,1541,18,0.504767402641206
21,1,12,4,4,18,9,1487,18,0.504767402641206
22,1,12,4,4,18,9,1891,18,0.504767402641206
23,1,12,4,4,18,9,1991,18,0.504767402641206
24,1,12,5,5,18,5,1530,22,0.385274285714286
25,1,12,5,5,18,5,1716,22,0.385274285714286
26,1,12,4,4,18,9,1368,18,0.504767402641206
27,1,12,4,4,18,9,2848,18,0.504767402641206
28,1,12,4,4,18,9,1768,18,0.504767402641206
29,1,12,4,4,18,9,1946,18,0.504767402641206
30,1,12,4,4,18,9,2352,18,0.504767402641206
31,1,12,4,4,24,9,5140,18,0.504767402641206
32,1,12,4,4,18,9,1362,18,0.504767402641206
33,1,12,4,4,18,9,2290,18,0.504767402641206
34,1,12,4,4,18,9,1367,18,0.504767402641206
35,1,12,4,4,18,9,1098,18,0.504767402641206
36,1,12,4,4,18,9,2018,18,0.504767402641206
37,1,12,4,4,18,9,1885,18,0.504767402641206
38,1,12,4,4,18,9,2267,18,0.504767402641206
39,1,12,4,4,18,9,2198,18,0.504767402641206
40,1,12,3,3,18,7,1251,19,0.610477893115315
41,1,12,4,4,18,9,1873,18,0.504767402641206
42,1,12,4,4,18,9,1810,18,0.504767402641206
43,1,12,4,4,18,9,1366,18,0.504767402641206
44,1,12,4,4,18,9,1344,18,0.504767402641206
45,1,12,4,4,18,9,1268,18,0.504767402641206
46,1,12,4,4,18,9,1038,18,0.504767402641206
47,1,12,4,4,18,9,1289,18,0.504767402641206
48,1,12,4,4,18,9,1658,18,0.504767402641206
49,1,12,4,4,24,9,2346,18,0.504767402641206
50,1,12,4,4,24,9,1917,18,0.504767402641206
51,1,12,4,4,18,9,1325,18,0.504767402641206
52,1,12,4,4,18,9,1170,18,0.504767402641206
53,1,12,4,4,18,9,1503,18,0.504767402641206
54,1,12,4,4,18,9,1623,18,0.504767402641206
55,1,12,4,4,18,9,988,18,0.504767402641206
56,1,12,3,3,18,7,1632,19,0.610477893115315
57,1,12,3,3,18,7,1305,19,0.610477893115315
58,1,12,3,3,18,7,542,19,0.610477893115315
59,1,12,3,3,18,7,907,19,0.610477893115315
60,1,12,3,3,18,7,1274,19,0.610477893115315
61,1,12,3,3,18,7,1329,19,0.610477893115315
62,1,12,3,3,18,7,753,19,0.610477893115315
63,1,12,3,3,18,7,1027,19,0.610477893115315
64,1,12,4,4,18,9,809,18,0.504767402641206
65,1,12,4,4,18,9,798,18,0.504767402641206
66,1,12,4,4,18,9,1403,18,0.504767402641206
67,1,12,4,4,18,9,700,18,0.504767402641206
68,1,12,4,4,18,9,1051,18,0.504767402641206
69,1,12,4,4,24,9,1311,18,0.504767402641206
70,1,12,4,4,24,9,1338,18,0.504767402641206
71,1,12,4,4,18,9,1482,18,0.504767402641206
72,1,12,4,4,18,9,1692,18,0.504767402641206
73,1,12,4,4,18,9,915,18,0.504767402641206
74,1,12,4,4,18,9,1112,18,0.504767402641206
75,1,12,4,4,18,9,854,18,0.504767402641206
76,1,12,3,3,18,7,666,19,0.610477893115315
77,1,12,3,3,18,7,1149,19,0.610477893115315
78,1,12,3,3,18,7,306,19,0.610477893115315
79,1,12,3,3,18,7,790,19,0.610477893115315
80,1,12,3,3,18,7,1550,19,0.610477893115315
81,1,12,3,3,18,7,995,19,0.610477893115315
82,1,12,4,4,18,9,686,18,0.504767402641206
83,1,12,4,4,18,9,758,18,0.504767402641206
84,1,12,3,3,18,7,512,19,0.610477893115315
85,1,12,4,4,18,9,793,18,0.504767402641206
86,1,12,4,4,18,9,1381,18,0.504767402641206
87,1,12,4,4,18,9,939,18,0.504767402641206
88,1,12,4,4,18,9,512,18,0.504767402641206
89,1,12,4,4,18,9,1158,18,0.504767402641206
90,1,12,4,4,18,9,1829,18,0.504767402641206
91,1,12,4,4,24,9,892,18,0.504767402641206
92,1,12,4,4,24,9,1534,18,0.504767402641206
93,1,12,4,4,24,9,891,18,0.504767402641206
94,1,12,4,4,18,9,560,18,0.504767402641206
95,1,12,3,3,18,7,465,19,0.610477893115315
96,1,12,3,3,18,7,84,19,0.610477893115315
97,1,12,3,3,18,7,1258,19,0.610477893115315
98,1,12,4,4,24,9,348,18,0.504767402641206
99,1,12,4,4,24,9,954,18,0.504767402641206
100,1,12,4,4,24,9,1677,18,0.504767402641206
101,1,12,4,4,24,9,1202,18,0.504767402641206
102,1,12,4,4,24,9,1301,18,0.504767402641206
103,1,12,4,4,24,9,556,18,0.504767402641206
104,1,12,4,4,24,9,2467,18,0.504767402641206
105,1,12,4,4,24,9,2241,18,0.504767402641206
106,1,12,4,4,24,9,1435,18,0.504767402641206
107,1,12,4,4,24,9,1517,18,0.504767402641206
108,1,12,4,4,24,9,2108,18,0.504767402641206
109,1,12,4,4,24,9,785,18,0.504767402641206
110,1,12,8,8,24,4,5032,3,0.43260737949336
111,1,12,5,5,22,5,3694,22,0.385274285714286
112,1,12,9,9,20,6,6223,20,0.47037337914013
113,1,12,9,9,20,6,3217,20,0.47037337914013
114,1,12,9,9,20,6,9088,20,0.47037337914013
115,1,12,9,9,20,6,1790,20,0.47037337914013
116,1,12,9,9,20,6,2161,20,0.47037337914013
117,1,12,9,9,20,6,5651,20,0.47037337914013
118,1,12,9,9,20,6,3087,20,0.47037337914013
119,1,12,9,9,20,6,3604,20,0.47037337914013
120,1,12,9,9,20,6,2432,20,0.47037337914013
121,1,12,5,5,22,5,2753,22,0.385274285714286
122,1,12,5,5,22,5,5826,22,0.385274285714286
123,1,12,8,8,24,4,3749,3,0.43260737949336
124,1,12,8,8,24,4,2517,3,0.43260737949336
125,1,12,8,8,24,4,2036,3,0.43260737949336
126,1,12,8,8,24,4,272,3,0.43260737949336
127,1,12,5,5,22,5,2216,22,0.385274285714286
128,1,12,5,5,22,5,3204,22,0.385274285714286
129,1,12,5,5,22,5,1926,22,0.385274285714286
130,1,12,5,5,22,5,2646,22,0.385274285714286
131,1,12,5,5,22,5,2386,22,0.385274285714286
132,1,12,9,9,22,6,2299,20,0.47037337914013
133,1,12,9,9,22,6,2805,20,0.47037337914013
134,1,12,9,9,20,6,6373,20,0.47037337914013
135,1,12,9,9,20,6,3844,20,0.47037337914013
136,1,12,9,9,20,6,4809,20,0.47037337914013
137,1,12,9,9,21,6,1468,20,0.47037337914013
138,1,12,9,9,22,6,5605,20,0.47037337914013
139,1,12,5,5,22,5,2163,22,0.385274285714286
140,1,12,5,5,22,5,1811,22,0.385274285714286
141,1,12,5,5,22,5,2178,22,0.385274285714286
142,1,12,5,5,22,5,2142,22,0.385274285714286
143,1,12,5,5,22,5,4309,22,0.385274285714286
144,1,12,5,5,22,5,1781,22,0.385274285714286
145,1,12,5,5,22,5,2192,22,0.385274285714286
146,1,12,5,5,22,5,2518,22,0.385274285714286
147,1,12,5,5,22,5,2098,22,0.385274285714286
148,1,12,5,5,22,5,2124,22,0.385274285714286
149,1,12,6,6,22,8,2464,21,0.59898022651001
150,1,12,6,6,21,8,2323,21,0.59898022651001
151,1,12,9,9,21,6,1739,20,0.47037337914013
152,1,12,9,9,21,6,1607,20,0.47037337914013
153,1,12,9,9,21,6,2109,20,0.47037337914013
154,1,12,9,9,21,6,1744,20,0.47037337914013
155,1,12,9,9,21,6,2105,20,0.47037337914013
156,1,12,9,9,21,6,1858,20,0.47037337914013
157,1,12,6,6,21,8,2071,21,0.59898022651001
158,1,12,6,6,21,8,2119,21,0.59898022651001
159,1,12,6,6,21,8,1636,21,0.59898022651001
160,1,12,6,6,22,8,3451,21,0.59898022651001
161,1,12,6,6,22,8,5008,21,0.59898022651001
162,1,12,5,5,22,5,2720,22,0.385274285714286
163,1,12,5,5,22,5,549,22,0.385274285714286
164,1,12,5,5,22,5,7044,22,0.385274285714286
165,1,12,5,5,22,5,3240,22,0.385274285714286
166,1,12,8,8,24,4,2861,3,0.43260737949336
167,1,12,8,8,24,4,1539,3,0.43260737949336
168,1,12,8,8,24,4,1695,3,0.43260737949336
169,1,12,5,5,18,5,1751,22,0.385274285714286
170,1,12,5,5,22,5,2166,22,0.385274285714286
171,1,12,5,5,22,5,2165,22,0.385274285714286
172,1,12,6,6,22,8,1783,21,0.59898022651001
173,1,12,6,6,22,8,2007,21,0.59898022651001
174,1,12,6,6,21,8,1864,21,0.59898022651001
