"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,27,6,1,18,6,3737,18,1
2,1,27,6,1,18,6,2647,18,1
3,1,27,6,1,18,6,1447,18,1
4,1,27,6,1,18,6,1324,18,1
5,1,27,6,1,18,6,2012,18,1
6,1,27,6,1,18,6,779,18,1
7,1,27,6,1,18,6,1681,18,1
8,1,27,6,1,18,6,1682,18,1
9,1,27,6,1,18,6,1456,18,1
10,1,27,6,1,18,6,474,18,1
11,1,27,6,1,18,6,697,18,1
12,1,27,6,1,18,6,894,18,1
13,1,27,6,1,18,6,1547,18,1
14,1,27,6,1,18,6,948,18,1
15,1,27,6,1,18,6,1056,18,1
16,1,27,6,1,18,6,1031,18,1
17,1,27,6,1,18,6,1311,18,1
18,1,27,6,1,18,6,1544,18,1
19,1,27,6,1,18,6,451,18,1
20,1,27,6,1,18,6,917,18,1
21,1,27,6,1,18,6,366,18,1
22,1,27,6,1,18,6,1182,18,1
23,1,27,6,1,18,6,1334,18,1
24,1,27,6,1,18,6,2611,18,1
25,1,27,6,1,18,6,853,18,1
27,1,27,6,1,18,6,1907,18,1
28,1,27,6,1,18,6,212,18,1
29,1,27,6,1,18,6,1171,18,1
30,1,27,6,1,18,6,1514,18,1
31,1,27,6,1,18,6,229,18,1
32,1,27,6,1,18,6,362,18,1
33,1,27,6,1,18,6,544,18,1
34,1,27,6,1,18,6,456,18,1
35,1,27,6,1,18,6,1460,18,1
36,1,27,6,1,18,6,815,18,1
37,1,27,6,1,18,6,1709,18,1
38,1,27,6,1,18,6,1220,18,1
39,1,27,6,1,18,6,1223,18,1
40,1,27,6,1,18,6,1059,18,1
41,1,27,6,1,18,6,1144,18,1
42,1,27,6,1,18,6,2595,18,1
43,1,27,6,1,18,6,1397,18,1
44,1,27,6,1,18,6,1782,18,1
45,1,27,6,1,18,6,1589,18,1
46,2,27,3,19,11,3,1801,11,0.541311179338992
47,2,27,3,19,11,3,8528,11,0.541311179338992
48,2,27,3,2,11,3,2913,11,0.541311179338992
49,2,27,3,2,11,3,1345,11,0.541311179338992
50,2,27,3,2,11,3,2051,11,0.541311179338992
51,2,27,3,2,11,3,2007,11,0.541311179338992
52,2,27,3,2,11,3,1979,11,0.541311179338992
53,2,27,3,2,11,3,1498,11,0.541311179338992
54,2,27,3,2,11,3,1736,11,0.541311179338992
55,2,27,3,2,11,3,4597,11,0.541311179338992
56,2,27,3,2,11,3,1657,11,0.541311179338992
57,2,27,3,2,11,3,808,11,0.541311179338992
58,2,27,3,2,11,3,1019,11,0.541311179338992
59,2,27,3,2,11,3,1141,11,0.541311179338992
60,2,27,3,2,11,3,1492,11,0.541311179338992
61,2,27,3,2,11,3,752,11,0.541311179338992
62,2,27,3,2,11,3,1168,11,0.541311179338992
63,2,27,3,2,11,3,4302,11,0.541311179338992
64,2,27,3,2,11,3,1817,11,0.541311179338992
65,2,27,3,2,11,3,1205,11,0.541311179338992
66,2,27,3,2,11,3,742,11,0.541311179338992
67,2,27,3,2,11,3,734,11,0.541311179338992
68,2,27,3,2,11,3,718,11,0.541311179338992
69,2,27,3,2,11,3,711,11,0.541311179338992
70,2,27,3,2,11,3,1553,11,0.541311179338992
71,2,27,3,2,8,3,6151,11,0.541311179338992
72,2,27,3,2,8,3,1326,11,0.541311179338992
73,2,27,3,2,8,3,971,11,0.541311179338992
74,2,27,3,2,11,3,782,11,0.541311179338992
75,2,27,3,2,11,3,1573,11,0.541311179338992
76,2,27,3,2,11,3,1067,11,0.541311179338992
77,2,27,3,2,11,3,1079,11,0.541311179338992
78,2,27,3,2,11,3,1521,11,0.541311179338992
79,2,27,3,2,11,3,1246,11,0.541311179338992
