"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,11,18,13,4,1,1916,4,1
2,1,11,18,13,4,1,2194,4,1
3,1,11,18,13,4,1,1314,4,1
4,1,11,18,13,4,1,1332,4,1
5,1,11,18,13,4,1,1214,4,1
6,1,11,18,13,4,1,3979,4,1
7,1,11,18,13,4,1,1981,4,1
8,1,11,18,13,4,1,1773,4,1
9,1,11,18,13,4,1,3043,4,1
10,1,11,18,13,4,1,2368,4,1
11,1,11,18,13,4,1,4542,4,1
12,1,11,18,13,4,1,1505,4,1
13,1,11,18,13,4,1,924,4,1
14,1,11,18,13,4,1,617,4,1
15,1,11,18,13,4,1,1070,4,1
16,1,11,18,13,4,1,2232,4,1
17,1,11,18,13,4,1,1750,4,1
18,1,11,18,13,4,1,1194,4,1
19,1,11,18,13,4,1,1350,4,1
20,1,11,18,13,4,1,2609,4,1
21,1,11,18,13,4,1,2359,4,1
22,1,11,18,13,4,1,2772,4,1
23,1,11,18,13,4,1,813,4,1
24,1,11,18,13,4,1,1960,4,1
25,1,11,18,13,4,1,1059,4,1
26,1,11,18,13,4,1,2082,4,1
27,1,11,18,13,4,1,2008,4,1
28,1,11,18,13,4,1,493,4,1
29,1,11,18,13,4,1,1219,4,1
30,1,11,18,13,4,1,1105,4,1
31,1,11,18,13,4,1,1890,4,1
32,1,11,18,13,4,1,1840,4,1
33,1,11,18,13,4,1,1542,4,1
34,1,11,18,13,4,1,2028,4,1
35,1,11,18,13,4,1,1457,4,1
36,1,11,18,13,4,1,805,4,1
37,1,11,18,13,4,1,1307,4,1
38,1,11,18,13,4,1,3118,4,1
39,1,11,18,13,4,1,2056,4,1
40,1,11,18,13,4,1,1653,4,1
41,1,11,18,13,4,1,1375,4,1
42,1,11,18,13,4,1,1738,4,1
43,1,11,18,13,4,1,539,4,1
44,1,11,18,13,4,1,974,4,1
45,1,11,18,13,4,1,392,4,1
46,1,11,18,13,4,1,1223,4,1
47,1,11,18,13,4,1,1651,4,1
48,1,11,18,13,4,1,1215,4,1
49,1,11,18,13,4,1,792,4,1
50,1,11,18,13,4,1,2096,4,1
51,2,11,22,22,8,2,4518,8,0.873948749090858
52,2,11,22,22,8,2,714,8,0.873948749090858
53,2,11,22,22,8,2,819,8,0.873948749090858
54,2,11,22,22,8,2,822,8,0.873948749090858
55,2,11,22,22,8,2,753,8,0.873948749090858
56,2,11,22,22,8,2,1739,8,0.873948749090858
57,2,11,22,22,8,2,1389,8,0.873948749090858
58,2,11,22,22,8,2,1894,8,0.873948749090858
59,2,11,22,22,8,2,1241,8,0.873948749090858
60,2,11,22,22,8,2,926,8,0.873948749090858
61,2,11,22,22,8,2,1041,8,0.873948749090858
62,2,11,22,22,8,2,1249,8,0.873948749090858
63,2,11,22,22,8,2,612,8,0.873948749090858
64,2,11,22,22,8,2,953,8,0.873948749090858
65,2,11,22,22,8,2,1629,8,0.873948749090858
66,2,11,22,22,8,2,743,8,0.873948749090858
67,2,11,22,22,8,2,2909,8,0.873948749090858
68,2,11,22,22,8,2,901,8,0.873948749090858
69,2,11,22,22,8,2,706,8,0.873948749090858
70,2,11,22,22,8,2,1267,8,0.873948749090858
71,2,11,22,22,8,2,1674,8,0.873948749090858
72,2,11,22,22,8,2,1278,8,0.873948749090858
73,2,11,22,22,8,2,869,8,0.873948749090858
74,2,11,22,22,8,2,2090,8,0.873948749090858
75,2,11,22,22,8,2,827,8,0.873948749090858
76,2,11,22,22,8,2,900,8,0.873948749090858
77,2,11,22,22,8,2,1633,8,0.873948749090858
78,2,11,22,22,8,2,1865,8,0.873948749090858
79,2,11,22,22,8,2,1905,8,0.873948749090858
80,2,11,22,22,8,2,1587,8,0.873948749090858
81,2,11,22,22,8,2,3778,8,0.873948749090858
82,2,11,22,22,8,2,1196,8,0.873948749090858
83,2,11,22,22,8,2,1621,8,0.873948749090858
84,2,11,22,22,8,2,1834,8,0.873948749090858
85,2,11,22,22,8,2,1836,8,0.873948749090858
86,2,11,22,22,8,2,4884,8,0.873948749090858
87,2,11,22,22,8,2,254,8,0.873948749090858
88,2,11,22,22,8,2,214,8,0.873948749090858
89,2,11,22,22,8,2,827,8,0.873948749090858
90,2,11,22,22,8,2,366,8,0.873948749090858
91,2,11,22,22,8,2,814,8,0.873948749090858
92,2,11,22,22,8,2,426,8,0.873948749090858
93,2,11,22,22,8,2,959,8,0.873948749090858
94,2,11,22,22,8,2,778,8,0.873948749090858
95,2,11,22,22,8,2,863,8,0.873948749090858
96,2,11,22,22,8,2,933,8,0.873948749090858
97,2,11,22,22,8,2,1038,8,0.873948749090858
98,2,11,22,22,8,2,363,8,0.873948749090858
99,2,11,22,22,8,2,958,8,0.873948749090858
100,2,11,22,22,8,2,848,8,0.873948749090858
101,2,11,22,22,8,2,858,8,0.873948749090858
102,2,11,22,22,8,2,838,8,0.873948749090858
103,2,11,22,22,8,2,1079,8,0.873948749090858
104,2,11,22,22,8,2,1042,8,0.873948749090858
105,2,11,22,22,8,2,471,8,0.873948749090858
106,2,11,22,22,8,2,1063,8,0.873948749090858
107,2,11,22,22,8,2,764,8,0.873948749090858
108,2,11,22,22,8,2,734,8,0.873948749090858
109,2,11,22,22,8,2,1257,8,0.873948749090858
110,2,11,22,22,8,2,490,8,0.873948749090858
111,2,11,22,22,8,2,1011,8,0.873948749090858
112,2,11,22,22,8,2,811,8,0.873948749090858
113,2,11,22,22,8,2,776,8,0.873948749090858
114,2,11,22,22,8,2,1842,8,0.873948749090858
115,2,11,22,22,8,2,1638,8,0.873948749090858
116,2,11,22,22,8,2,1142,8,0.873948749090858
117,2,11,22,22,8,2,729,8,0.873948749090858
118,2,11,22,22,8,2,1265,8,0.873948749090858
119,2,11,22,22,8,2,914,8,0.873948749090858
120,2,11,22,22,8,2,716,8,0.873948749090858
121,2,11,22,22,8,2,1663,8,0.873948749090858
122,2,11,22,22,8,2,934,8,0.873948749090858
123,2,11,22,22,8,2,1920,8,0.873948749090858
124,2,11,22,22,8,2,423,8,0.873948749090858
125,2,11,22,22,8,2,506,8,0.873948749090858
126,2,11,22,22,8,2,1044,8,0.873948749090858
127,2,11,22,22,8,2,488,8,0.873948749090858
128,2,11,22,22,8,2,1369,8,0.873948749090858
129,2,11,22,22,8,2,776,8,0.873948749090858
130,2,11,22,22,8,2,708,8,0.873948749090858
131,2,11,22,22,8,2,1568,8,0.873948749090858
132,2,11,22,22,8,2,1237,8,0.873948749090858
133,2,11,22,22,8,2,651,8,0.873948749090858
134,2,11,22,22,8,2,720,8,0.873948749090858
135,2,11,22,22,8,2,796,8,0.873948749090858
136,2,11,22,22,8,2,3899,8,0.873948749090858
137,2,11,22,22,8,2,913,8,0.873948749090858
138,2,11,22,22,8,2,1182,8,0.873948749090858
139,2,11,22,22,8,2,893,8,0.873948749090858
140,2,11,22,22,8,2,1725,8,0.873948749090858
141,3,11,9,9,6,3,6511,6,1
142,3,11,9,9,6,3,2540,6,1
143,3,11,9,9,6,3,1579,6,1
144,3,11,9,9,6,3,1314,6,1
145,3,11,9,9,6,3,8141,6,1
146,3,11,9,9,6,3,2592,6,1
147,3,11,9,9,6,3,1183,6,1
148,3,11,9,9,6,3,1026,6,1
149,3,11,9,9,6,3,779,6,1
150,3,11,9,9,6,3,1104,6,1
151,3,11,9,9,6,3,535,6,1
152,3,11,9,9,6,3,1033,6,1
153,3,11,9,9,6,3,1089,6,1
154,3,11,9,9,6,3,1162,6,1
155,3,11,9,9,6,3,2641,6,1
156,3,11,9,9,6,3,3850,6,1
157,3,11,9,9,6,3,4553,6,1
158,3,11,9,9,6,3,2782,6,1
159,3,11,9,9,6,3,1414,6,1
160,3,11,9,9,6,3,671,6,1
161,3,11,9,9,6,3,718,6,1
162,3,11,9,9,6,3,288,6,1
163,3,11,9,9,6,3,753,6,1
164,3,11,9,9,6,3,5424,6,1
165,3,11,9,9,6,3,2315,6,1
166,3,11,9,9,6,3,393,6,1
167,3,11,9,9,6,3,496,6,1
168,3,11,9,9,6,3,1550,6,1
169,3,11,9,9,6,3,1691,6,1
170,3,11,9,9,6,3,727,6,1
171,3,11,9,9,6,3,1831,6,1
172,3,11,9,9,6,3,1141,6,1
173,3,11,9,9,6,3,7033,6,1
174,3,11,9,9,6,3,2071,6,1
175,3,11,9,9,6,3,2591,6,1
176,3,11,9,9,6,3,553,6,1
177,3,11,9,9,6,3,1718,6,1
178,3,11,9,9,6,3,680,6,1
179,3,11,9,9,6,3,1400,6,1
180,3,11,9,9,6,3,1622,6,1
181,3,11,9,9,6,3,936,6,1
182,3,11,9,9,6,3,1052,6,1
183,3,11,9,9,6,3,2115,6,1
184,3,11,9,9,6,3,1289,6,1
185,3,11,9,9,6,3,1763,6,1
186,3,11,9,9,6,3,968,6,1
187,3,11,9,9,6,3,820,6,1
188,3,11,9,9,6,3,2837,6,1
189,3,11,9,9,6,3,1974,6,1
190,3,11,9,9,6,3,2006,6,1
191,3,11,9,9,6,3,1559,6,1
192,3,11,9,9,6,3,676,6,1
193,3,11,9,9,6,3,740,6,1
194,3,11,9,9,6,3,2066,6,1
195,3,11,9,9,6,3,954,6,1
196,3,11,9,9,6,3,172,6,1
197,3,11,9,9,6,3,1861,6,1
198,3,11,9,9,6,3,732,6,1
199,3,11,9,9,6,3,639,6,1
200,3,11,9,9,6,3,2550,6,1
201,3,11,9,9,6,3,1384,6,1
202,3,11,9,9,6,3,1569,6,1
203,3,11,9,9,6,3,1211,6,1
204,3,11,9,9,6,3,1463,6,1
205,3,11,9,9,6,3,1569,6,1
206,3,11,9,9,6,3,1551,6,1
207,3,11,9,9,6,3,1098,6,1
208,3,11,9,9,6,3,1362,6,1
209,3,11,9,9,6,3,545,6,1
210,3,11,9,9,6,3,1513,6,1
211,3,11,9,9,6,3,1712,6,1
212,3,11,9,9,6,3,1402,6,1
213,3,11,9,9,6,3,1291,6,1
214,3,11,9,9,6,3,2775,6,1
215,3,11,9,9,6,3,790,6,1
216,3,11,9,9,6,3,2972,6,1
217,3,11,9,9,6,3,891,6,1
218,3,11,9,9,6,3,2063,6,1
219,3,11,9,9,6,3,1624,6,1
220,3,11,9,9,6,3,1104,6,1
221,3,11,9,9,6,3,426,6,1
222,3,11,9,9,6,3,1305,6,1
223,3,11,9,9,6,3,872,6,1
