"seccion","munn","edo","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
205,2,"df",9,3,3,1503,16,16,3,0.677524860648151
206,2,"df",9,3,3,1133,16,16,3,0.677524860648151
207,2,"df",9,3,3,1333,16,16,3,0.677524860648151
208,2,"df",9,3,3,3752,16,16,3,0.677524860648151
209,2,"df",9,3,3,979,16,16,3,0.677524860648151
210,2,"df",9,3,3,1073,16,16,3,0.677524860648151
211,2,"df",9,3,3,1314,16,16,3,0.677524860648151
212,2,"df",9,3,3,856,16,16,3,0.677524860648151
213,2,"df",9,3,3,1363,16,16,3,0.677524860648151
214,2,"df",9,3,3,1249,16,16,3,0.677524860648151
215,2,"df",9,3,3,1194,16,16,3,0.677524860648151
216,2,"df",9,3,3,1619,16,16,3,0.677524860648151
217,2,"df",9,3,3,1481,16,16,3,0.677524860648151
218,2,"df",9,3,3,1597,16,16,3,0.677524860648151
219,2,"df",9,3,3,2480,16,16,3,0.677524860648151
220,2,"df",9,3,3,1079,16,16,3,0.677524860648151
221,2,"df",9,3,3,971,16,16,3,0.677524860648151
222,2,"df",9,3,3,1823,16,16,3,0.677524860648151
223,2,"df",9,3,3,564,16,16,3,0.677524860648151
224,2,"df",9,3,3,949,16,16,3,0.677524860648151
225,2,"df",9,3,3,1635,16,16,3,0.677524860648151
226,2,"df",9,3,3,1300,16,16,3,0.677524860648151
227,2,"df",9,3,3,1053,16,16,3,0.677524860648151
228,2,"df",9,3,3,1397,16,16,3,0.677524860648151
229,2,"df",9,3,3,1524,16,16,3,0.677524860648151
230,2,"df",9,3,3,1716,16,16,3,0.677524860648151
231,2,"df",9,3,3,1549,16,16,3,0.677524860648151
232,2,"df",9,3,3,1166,16,16,3,0.677524860648151
233,2,"df",9,3,3,1412,16,16,3,0.677524860648151
234,2,"df",9,3,3,462,16,16,3,0.677524860648151
235,2,"df",9,3,3,703,16,16,3,0.677524860648151
236,2,"df",9,3,3,1324,16,16,3,0.677524860648151
237,2,"df",9,3,3,2046,16,16,3,0.677524860648151
238,2,"df",9,3,3,1207,16,16,3,0.677524860648151
239,2,"df",9,3,3,1215,16,16,3,0.677524860648151
240,2,"df",9,3,3,1394,16,16,3,0.677524860648151
241,2,"df",9,3,3,1534,16,16,3,0.677524860648151
242,2,"df",9,3,3,1436,16,16,3,0.677524860648151
243,2,"df",9,3,3,374,16,16,3,0.677524860648151
244,2,"df",9,3,3,1067,16,16,3,0.677524860648151
245,2,"df",9,3,3,1233,16,16,3,0.677524860648151
246,2,"df",9,3,3,3147,16,16,3,0.677524860648151
247,2,"df",9,3,3,2432,16,16,3,0.677524860648151
248,2,"df",9,3,3,1744,16,16,3,0.677524860648151
249,2,"df",9,3,3,1267,16,16,3,0.677524860648151
250,2,"df",9,3,3,1214,16,16,3,0.677524860648151
251,2,"df",9,3,3,1129,16,16,3,0.677524860648151
252,2,"df",9,3,3,1186,16,16,3,0.677524860648151
253,2,"df",9,3,3,1315,16,16,3,0.677524860648151
254,2,"df",9,3,3,1378,16,16,3,0.677524860648151
255,2,"df",9,3,3,1515,16,16,3,0.677524860648151
256,2,"df",9,3,3,1608,16,16,3,0.677524860648151
257,2,"df",9,3,3,1812,16,16,3,0.677524860648151
258,2,"df",9,3,3,1596,16,16,3,0.677524860648151
259,2,"df",9,3,3,1219,16,16,3,0.677524860648151
260,2,"df",9,3,3,1008,16,16,3,0.677524860648151
261,2,"df",9,3,3,1609,16,16,3,0.677524860648151
262,2,"df",9,3,3,990,16,16,3,0.677524860648151
263,2,"df",9,3,3,1417,16,16,3,0.677524860648151
264,2,"df",9,3,3,1388,16,16,3,0.677524860648151
265,2,"df",9,3,3,1158,16,16,3,0.677524860648151
266,2,"df",9,3,3,1247,16,16,3,0.677524860648151
267,2,"df",9,3,3,1105,16,16,3,0.677524860648151
268,2,"df",9,3,3,1251,16,16,3,0.677524860648151
269,2,"df",9,3,3,1747,16,16,3,0.677524860648151
270,2,"df",9,3,3,1470,16,16,3,0.677524860648151
271,2,"df",9,3,3,1357,16,16,3,0.677524860648151
272,2,"df",9,3,3,1326,16,16,3,0.677524860648151
273,2,"df",9,3,3,1567,16,16,3,0.677524860648151
274,2,"df",9,3,3,1307,16,16,3,0.677524860648151
275,2,"df",9,3,3,1393,16,16,3,0.677524860648151
276,2,"df",9,3,3,1282,16,16,3,0.677524860648151
277,2,"df",9,3,3,1102,16,16,3,0.677524860648151
278,2,"df",9,3,3,1039,16,16,3,0.677524860648151
279,2,"df",9,3,3,908,16,16,3,0.677524860648151
280,2,"df",9,3,3,730,16,16,3,0.677524860648151
281,2,"df",9,3,3,1241,16,16,3,0.677524860648151
282,2,"df",9,3,3,2506,16,16,3,0.677524860648151
283,2,"df",9,3,3,1783,16,16,3,0.677524860648151
284,2,"df",9,3,3,1402,16,16,3,0.677524860648151
285,2,"df",9,3,3,1637,16,16,3,0.677524860648151
286,2,"df",9,3,3,987,16,16,3,0.677524860648151
287,2,"df",9,3,3,1677,16,16,3,0.677524860648151
288,2,"df",9,5,3,1221,15,15,5,0.38667654803957
289,2,"df",9,3,3,456,16,16,3,0.677524860648151
290,2,"df",9,3,3,960,16,16,3,0.677524860648151
291,2,"df",9,3,3,656,16,16,3,0.677524860648151
292,2,"df",9,3,3,572,16,16,3,0.677524860648151
293,2,"df",9,3,3,960,16,16,3,0.677524860648151
294,2,"df",9,3,3,458,16,16,3,0.677524860648151
295,2,"df",9,3,3,454,16,16,3,0.677524860648151
296,2,"df",9,3,3,456,16,16,3,0.677524860648151
297,2,"df",9,3,3,545,16,16,3,0.677524860648151
298,2,"df",9,3,3,513,16,16,3,0.677524860648151
299,2,"df",9,3,3,751,16,16,3,0.677524860648151
300,2,"df",9,3,3,1543,16,16,3,0.677524860648151
301,2,"df",9,3,5,829,16,16,3,0.677524860648151
302,2,"df",9,3,3,602,16,16,3,0.677524860648151
303,2,"df",9,3,3,739,16,16,3,0.677524860648151
304,2,"df",9,3,3,1290,16,16,3,0.677524860648151
305,2,"df",9,3,3,1056,16,16,3,0.677524860648151
306,2,"df",9,3,3,723,16,16,3,0.677524860648151
307,2,"df",9,3,3,557,16,16,3,0.677524860648151
308,2,"df",9,5,5,1648,15,15,5,0.38667654803957
309,2,"df",9,5,5,594,15,15,5,0.38667654803957
310,2,"df",9,5,5,838,15,15,5,0.38667654803957
311,2,"df",9,5,5,614,15,15,5,0.38667654803957
312,2,"df",9,5,5,943,15,15,5,0.38667654803957
313,2,"df",9,5,5,1500,15,15,5,0.38667654803957
314,2,"df",9,5,5,1163,15,15,5,0.38667654803957
315,2,"df",9,5,5,1367,15,15,5,0.38667654803957
316,2,"df",9,5,5,916,15,15,5,0.38667654803957
317,2,"df",9,5,5,972,15,15,5,0.38667654803957
318,2,"df",9,5,5,1285,15,15,5,0.38667654803957
319,2,"df",9,5,5,1641,15,15,5,0.38667654803957
320,2,"df",9,5,5,1607,15,15,5,0.38667654803957
321,2,"df",9,5,5,1023,15,15,5,0.38667654803957
322,2,"df",9,5,5,968,15,15,5,0.38667654803957
323,2,"df",9,5,5,995,15,15,5,0.38667654803957
324,2,"df",9,5,5,899,15,15,5,0.38667654803957
325,2,"df",9,5,5,908,15,15,5,0.38667654803957
326,2,"df",9,5,5,1344,15,15,5,0.38667654803957
327,2,"df",9,5,5,894,15,15,5,0.38667654803957
328,2,"df",9,5,5,829,15,15,5,0.38667654803957
329,2,"df",9,5,5,1087,15,15,5,0.38667654803957
330,2,"df",9,5,5,905,15,15,5,0.38667654803957
331,2,"df",9,5,5,1023,15,15,5,0.38667654803957
332,2,"df",9,5,5,954,15,15,5,0.38667654803957
333,2,"df",9,5,5,922,15,15,5,0.38667654803957
334,2,"df",9,5,5,1123,15,15,5,0.38667654803957
335,2,"df",9,5,5,883,15,15,5,0.38667654803957
336,2,"df",9,5,5,1077,15,15,5,0.38667654803957
337,2,"df",9,5,5,877,15,15,5,0.38667654803957
338,2,"df",9,5,5,847,15,15,5,0.38667654803957
339,2,"df",9,5,5,968,15,15,5,0.38667654803957
340,2,"df",9,5,5,1125,15,15,5,0.38667654803957
341,2,"df",9,5,5,1183,15,15,5,0.38667654803957
342,2,"df",9,5,5,862,15,15,5,0.38667654803957
343,2,"df",9,5,5,879,15,15,5,0.38667654803957
344,2,"df",9,5,5,1323,15,15,5,0.38667654803957
345,3,"df",9,26,26,1668,23,23,26,0.332768903798591
346,3,"df",9,26,26,364,23,23,26,0.332768903798591
347,3,"df",9,26,26,2113,23,23,26,0.332768903798591
348,3,"df",9,26,26,2682,23,23,26,0.332768903798591
349,3,"df",9,26,26,1013,23,23,26,0.332768903798591
350,3,"df",9,26,26,1328,23,23,26,0.332768903798591
351,3,"df",9,32,26,2301,23,23,26,0.332768903798591
352,3,"df",9,26,26,1492,23,23,26,0.332768903798591
353,3,"df",9,26,26,1833,23,23,26,0.332768903798591
354,3,"df",9,26,26,4873,23,23,26,0.332768903798591
355,3,"df",9,32,26,3240,23,23,26,0.332768903798591
356,3,"df",9,32,26,2083,23,23,26,0.332768903798591
357,3,"df",9,32,26,2374,23,23,26,0.332768903798591
358,3,"df",9,26,26,1880,23,23,26,0.332768903798591
359,3,"df",9,26,32,1497,21,21,32,0.863022095795188
360,3,"df",9,32,26,1633,23,23,26,0.332768903798591
361,3,"df",9,32,26,1727,23,23,26,0.332768903798591
362,3,"df",9,32,26,1817,23,23,26,0.332768903798591
363,3,"df",9,32,26,2281,23,23,26,0.332768903798591
364,3,"df",9,32,26,2696,21,21,32,0.863022095795188
365,3,"df",9,32,26,2285,21,21,32,0.863022095795188
366,3,"df",9,32,26,2212,21,21,32,0.863022095795188
367,3,"df",9,32,26,3065,21,21,32,0.863022095795188
368,3,"df",9,32,26,1722,21,21,32,0.863022095795188
369,3,"df",9,30,26,1050,22,22,30,0.698850392332423
370,3,"df",9,32,26,521,21,21,32,0.863022095795188
371,3,"df",9,32,26,2063,21,21,32,0.863022095795188
372,3,"df",9,32,26,1495,21,21,32,0.863022095795188
373,3,"df",9,32,26,1856,21,21,32,0.863022095795188
374,3,"df",9,32,32,2551,21,21,32,0.863022095795188
375,3,"df",9,32,26,272,21,21,32,0.863022095795188
376,3,"df",9,32,32,2068,21,21,32,0.863022095795188
377,3,"df",9,32,32,1885,21,21,32,0.863022095795188
378,3,"df",9,32,32,2317,21,21,32,0.863022095795188
379,3,"df",9,32,32,1894,21,21,32,0.863022095795188
380,3,"df",9,32,32,1338,21,21,32,0.863022095795188
381,3,"df",9,32,32,2461,21,21,32,0.863022095795188
382,3,"df",9,32,32,2571,21,21,32,0.863022095795188
383,3,"df",9,32,32,1987,21,21,32,0.863022095795188
384,3,"df",9,32,32,2729,21,21,32,0.863022095795188
385,3,"df",9,32,32,2231,21,21,32,0.863022095795188
386,3,"df",9,32,32,2103,21,21,32,0.863022095795188
387,3,"df",9,32,32,1165,21,21,32,0.863022095795188
388,3,"df",9,32,32,1804,21,21,32,0.863022095795188
389,3,"df",9,32,32,1443,21,21,32,0.863022095795188
390,3,"df",9,32,32,2784,21,21,32,0.863022095795188
391,3,"df",9,32,32,1641,21,21,32,0.863022095795188
392,3,"df",9,32,32,2368,21,21,32,0.863022095795188
393,3,"df",9,32,32,2976,21,21,32,0.863022095795188
394,3,"df",9,32,32,1595,21,21,32,0.863022095795188
