"seccion","munn","edo","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
275,4,"gua",11,22,17,1383,8,2,22,0.740078050514681
276,4,"gua",11,22,17,1152,8,2,22,0.740078050514681
277,4,"gua",11,22,17,841,8,2,22,0.740078050514681
278,4,"gua",11,22,17,550,8,2,22,0.740078050514681
279,4,"gua",11,22,17,1119,8,2,22,0.740078050514681
280,4,"gua",11,22,17,1110,8,2,22,0.740078050514681
281,4,"gua",11,22,17,824,8,2,22,0.740078050514681
282,4,"gua",11,22,17,716,8,2,22,0.740078050514681
283,4,"gua",11,22,17,943,8,2,22,0.740078050514681
284,4,"gua",11,22,17,750,8,2,22,0.740078050514681
285,4,"gua",11,22,17,945,8,2,22,0.740078050514681
286,4,"gua",11,22,17,1620,8,2,22,0.740078050514681
287,4,"gua",11,22,17,577,8,2,22,0.740078050514681
288,5,"gua",11,9,17,3134,6,3,9,0.482179835533797
289,5,"gua",11,9,17,3292,6,3,9,0.482179835533797
290,5,"gua",11,9,17,1916,6,3,9,0.482179835533797
291,5,"gua",11,9,17,2846,6,3,9,0.482179835533797
292,5,"gua",11,9,17,2615,6,3,9,0.482179835533797
293,5,"gua",11,9,17,1735,6,3,9,0.482179835533797
294,5,"gua",11,9,17,5245,6,3,9,0.482179835533797
295,5,"gua",11,9,17,2075,6,3,9,0.482179835533797
296,5,"gua",11,9,17,1112,6,3,9,0.482179835533797
297,5,"gua",11,9,17,1632,6,3,9,0.482179835533797
298,5,"gua",11,9,17,854,6,3,9,0.482179835533797
299,5,"gua",11,9,17,1256,6,3,9,0.482179835533797
300,5,"gua",11,9,17,1661,6,3,9,0.482179835533797
301,5,"gua",11,9,17,1512,6,3,9,0.482179835533797
302,5,"gua",11,9,17,2574,6,3,9,0.482179835533797
303,5,"gua",11,9,17,1967,6,3,9,0.482179835533797
304,5,"gua",11,9,17,3053,6,3,9,0.482179835533797
305,5,"gua",11,9,17,1967,6,3,9,0.482179835533797
306,5,"gua",11,9,17,673,6,3,9,0.482179835533797
307,5,"gua",11,9,17,2264,6,3,9,0.482179835533797
308,5,"gua",11,9,17,584,6,3,9,0.482179835533797
309,5,"gua",11,9,17,1677,6,3,9,0.482179835533797
310,5,"gua",11,9,17,1189,6,3,9,0.482179835533797
311,5,"gua",11,9,17,3057,6,3,9,0.482179835533797
312,5,"gua",11,9,17,1076,6,3,9,0.482179835533797
313,5,"gua",11,9,17,2136,6,3,9,0.482179835533797
314,5,"gua",11,9,17,2905,6,3,9,0.482179835533797
315,5,"gua",11,9,17,4549,6,3,9,0.482179835533797
316,5,"gua",11,9,17,1628,6,3,9,0.482179835533797
317,5,"gua",11,9,17,1312,6,3,9,0.482179835533797
318,5,"gua",11,9,17,1014,6,3,9,0.482179835533797
319,5,"gua",11,9,17,2012,6,3,9,0.482179835533797
320,5,"gua",11,9,17,2132,6,3,9,0.482179835533797
321,5,"gua",11,9,17,890,6,3,9,0.482179835533797
322,5,"gua",11,9,17,2041,6,3,9,0.482179835533797
323,5,"gua",11,9,17,1354,6,3,9,0.482179835533797
324,5,"gua",11,9,17,2440,6,3,9,0.482179835533797
325,5,"gua",11,9,17,983,6,3,9,0.482179835533797
326,5,"gua",11,9,17,2456,6,3,9,0.482179835533797
327,5,"gua",11,9,17,1416,6,3,9,0.482179835533797
328,5,"gua",11,9,17,2126,6,3,9,0.482179835533797
329,5,"gua",11,9,17,1324,6,3,9,0.482179835533797
330,5,"gua",11,9,17,1706,6,3,9,0.482179835533797
331,6,"gua",11,2,2,1049,10,4,2,1
332,6,"gua",11,2,2,896,10,4,2,1
333,6,"gua",11,2,2,1448,10,4,2,1
334,6,"gua",11,2,2,934,10,4,2,1
335,6,"gua",11,2,2,1405,10,4,2,1
336,7,"gua",11,16,16,21909,21,22,16,0.569665690808184
337,7,"gua",11,16,16,1705,21,22,16,0.569665690808184
338,7,"gua",11,16,16,4547,21,22,16,0.569665690808184
339,7,"gua",11,16,16,5055,21,22,16,0.569665690808184
340,7,"gua",11,16,16,2636,21,22,16,0.569665690808184
341,7,"gua",11,16,16,7373,21,22,16,0.569665690808184
342,7,"gua",11,16,16,4846,21,22,16,0.569665690808184
343,7,"gua",11,16,16,10310,21,22,16,0.569665690808184
344,7,"gua",11,16,16,3444,21,22,16,0.569665690808184
345,7,"gua",11,16,16,1521,21,22,16,0.569665690808184
346,7,"gua",11,16,16,2022,21,22,16,0.569665690808184
348,7,"gua",11,16,15,1619,21,22,16,0.569665690808184
349,7,"gua",11,16,15,1759,21,22,16,0.569665690808184
350,7,"gua",11,16,16,1425,21,22,16,0.569665690808184
351,7,"gua",11,16,16,1277,21,22,16,0.569665690808184
352,7,"gua",11,16,16,3715,21,22,16,0.569665690808184
353,7,"gua",11,16,16,1801,21,22,16,0.569665690808184
354,7,"gua",11,16,16,1082,21,22,16,0.569665690808184
355,7,"gua",11,16,16,1999,21,22,16,0.569665690808184
356,7,"gua",11,16,16,4555,21,22,16,0.569665690808184
357,7,"gua",11,16,16,2317,21,22,16,0.569665690808184
358,7,"gua",11,16,16,616,21,22,16,0.569665690808184
359,7,"gua",11,16,16,1304,21,22,16,0.569665690808184
360,7,"gua",11,16,15,1423,21,22,16,0.569665690808184
361,7,"gua",11,16,15,1730,21,22,16,0.569665690808184
362,7,"gua",11,16,15,3102,21,22,16,0.569665690808184
363,7,"gua",11,16,15,1330,21,22,16,0.569665690808184
364,7,"gua",11,16,15,1158,21,22,16,0.569665690808184
365,7,"gua",11,16,15,712,21,22,16,0.569665690808184
366,7,"gua",11,16,15,4477,21,22,16,0.569665690808184
367,7,"gua",11,15,15,1079,22,21,15,0.362413686198247
368,7,"gua",11,15,15,1280,22,21,15,0.362413686198247
369,7,"gua",11,15,15,1159,22,21,15,0.362413686198247
370,7,"gua",11,16,15,1401,21,22,16,0.569665690808184
371,7,"gua",11,16,15,2125,22,22,16,0.569665690808184
372,7,"gua",11,16,16,1559,21,22,16,0.569665690808184
373,7,"gua",11,16,16,1849,21,22,16,0.569665690808184
374,7,"gua",11,16,16,2080,21,22,16,0.569665690808184
375,7,"gua",11,16,16,1489,21,22,16,0.569665690808184
376,7,"gua",11,16,16,1531,21,22,16,0.569665690808184
377,7,"gua",11,15,15,1213,22,21,15,0.362413686198247
378,7,"gua",11,15,15,1330,22,21,15,0.362413686198247
379,7,"gua",11,15,15,1528,22,21,15,0.362413686198247
380,7,"gua",11,15,15,1008,22,21,15,0.362413686198247
381,7,"gua",11,15,15,1828,22,21,15,0.362413686198247
382,7,"gua",11,15,15,1663,22,21,15,0.362413686198247
383,7,"gua",11,15,15,2085,22,21,15,0.362413686198247
384,7,"gua",11,15,15,2224,22,21,15,0.362413686198247
385,7,"gua",11,15,15,1240,22,21,15,0.362413686198247
386,7,"gua",11,15,15,1327,22,21,15,0.362413686198247
387,7,"gua",11,15,15,1631,22,21,15,0.362413686198247
388,7,"gua",11,16,16,1240,22,22,16,0.569665690808184
389,7,"gua",11,16,16,827,22,22,16,0.569665690808184
390,7,"gua",11,16,16,1138,22,22,16,0.569665690808184
391,7,"gua",11,15,16,1083,22,21,15,0.362413686198247
392,7,"gua",11,15,15,1484,22,21,15,0.362413686198247
393,7,"gua",11,15,15,1267,22,21,15,0.362413686198247
394,7,"gua",11,15,16,728,22,21,15,0.362413686198247
395,7,"gua",11,15,16,422,22,21,15,0.362413686198247
396,7,"gua",11,15,16,663,22,21,15,0.362413686198247
397,7,"gua",11,16,16,855,22,22,16,0.569665690808184
398,7,"gua",11,16,16,1187,22,22,16,0.569665690808184
399,7,"gua",11,16,16,1749,22,22,16,0.569665690808184
400,7,"gua",11,16,16,1351,21,22,16,0.569665690808184
401,7,"gua",11,16,16,2046,21,22,16,0.569665690808184
402,7,"gua",11,16,16,5974,21,22,16,0.569665690808184
403,7,"gua",11,16,16,734,22,22,16,0.569665690808184
404,7,"gua",11,16,16,578,22,22,16,0.569665690808184
405,7,"gua",11,15,16,656,22,21,15,0.362413686198247
406,7,"gua",11,15,16,751,22,21,15,0.362413686198247
407,7,"gua",11,15,15,1134,22,21,15,0.362413686198247
408,7,"gua",11,15,15,1046,22,21,15,0.362413686198247
409,7,"gua",11,15,15,1177,22,21,15,0.362413686198247
410,7,"gua",11,15,15,1027,22,21,15,0.362413686198247
411,7,"gua",11,15,15,951,22,21,15,0.362413686198247
412,7,"gua",11,15,15,10645,22,21,15,0.362413686198247
413,7,"gua",11,15,15,941,22,21,15,0.362413686198247
414,7,"gua",11,15,15,1191,22,21,15,0.362413686198247
415,7,"gua",11,15,15,1364,22,21,15,0.362413686198247
416,7,"gua",11,15,15,1346,22,21,15,0.362413686198247
417,7,"gua",11,15,15,778,22,21,15,0.362413686198247
418,7,"gua",11,15,15,847,22,21,15,0.362413686198247
419,7,"gua",11,15,16,651,22,21,15,0.362413686198247
420,7,"gua",11,16,16,552,22,22,16,0.569665690808184
421,7,"gua",11,16,16,909,22,22,16,0.569665690808184
422,7,"gua",11,16,16,1376,22,22,16,0.569665690808184
423,7,"gua",11,16,16,930,22,22,16,0.569665690808184
424,7,"gua",11,16,16,1121,22,22,16,0.569665690808184
425,7,"gua",11,16,16,1127,21,22,16,0.569665690808184
426,7,"gua",11,16,16,1410,22,22,16,0.569665690808184
427,7,"gua",11,16,16,890,22,22,16,0.569665690808184
428,7,"gua",11,15,16,529,22,21,15,0.362413686198247
429,7,"gua",11,15,16,425,22,21,15,0.362413686198247
430,7,"gua",11,15,16,129,22,21,15,0.362413686198247
431,7,"gua",11,15,15,1054,22,21,15,0.362413686198247
432,7,"gua",11,15,15,747,22,21,15,0.362413686198247
433,7,"gua",11,15,15,651,22,21,15,0.362413686198247
434,7,"gua",11,15,15,1504,22,21,15,0.362413686198247
435,7,"gua",11,15,15,1197,22,21,15,0.362413686198247
436,7,"gua",11,15,15,2312,22,21,15,0.362413686198247
437,7,"gua",11,15,15,1057,22,21,15,0.362413686198247
438,7,"gua",11,15,15,843,22,21,15,0.362413686198247
439,7,"gua",11,15,16,520,22,21,15,0.362413686198247
440,7,"gua",11,15,16,183,22,21,15,0.362413686198247
441,7,"gua",11,15,16,711,22,21,15,0.362413686198247
442,7,"gua",11,15,16,1672,22,21,15,0.362413686198247
443,7,"gua",11,15,16,1250,22,21,15,0.362413686198247
444,7,"gua",11,15,16,782,22,21,15,0.362413686198247
445,7,"gua",11,15,16,956,22,21,15,0.362413686198247
446,7,"gua",11,15,16,928,22,21,15,0.362413686198247
447,7,"gua",11,15,16,466,22,21,15,0.362413686198247
448,7,"gua",11,15,15,875,22,21,15,0.362413686198247
449,7,"gua",11,15,15,2616,22,21,15,0.362413686198247
450,7,"gua",11,15,15,1390,22,21,15,0.362413686198247
451,7,"gua",11,15,15,1165,22,21,15,0.362413686198247
452,7,"gua",11,15,16,1647,22,21,15,0.362413686198247
453,7,"gua",11,15,16,1029,22,21,15,0.362413686198247
454,7,"gua",11,15,16,1188,22,21,15,0.362413686198247
455,7,"gua",11,15,16,1250,22,21,15,0.362413686198247
