"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
90,1,23,8,6,1316,7,6,6,0.822379764295422
91,1,23,8,6,1632,7,6,6,0.822379764295422
92,1,23,8,6,965,7,6,6,0.822379764295422
93,1,23,8,6,1761,7,6,6,0.822379764295422
94,1,23,8,6,1298,7,6,6,0.822379764295422
95,1,23,11,6,544,7,6,6,0.822379764295422
96,1,23,11,6,871,8,6,7,0.771346196495897
97,1,23,11,6,667,8,6,7,0.771346196495897
98,1,23,11,4,996,5,4,4,0.332642463444632
99,1,23,11,4,710,5,4,4,0.332642463444632
100,1,23,9,4,927,5,4,4,0.332642463444632
101,1,23,9,5,828,4,5,5,0.707384911625917
102,1,23,10,5,2266,6,5,8,0.345851474638071
103,1,23,9,5,610,6,5,8,0.345851474638071
104,1,23,9,5,1328,6,5,8,0.345851474638071
105,1,23,9,4,1293,5,4,4,0.332642463444632
106,1,23,9,4,932,5,4,4,0.332642463444632
107,1,23,9,4,1357,5,4,4,0.332642463444632
108,1,23,9,4,1153,5,4,4,0.332642463444632
109,1,23,9,4,1292,5,4,4,0.332642463444632
110,1,23,9,4,955,5,4,4,0.332642463444632
111,1,23,11,4,519,5,4,4,0.332642463444632
112,1,23,11,4,672,5,4,4,0.332642463444632
113,1,23,11,4,803,5,4,4,0.332642463444632
114,1,23,11,6,522,7,6,6,0.822379764295422
115,1,23,11,6,906,7,6,6,0.822379764295422
116,1,23,11,6,999,7,6,6,0.822379764295422
117,1,23,8,6,1146,7,6,6,0.822379764295422
118,1,23,11,4,727,5,4,4,0.332642463444632
119,1,23,8,6,453,7,6,6,0.822379764295422
120,1,23,8,4,773,5,4,4,0.332642463444632
121,1,23,8,4,819,5,4,4,0.332642463444632
122,1,23,9,4,616,5,4,4,0.332642463444632
123,1,23,9,4,606,5,4,4,0.332642463444632
124,1,23,9,4,775,5,4,4,0.332642463444632
125,1,23,9,4,913,5,4,4,0.332642463444632
126,1,23,9,4,6487,5,4,4,0.332642463444632
127,1,23,10,5,2455,6,5,8,0.345851474638071
128,1,23,9,4,1754,5,4,4,0.332642463444632
129,1,23,9,4,474,5,4,4,0.332642463444632
130,1,23,9,4,609,5,4,4,0.332642463444632
131,1,23,9,4,770,5,4,4,0.332642463444632
132,1,23,9,4,717,5,4,4,0.332642463444632
133,1,23,9,4,932,5,4,4,0.332642463444632
134,1,23,9,4,716,5,4,4,0.332642463444632
135,1,23,9,4,567,5,4,4,0.332642463444632
136,1,23,8,6,392,5,6,4,0.332642463444632
137,1,23,8,6,511,5,6,4,0.332642463444632
138,1,23,9,4,501,5,4,4,0.332642463444632
139,1,23,9,4,683,5,4,4,0.332642463444632
140,1,23,9,4,619,5,4,4,0.332642463444632
141,1,23,9,4,591,5,4,4,0.332642463444632
142,1,23,9,4,708,5,4,4,0.332642463444632
143,1,23,9,4,655,5,4,4,0.332642463444632
144,1,23,9,8,804,5,8,4,0.332642463444632
145,1,23,9,8,554,5,8,4,0.332642463444632
146,1,23,9,8,6772,5,8,4,0.332642463444632
147,1,23,9,8,8134,5,8,4,0.332642463444632
148,1,23,10,8,1232,6,8,8,0.345851474638071
149,1,23,10,8,2489,6,8,8,0.345851474638071
151,1,23,10,1,5649,6,1,8,0.345851474638071
152,1,23,10,1,1943,6,1,8,0.345851474638071
153,1,23,10,1,1671,6,1,8,0.345851474638071
155,1,23,10,1,1457,6,1,8,0.345851474638071
156,1,23,10,8,1936,6,8,8,0.345851474638071
157,1,23,10,8,1464,6,8,8,0.345851474638071
158,1,23,10,8,1439,6,8,8,0.345851474638071
159,1,23,10,8,1639,6,8,8,0.345851474638071
161,1,23,9,8,3119,5,8,4,0.332642463444632
162,1,23,9,8,510,5,8,4,0.332642463444632
163,1,23,10,8,2425,6,8,8,0.345851474638071
164,1,23,10,1,5908,6,1,8,0.345851474638071
165,1,23,10,1,1270,6,1,8,0.345851474638071
166,1,23,10,1,4059,6,1,8,0.345851474638071
167,1,23,10,8,1663,6,8,8,0.345851474638071
168,1,23,10,1,10260,6,1,8,0.345851474638071
169,1,23,8,6,1499,7,6,6,0.822379764295422
170,1,23,8,6,2704,7,6,6,0.822379764295422
171,1,23,15,6,185,7,6,6,0.822379764295422
172,1,23,8,8,1899,6,8,8,0.345851474638071
173,1,23,8,8,4000,6,8,8,0.345851474638071
174,1,23,8,8,3735,6,8,8,0.345851474638071
175,1,23,8,8,11238,6,8,8,0.345851474638071
177,1,23,15,6,4112,7,6,6,0.822379764295422
178,1,23,15,6,2627,7,6,6,0.822379764295422
179,1,23,8,6,8506,7,6,6,0.822379764295422
180,1,23,8,8,917,6,8,8,0.345851474638071
181,1,23,15,5,6680,4,5,5,0.707384911625917
182,2,23,6,11,2264,12,11,11,1
183,2,23,6,11,2911,12,11,11,1
184,2,23,6,11,2423,12,11,11,1
185,2,23,6,11,3226,12,11,11,1
186,2,23,6,11,1165,12,11,11,1
187,2,23,6,11,2429,12,11,11,1
188,2,23,6,11,2722,12,11,11,1
189,2,23,6,11,2601,12,11,11,1
190,2,23,6,11,1927,12,11,11,1
191,2,23,6,11,1106,12,11,11,1
192,2,23,6,11,1448,12,11,11,1
193,2,23,6,11,1720,12,11,11,1
194,2,23,6,11,2552,12,11,11,1
195,2,23,6,11,11741,12,11,11,1
196,2,23,6,11,7082,12,11,11,1
197,2,23,6,11,2384,12,11,11,1
198,2,23,6,11,2492,12,11,11,1
199,2,23,6,11,3245,12,11,11,1
200,2,23,6,11,4217,12,11,11,1
201,2,23,6,11,2503,12,11,11,1
202,2,23,6,11,2662,12,11,11,1
203,2,23,6,11,14720,12,11,11,1
206,8,23,5,9,8776,9,9,9,0.940637105078208
208,9,23,5,9,3046,9,9,9,0.940637105078208
210,9,23,5,9,3719,9,9,9,0.940637105078208
211,9,23,5,9,3923,9,9,9,0.940637105078208
213,9,23,5,9,111,10,9,12,0.828226846917597
214,9,23,5,9,491,10,9,12,0.828226846917597
215,3,23,4,12,3061,10,12,12,0.828226846917597
216,3,23,4,12,1666,10,12,12,0.828226846917597
217,3,23,4,12,2717,10,12,12,0.828226846917597
218,3,23,4,12,1580,10,12,12,0.828226846917597
219,3,23,4,12,1963,10,12,12,0.828226846917597
220,3,23,4,12,1392,10,12,12,0.828226846917597
221,3,23,4,12,1058,10,12,12,0.828226846917597
222,3,23,4,12,2148,10,12,12,0.828226846917597
223,3,23,4,12,3342,10,12,12,0.828226846917597
224,3,23,4,12,1981,10,12,12,0.828226846917597
225,3,23,4,12,2158,10,12,12,0.828226846917597
226,3,23,4,12,2870,10,12,12,0.828226846917597
227,3,23,4,12,2587,10,12,12,0.828226846917597
228,3,23,4,12,2448,10,12,12,0.828226846917597
229,3,23,4,12,2852,10,12,12,0.828226846917597
230,3,23,4,12,1901,10,12,12,0.828226846917597
231,3,23,4,12,2152,10,12,12,0.828226846917597
232,3,23,4,12,2309,10,12,12,0.828226846917597
233,3,23,4,12,1490,10,12,12,0.828226846917597
234,3,23,4,12,3364,10,12,12,0.828226846917597
235,3,23,4,12,2096,10,12,12,0.828226846917597
236,3,23,4,12,197,10,12,12,0.828226846917597
237,3,23,4,12,1499,10,12,12,0.828226846917597
238,3,23,4,12,2118,10,12,12,0.828226846917597
239,3,23,4,12,2363,10,12,12,0.828226846917597
240,3,23,4,12,1223,10,12,12,0.828226846917597
241,3,23,4,12,2378,10,12,12,0.828226846917597
242,3,23,4,12,2295,10,12,12,0.828226846917597
243,3,23,4,12,581,10,12,12,0.828226846917597
244,3,23,4,12,1966,10,12,12,0.828226846917597
245,3,23,4,12,968,10,12,12,0.828226846917597
247,3,23,4,12,2975,10,12,12,0.828226846917597
248,3,23,4,12,771,10,12,12,0.828226846917597
