"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
315,46,29,12,9,1872,11,7,7,0.343415176432254
316,45,29,14,10,1959,2,9,10,0.720938801075863
317,45,29,14,10,2231,2,9,10,0.720938801075863
318,23,29,14,10,1275,2,9,10,0.720938801075863
319,23,29,14,10,3177,2,9,10,0.720938801075863
320,23,29,14,10,678,2,9,10,0.720938801075863
321,23,29,14,10,1218,2,9,10,0.720938801075863
322,23,29,14,10,1334,2,9,10,0.720938801075863
323,23,29,14,10,2380,2,9,10,0.720938801075863
324,23,29,14,10,982,2,9,10,0.720938801075863
325,23,29,14,10,1679,2,9,10,0.720938801075863
326,23,29,14,10,2702,2,9,10,0.720938801075863
327,23,29,14,10,2124,2,9,10,0.720938801075863
328,23,29,14,10,1206,2,9,10,0.720938801075863
329,23,29,14,10,1925,2,9,10,0.720938801075863
330,23,29,14,10,1567,2,9,10,0.720938801075863
331,23,29,14,10,1601,2,9,10,0.720938801075863
332,24,29,6,11,658,10,10,11,0.75552827061207
333,24,29,6,11,2143,10,10,11,0.75552827061207
334,24,29,6,11,1337,10,10,11,0.75552827061207
335,24,29,6,11,1227,10,10,11,0.75552827061207
336,24,29,6,11,3472,10,10,11,0.75552827061207
337,24,29,6,11,2171,10,10,11,0.75552827061207
338,24,29,6,11,2892,10,10,11,0.75552827061207
339,24,29,6,11,104,10,10,11,0.75552827061207
340,24,29,6,11,1585,10,10,11,0.75552827061207
341,24,29,6,11,129,10,10,11,0.75552827061207
342,24,29,6,11,2269,10,10,11,0.75552827061207
343,24,29,6,11,867,10,10,11,0.75552827061207
344,24,29,6,11,1010,10,10,11,0.75552827061207
345,24,29,6,11,2074,10,10,11,0.75552827061207
346,24,29,6,11,2039,10,10,11,0.75552827061207
347,24,29,6,11,2393,10,10,11,0.75552827061207
348,25,29,15,7,4149,12,5,6,0.741888756582905
349,25,29,15,7,5114,12,5,6,0.741888756582905
350,25,29,15,6,6141,12,5,6,0.741888756582905
351,25,29,15,6,4789,12,5,6,0.741888756582905
352,25,29,15,6,3035,12,5,6,0.741888756582905
353,25,29,15,6,4661,12,5,6,0.741888756582905
354,25,29,15,6,3784,12,5,6,0.741888756582905
355,25,29,15,6,3371,12,5,6,0.741888756582905
356,25,29,15,6,4321,12,5,6,0.741888756582905
357,25,29,15,6,3392,12,5,6,0.741888756582905
358,25,29,15,6,3381,12,5,6,0.741888756582905
359,25,29,15,6,2989,12,5,6,0.741888756582905
360,25,29,15,6,2979,12,5,6,0.741888756582905
361,25,29,15,6,3621,12,5,6,0.741888756582905
362,25,29,15,6,4942,12,5,6,0.741888756582905
363,25,29,15,6,5444,12,5,6,0.741888756582905
364,25,29,15,6,3585,12,5,6,0.741888756582905
365,26,29,8,3,3002,5,1,3,0.814544166458943
366,26,29,8,3,2874,5,1,3,0.814544166458943
367,26,29,8,3,2513,5,1,3,0.814544166458943
368,26,29,8,3,2170,5,1,3,0.814544166458943
369,26,29,8,3,2163,5,1,3,0.814544166458943
370,26,29,8,3,1457,5,1,3,0.814544166458943
371,26,29,8,3,3332,5,1,3,0.814544166458943
372,27,29,15,7,1711,11,5,6,0.741888756582905
373,27,29,15,7,1529,11,5,6,0.741888756582905
374,27,29,15,7,1400,11,5,6,0.741888756582905
375,27,29,15,7,2687,11,5,6,0.741888756582905
376,27,29,15,7,2000,11,5,6,0.741888756582905
