"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,27,6,1,18,6,3737,18,0.512159448887043
2,1,27,6,1,18,6,2647,18,0.512159448887043
3,1,27,6,1,18,6,1447,18,0.512159448887043
4,1,27,6,1,18,6,1324,18,0.512159448887043
5,1,27,6,1,18,6,2012,18,0.512159448887043
6,1,27,6,1,18,6,779,18,0.512159448887043
7,1,27,6,1,18,6,1681,18,0.512159448887043
8,1,27,6,1,18,6,1682,18,0.512159448887043
9,1,27,6,1,18,6,1456,18,0.512159448887043
10,1,27,6,1,18,6,474,18,0.512159448887043
11,1,27,6,1,18,6,697,18,0.512159448887043
12,1,27,6,1,18,6,894,18,0.512159448887043
13,1,27,6,1,18,6,1547,18,0.512159448887043
14,1,27,6,1,18,6,948,18,0.512159448887043
15,1,27,6,1,18,6,1056,18,0.512159448887043
16,1,27,6,1,18,6,1031,18,0.512159448887043
17,1,27,6,1,18,6,1311,18,0.512159448887043
18,1,27,6,1,18,6,1544,18,0.512159448887043
19,1,27,6,1,18,6,451,18,0.512159448887043
20,1,27,6,1,18,6,917,18,0.512159448887043
21,1,27,6,1,18,6,366,18,0.512159448887043
22,1,27,6,1,18,6,1182,18,0.512159448887043
23,1,27,6,1,18,6,1334,18,0.512159448887043
24,1,27,6,1,18,6,2611,18,0.512159448887043
25,1,27,6,1,18,6,853,18,0.512159448887043
27,1,27,6,1,18,6,1907,18,0.512159448887043
28,1,27,6,1,18,6,212,18,0.512159448887043
29,1,27,6,1,18,6,1171,18,0.512159448887043
30,1,27,6,1,18,6,1514,18,0.512159448887043
31,1,27,6,1,18,6,229,18,0.512159448887043
32,1,27,6,1,18,6,362,18,0.512159448887043
33,1,27,6,1,18,6,544,18,0.512159448887043
34,1,27,6,1,18,6,456,18,0.512159448887043
35,1,27,6,1,18,6,1460,18,0.512159448887043
36,1,27,6,1,18,6,815,18,0.512159448887043
37,1,27,6,1,18,6,1709,18,0.512159448887043
38,1,27,6,1,18,6,1220,18,0.512159448887043
39,1,27,6,1,18,6,1223,18,0.512159448887043
40,1,27,6,1,18,6,1059,18,0.512159448887043
41,1,27,6,1,18,6,1144,18,0.512159448887043
42,1,27,6,1,18,6,2595,18,0.512159448887043
43,1,27,6,1,18,6,1397,18,0.512159448887043
44,1,27,6,1,18,6,1782,18,0.512159448887043
45,1,27,6,1,18,6,1589,18,0.512159448887043
46,2,27,3,19,11,3,1801,2,0.594675817229547
47,2,27,3,19,11,3,8528,2,0.594675817229547
48,2,27,3,2,11,3,2913,2,0.594675817229547
49,2,27,3,2,11,3,1345,2,0.594675817229547
50,2,27,3,2,11,3,2051,2,0.594675817229547
51,2,27,3,2,11,3,2007,2,0.594675817229547
52,2,27,3,2,11,3,1979,2,0.594675817229547
53,2,27,3,2,11,3,1498,2,0.594675817229547
54,2,27,3,2,11,3,1736,2,0.594675817229547
55,2,27,3,2,11,3,4597,2,0.594675817229547
56,2,27,3,2,11,3,1657,2,0.594675817229547
57,2,27,3,2,11,3,808,2,0.594675817229547
58,2,27,3,2,11,3,1019,2,0.594675817229547
59,2,27,3,2,11,3,1141,2,0.594675817229547
60,2,27,3,2,11,3,1492,2,0.594675817229547
61,2,27,3,2,11,3,752,2,0.594675817229547
62,2,27,3,2,11,3,1168,2,0.594675817229547
63,2,27,3,2,11,3,4302,2,0.594675817229547
64,2,27,3,2,11,3,1817,2,0.594675817229547
65,2,27,3,2,11,3,1205,2,0.594675817229547
66,2,27,3,2,11,3,742,2,0.594675817229547
67,2,27,3,2,11,3,734,2,0.594675817229547
68,2,27,3,2,11,3,718,2,0.594675817229547
69,2,27,3,2,11,3,711,2,0.594675817229547
70,2,27,3,2,11,3,1553,2,0.594675817229547
71,2,27,3,2,8,3,6151,9,0.350057377203379
72,2,27,3,2,8,3,1326,9,0.350057377203379
73,2,27,3,2,8,3,971,9,0.350057377203379
74,2,27,3,2,11,3,782,2,0.594675817229547
75,2,27,3,2,11,3,1573,2,0.594675817229547
76,2,27,3,2,11,3,1067,2,0.594675817229547
77,2,27,3,2,11,3,1079,2,0.594675817229547
78,2,27,3,2,11,3,1521,2,0.594675817229547
79,2,27,3,2,11,3,1246,2,0.594675817229547
80,2,27,3,2,8,3,985,9,0.350057377203379
81,2,27,3,2,8,3,2776,9,0.350057377203379
82,2,27,3,2,11,3,1419,2,0.594675817229547
83,2,27,3,2,11,3,1455,2,0.594675817229547
84,2,27,3,2,11,3,1984,2,0.594675817229547
85,2,27,3,2,11,3,1749,2,0.594675817229547
86,2,27,3,2,8,3,4475,9,0.350057377203379
87,2,27,3,2,8,3,3472,9,0.350057377203379
88,2,27,3,2,11,3,2936,2,0.594675817229547
89,2,27,3,2,8,3,2681,9,0.350057377203379
90,2,27,4,19,9,4,2064,19,0.653445144967456
91,2,27,4,19,9,4,1657,19,0.653445144967456
92,2,27,4,19,10,4,2305,9,0.478263335361264
93,2,27,4,19,9,4,1560,19,0.653445144967456
94,2,27,4,19,9,4,1170,19,0.653445144967456
95,2,27,4,19,9,4,2163,19,0.653445144967456
96,2,27,4,19,9,4,1235,19,0.653445144967456
97,2,27,4,19,9,4,1286,19,0.653445144967456
98,2,27,4,19,9,4,2218,19,0.653445144967456
99,2,27,4,19,9,4,1569,19,0.653445144967456
100,2,27,4,19,9,4,2866,19,0.653445144967456
101,2,27,2,19,10,2,2236,9,0.478263335361264
102,2,27,2,19,10,2,1330,9,0.478263335361264
103,2,27,4,19,9,4,2369,19,0.653445144967456
104,2,27,4,19,9,4,2651,19,0.653445144967456
105,2,27,4,19,9,4,2228,19,0.653445144967456
106,2,27,4,19,9,4,1447,19,0.653445144967456
107,2,27,2,19,9,2,2023,19,0.653445144967456
108,2,27,4,19,9,4,978,19,0.653445144967456
109,2,27,4,19,9,4,1481,19,0.653445144967456
110,2,27,4,19,9,4,3465,19,0.653445144967456
111,2,27,4,19,9,4,1177,19,0.653445144967456
112,2,27,2,19,10,2,1524,9,0.478263335361264
113,2,27,2,19,10,2,1775,9,0.478263335361264
114,2,27,2,19,10,2,830,9,0.478263335361264
115,2,27,2,19,10,2,1123,9,0.478263335361264
116,2,27,2,19,10,2,911,9,0.478263335361264
117,2,27,4,19,9,4,667,19,0.653445144967456
118,2,27,4,19,9,4,2348,19,0.653445144967456
119,2,27,4,19,9,4,1679,19,0.653445144967456
120,2,27,4,19,9,4,1966,19,0.653445144967456
121,2,27,4,19,9,4,2437,19,0.653445144967456
122,2,27,4,19,9,4,3777,19,0.653445144967456
123,2,27,4,19,9,4,1670,19,0.653445144967456
124,2,27,4,19,9,4,1484,19,0.653445144967456
125,2,27,4,19,9,4,2184,19,0.653445144967456
126,2,27,2,19,9,2,1250,19,0.653445144967456
127,2,27,4,19,9,4,1616,19,0.653445144967456
128,2,27,2,19,9,2,2045,19,0.653445144967456
129,2,27,4,19,9,4,2279,19,0.653445144967456
130,2,27,4,19,9,4,2708,19,0.653445144967456
131,2,27,4,19,9,4,2294,19,0.653445144967456
132,2,27,4,19,9,4,2689,19,0.653445144967456
133,2,27,4,19,9,4,1670,19,0.653445144967456
134,2,27,4,19,9,4,2935,19,0.653445144967456
135,2,27,2,19,9,2,647,19,0.653445144967456
136,2,27,4,19,9,4,1855,19,0.653445144967456
137,2,27,4,2,11,4,1778,2,0.594675817229547
138,2,27,4,2,11,4,1764,2,0.594675817229547
139,2,27,4,2,11,4,4443,2,0.594675817229547
140,2,27,4,19,11,4,1510,2,0.594675817229547
141,2,27,2,19,9,2,1909,19,0.653445144967456
142,2,27,2,19,9,2,1438,19,0.653445144967456
143,2,27,2,19,9,2,2294,19,0.653445144967456
144,2,27,4,19,9,4,3001,19,0.653445144967456
145,2,27,4,19,11,4,1181,2,0.594675817229547
146,2,27,4,19,11,4,1815,2,0.594675817229547
147,2,27,4,2,11,4,1522,2,0.594675817229547
148,2,27,4,19,11,4,4082,2,0.594675817229547
149,2,27,4,2,11,4,1795,2,0.594675817229547
150,2,27,4,2,11,4,1947,2,0.594675817229547
151,2,27,4,2,11,4,807,2,0.594675817229547
152,2,27,4,2,11,4,3660,2,0.594675817229547
153,2,27,4,19,11,4,1148,2,0.594675817229547
154,2,27,4,19,11,4,3343,2,0.594675817229547
155,2,27,2,19,9,2,3482,19,0.653445144967456
156,2,27,2,19,9,2,2300,19,0.653445144967456
157,2,27,2,19,9,2,2729,19,0.653445144967456
158,2,27,2,19,9,2,1323,19,0.653445144967456
159,2,27,2,19,9,2,1795,19,0.653445144967456
160,2,27,3,2,11,3,3368,2,0.594675817229547
161,2,27,3,2,8,3,3815,9,0.350057377203379
162,2,27,3,2,11,3,4837,2,0.594675817229547
163,2,27,2,19,10,2,2779,9,0.478263335361264
