"seccion","munn","edon","disloc2016","disloc2007","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,30,1,10,20,1,2034,20,1
2,1,30,1,10,20,1,2071,20,1
3,1,30,1,10,20,1,3024,20,1
4,1,30,1,10,20,1,1085,20,1
5,2,30,2,10,23,2,1557,23,1
6,2,30,2,10,23,2,1557,23,1
7,3,30,3,10,13,3,4453,13,0.750447205527702
8,3,30,3,20,13,3,2056,13,0.750447205527702
9,3,30,3,NA,13,3,3599,13,0.750447205527702
10,3,30,3,10,13,3,3201,13,0.750447205527702
11,3,30,3,10,13,3,1192,13,0.750447205527702
12,3,30,3,10,13,3,1392,13,0.750447205527702
13,3,30,3,10,13,3,1029,13,0.750447205527702
14,3,30,3,10,13,3,2901,13,0.750447205527702
15,3,30,3,8,13,3,1839,13,0.750447205527702
16,3,30,3,12,13,3,1137,13,0.750447205527702
17,3,30,3,10,13,3,419,13,0.750447205527702
18,3,30,3,10,13,3,994,13,0.750447205527702
19,3,30,3,10,13,3,713,13,0.750447205527702
20,3,30,3,10,13,3,862,13,0.750447205527702
21,3,30,3,10,13,3,885,13,0.750447205527702
22,3,30,3,10,13,3,2884,13,0.750447205527702
23,3,30,3,8,13,3,1928,13,0.750447205527702
24,3,30,3,10,13,3,2207,13,0.750447205527702
25,3,30,3,10,13,3,2300,13,0.750447205527702
26,3,30,3,10,13,3,2641,13,0.750447205527702
27,3,30,3,10,13,3,2118,13,0.750447205527702
28,3,30,3,12,13,3,1513,13,0.750447205527702
29,3,30,3,10,13,3,986,13,0.750447205527702
30,3,30,3,10,13,3,1511,13,0.750447205527702
31,3,30,3,10,13,3,2194,13,0.750447205527702
32,3,30,3,10,13,3,2712,13,0.750447205527702
33,3,30,3,10,13,3,989,13,0.750447205527702
34,3,30,3,10,13,3,2187,13,0.750447205527702
35,3,30,3,NA,13,3,1585,13,0.750447205527702
36,3,30,3,10,13,3,2338,13,0.750447205527702
37,3,30,3,10,13,3,3004,13,0.750447205527702
38,3,30,3,28,13,3,2779,13,0.750447205527702
39,3,30,3,28,13,3,2329,13,0.750447205527702
40,3,30,3,10,13,3,1521,13,0.750447205527702
41,3,30,3,10,13,3,1598,13,0.750447205527702
42,3,30,3,10,13,3,3315,13,0.750447205527702
43,3,30,3,10,13,3,3984,13,0.750447205527702
44,3,30,3,10,13,3,2545,13,0.750447205527702
45,3,30,3,10,13,3,3566,13,0.750447205527702
46,3,30,3,10,13,3,1473,13,0.750447205527702
47,4,30,4,10,8,4,2328,8,1
48,4,30,4,10,8,4,1528,8,1
49,4,30,4,10,8,4,1301,8,1
50,4,30,4,10,8,4,1369,8,1
51,4,30,4,10,8,4,2002,8,1
52,4,30,4,10,8,4,2527,8,1
53,4,30,4,10,8,4,1327,8,1
54,4,30,4,10,8,4,433,8,1
55,4,30,4,10,8,4,969,8,1
56,4,30,4,10,8,4,675,8,1
57,4,30,4,10,8,4,999,8,1
58,4,30,4,10,8,4,425,8,1
59,4,30,4,10,8,4,563,8,1
60,4,30,4,10,8,4,1208,8,1
61,4,30,4,10,8,4,1247,8,1
62,4,30,4,10,8,4,469,8,1
63,4,30,4,10,8,4,1130,8,1
64,4,30,4,10,8,4,385,8,1
65,4,30,4,10,8,4,810,8,1
66,4,30,4,10,8,4,910,8,1
67,4,30,4,10,8,4,991,8,1
68,4,30,4,10,8,4,1551,8,1
69,4,30,4,10,8,4,1650,8,1
70,4,30,4,10,8,4,1725,8,1
71,4,30,4,10,8,4,1143,8,1
72,4,30,4,10,8,4,696,8,1
73,4,30,4,10,8,4,750,8,1
74,4,30,4,10,8,4,981,8,1
75,4,30,4,10,8,4,1113,8,1
76,4,30,4,10,8,4,1864,8,1
77,4,30,4,10,8,4,1156,8,1
78,4,30,4,10,8,4,311,8,1
79,4,30,4,10,8,4,694,8,1
80,4,30,4,10,8,4,296,8,1
81,4,30,4,10,8,4,443,8,1
82,4,30,4,10,8,4,239,8,1
83,4,30,4,20,8,4,1113,8,1
84,4,30,4,20,8,4,1368,8,1
85,5,30,11,20,22,11,1515,7,0.981033661448055
86,5,30,11,20,22,11,1244,7,0.981033661448055
87,5,30,11,10,22,11,287,7,0.981033661448055
88,5,30,11,10,22,11,498,7,0.981033661448055
89,5,30,11,NA,22,11,286,7,0.981033661448055
90,5,30,11,NA,22,11,10,7,0.981033661448055
91,5,30,11,NA,22,11,898,7,0.981033661448055
92,6,30,6,NA,15,6,3603,15,1
93,6,30,6,NA,15,6,1656,15,1
94,6,30,6,NA,15,6,1354,15,1
95,6,30,6,NA,15,6,1758,15,1
96,6,30,6,NA,15,6,675,15,1
97,6,30,6,NA,15,6,1728,15,1
98,6,30,6,NA,15,6,2167,15,1
99,6,30,6,NA,15,6,1111,15,1
100,6,30,6,13,15,6,1272,15,1
101,6,30,6,10,15,6,1911,15,1
102,6,30,6,10,15,6,389,15,1
103,6,30,6,10,15,6,748,15,1
104,6,30,6,10,15,6,839,15,1
105,6,30,6,10,15,6,1633,15,1
106,7,30,7,10,14,7,2418,14,1
107,7,30,7,10,14,7,2728,14,1
108,7,30,7,10,14,7,1109,14,1
109,8,30,8,10,25,8,1457,25,0.893466136238288
110,8,30,8,10,25,8,2625,25,0.893466136238288
111,8,30,8,10,25,8,1321,25,0.893466136238288
112,8,30,8,10,25,8,1764,25,0.893466136238288
113,8,30,8,10,25,8,992,25,0.893466136238288
114,8,30,8,10,25,8,1737,25,0.893466136238288
115,8,30,8,10,25,8,1576,25,0.893466136238288
116,8,30,8,10,25,8,1903,25,0.893466136238288
117,8,30,8,10,25,8,1358,25,0.893466136238288
118,8,30,8,10,25,8,1816,25,0.893466136238288
119,8,30,8,10,25,8,1395,25,0.893466136238288
120,8,30,8,10,25,8,2194,25,0.893466136238288
121,8,30,8,10,25,8,4750,25,0.893466136238288
122,8,30,8,10,25,8,810,25,0.893466136238288
123,8,30,8,10,25,8,1281,25,0.893466136238288
124,8,30,8,10,25,8,773,25,0.893466136238288
125,8,30,8,10,25,8,710,25,0.893466136238288
126,8,30,8,10,25,8,751,25,0.893466136238288
127,8,30,8,10,25,8,199,25,0.893466136238288
128,8,30,8,10,25,8,1408,25,0.893466136238288
129,8,30,8,10,25,8,2109,25,0.893466136238288
130,8,30,8,10,25,8,2390,25,0.893466136238288
131,8,30,8,10,25,8,1346,25,0.893466136238288
132,8,30,8,10,25,8,1063,25,0.893466136238288
133,8,30,8,10,25,8,1403,25,0.893466136238288
134,8,30,8,10,25,8,690,25,0.893466136238288
135,8,30,8,10,25,8,2049,25,0.893466136238288
136,8,30,8,10,25,8,1961,25,0.893466136238288
137,8,30,8,10,25,8,1206,25,0.893466136238288
138,8,30,8,10,25,8,698,25,0.893466136238288
139,8,30,8,10,25,8,1609,25,0.893466136238288
140,8,30,8,8,25,8,2144,25,0.893466136238288
141,8,30,8,10,25,8,1446,25,0.893466136238288
142,8,30,8,10,25,8,1828,25,0.893466136238288
143,8,30,8,10,25,8,1135,25,0.893466136238288
144,8,30,8,10,25,8,659,25,0.893466136238288
145,8,30,8,10,25,8,1284,25,0.893466136238288
146,8,30,8,10,25,8,1792,25,0.893466136238288
147,8,30,8,10,25,8,1338,25,0.893466136238288
148,8,30,8,10,25,8,1289,25,0.893466136238288
149,8,30,8,10,25,8,600,25,0.893466136238288
150,8,30,8,10,25,8,1553,25,0.893466136238288
151,8,30,8,10,25,8,852,25,0.893466136238288
152,8,30,8,8,25,8,1869,25,0.893466136238288
153,8,30,8,8,25,8,3618,25,0.893466136238288
154,8,30,8,8,25,8,957,25,0.893466136238288
155,8,30,8,8,25,8,2069,25,0.893466136238288
156,8,30,8,8,25,8,1083,25,0.893466136238288
157,8,30,8,8,25,8,1889,25,0.893466136238288
158,8,30,8,10,25,8,1696,25,0.893466136238288
159,8,30,8,10,25,8,1208,25,0.893466136238288
160,8,30,8,10,25,8,2157,25,0.893466136238288
161,8,30,8,10,25,8,1237,25,0.893466136238288
162,8,30,8,12,25,8,2537,25,0.893466136238288
163,8,30,8,12,25,8,1811,25,0.893466136238288
164,8,30,8,10,25,8,1437,25,0.893466136238288
165,8,30,8,10,25,8,1250,25,0.893466136238288
166,8,30,8,10,25,8,710,25,0.893466136238288
167,8,30,8,10,25,8,1394,25,0.893466136238288
168,8,30,8,10,25,8,1747,25,0.893466136238288
169,8,30,8,10,25,8,1822,25,0.893466136238288
170,8,30,8,10,25,8,1509,25,0.893466136238288
171,8,30,8,10,25,8,2337,25,0.893466136238288
172,8,30,8,10,25,8,719,25,0.893466136238288
173,8,30,8,10,25,8,1410,25,0.893466136238288
174,8,30,8,10,25,8,1128,25,0.893466136238288
175,8,30,8,10,25,8,1681,25,0.893466136238288
176,8,30,8,10,25,8,1373,25,0.893466136238288
177,8,30,8,10,25,8,671,25,0.893466136238288
178,9,30,9,10,5,9,2479,5,1
179,9,30,9,10,5,9,1567,5,1
180,9,30,9,10,5,9,2302,5,1
181,9,30,9,10,5,9,1324,5,1
182,9,30,9,10,5,9,1914,5,1
183,10,30,2,10,23,2,1400,23,1
184,10,30,2,10,23,2,1101,23,1
185,10,30,2,10,23,2,878,23,1
186,10,30,2,10,23,2,1314,23,1
187,10,30,2,10,23,2,853,23,1
188,10,30,2,10,23,2,391,23,1
189,10,30,2,10,23,2,159,23,1
190,10,30,2,10,23,2,271,23,1
191,10,30,2,10,23,2,438,23,1
192,10,30,2,10,23,2,908,23,1
193,10,30,2,10,23,2,430,23,1
