"seccion","munn","edon","disloc2015","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,28,3,13,3,3,752,3,1
2,1,28,3,13,3,3,1408,3,1
3,1,28,3,13,3,3,802,3,1
4,1,28,3,13,3,3,1139,3,1
5,1,28,3,13,3,3,954,3,1
6,1,28,3,13,3,3,1169,3,1
8,1,28,3,13,3,3,1219,3,1
9,1,28,3,13,3,3,1117,3,1
10,1,28,3,13,3,3,1577,3,1
11,1,28,3,13,3,3,888,3,1
12,1,28,3,13,3,3,978,3,1
13,2,28,10,18,10,10,2876,10,1
14,2,28,10,18,10,10,2845,10,1
15,2,28,10,18,10,10,1673,10,1
16,2,28,10,18,10,10,1196,10,1
17,2,28,10,18,10,10,1116,10,1
18,2,28,10,18,10,10,1657,10,1
19,2,28,10,18,10,10,3896,10,1
20,2,28,10,18,10,10,633,10,1
21,2,28,10,18,10,10,647,10,1
22,2,28,10,18,10,10,821,10,1
23,2,28,10,18,10,10,1488,10,1
24,2,28,10,18,10,10,1004,10,1
25,2,28,10,18,10,10,977,10,1
26,2,28,10,18,10,10,710,10,1
27,2,28,10,18,10,10,1812,10,1
28,2,28,10,18,10,10,732,10,1
29,2,28,10,18,10,10,287,10,1
30,2,28,10,18,10,10,1674,10,1
31,2,28,10,18,10,10,765,10,1
32,2,28,10,18,10,10,856,10,1
33,2,28,10,18,10,10,1826,10,1
34,3,28,10,18,10,10,1764,10,1
35,3,28,10,18,10,10,1456,10,1
36,3,28,10,18,10,10,3164,10,1
37,3,28,10,18,10,10,649,10,1
38,3,28,10,18,10,10,4516,10,1
39,3,28,10,18,10,10,1550,10,1
40,3,28,10,18,10,10,4197,10,1
41,3,28,10,18,10,10,2384,10,1
42,3,28,10,18,10,10,1633,10,1
43,3,28,10,18,10,10,2548,10,1
44,3,28,10,18,10,10,3908,10,1
45,3,28,10,19,10,10,6727,10,1
46,3,28,10,18,10,10,1378,10,1
47,3,28,10,18,10,10,304,10,1
48,3,28,10,18,10,10,11279,10,1
49,3,28,10,18,10,10,1049,10,1
50,3,28,10,18,10,10,824,10,1
51,3,28,10,18,10,10,1671,10,1
52,3,28,10,18,10,10,1748,10,1
53,3,28,10,18,10,10,1579,10,1
54,3,28,10,18,10,10,4682,10,1
55,3,28,10,18,10,10,1207,10,1
56,3,28,10,18,10,10,1007,10,1
57,3,28,10,18,10,10,1887,10,1
58,3,28,10,18,10,10,1400,10,1
59,3,28,10,18,10,10,1163,10,1
60,3,28,10,18,10,10,1432,10,1
61,3,28,10,18,10,10,2057,10,1
62,3,28,10,18,10,10,2376,10,1
63,3,28,10,18,10,10,2049,10,1
64,3,28,10,18,10,10,2526,10,1
65,3,28,10,18,10,10,819,10,1
66,3,28,10,18,10,10,824,10,1
67,3,28,10,18,10,10,2866,10,1
68,3,28,10,18,10,10,1732,10,1
69,3,28,10,18,10,10,3488,10,1
70,3,28,10,18,10,10,4896,10,1
71,3,28,10,19,10,10,6022,10,1
72,3,28,9,19,9,9,3750,9,1
73,3,28,9,19,9,9,4062,9,1
74,3,28,9,19,9,9,2197,9,1
75,3,28,9,19,9,9,2734,9,1
77,3,28,9,19,9,9,15636,9,1
78,3,28,9,19,9,9,1735,9,1
79,3,28,9,19,9,9,1075,9,1
80,3,28,9,19,9,9,12284,9,1
81,3,28,9,19,9,9,1664,9,1
82,3,28,9,19,9,9,2219,9,1
83,3,28,9,19,9,9,2917,9,1
84,3,28,9,19,9,9,1569,9,1
85,3,28,9,19,9,9,2720,9,1
86,3,28,9,19,9,9,1716,9,1
87,3,28,9,19,9,9,1618,9,1
88,3,28,9,19,9,9,1250,9,1
89,3,28,9,19,9,9,3711,9,1
90,3,28,9,19,9,9,1937,9,1
91,3,28,9,19,9,9,2048,9,1
92,3,28,9,19,9,9,3811,9,1
93,3,28,9,19,9,9,7235,9,1
94,3,28,9,19,9,9,1842,9,1
95,3,28,9,19,9,9,2083,9,1
96,3,28,9,19,9,9,2957,9,1
97,3,28,9,19,9,9,1963,9,1
98,3,28,9,19,9,9,1795,9,1
99,3,28,9,19,9,9,1894,9,1
100,3,28,10,19,10,10,515,10,1
101,4,28,1,17,1,1,1858,1,1
102,4,28,1,17,1,1,1959,1,1
103,4,28,1,17,1,1,1295,1,1
104,4,28,1,17,1,1,889,1,1
105,4,28,1,17,1,1,598,1,1
106,4,28,1,17,1,1,1896,1,1
107,4,28,1,17,1,1,499,1,1
108,5,28,3,13,3,3,1131,3,1
109,5,28,3,13,3,3,624,3,1
110,5,28,3,13,3,3,907,3,1
111,5,28,3,13,3,3,208,3,1
112,5,28,3,13,3,3,407,3,1
113,5,28,3,13,3,3,205,3,1
114,5,28,3,13,3,3,862,3,1
115,5,28,3,13,3,3,273,3,1
116,6,28,1,16,1,1,928,1,1
117,6,28,1,16,1,1,914,1,1
118,6,28,1,16,1,1,1262,1,1
119,6,28,1,16,1,1,346,1,1
120,6,28,1,16,1,1,450,1,1
121,6,28,1,16,1,1,1373,1,1
122,6,28,1,16,1,1,777,1,1
123,6,28,1,16,1,1,452,1,1
124,6,28,1,16,1,1,1038,1,1
125,7,28,12,4,12,12,3496,12,1
126,7,28,12,4,12,12,881,12,1
127,7,28,12,4,12,12,1190,12,1
128,7,28,12,4,12,12,1163,12,1
129,7,28,12,4,12,12,805,12,1
130,7,28,12,4,12,12,481,12,1
131,7,28,12,4,12,12,1237,12,1
132,7,28,12,4,12,12,929,12,1
133,7,28,12,4,12,12,571,12,1
134,7,28,12,4,12,12,513,12,1
135,7,28,12,4,12,12,335,12,1
136,7,28,12,4,12,12,449,12,1
137,7,28,12,4,12,12,920,12,1
138,7,28,12,4,12,12,513,12,1
139,7,28,12,4,12,12,1004,12,1
140,7,28,12,4,12,12,57,12,1
141,7,28,12,4,12,12,93,12,1
142,7,28,12,4,12,12,332,12,1
143,8,28,1,16,1,1,1309,1,1
144,8,28,1,16,1,1,400,1,1
145,8,28,1,16,1,1,261,1,1
146,8,28,1,16,1,1,822,1,1
147,8,28,1,16,1,1,709,1,1
148,8,28,1,16,1,1,633,1,1
149,8,28,1,16,1,1,311,1,1
150,8,28,1,16,1,1,176,1,1
151,9,28,9,19,9,9,2288,9,1
152,9,28,9,19,9,9,2848,9,1
153,9,28,9,19,9,9,1704,9,1
154,9,28,9,19,9,9,2906,9,1
155,9,28,9,19,9,9,2504,9,1
156,9,28,9,19,9,9,2089,9,1
157,9,28,9,19,9,9,10983,9,1
158,9,28,9,19,9,9,2580,9,1
159,9,28,9,19,9,9,6795,9,1
160,9,28,8,19,8,8,2787,8,1
161,9,28,9,19,9,9,1827,9,1
162,9,28,8,19,8,8,1767,8,1
163,9,28,9,19,9,9,1216,9,1
164,9,28,9,19,9,9,1727,9,1
165,9,28,9,19,9,9,11923,9,1
166,9,28,8,19,8,8,1881,8,1
167,9,28,8,19,8,8,2017,8,1
168,9,28,8,19,8,8,2324,8,1
169,9,28,8,20,8,8,1701,8,1
170,9,28,8,20,8,8,1608,8,1
171,9,28,8,20,8,8,3173,8,1
172,9,28,8,20,8,8,1765,8,1
173,9,28,8,20,8,8,1821,8,1
174,9,28,8,20,8,8,1009,8,1
175,9,28,8,20,8,8,1492,8,1
177,9,28,8,20,8,8,2296,8,1
178,9,28,8,20,8,8,1582,8,1
179,9,28,8,20,8,8,1894,8,1
180,9,28,8,20,8,8,1250,8,1
181,9,28,8,20,8,8,1374,8,1
182,9,28,8,20,8,8,1277,8,1
183,9,28,8,20,8,8,1083,8,1
184,9,28,8,20,8,8,1371,8,1
185,9,28,8,20,8,8,1474,8,1
186,9,28,8,20,8,8,1310,8,1
187,9,28,8,20,8,8,2865,8,1
188,9,28,8,20,8,8,2351,8,1
189,9,28,8,20,8,8,5695,8,1
190,9,28,8,20,8,8,2043,8,1
191,9,28,8,20,8,8,2492,8,1
192,9,28,8,20,8,8,2221,8,1
193,9,28,8,20,8,8,2277,8,1
194,9,28,8,20,8,8,2160,8,1
195,9,28,8,20,8,8,1341,8,1
196,9,28,8,20,8,8,1222,8,1
197,9,28,8,20,8,8,1485,8,1
198,9,28,8,20,8,8,1426,8,1
199,9,28,8,20,8,8,1211,8,1
200,9,28,8,20,8,8,1268,8,1
201,9,28,8,20,8,8,1195,8,1
202,9,28,8,20,8,8,1387,8,1
203,9,28,8,20,8,8,1209,8,1
204,9,28,8,20,8,8,1828,8,1
205,9,28,8,20,8,8,1938,8,1
206,9,28,8,20,8,8,2078,8,1
207,9,28,8,20,8,8,1514,8,1
208,9,28,8,20,8,8,1769,8,1
209,9,28,8,20,8,8,1472,8,1
210,9,28,8,20,8,8,1458,8,1
211,9,28,8,20,8,8,1784,8,1
212,9,28,8,20,8,8,1810,8,1
213,9,28,8,20,8,8,980,8,1
214,9,28,8,20,8,8,1464,8,1
215,9,28,8,20,8,8,1456,8,1
216,9,28,8,20,8,8,1306,8,1
217,9,28,8,20,8,8,1101,8,1
218,9,28,8,20,8,8,1316,8,1
219,9,28,8,20,8,8,1213,8,1
220,9,28,8,20,8,8,1546,8,1
221,9,28,8,20,8,8,1669,8,1
222,9,28,8,20,8,8,1694,8,1
223,9,28,8,20,8,8,1289,8,1
224,9,28,8,20,8,8,1710,8,1
225,9,28,8,20,8,8,1076,8,1
226,9,28,8,20,8,8,1079,8,1
227,9,28,8,20,8,8,1441,8,1
228,9,28,8,20,8,8,1479,8,1
229,9,28,8,20,8,8,1529,8,1
230,9,28,8,20,8,8,1542,8,1
231,9,28,8,20,8,8,1386,8,1
232,9,28,8,20,8,8,1271,8,1
233,9,28,8,20,8,8,2222,8,1
234,9,28,8,20,8,8,1088,8,1
235,9,28,8,20,8,8,917,8,1
236,9,28,8,20,8,8,524,8,1
237,9,28,8,20,8,8,1044,8,1
238,9,28,8,20,8,8,1479,8,1
239,9,28,8,20,8,8,1393,8,1
240,9,28,8,20,8,8,1375,8,1
241,9,28,8,20,8,8,1175,8,1
242,9,28,8,20,8,8,1495,8,1
243,9,28,8,20,8,8,870,8,1
244,9,28,8,20,8,8,1170,8,1
245,9,28,8,20,8,8,1046,8,1
246,9,28,8,20,8,8,1411,8,1
247,9,28,8,20,8,8,1202,8,1
248,9,28,8,20,8,8,700,8,1
249,9,28,8,20,8,8,1003,8,1
250,9,28,8,20,8,8,1565,8,1
251,9,28,8,20,8,8,940,8,1
252,9,28,8,20,8,8,942,8,1
253,9,28,8,20,8,8,1472,8,1
254,9,28,8,20,8,8,991,8,1
255,9,28,8,20,8,8,1220,8,1
256,9,28,8,20,8,8,1197,8,1
257,9,28,8,20,8,8,1029,8,1
258,9,28,8,20,8,8,983,8,1
259,10,28,3,13,3,3,759,3,1
260,10,28,3,13,3,3,64,3,1
261,10,28,3,13,3,3,101,3,1
262,10,28,3,13,3,3,200,3,1
264,10,28,3,13,3,3,367,3,1
265,10,28,3,13,3,3,410,3,1
266,11,28,1,16,1,1,1884,1,1
267,11,28,1,16,1,1,316,1,1
268,11,28,1,16,1,1,1758,1,1
269,11,28,1,16,1,1,936,1,1
270,11,28,1,16,1,1,991,1,1
271,11,28,1,16,1,1,1666,1,1
272,11,28,1,16,1,1,1233,1,1
273,12,28,2,18,2,2,401,2,1
274,12,28,2,18,2,2,788,2,1
275,12,28,2,18,2,2,1815,2,1
276,12,28,2,18,2,2,1678,2,1
277,12,28,2,18,2,2,1372,2,1
278,12,28,2,18,2,2,1226,2,1
279,12,28,2,18,2,2,1547,2,1
280,12,28,2,18,2,2,1639,2,1
281,12,28,2,18,2,2,1109,2,1
282,12,28,2,18,2,2,833,2,1
283,12,28,2,18,2,2,527,2,1
284,12,28,2,18,2,2,412,2,1
285,12,28,2,18,2,2,834,2,1
286,12,28,2,18,2,2,871,2,1
287,12,28,2,18,2,2,1328,2,1
288,12,28,2,18,2,2,1759,2,1
