"seccion","munn","edon","disloc2017","disloc2005","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,18,1,18,1,1,767,1,0.640300639459597
2,1,18,1,18,1,1,1400,1,0.640300639459597
3,1,18,1,18,1,1,3246,1,0.640300639459597
4,1,18,1,18,1,1,921,1,0.640300639459597
5,1,18,1,18,1,1,1330,1,0.640300639459597
6,1,18,1,18,1,1,599,1,0.640300639459597
7,1,18,1,18,1,1,695,1,0.640300639459597
8,1,18,1,18,1,1,1084,1,0.640300639459597
9,1,18,1,18,1,1,2172,1,0.640300639459597
10,1,18,1,18,1,1,1337,1,0.640300639459597
11,1,18,1,18,1,1,360,1,0.640300639459597
12,1,18,1,18,1,1,736,1,0.640300639459597
13,1,18,1,18,1,1,725,1,0.640300639459597
14,1,18,1,18,1,1,278,1,0.640300639459597
15,1,18,1,18,1,1,520,1,0.640300639459597
16,1,18,1,18,1,1,1389,1,0.640300639459597
17,1,18,1,18,1,1,1112,1,0.640300639459597
18,1,18,1,18,1,1,1243,1,0.640300639459597
19,1,18,1,18,1,1,188,1,0.640300639459597
20,1,18,1,18,1,1,392,1,0.640300639459597
21,1,18,1,18,1,1,531,1,0.640300639459597
22,1,18,1,18,1,1,302,1,0.640300639459597
23,1,18,1,18,1,1,824,1,0.640300639459597
24,1,18,1,18,1,1,1155,1,0.640300639459597
25,1,18,1,18,1,1,161,1,0.640300639459597
26,1,18,1,18,1,1,337,1,0.640300639459597
27,1,18,1,18,1,1,671,1,0.640300639459597
28,1,18,1,18,1,1,482,1,0.640300639459597
29,1,18,1,18,1,1,197,1,0.640300639459597
30,1,18,1,18,1,1,289,1,0.640300639459597
31,1,18,1,18,1,1,300,1,0.640300639459597
32,1,18,1,18,1,1,422,1,0.640300639459597
33,1,18,1,18,1,1,1062,1,0.640300639459597
34,1,18,1,18,1,1,481,1,0.640300639459597
35,1,18,1,18,1,1,159,1,0.640300639459597
36,1,18,1,18,1,1,993,1,0.640300639459597
37,1,18,1,18,1,1,358,1,0.640300639459597
38,1,18,1,18,1,1,1248,1,0.640300639459597
39,1,18,1,18,1,1,1029,1,0.640300639459597
40,1,18,1,18,1,1,903,1,0.640300639459597
41,1,18,1,18,1,1,406,1,0.640300639459597
42,1,18,1,18,1,1,293,1,0.640300639459597
43,1,18,1,18,1,1,758,1,0.640300639459597
44,1,18,1,18,1,1,235,1,0.640300639459597
45,1,18,1,18,1,1,286,1,0.640300639459597
46,1,18,1,18,1,1,1040,1,0.640300639459597
47,1,18,1,18,1,1,720,1,0.640300639459597
48,1,18,1,18,1,1,399,1,0.640300639459597
49,2,18,16,7,17,18,835,17,0.877237433592154
50,2,18,16,7,17,18,1075,17,0.877237433592154
51,2,18,16,7,17,18,847,17,0.877237433592154
52,2,18,16,7,17,18,1546,17,0.877237433592154
53,2,18,16,7,17,18,1238,17,0.877237433592154
54,2,18,16,7,17,18,1223,17,0.877237433592154
55,2,18,16,7,17,18,334,17,0.877237433592154
56,2,18,16,7,17,18,820,17,0.877237433592154
57,2,18,16,7,17,18,1038,17,0.877237433592154
58,2,18,16,7,17,18,685,17,0.877237433592154
59,2,18,16,7,17,18,1714,17,0.877237433592154
60,2,18,16,7,17,18,753,17,0.877237433592154
61,2,18,16,7,17,18,1142,17,0.877237433592154
62,2,18,16,7,17,18,365,17,0.877237433592154
63,2,18,16,7,17,18,441,17,0.877237433592154
64,2,18,16,7,17,18,294,17,0.877237433592154
65,2,18,16,7,17,18,895,17,0.877237433592154
66,3,18,16,13,17,18,548,17,0.877237433592154
67,3,18,16,13,17,18,963,17,0.877237433592154
68,3,18,16,13,17,18,853,17,0.877237433592154
69,3,18,16,13,17,18,587,17,0.877237433592154
70,3,18,16,13,17,18,259,17,0.877237433592154
71,3,18,16,13,17,18,256,17,0.877237433592154
72,3,18,16,13,17,18,134,17,0.877237433592154
73,3,18,16,13,17,18,86,17,0.877237433592154
74,3,18,16,13,17,18,532,17,0.877237433592154
75,3,18,16,13,17,18,603,17,0.877237433592154
76,3,18,16,13,17,18,152,17,0.877237433592154
77,3,18,16,13,17,18,648,17,0.877237433592154
78,3,18,16,13,17,18,689,17,0.877237433592154
79,3,18,16,13,17,18,977,17,0.877237433592154
80,3,18,16,13,17,18,588,17,0.877237433592154
81,3,18,16,13,17,18,248,17,0.877237433592154
82,3,18,16,13,17,18,616,17,0.877237433592154
83,3,18,16,13,17,18,770,17,0.877237433592154
84,3,18,16,13,17,18,133,17,0.877237433592154
86,3,18,16,13,17,18,361,17,0.877237433592154
87,3,18,16,13,17,18,63,17,0.877237433592154
88,3,18,16,13,17,18,537,17,0.877237433592154
89,3,18,16,13,17,18,540,17,0.877237433592154
90,4,18,18,14,12,3,23216,12,1
91,4,18,17,14,11,4,1053,11,1
92,4,18,17,14,11,4,795,11,1
93,4,18,17,14,11,4,178,11,1
94,4,18,17,14,11,4,763,11,1
95,4,18,17,14,11,4,622,11,1
96,4,18,17,14,11,4,2106,11,1
97,4,18,17,14,11,4,1539,11,1
98,4,18,17,14,11,4,3430,11,1
99,4,18,17,14,11,4,1115,11,1
100,4,18,17,14,11,4,1916,11,1
101,4,18,17,14,11,4,1988,11,1
102,4,18,17,14,11,4,1626,11,1
103,4,18,17,14,11,4,1403,11,1
104,4,18,17,14,11,4,2625,11,1
105,4,18,17,14,11,4,1952,11,1
106,4,18,17,14,11,4,2085,11,1
107,4,18,17,14,11,4,2828,11,1
108,4,18,17,14,11,4,1829,11,1
109,4,18,17,14,11,4,1380,11,1
110,4,18,17,14,11,4,2366,11,1
111,4,18,17,14,11,4,6070,11,1
112,4,18,17,14,11,4,6244,11,1
113,4,18,17,14,11,4,1663,11,1
114,4,18,17,14,11,4,3214,11,1
115,4,18,17,14,11,4,10431,11,1
116,4,18,18,14,12,3,10308,12,1
117,4,18,18,14,12,3,3132,12,1
118,4,18,18,14,12,3,9541,12,1
119,4,18,18,14,12,3,4821,12,1
120,4,18,18,14,12,3,4843,12,1
121,4,18,18,14,12,3,2117,12,1
122,4,18,18,14,12,3,2550,12,1
123,4,18,18,14,12,3,2456,12,1
124,5,18,15,8,16,13,1166,15,0.666161150875204
125,5,18,15,8,16,13,1398,15,0.666161150875204
126,5,18,15,8,16,13,2083,15,0.666161150875204
127,5,18,15,8,16,13,689,15,0.666161150875204
128,5,18,15,8,16,13,934,15,0.666161150875204
129,5,18,15,8,16,13,801,15,0.666161150875204
130,5,18,15,8,15,13,854,15,0.666161150875204
131,5,18,15,8,15,13,709,15,0.666161150875204
132,5,18,15,8,16,13,1805,15,0.666161150875204
133,5,18,15,8,15,13,1837,15,0.666161150875204
134,5,18,15,8,15,13,1054,15,0.666161150875204
135,5,18,15,8,15,13,1021,15,0.666161150875204
136,5,18,15,8,15,13,730,15,0.666161150875204
137,5,18,15,8,15,13,1751,15,0.666161150875204
138,5,18,15,8,15,13,831,15,0.666161150875204
139,5,18,10,8,15,14,920,13,0.533848363294211
140,5,18,15,8,16,13,536,15,0.666161150875204
141,5,18,15,8,16,13,885,15,0.666161150875204
142,5,18,15,8,16,13,135,15,0.666161150875204
143,5,18,15,8,16,13,404,15,0.666161150875204
144,5,18,10,8,15,14,1084,13,0.533848363294211
145,5,18,10,8,15,14,862,13,0.533848363294211
146,5,18,10,8,15,14,229,13,0.533848363294211
147,5,18,10,8,15,14,580,13,0.533848363294211
148,5,18,10,8,15,14,890,13,0.533848363294211
149,5,18,10,8,15,14,669,13,0.533848363294211
150,5,18,10,8,15,14,715,13,0.533848363294211
151,5,18,10,8,15,14,1531,13,0.533848363294211
152,5,18,10,8,15,14,1226,13,0.533848363294211
