"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
186,3,27,21,3,999,16,21,3,1
187,3,27,21,3,426,16,21,3,1
188,3,27,21,3,424,16,21,3,1
189,3,27,21,3,1806,16,21,3,1
190,3,27,21,3,1033,16,21,3,1
191,3,27,21,3,691,16,21,3,1
192,3,27,21,3,2360,16,21,3,1
193,3,27,21,3,825,16,21,3,1
194,3,27,21,3,762,16,21,3,1
195,3,27,21,3,751,16,21,3,1
196,3,27,21,3,3243,15,21,3,1
197,3,27,21,3,2432,15,21,3,1
198,3,27,21,3,2216,17,21,3,1
199,3,27,21,3,1218,17,21,3,1
200,3,27,21,3,2464,17,21,3,1
201,3,27,21,3,2250,15,21,3,1
202,3,27,21,3,2935,15,21,3,1
203,3,27,21,3,2926,17,21,3,1
204,3,27,21,3,3011,17,21,3,1
205,3,27,21,3,1748,17,21,3,1
206,3,27,21,3,2327,15,21,3,1
207,3,27,21,3,1934,15,21,3,1
208,3,27,21,3,2007,17,21,3,1
209,3,27,21,3,2887,17,21,3,1
210,3,27,21,3,2949,17,21,3,1
211,3,27,21,3,2439,17,21,3,1
212,3,27,21,3,1687,15,21,3,1
213,3,27,21,3,1412,15,21,3,1
214,3,27,21,3,2363,15,21,3,1
215,3,27,21,3,194,15,21,3,1
216,3,27,21,3,1772,16,21,3,1
217,3,27,21,3,1320,16,21,3,1
218,3,27,21,3,408,16,21,3,1
219,3,27,21,3,1842,16,21,3,1
220,3,27,21,3,535,16,21,3,1
221,3,27,21,3,487,16,21,3,1
222,3,27,21,3,2037,16,21,3,1
223,3,27,21,3,1613,15,21,3,1
224,3,27,21,3,3694,15,21,3,1
225,3,27,21,3,1123,15,21,3,1
226,3,27,21,3,433,16,21,3,1
227,3,27,21,3,2325,16,21,3,1
228,3,27,21,3,610,16,21,3,1
229,3,27,21,3,703,16,21,3,1
230,3,27,21,3,970,16,21,3,1
231,3,27,21,3,600,16,21,3,1
232,4,27,11,20,19842,7,11,4,0.237154933683137
233,4,27,11,20,1015,7,11,4,0.237154933683137
234,4,27,11,20,4706,7,11,4,0.237154933683137
235,4,27,11,20,1132,7,11,4,0.237154933683137
236,4,27,11,20,1034,7,11,4,0.237154933683137
237,4,27,11,4,4328,7,11,4,0.237154933683137
238,4,27,11,4,2432,7,11,4,0.237154933683137
239,4,27,11,20,989,7,11,4,0.237154933683137
240,4,27,11,20,728,7,11,4,0.237154933683137
241,4,27,11,20,2610,7,11,4,0.237154933683137
242,4,27,11,20,3129,7,11,4,0.237154933683137
243,4,27,11,20,1633,7,11,4,0.237154933683137
244,4,27,11,20,1228,7,11,4,0.237154933683137
245,4,27,11,4,1730,7,11,4,0.237154933683137
246,4,27,11,4,1248,7,11,4,0.237154933683137
247,4,27,11,4,1446,7,11,4,0.237154933683137
248,4,27,11,20,1754,7,11,4,0.237154933683137
249,4,27,11,4,7922,7,11,4,0.237154933683137
250,4,27,11,4,2346,7,11,4,0.237154933683137
251,4,27,11,21,4098,7,11,4,0.237154933683137
252,4,27,11,21,1155,7,11,4,0.237154933683137
253,4,27,11,20,3570,7,11,4,0.237154933683137
