"seccion","munn","edon","disloc2018","disloc2012","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,11,18,13,4,1,1916,18,0.455167660106824
2,1,11,18,13,4,1,2194,18,0.455167660106824
3,1,11,18,13,4,1,1314,18,0.455167660106824
4,1,11,18,13,4,1,1332,18,0.455167660106824
5,1,11,18,13,4,1,1214,18,0.455167660106824
6,1,11,18,13,4,1,3979,18,0.455167660106824
7,1,11,18,13,4,1,1981,18,0.455167660106824
8,1,11,18,13,4,1,1773,18,0.455167660106824
9,1,11,18,13,4,1,3043,18,0.455167660106824
10,1,11,18,13,4,1,2368,18,0.455167660106824
11,1,11,18,13,4,1,4542,18,0.455167660106824
12,1,11,18,13,4,1,1505,18,0.455167660106824
13,1,11,18,13,4,1,924,18,0.455167660106824
14,1,11,18,13,4,1,617,18,0.455167660106824
15,1,11,18,13,4,1,1070,18,0.455167660106824
16,1,11,18,13,4,1,2232,18,0.455167660106824
17,1,11,18,13,4,1,1750,18,0.455167660106824
18,1,11,18,13,4,1,1194,18,0.455167660106824
19,1,11,18,13,4,1,1350,18,0.455167660106824
20,1,11,18,13,4,1,2609,18,0.455167660106824
21,1,11,18,13,4,1,2359,18,0.455167660106824
22,1,11,18,13,4,1,2772,18,0.455167660106824
23,1,11,18,13,4,1,813,18,0.455167660106824
24,1,11,18,13,4,1,1960,18,0.455167660106824
25,1,11,18,13,4,1,1059,18,0.455167660106824
26,1,11,18,13,4,1,2082,18,0.455167660106824
27,1,11,18,13,4,1,2008,18,0.455167660106824
28,1,11,18,13,4,1,493,18,0.455167660106824
29,1,11,18,13,4,1,1219,18,0.455167660106824
30,1,11,18,13,4,1,1105,18,0.455167660106824
31,1,11,18,13,4,1,1890,18,0.455167660106824
32,1,11,18,13,4,1,1840,18,0.455167660106824
33,1,11,18,13,4,1,1542,18,0.455167660106824
34,1,11,18,13,4,1,2028,18,0.455167660106824
35,1,11,18,13,4,1,1457,18,0.455167660106824
36,1,11,18,13,4,1,805,18,0.455167660106824
37,1,11,18,13,4,1,1307,18,0.455167660106824
38,1,11,18,13,4,1,3118,18,0.455167660106824
39,1,11,18,13,4,1,2056,18,0.455167660106824
40,1,11,18,13,4,1,1653,18,0.455167660106824
41,1,11,18,13,4,1,1375,18,0.455167660106824
42,1,11,18,13,4,1,1738,18,0.455167660106824
43,1,11,18,13,4,1,539,18,0.455167660106824
44,1,11,18,13,4,1,974,18,0.455167660106824
45,1,11,18,13,4,1,392,18,0.455167660106824
46,1,11,18,13,4,1,1223,18,0.455167660106824
47,1,11,18,13,4,1,1651,18,0.455167660106824
48,1,11,18,13,4,1,1215,18,0.455167660106824
49,1,11,18,13,4,1,792,18,0.455167660106824
50,1,11,18,13,4,1,2096,18,0.455167660106824
51,2,11,22,22,8,2,4518,22,0.646790286476906
52,2,11,22,22,8,2,714,22,0.646790286476906
53,2,11,22,22,8,2,819,22,0.646790286476906
54,2,11,22,22,8,2,822,22,0.646790286476906
55,2,11,22,22,8,2,753,22,0.646790286476906
56,2,11,22,22,8,2,1739,22,0.646790286476906
57,2,11,22,22,8,2,1389,22,0.646790286476906
58,2,11,22,22,8,2,1894,22,0.646790286476906
59,2,11,22,22,8,2,1241,22,0.646790286476906
60,2,11,22,22,8,2,926,22,0.646790286476906
61,2,11,22,22,8,2,1041,22,0.646790286476906
62,2,11,22,22,8,2,1249,22,0.646790286476906
63,2,11,22,22,8,2,612,22,0.646790286476906
64,2,11,22,22,8,2,953,22,0.646790286476906
65,2,11,22,22,8,2,1629,22,0.646790286476906
66,2,11,22,22,8,2,743,22,0.646790286476906
67,2,11,22,22,8,2,2909,22,0.646790286476906
68,2,11,22,22,8,2,901,22,0.646790286476906
69,2,11,22,22,8,2,706,22,0.646790286476906
70,2,11,22,22,8,2,1267,22,0.646790286476906
71,2,11,22,22,8,2,1674,22,0.646790286476906
72,2,11,22,22,8,2,1278,22,0.646790286476906
73,2,11,22,22,8,2,869,22,0.646790286476906
74,2,11,22,22,8,2,2090,22,0.646790286476906
75,2,11,22,22,8,2,827,22,0.646790286476906
76,2,11,22,22,8,2,900,22,0.646790286476906
77,2,11,22,22,8,2,1633,22,0.646790286476906
78,2,11,22,22,8,2,1865,22,0.646790286476906
79,2,11,22,22,8,2,1905,22,0.646790286476906
80,2,11,22,22,8,2,1587,22,0.646790286476906
81,2,11,22,22,8,2,3778,22,0.646790286476906
82,2,11,22,22,8,2,1196,22,0.646790286476906
83,2,11,22,22,8,2,1621,22,0.646790286476906
84,2,11,22,22,8,2,1834,22,0.646790286476906
85,2,11,22,22,8,2,1836,22,0.646790286476906
86,2,11,22,22,8,2,4884,22,0.646790286476906
87,2,11,22,22,8,2,254,22,0.646790286476906
88,2,11,22,22,8,2,214,22,0.646790286476906
89,2,11,22,22,8,2,827,22,0.646790286476906
90,2,11,22,22,8,2,366,22,0.646790286476906
91,2,11,22,22,8,2,814,22,0.646790286476906
92,2,11,22,22,8,2,426,22,0.646790286476906
93,2,11,22,22,8,2,959,22,0.646790286476906
94,2,11,22,22,8,2,778,22,0.646790286476906
95,2,11,22,22,8,2,863,22,0.646790286476906
96,2,11,22,22,8,2,933,22,0.646790286476906
97,2,11,22,22,8,2,1038,22,0.646790286476906
98,2,11,22,22,8,2,363,22,0.646790286476906
99,2,11,22,22,8,2,958,22,0.646790286476906
100,2,11,22,22,8,2,848,22,0.646790286476906
101,2,11,22,22,8,2,858,22,0.646790286476906
102,2,11,22,22,8,2,838,22,0.646790286476906
103,2,11,22,22,8,2,1079,22,0.646790286476906
104,2,11,22,22,8,2,1042,22,0.646790286476906
105,2,11,22,22,8,2,471,22,0.646790286476906
106,2,11,22,22,8,2,1063,22,0.646790286476906
107,2,11,22,22,8,2,764,22,0.646790286476906
108,2,11,22,22,8,2,734,22,0.646790286476906
109,2,11,22,22,8,2,1257,22,0.646790286476906
110,2,11,22,22,8,2,490,22,0.646790286476906
111,2,11,22,22,8,2,1011,22,0.646790286476906
112,2,11,22,22,8,2,811,22,0.646790286476906
113,2,11,22,22,8,2,776,22,0.646790286476906
114,2,11,22,22,8,2,1842,22,0.646790286476906
115,2,11,22,22,8,2,1638,22,0.646790286476906
116,2,11,22,22,8,2,1142,22,0.646790286476906
117,2,11,22,22,8,2,729,22,0.646790286476906
118,2,11,22,22,8,2,1265,22,0.646790286476906
119,2,11,22,22,8,2,914,22,0.646790286476906
120,2,11,22,22,8,2,716,22,0.646790286476906
121,2,11,22,22,8,2,1663,22,0.646790286476906
122,2,11,22,22,8,2,934,22,0.646790286476906
123,2,11,22,22,8,2,1920,22,0.646790286476906
124,2,11,22,22,8,2,423,22,0.646790286476906
125,2,11,22,22,8,2,506,22,0.646790286476906
126,2,11,22,22,8,2,1044,22,0.646790286476906
127,2,11,22,22,8,2,488,22,0.646790286476906
128,2,11,22,22,8,2,1369,22,0.646790286476906
129,2,11,22,22,8,2,776,22,0.646790286476906
130,2,11,22,22,8,2,708,22,0.646790286476906
131,2,11,22,22,8,2,1568,22,0.646790286476906
132,2,11,22,22,8,2,1237,22,0.646790286476906
133,2,11,22,22,8,2,651,22,0.646790286476906
134,2,11,22,22,8,2,720,22,0.646790286476906
135,2,11,22,22,8,2,796,22,0.646790286476906
136,2,11,22,22,8,2,3899,22,0.646790286476906
137,2,11,22,22,8,2,913,22,0.646790286476906
138,2,11,22,22,8,2,1182,22,0.646790286476906
139,2,11,22,22,8,2,893,22,0.646790286476906
140,2,11,22,22,8,2,1725,22,0.646790286476906
141,3,11,9,9,6,3,6511,9,0.482179835533797
142,3,11,9,9,6,3,2540,9,0.482179835533797
143,3,11,9,9,6,3,1579,9,0.482179835533797
144,3,11,9,9,6,3,1314,9,0.482179835533797
145,3,11,9,9,6,3,8141,9,0.482179835533797
146,3,11,9,9,6,3,2592,9,0.482179835533797
147,3,11,9,9,6,3,1183,9,0.482179835533797
148,3,11,9,9,6,3,1026,9,0.482179835533797
149,3,11,9,9,6,3,779,9,0.482179835533797
150,3,11,9,9,6,3,1104,9,0.482179835533797
151,3,11,9,9,6,3,535,9,0.482179835533797
152,3,11,9,9,6,3,1033,9,0.482179835533797
153,3,11,9,9,6,3,1089,9,0.482179835533797
154,3,11,9,9,6,3,1162,9,0.482179835533797
155,3,11,9,9,6,3,2641,9,0.482179835533797
156,3,11,9,9,6,3,3850,9,0.482179835533797
157,3,11,9,9,6,3,4553,9,0.482179835533797
158,3,11,9,9,6,3,2782,9,0.482179835533797
159,3,11,9,9,6,3,1414,9,0.482179835533797
160,3,11,9,9,6,3,671,9,0.482179835533797
161,3,11,9,9,6,3,718,9,0.482179835533797
162,3,11,9,9,6,3,288,9,0.482179835533797
163,3,11,9,9,6,3,753,9,0.482179835533797
164,3,11,9,9,6,3,5424,9,0.482179835533797
165,3,11,9,9,6,3,2315,9,0.482179835533797
166,3,11,9,9,6,3,393,9,0.482179835533797
167,3,11,9,9,6,3,496,9,0.482179835533797
168,3,11,9,9,6,3,1550,9,0.482179835533797
169,3,11,9,9,6,3,1691,9,0.482179835533797
170,3,11,9,9,6,3,727,9,0.482179835533797
171,3,11,9,9,6,3,1831,9,0.482179835533797
172,3,11,9,9,6,3,1141,9,0.482179835533797
173,3,11,9,9,6,3,7033,9,0.482179835533797
174,3,11,9,9,6,3,2071,9,0.482179835533797
175,3,11,9,9,6,3,2591,9,0.482179835533797
176,3,11,9,9,6,3,553,9,0.482179835533797
177,3,11,9,9,6,3,1718,9,0.482179835533797
178,3,11,9,9,6,3,680,9,0.482179835533797
179,3,11,9,9,6,3,1400,9,0.482179835533797
180,3,11,9,9,6,3,1622,9,0.482179835533797
181,3,11,9,9,6,3,936,9,0.482179835533797
