"seccion","munn","edon","disloc2018","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,21,12,17,12,1,3081,17,0.972862820777908
2,1,21,12,17,12,1,3353,17,0.972862820777908
3,1,21,12,17,12,1,1914,17,0.972862820777908
4,1,21,12,17,12,1,3630,17,0.972862820777908
5,1,21,12,17,12,1,3144,17,0.972862820777908
6,1,21,12,17,12,1,3472,17,0.972862820777908
7,1,21,12,17,12,1,4218,17,0.972862820777908
8,1,21,12,17,12,1,2142,17,0.972862820777908
9,1,21,12,17,12,1,6183,17,0.972862820777908
10,1,21,12,17,12,1,3307,17,0.972862820777908
11,1,21,12,17,12,1,2940,17,0.972862820777908
12,1,21,12,17,12,1,1778,17,0.972862820777908
13,1,21,12,17,12,1,2261,17,0.972862820777908
14,1,21,12,17,12,1,2587,17,0.972862820777908
15,1,21,12,17,12,1,4528,17,0.972862820777908
16,1,21,12,17,12,1,2957,17,0.972862820777908
17,1,21,12,17,12,1,3354,17,0.972862820777908
18,1,21,12,17,12,1,3522,17,0.972862820777908
19,1,21,12,17,12,1,1301,17,0.972862820777908
20,2,21,5,6,16,2,2145,6,0.168540017448924
21,2,21,5,6,16,2,1641,6,0.168540017448924
22,2,21,5,6,16,2,846,6,0.168540017448924
23,2,21,5,6,16,2,683,6,0.168540017448924
24,2,21,5,6,16,2,783,6,0.168540017448924
25,2,21,5,6,16,2,7,6,0.168540017448924
26,2,21,5,6,16,2,1183,6,0.168540017448924
27,2,21,5,6,16,2,1269,6,0.168540017448924
28,3,21,23,23,8,3,3789,23,0.756002029682002
29,3,21,23,23,8,3,3300,23,0.756002029682002
30,3,21,23,23,8,3,1566,23,0.756002029682002
31,3,21,23,23,8,3,2548,23,0.756002029682002
32,3,21,23,23,8,3,2135,23,0.756002029682002
33,3,21,23,23,8,3,1793,23,0.756002029682002
34,3,21,23,23,8,3,3749,23,0.756002029682002
35,3,21,23,23,8,3,2761,23,0.756002029682002
36,3,21,23,23,8,3,1390,23,0.756002029682002
37,3,21,23,23,8,3,2681,23,0.756002029682002
38,3,21,23,23,8,3,1315,23,0.756002029682002
39,3,21,23,23,8,3,1794,23,0.756002029682002
40,3,21,23,23,8,3,2659,23,0.756002029682002
41,3,21,23,23,8,3,534,23,0.756002029682002
42,3,21,23,23,8,3,238,23,0.756002029682002
43,3,21,23,23,8,3,332,23,0.756002029682002
44,3,21,23,23,8,3,1451,23,0.756002029682002
45,4,21,13,18,6,4,3870,18,0.839961633347155
46,4,21,13,18,6,4,7217,18,0.839961633347155
47,4,21,13,18,6,4,3326,18,0.839961633347155
48,4,21,13,18,6,4,2357,18,0.839961633347155
49,4,21,13,18,6,4,2715,18,0.839961633347155
50,4,21,13,18,6,4,4740,18,0.839961633347155
51,4,21,13,18,6,4,2279,18,0.839961633347155
52,4,21,13,18,6,4,2593,18,0.839961633347155
53,4,21,13,18,6,4,2251,18,0.839961633347155
54,4,21,13,18,6,4,2884,18,0.839961633347155
55,4,21,13,18,6,4,5267,18,0.839961633347155
56,4,21,13,18,6,4,686,18,0.839961633347155
57,4,21,13,18,6,4,4123,18,0.839961633347155
58,4,21,13,18,6,4,2960,18,0.839961633347155
59,4,21,13,18,6,4,3427,18,0.839961633347155
60,4,21,13,18,6,4,4187,18,0.839961633347155
61,5,21,22,22,3,5,1270,22,0.901387423935091
62,5,21,22,22,3,5,853,22,0.901387423935091
63,5,21,22,22,3,5,758,22,0.901387423935091
64,6,21,2,2,19,6,1256,2,0.866476744083011
65,6,21,2,2,19,6,2801,2,0.866476744083011
66,6,21,2,2,19,6,2747,2,0.866476744083011
67,6,21,2,2,19,6,2532,2,0.866476744083011
68,6,21,2,2,19,6,1718,2,0.866476744083011
69,6,21,2,2,19,6,1932,2,0.866476744083011
70,6,21,2,2,19,6,1683,2,0.866476744083011
71,7,21,23,23,8,3,1002,23,0.756002029682002
72,7,21,23,23,8,3,560,23,0.756002029682002
73,7,21,23,23,8,3,1030,23,0.756002029682002
74,7,21,23,23,8,3,763,23,0.756002029682002
75,8,21,3,2,13,7,2218,3,0.625447633017636
76,8,21,3,2,13,7,3259,3,0.625447633017636
77,8,21,3,2,13,7,2965,3,0.625447633017636
78,8,21,3,2,13,7,1569,3,0.625447633017636
79,9,21,23,23,8,3,2130,23,0.756002029682002
80,10,21,26,26,18,19,5461,26,0.915160369958539
81,10,21,26,26,18,19,3859,26,0.915160369958539
82,10,21,26,26,18,19,5507,26,0.915160369958539
83,10,21,26,26,18,19,5150,26,0.915160369958539
84,10,21,26,26,18,19,3210,26,0.915160369958539
85,10,21,26,26,18,19,2527,26,0.915160369958539
86,10,21,26,26,18,19,2808,26,0.915160369958539
87,10,21,26,26,18,19,2157,26,0.915160369958539
88,10,21,26,26,18,19,1638,26,0.915160369958539
89,10,21,26,26,18,19,1790,26,0.915160369958539
90,10,21,26,26,18,19,3871,26,0.915160369958539
91,10,21,26,26,18,19,2569,26,0.915160369958539
92,10,21,26,26,18,19,219,26,0.915160369958539
93,10,21,26,26,18,19,178,26,0.915160369958539
94,10,21,26,26,18,19,3004,26,0.915160369958539
95,10,21,26,26,18,19,2441,26,0.915160369958539
96,10,21,26,26,18,19,5241,26,0.915160369958539
97,10,21,26,26,18,19,2842,26,0.915160369958539
98,10,21,26,26,18,19,829,26,0.915160369958539
99,10,21,26,26,18,19,1698,26,0.915160369958539
100,10,21,26,26,18,19,2256,26,0.915160369958539
101,10,21,26,26,18,19,1434,26,0.915160369958539
102,11,21,22,23,3,5,1730,22,0.901387423935091
103,12,21,14,20,10,8,891,20,0.673633458667841
104,12,21,14,20,10,8,2898,20,0.673633458667841
105,12,21,14,20,10,8,1434,20,0.673633458667841
106,12,21,14,20,10,8,1025,20,0.673633458667841
107,13,21,26,26,18,19,3918,26,0.915160369958539
108,13,21,26,26,18,19,2917,26,0.915160369958539
109,13,21,26,26,18,19,2079,26,0.915160369958539
110,13,21,26,26,18,19,2716,26,0.915160369958539
111,13,21,26,26,18,19,4964,26,0.915160369958539
112,13,21,26,26,18,19,2021,26,0.915160369958539
113,14,21,2,2,19,6,2853,2,0.866476744083011
114,14,21,2,2,19,6,638,2,0.866476744083011
115,14,21,2,2,19,6,1598,2,0.866476744083011
116,15,21,12,17,12,1,6722,17,0.972862820777908
117,15,21,12,17,12,1,3856,17,0.972862820777908
118,15,21,12,17,12,1,4212,17,0.972862820777908
119,15,21,12,17,12,1,2131,17,0.972862820777908
120,15,21,12,17,12,1,2411,17,0.972862820777908
121,15,21,12,17,12,1,5006,17,0.972862820777908
