"seccion","munn","edon","disloc2016","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,13,1,18,8,1,1422,8,0.647024111074616
2,1,13,1,18,8,1,1024,8,0.647024111074616
3,1,13,1,18,8,1,343,8,0.647024111074616
4,1,13,1,18,8,1,574,8,0.647024111074616
5,1,13,1,18,8,1,1150,8,0.647024111074616
6,1,13,1,18,8,1,1283,8,0.647024111074616
7,1,13,1,18,8,1,1430,8,0.647024111074616
8,1,13,1,18,8,1,2636,8,0.647024111074616
9,1,13,1,18,8,1,3120,8,0.647024111074616
10,1,13,1,18,8,1,2872,8,0.647024111074616
11,1,13,1,18,8,1,3285,8,0.647024111074616
12,1,13,1,18,8,1,580,8,0.647024111074616
13,2,13,10,10,8,10,2833,5,0.616422579490452
14,2,13,10,10,8,10,2309,5,0.616422579490452
15,2,13,10,10,8,10,651,5,0.616422579490452
16,2,13,10,10,8,10,843,5,0.616422579490452
17,2,13,10,10,8,10,1573,5,0.616422579490452
18,2,13,10,10,8,10,262,5,0.616422579490452
19,2,13,10,10,8,10,2009,5,0.616422579490452
20,2,13,10,10,8,10,2038,5,0.616422579490452
21,2,13,10,10,8,10,3432,5,0.616422579490452
22,2,13,10,10,8,10,407,5,0.616422579490452
23,2,13,10,10,8,10,2982,5,0.616422579490452
24,2,13,10,10,8,10,2751,5,0.616422579490452
25,2,13,10,10,8,10,1534,5,0.616422579490452
26,2,13,10,10,8,10,510,5,0.616422579490452
27,2,13,10,10,8,10,4432,5,0.616422579490452
28,2,13,10,10,8,10,1512,5,0.616422579490452
29,2,13,10,10,8,10,1962,5,0.616422579490452
30,2,13,10,10,8,10,4171,5,0.616422579490452
31,2,13,10,10,8,10,1388,5,0.616422579490452
32,2,13,10,10,8,10,1557,5,0.616422579490452
33,2,13,10,10,8,10,1625,5,0.616422579490452
34,3,13,2,14,2,2,5385,2,0.529683759413143
35,3,13,2,14,2,2,2086,2,0.529683759413143
36,3,13,2,14,2,2,1618,2,0.529683759413143
37,3,13,2,14,2,2,1692,2,0.529683759413143
38,3,13,2,14,2,2,1526,2,0.529683759413143
39,3,13,2,14,2,2,1502,2,0.529683759413143
40,3,13,2,14,2,2,2211,2,0.529683759413143
41,3,13,2,14,2,2,1968,2,0.529683759413143
42,3,13,2,14,2,2,900,2,0.529683759413143
43,3,13,2,14,2,2,1086,2,0.529683759413143
44,3,13,2,14,2,2,1596,2,0.529683759413143
45,3,13,2,14,2,2,1276,2,0.529683759413143
46,3,13,2,14,2,2,1798,2,0.529683759413143
47,3,13,2,14,2,2,1203,2,0.529683759413143
48,3,13,2,14,2,2,224,2,0.529683759413143
49,3,13,2,14,2,2,296,2,0.529683759413143
50,3,13,2,14,2,2,123,2,0.529683759413143
51,3,13,2,14,2,2,180,2,0.529683759413143
52,3,13,2,14,2,2,1287,2,0.529683759413143
53,3,13,2,14,2,2,2616,2,0.529683759413143
54,3,13,2,14,2,2,1967,2,0.529683759413143
55,3,13,2,14,2,2,1578,2,0.529683759413143
56,3,13,2,14,2,2,445,2,0.529683759413143
57,3,13,2,14,2,2,855,2,0.529683759413143
58,3,13,2,14,2,2,716,2,0.529683759413143
59,3,13,2,14,2,2,1891,2,0.529683759413143
60,3,13,2,14,2,2,1903,2,0.529683759413143
61,3,13,2,14,2,2,1081,2,0.529683759413143
62,3,13,2,14,2,2,3163,2,0.529683759413143
63,3,13,2,14,2,2,839,2,0.529683759413143
64,3,13,2,14,2,2,825,2,0.529683759413143
65,3,13,2,14,2,2,1434,2,0.529683759413143
66,3,13,2,14,2,2,1822,2,0.529683759413143
67,3,13,2,14,2,2,2712,2,0.529683759413143
68,3,13,2,14,2,2,1631,2,0.529683759413143
69,4,13,1,10,8,1,3197,8,0.647024111074616
70,4,13,1,10,8,1,181,8,0.647024111074616
71,4,13,1,10,8,1,300,8,0.647024111074616
72,4,13,1,10,8,1,696,8,0.647024111074616
73,4,13,1,10,8,1,424,8,0.647024111074616
74,4,13,1,10,8,1,423,8,0.647024111074616
75,4,13,1,10,8,1,337,8,0.647024111074616
76,4,13,1,10,8,1,154,8,0.647024111074616
77,4,13,1,10,8,1,1093,8,0.647024111074616
78,4,13,1,10,8,1,904,8,0.647024111074616
79,4,13,1,10,8,1,1332,8,0.647024111074616
80,4,13,1,10,8,1,484,8,0.647024111074616
81,5,13,3,5,2,3,2062,9,0.291344821633298
82,5,13,3,5,2,3,1473,9,0.291344821633298
83,5,13,3,5,2,3,2088,9,0.291344821633298
84,5,13,3,5,2,3,1555,9,0.291344821633298
85,5,13,3,5,2,3,1639,9,0.291344821633298
86,5,13,3,5,2,3,2565,9,0.291344821633298
87,5,13,3,5,2,3,286,9,0.291344821633298
88,5,13,3,5,2,3,3228,9,0.291344821633298
89,5,13,3,5,2,3,1249,9,0.291344821633298
90,5,13,3,5,2,3,531,9,0.291344821633298
91,5,13,3,5,2,3,378,9,0.291344821633298
92,6,13,4,16,6,4,2564,6,1
93,6,13,4,16,6,4,1162,6,1
94,6,13,4,16,6,4,551,6,1
95,6,13,4,16,6,4,829,6,1
96,6,13,4,16,6,4,606,6,1
97,6,13,4,16,6,4,1060,6,1
98,6,13,4,16,6,4,165,6,1
99,6,13,4,16,6,4,1615,6,1
100,6,13,4,16,6,4,1252,6,1
101,6,13,4,16,6,4,1828,6,1
102,6,13,4,16,6,4,453,6,1
103,6,13,4,16,6,4,995,6,1
104,6,13,4,16,6,4,1023,6,1
