"seccion","munn","edon","disloc2018","disloc2011","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,3,4,9,4,4,864,11,0.407832562281982
2,1,3,4,9,4,4,769,11,0.407832562281982
3,1,3,4,9,2,4,2154,11,0.407832562281982
4,1,3,4,9,2,4,713,11,0.407832562281982
5,1,3,4,9,2,4,1292,11,0.407832562281982
6,1,3,4,9,4,4,1046,11,0.407832562281982
7,1,3,4,9,4,4,1254,11,0.407832562281982
8,1,3,4,9,2,4,625,11,0.407832562281982
9,1,3,4,9,2,4,427,11,0.407832562281982
10,1,3,4,9,2,4,1829,11,0.407832562281982
11,1,3,2,9,2,2,628,10,0.583975307382276
12,1,3,2,9,2,2,396,10,0.583975307382276
13,1,3,2,9,4,2,1409,10,0.583975307382276
14,1,3,2,9,2,2,711,10,0.583975307382276
15,1,3,2,9,2,2,722,10,0.583975307382276
16,1,3,2,9,2,2,1481,10,0.583975307382276
17,1,3,2,9,2,2,612,10,0.583975307382276
18,1,3,4,10,2,4,1331,11,0.407832562281982
19,1,3,4,10,2,4,1148,11,0.407832562281982
20,1,3,2,10,2,2,1667,10,0.583975307382276
21,1,3,2,10,2,2,1435,10,0.583975307382276
22,1,3,2,10,2,2,2188,10,0.583975307382276
23,1,3,2,10,2,2,1140,10,0.583975307382276
24,1,3,2,10,2,2,824,10,0.583975307382276
25,1,3,2,10,2,2,1224,10,0.583975307382276
26,1,3,2,10,2,2,1199,10,0.583975307382276
27,1,3,2,10,2,2,1289,10,0.583975307382276
28,1,3,2,10,2,2,4007,10,0.583975307382276
29,1,3,2,10,2,2,2084,10,0.583975307382276
30,1,3,2,10,2,2,2203,10,0.583975307382276
31,1,3,2,10,2,2,1424,10,0.583975307382276
32,1,3,2,10,2,2,1525,10,0.583975307382276
33,1,3,2,9,4,2,401,10,0.583975307382276
34,1,3,2,9,4,2,934,10,0.583975307382276
35,1,3,2,9,4,2,160,10,0.583975307382276
36,1,3,2,10,4,2,472,10,0.583975307382276
37,1,3,4,10,4,4,344,11,0.407832562281982
38,1,3,4,10,4,4,191,11,0.407832562281982
39,1,3,2,10,4,2,212,10,0.583975307382276
40,1,3,4,11,4,4,988,11,0.407832562281982
41,1,3,4,11,4,4,1258,11,0.407832562281982
42,1,3,4,11,4,4,1682,11,0.407832562281982
43,1,3,4,11,4,4,1471,11,0.407832562281982
44,1,3,4,11,4,4,921,11,0.407832562281982
45,1,3,4,11,4,4,1039,11,0.407832562281982
46,1,3,4,11,4,4,833,11,0.407832562281982
47,1,3,4,11,4,4,1230,11,0.407832562281982
48,1,3,4,11,3,4,1536,11,0.407832562281982
49,1,3,4,11,4,4,164,11,0.407832562281982
50,1,3,4,11,4,4,238,11,0.407832562281982
51,1,3,4,11,4,4,311,11,0.407832562281982
52,1,3,4,11,4,4,510,11,0.407832562281982
53,1,3,4,11,4,4,361,11,0.407832562281982
54,1,3,4,11,4,4,1256,11,0.407832562281982
55,1,3,4,11,3,4,475,11,0.407832562281982
56,1,3,4,11,3,4,715,11,0.407832562281982
57,1,3,4,11,3,4,851,11,0.407832562281982
58,1,3,4,11,3,4,646,11,0.407832562281982
59,1,3,2,11,3,2,1254,10,0.583975307382276
60,1,3,2,11,3,2,1471,10,0.583975307382276
61,1,3,2,11,3,2,2974,10,0.583975307382276
62,1,3,2,11,3,2,142,10,0.583975307382276
