"seccion","munn","edon","disloc2017","disloc2013","esc1","esc3","pobtot","SQ","dsi_pob"
1,1,25,3,3,19,3,19421,19,0.772061149996527
2,1,25,3,3,19,3,302,19,0.772061149996527
3,1,25,3,3,19,3,1399,19,0.772061149996527
4,1,25,3,3,19,3,419,19,0.772061149996527
5,1,25,3,3,19,3,612,19,0.772061149996527
6,1,25,3,3,19,3,320,19,0.772061149996527
7,1,25,3,3,24,3,791,19,0.772061149996527
8,1,25,3,3,24,3,679,19,0.772061149996527
9,1,25,3,3,24,3,469,19,0.772061149996527
10,1,25,3,3,24,3,464,19,0.772061149996527
11,1,25,3,3,24,3,528,19,0.772061149996527
12,1,25,3,3,24,3,351,19,0.772061149996527
13,1,25,3,3,24,3,438,19,0.772061149996527
14,1,25,3,3,24,3,1161,19,0.772061149996527
15,1,25,9,3,24,9,414,24,0.610679319069011
16,1,25,9,3,24,9,407,24,0.610679319069011
17,1,25,9,3,24,9,342,24,0.610679319069011
18,1,25,9,3,24,9,397,24,0.610679319069011
19,1,25,9,3,24,9,1388,24,0.610679319069011
20,1,25,9,3,24,9,610,24,0.610679319069011
21,1,25,9,3,24,9,512,24,0.610679319069011
22,1,25,9,3,24,9,924,24,0.610679319069011
23,1,25,9,3,24,9,1453,24,0.610679319069011
24,1,25,9,3,24,9,5513,24,0.610679319069011
25,1,25,9,3,24,9,15041,24,0.610679319069011
26,1,25,9,3,24,9,1074,24,0.610679319069011
27,1,25,9,3,24,9,388,24,0.610679319069011
28,1,25,9,3,24,9,569,24,0.610679319069011
29,1,25,9,3,24,9,417,24,0.610679319069011
30,1,25,9,3,24,9,420,24,0.610679319069011
31,1,25,9,3,24,9,198,24,0.610679319069011
32,1,25,9,3,24,9,596,24,0.610679319069011
33,1,25,9,3,24,9,654,24,0.610679319069011
34,1,25,9,3,24,9,260,24,0.610679319069011
35,1,25,9,3,24,9,3101,24,0.610679319069011
36,1,25,9,3,24,9,301,24,0.610679319069011
37,1,25,9,3,24,9,288,24,0.610679319069011
38,1,25,9,3,24,9,201,24,0.610679319069011
39,1,25,9,3,24,9,4198,24,0.610679319069011
40,1,25,9,3,24,9,279,24,0.610679319069011
41,1,25,9,3,24,9,524,24,0.610679319069011
42,1,25,9,3,24,9,561,24,0.610679319069011
43,1,25,9,3,24,9,4766,24,0.610679319069011
44,1,25,9,3,24,9,388,24,0.610679319069011
45,1,25,9,3,24,9,572,24,0.610679319069011
46,1,25,9,3,24,9,474,24,0.610679319069011
47,1,25,9,3,24,9,478,24,0.610679319069011
48,1,25,9,3,24,9,603,24,0.610679319069011
49,1,25,9,3,24,9,52,24,0.610679319069011
50,1,25,9,3,24,9,130,24,0.610679319069011
51,1,25,9,3,24,9,243,24,0.610679319069011
52,1,25,9,3,24,9,417,24,0.610679319069011
53,1,25,9,3,24,9,356,24,0.610679319069011
54,1,25,9,3,24,9,341,24,0.610679319069011
55,1,25,9,3,24,9,628,24,0.610679319069011
56,1,25,9,3,24,9,305,24,0.610679319069011
57,1,25,9,3,24,9,362,24,0.610679319069011
58,1,25,9,3,24,9,338,24,0.610679319069011
59,1,25,9,3,24,9,259,24,0.610679319069011
60,1,25,9,3,24,9,294,24,0.610679319069011
61,1,25,9,3,24,9,510,24,0.610679319069011
62,1,25,9,3,24,9,234,24,0.610679319069011
63,1,25,9,3,24,9,780,24,0.610679319069011
64,1,25,9,3,24,9,291,24,0.610679319069011
65,1,25,9,3,24,9,348,24,0.610679319069011
66,1,25,8,3,24,8,333,21,0.478799232679143
67,1,25,8,3,24,8,371,21,0.478799232679143
68,1,25,8,3,24,8,384,21,0.478799232679143
69,1,25,8,3,24,8,866,21,0.478799232679143
70,1,25,9,3,24,9,294,24,0.610679319069011
71,1,25,9,3,24,9,169,24,0.610679319069011
72,1,25,9,3,24,9,332,24,0.610679319069011
73,1,25,9,3,24,9,235,24,0.610679319069011
74,1,25,9,3,24,9,303,24,0.610679319069011
75,1,25,9,3,24,9,375,24,0.610679319069011
76,1,25,9,3,24,9,203,24,0.610679319069011
77,1,25,9,3,24,9,303,24,0.610679319069011
78,1,25,9,3,24,9,292,24,0.610679319069011
79,1,25,9,3,24,9,408,24,0.610679319069011
80,1,25,9,3,24,9,3018,24,0.610679319069011
81,1,25,9,3,24,9,5201,24,0.610679319069011
82,1,25,9,3,24,9,1226,24,0.610679319069011
83,1,25,9,3,21,9,5086,24,0.610679319069011
84,1,25,9,3,21,9,15419,24,0.610679319069011
85,1,25,9,3,24,9,460,24,0.610679319069011
86,1,25,9,3,24,9,4332,24,0.610679319069011
87,1,25,9,3,24,9,5788,24,0.610679319069011
88,1,25,9,3,24,9,2452,24,0.610679319069011
89,1,25,9,3,24,9,644,24,0.610679319069011
90,1,25,9,3,24,9,675,24,0.610679319069011
91,1,25,9,3,24,9,726,24,0.610679319069011
92,1,25,9,3,24,9,472,24,0.610679319069011
93,1,25,9,3,24,9,500,24,0.610679319069011
94,1,25,8,3,24,8,222,21,0.478799232679143
95,1,25,8,3,24,8,783,21,0.478799232679143
96,1,25,8,3,24,8,1279,21,0.478799232679143
97,1,25,8,3,21,8,1702,21,0.478799232679143
98,1,25,8,3,24,8,780,21,0.478799232679143
99,1,25,8,3,24,8,783,21,0.478799232679143
100,1,25,8,3,24,8,618,21,0.478799232679143
101,1,25,8,3,21,8,1832,21,0.478799232679143
102,1,25,8,3,21,8,1511,21,0.478799232679143
103,1,25,8,3,21,8,4979,21,0.478799232679143
104,1,25,8,3,21,8,191,21,0.478799232679143
105,1,25,8,3,21,8,254,21,0.478799232679143
106,1,25,8,3,21,8,410,21,0.478799232679143
107,1,25,8,3,21,8,338,21,0.478799232679143
108,1,25,8,3,21,8,406,21,0.478799232679143
109,1,25,8,3,21,8,237,21,0.478799232679143
110,1,25,8,3,21,8,708,21,0.478799232679143
111,1,25,3,4,19,3,1123,19,0.772061149996527
112,1,25,3,4,19,3,1071,19,0.772061149996527
113,1,25,3,4,19,3,322,19,0.772061149996527
114,1,25,3,4,19,3,2558,19,0.772061149996527
115,1,25,3,4,19,3,1051,19,0.772061149996527
116,1,25,3,4,19,3,1486,19,0.772061149996527
117,1,25,3,4,19,3,427,19,0.772061149996527
118,1,25,3,4,19,3,449,19,0.772061149996527
119,1,25,3,4,19,3,699,19,0.772061149996527
120,1,25,3,4,19,3,697,19,0.772061149996527
121,1,25,3,4,19,3,814,19,0.772061149996527
122,1,25,3,4,19,3,2016,19,0.772061149996527
123,1,25,3,4,19,3,752,19,0.772061149996527
124,1,25,3,4,19,3,541,19,0.772061149996527
125,1,25,3,4,19,3,385,19,0.772061149996527
126,1,25,3,4,19,3,636,19,0.772061149996527
127,1,25,3,4,19,3,410,19,0.772061149996527
128,1,25,3,4,19,3,455,19,0.772061149996527
129,1,25,3,4,19,3,524,19,0.772061149996527
130,1,25,3,4,19,3,381,19,0.772061149996527
131,1,25,3,4,24,3,345,19,0.772061149996527
132,1,25,3,4,19,3,600,19,0.772061149996527
133,1,25,3,4,19,3,785,19,0.772061149996527
134,1,25,3,4,19,3,352,19,0.772061149996527
135,1,25,3,4,19,3,324,19,0.772061149996527
136,1,25,3,4,19,3,472,19,0.772061149996527
137,1,25,3,4,19,3,505,19,0.772061149996527
138,1,25,3,4,19,3,612,19,0.772061149996527
139,1,25,3,4,19,3,586,19,0.772061149996527
140,1,25,3,4,19,3,326,19,0.772061149996527
141,1,25,3,4,19,3,689,19,0.772061149996527
142,1,25,3,4,19,3,7379,19,0.772061149996527
143,1,25,3,4,19,3,890,19,0.772061149996527
144,1,25,3,4,19,3,701,19,0.772061149996527
145,1,25,3,4,19,3,618,19,0.772061149996527
146,1,25,3,4,19,3,688,19,0.772061149996527
147,1,25,3,4,19,3,847,19,0.772061149996527
148,1,25,3,4,19,3,474,19,0.772061149996527
149,1,25,3,4,19,3,428,19,0.772061149996527
150,1,25,3,4,24,3,541,19,0.772061149996527
151,1,25,3,4,24,3,633,19,0.772061149996527
152,1,25,3,4,24,3,405,19,0.772061149996527
153,1,25,3,4,24,3,626,19,0.772061149996527
154,1,25,8,4,24,8,745,21,0.478799232679143
155,1,25,8,4,24,8,386,21,0.478799232679143
156,1,25,8,4,24,8,364,21,0.478799232679143
157,1,25,3,4,19,3,1455,19,0.772061149996527
158,1,25,3,4,19,3,1165,19,0.772061149996527
159,1,25,3,4,19,3,254,19,0.772061149996527
160,1,25,3,4,19,3,879,19,0.772061149996527
161,1,25,3,4,19,3,559,19,0.772061149996527
162,1,25,3,4,19,3,1446,19,0.772061149996527
163,1,25,3,4,19,3,1126,19,0.772061149996527
164,1,25,3,4,19,3,6311,19,0.772061149996527
165,1,25,3,4,19,3,462,19,0.772061149996527
166,1,25,3,4,19,3,1018,19,0.772061149996527
167,1,25,8,4,19,8,277,21,0.478799232679143
168,1,25,8,4,19,8,383,21,0.478799232679143
169,1,25,8,4,19,8,479,21,0.478799232679143
170,1,25,8,4,19,8,689,21,0.478799232679143
171,1,25,8,4,19,8,623,21,0.478799232679143
172,1,25,8,4,19,8,340,21,0.478799232679143
173,1,25,8,4,19,8,400,21,0.478799232679143
174,1,25,8,4,19,8,547,21,0.478799232679143
175,1,25,8,4,19,8,300,21,0.478799232679143
176,1,25,8,4,19,8,393,21,0.478799232679143
177,1,25,8,4,19,8,254,21,0.478799232679143
178,1,25,8,4,24,8,275,21,0.478799232679143
179,1,25,8,4,24,8,450,21,0.478799232679143
