"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,11,18,13,1916,4,1,0,1,1,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
2,1,11,18,13,2194,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
3,1,11,18,13,1314,4,1,0,1,1,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
4,1,11,18,13,1332,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
5,1,11,18,13,1214,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
6,1,11,18,13,3979,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
7,1,11,18,13,1981,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
8,1,11,18,13,1773,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
9,1,11,18,13,3043,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
10,1,11,18,13,2368,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
11,1,11,18,13,4542,4,1,1,0,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
12,1,11,18,13,1505,4,1,0,1,0,0,1,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
13,1,11,18,13,924,4,1,0,1,0,0,1,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
14,1,11,18,13,617,4,1,0,1,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
15,1,11,18,13,1070,4,1,0,1,0,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
16,1,11,18,13,2232,4,1,0,1,0,0,1,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
17,1,11,18,13,1750,4,1,0,1,1,0,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
18,1,11,18,13,1194,4,1,0,1,0,0,1,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
19,1,11,18,13,1350,4,1,0,1,0,0,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,12,0.402,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,12,0.311,12,12
