"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
105,1,1,12,15,762,12,12,1,0,0,0,1,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
106,1,1,12,11,1385,12,12,1,0,0,1,0,0,66370,1160287,0,0.97894192429251,0.971227797030117,11,0.723,12,0.723,1,0,0,0.867,0.133,0,11,0.779,12,0.779
107,1,1,12,11,1372,12,12,1,0,0,1,0,0,66370,1160287,0,0.97894192429251,0.971227797030117,11,0.723,12,0.723,1,0,0,0.867,0.133,0,11,0.779,12,0.779
108,1,1,12,11,1124,12,12,1,0,0,1,0,0,66370,1160287,0,0.97894192429251,0.971227797030117,11,0.723,12,0.723,1,0,0,0.867,0.133,0,11,0.779,12,0.779
109,1,1,12,11,1357,12,12,1,0,0,1,0,0,66370,1160287,0,0.97894192429251,0.971227797030117,11,0.723,12,0.723,1,0,0,0.867,0.133,0,11,0.779,12,0.779
110,1,1,12,15,553,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
111,1,1,12,15,1248,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
112,1,1,12,15,1396,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
113,1,1,8,15,1242,8,8,1,0,0,1,0,0,65988,1160287,0,0.96256945792538,0.976850168044021,13,0.434,15,0.175,1,0,0,0.8,0.2,0,13,0.321,15,0.222
114,1,1,8,15,1102,8,8,1,0,0,1,0,0,65988,1160287,0,0.96256945792538,0.976850168044021,13,0.434,15,0.175,1,0,0,0.8,0.2,0,13,0.321,15,0.222
