"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,22,14,8,1355,14,14,1,0,0,1,0,0,124048,1775009,0,1.20955028807594,0.953936648179199,8,0.389,14,0.389,0.057,0.943,0.094,0.333,0.667,0,8,0.425,14,0.425,14,14
35,2,22,3,15,1809,3,3,0,1,1,0,1,0,112418,1775009,0,1.25921992607884,1.05262443143743,15,0.836,3,0.836,0,1,0.145,0.217,0.783,0,15,0.823,3,0.823,3,3
46,3,22,1,14,3080,1,1,0,1,1,0,0,0,128617,1775009,0,1.15731139994849,0.920048930804896,14,0.795,1,0.795,0.095,0.905,0.254,0.579,0.421,0,14,0.77,1,0.77,1,1
76,4,22,2,13,1930,2,2,0,1,1,0,0,0,121301,1775009,0,1.14430702085207,0.975539635562224,11,0.338,2,0.353,0.069,0.931,0.155,0.059,0.941,0,11,0.4,2,0.266,2,2
97,5,22,9,7,4952,9,9,1,0,0,1,0,0,122407,1775009,0,0.827087803662,0.966725214516599,5,0.178,12,0.488,0.714,0.285,0.114,0.692,0.308,0,5,0.189,12,0.645,12,12
182,10,22,4,12,3467,4,4,1,0,0,1,0,0,116264,1775009,0,1.0178037340306,1.0178037340306,12,1,4,1,0.143,0.858,0.327,0.4,0.6,0,12,1,4,1,4,4
210,11,22,15,11,2308,15,15,1,0,0,0,1,0,122315,1775009,0,0.932931255140951,0.967452342994182,11,0.347,2,0.338,0.324,0.675,0.27,0.45,0.55,0,11,0.338,2,0.4,2,2
266,14,22,6,3,4632,6,6,1,0,0,0,0,0,123836,1775009,0,0.777540793306612,0.955569732011154,3,0.43,6,0.43,0.619,0.381,0.159,0.667,0.333,0,3,0.368,6,0.368,6,6
275,14,22,7,4,2479,7,7,1,0,0,0,0,0,121916,1775009,0,0.664431567638791,0.970618567975765,4,0.454,7,0.454,0.944,0.056,0.028,0.85,0.15,0,4,0.456,7,0.456,7,7
315,14,22,5,2,1322,5,5,1,0,0,1,0,0,100348,1775009,0,0.733339943688041,1.17923559346806,2,0.508,5,0.508,0.724,0.276,0.092,0.846,0.154,0,2,0.38,5,0.38,5,5
333,14,22,7,1,1682,7,7,1,0,0,1,0,0,121916,1775009,0,2.04196533853313,0.970618567975765,4,0.454,8,0.292,1,0,0,0.906,0.094,0,4,0.456,8,0.474,8,8
372,14,22,7,5,2330,7,7,1,0,0,1,0,0,121916,1775009,0,1.29134765085047,0.970618567975765,4,0.454,11,0.266,1,0,0,1,0,0,4,0.456,11,0.366,11,11
441,14,22,11,6,1244,11,11,1,0,0,0,0,0,123726,1775009,0,1.09798219731413,0.956419292091665,5,0.266,11,0.512,0.98,0.02,0,0.913,0.087,0,5,0.366,11,0.373,11,11
563,16,22,15,10,2301,15,15,1,0,0,1,0,0,122315,1775009,0,1.0786262928258,0.967452342994182,11,0.347,14,0.23,0.404,0.596,0.192,0.688,0.312,0,11,0.338,14,0.241,14,14
575,16,22,13,9,1493,13,13,1,0,0,1,0,0,122305,1775009,0,0.892116743564227,0.967531444612512,9,0.815,13,0.815,0.629,0.372,0.143,0.6,0.4,0,9,0.766,13,0.766,13,13
