"seccion","munn","edon","disloc2018","disloc2010","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2010","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,20,1,3,1172,16,1,1,0,0,0,1,0,146529,3801727,0,2.19654605595759,1.03780876140559,3,0.483,16,0.483,0.241,0.759,0.259,0,0.882,0.118,3,0.655,16,0.655,1,1
2,2,20,2,25,977,13,2,0,1,1,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
35,3,20,3,22,1644,3,3,1,0,0,0,0,0,153076,3801727,0,0.531488925936411,0.993422090987483,19,0.32,23,0.757,0.924,0.076,0.038,0.8,0.2,0,19,0.386,23,0.723,16,16
39,4,20,4,20,1156,17,4,0,1,1,0,0,0,138169,3801727,0,0.99006530160487,1.10060201637126,20,0.444,17,0.444,0.042,0.958,0.246,0,0.897,0.103,20,0.404,17,0.404,4,4
42,5,20,5,15,1012,14,5,0,1,1,1,0,0,154806,3801727,0,1.08141088457627,0.982320323501673,15,1,14,1,0.2,0.8,0.194,0.125,0.672,0.203,15,1,14,1,5,5
43,6,20,6,5,885,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
57,7,20,7,16,3918,4,7,0,1,1,0,0,0,154799,3801727,0,2.45716584798345,0.982364743958294,16,0.196,1,0.459,0.073,0.927,0.333,0,0.759,0.241,16,0.319,1,0.363,7,7
65,8,20,3,19,1070,2,3,1,0,0,0,0,0,153076,3801727,0,1.17700526315789,0.993422090987483,19,0.32,23,0.326,0.32,0.68,0.24,0.059,0.735,0.206,19,0.386,23,0.255,8,8
68,9,20,8,4,540,20,10,1,0,0,0,1,0,130667,3801727,0,0.999277692717129,1.16379101073722,6,0.888,20,0.888,0.345,0.655,0.209,0.059,0.843,0.098,6,0.857,20,0.857,10,10
70,10,20,3,19,1851,23,3,0,1,1,0,0,0,153076,3801727,0,1.17700526315789,0.993422090987483,19,0.32,23,0.32,0.32,0.68,0.24,0.059,0.735,0.206,19,0.386,23,0.386,3,3
74,11,20,9,18,2003,22,9,1,0,0,0,1,0,148539,3801727,0,0.61822479337499,1.02376534108887,18,0.25,17,0.406,0.414,0.586,0.134,0.059,0.765,0.176,18,0.308,17,0.328,9,9
90,14,20,10,8,2459,11,11,0,1,1,0,1,0,153803,3801727,0,0.762216641855756,0.988726357743347,7,0.391,19,0.6,0.055,0.945,0.26,0,0.929,0.071,7,0.311,19,0.587,20,20
97,15,20,11,23,1481,18,6,1,0,0,0,0,0,164617,3801727,0,0.807392139997664,0.9237750657587,24,0.827,18,0.827,0.461,0.539,0.221,0,0.909,0.091,24,0.793,18,0.793,6,6
104,16,20,12,13,1713,7,12,1,0,0,0,1,0,149726,3801727,0,1.33468859710715,1.01564911905748,13,0.556,7,0.556,0.051,0.949,0.331,0,0.422,0.578,13,0.509,7,0.509,12,12
113,18,20,13,10,1404,19,13,1,0,0,0,0,0,137250,3801727,0,1.23617318072446,1.10797143897996,10,0.222,19,0.391,0.079,0.921,0.263,0.14,0.721,0.14,10,0.295,19,0.311,11,11
117,19,20,14,21,1861,8,14,1,0,0,0,1,0,155738,3801727,0,1.42962376609946,0.976441716215696,12,0.787,8,0.787,0.144,0.856,0.16,0.023,0.386,0.591,12,0.746,8,0.746,14,14
125,21,20,7,14,334,1,7,0,1,1,0,1,0,154799,3801727,0,3.5432471224195,0.982364743958294,16,0.196,1,0.196,0.151,0.85,0.312,0,0.8,0.2,16,0.319,1,0.319,7,7
180,30,20,17,5,1044,15,17,0,1,1,0,1,0,151095,3801727,0,1.59093037610504,1.00644680499024,23,0.786,15,0.786,0.337,0.663,0.245,0,0.75,0.25,23,0.724,15,0.724,17,17
396,56,20,21,11,1451,10,19,0,1,1,0,0,0,178745,3801727,0,0.827375201989151,0.850759909368094,11,0.696,10,0.696,0.169,0.831,0.25,0,0.583,0.417,11,0.64,10,0.64,19,19
461,64,20,20,4,720,12,8,0,1,1,0,1,0,168581,3801727,0,0.999277692717129,0.902053493572822,4,0.326,2,0.19,0.345,0.655,0.209,0.059,0.843,0.098,4,0.255,2,0.247,8,8
470,66,20,25,22,8738,24,25,1,0,0,0,0,0,152413,3801727,0,0.531488925936411,0.997743499570247,22,0.99,24,0.99,0.924,0.076,0.038,0.8,0.2,0,22,0.987,24,0.987,25,25
484,66,20,24,1,1700,25,24,1,0,0,0,0,0,151156,3801727,0,0.556080390249611,1.00604064674905,1,0.99,25,0.99,0.794,0.207,0.092,0.5,0.167,0.333,1,0.987,25,0.987,24,24
668,75,20,20,4,1383,9,8,1,0,0,0,0,0,168581,3801727,0,0.999277692717129,0.902053493572822,4,0.326,2,0.393,0.345,0.655,0.209,0.059,0.843,0.098,4,0.255,2,0.418,21,21
908,150,20,13,9,773,21,13,0,1,1,0,1,0,137250,3801727,0,1.01655890689342,1.10797143897996,10,0.222,19,0.811,0.14,0.861,0.323,0,0.913,0.087,10,0.295,19,0.728,23,23
1010,182,20,19,18,7866,6,22,1,0,0,0,0,0,149960,3801727,0,0.61822479337499,1.01406428380902,18,1,6,1,0.414,0.586,0.134,0.059,0.765,0.176,18,1,6,1,22,22
