"seccion","munn","edon","disloc2018","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,21,12,17,3081,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.996,12,0.996,0.43,0.57,0.233,0.2,0.8,0,17,0.986,12,0.986,1,1
20,2,21,5,6,2145,16,2,0,1,1,0,1,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.512,16,0.512,0.267,0.733,0.138,0.364,0.636,0,6,0.51,16,0.51,2,2
28,3,21,23,23,3789,8,3,1,0,0,0,1,0,214794,5677386,0,1.07069097399286,1.01660660912316,23,0.955,8,0.955,0.113,0.887,0.232,0.022,0.956,0.022,23,0.937,8,0.937,3,3
45,4,21,13,18,3870,6,4,1,0,0,0,1,0,225187,5677386,0,1.01989238774042,0.969687415348133,18,0.964,6,0.964,0.376,0.624,0.258,0,1,0,18,0.923,6,0.923,4,4
61,5,21,22,22,1270,3,5,1,0,0,0,1,0,226400,5677386,0,0.901230746372146,0.964492049469965,22,0.964,3,0.964,0.221,0.779,0.246,0,0.973,0.027,22,0.957,3,0.957,5,5
64,6,21,2,2,1256,19,6,0,1,1,0,1,0,215695,5677386,0,1.06217044459578,1.01236004543453,2,0.284,19,0.321,0.229,0.771,0.165,0.194,0.806,0,2,0.311,19,0.31,18,18
75,8,21,3,2,2218,13,7,0,1,1,0,1,0,213369,5677386,0,1.06217044459578,1.02339608846646,3,0.431,7,0.33,0.229,0.771,0.165,0.194,0.806,0,3,0.47,7,0.284,6,6
80,10,21,26,26,5461,18,19,1,0,0,0,1,0,232026,5677386,0,1.02835062470272,0.941105738150035,26,1,18,1,0.245,0.754,0.075,0.087,0.891,0.022,26,1,18,1,19,19
103,12,21,14,20,891,10,8,1,0,0,1,0,0,222377,5677386,0,0.982329310042332,0.981940578387153,20,0.797,10,0.797,0.174,0.826,0.152,0.14,0.86,0,20,0.762,10,0.762,8,8
134,16,21,3,3,2852,7,7,0,1,1,0,1,0,213369,5677386,0,0.987996235532591,1.02339608846646,3,0.431,7,0.431,0.167,0.833,0.108,0,1,0,3,0.47,7,0.47,7,7
148,18,21,24,23,1172,17,9,0,1,1,0,1,0,212600,5677386,0,1.07069097399286,1.02709783631232,25,1,17,1,0.113,0.887,0.232,0.022,0.956,0.022,25,1,17,1,9,9
154,19,21,21,21,2603,11,10,1,0,0,1,0,0,215993,5677386,0,0.986006502302899,1.01096331825568,21,0.995,11,0.995,0.549,0.451,0.128,0.519,0.463,0.019,21,0.975,11,0.975,10,10
245,26,21,8,8,1455,2,11,1,0,0,0,1,0,212060,5677386,0,0.995550226363997,1.02971328869188,8,1,2,1,0.724,0.276,0.092,0.552,0.448,0,8,1,2,1,11,11
262,29,21,25,20,2249,5,12,1,0,0,0,1,0,215481,5677386,0,0.982329310042332,1.01336544753366,25,1,5,1,0.174,0.826,0.152,0.14,0.86,0,25,1,5,1,12,12
325,42,21,9,9,13689,22,20,1,0,0,1,0,0,235562,5677386,0,0.892208938392266,0.926978884539951,11,1,22,1,1,0,0,0.906,0.094,0,11,1,22,1,20,20
489,55,21,6,6,4242,1,13,0,1,1,0,1,0,216411,5677386,0,0.977859877745684,1.0090106325464,6,0.706,1,0.706,0.267,0.733,0.138,0.364,0.636,0,6,0.609,1,0.609,13,13
502,58,21,1,1,2270,15,14,0,1,1,1,0,0,210881,5677386,0,0.976879957410448,1.03547024151061,1,0.943,15,0.943,0.215,0.785,0.131,0.038,0.943,0.019,1,0.938,15,0.938,14,14
544,66,21,15,19,3891,14,15,1,0,0,0,1,0,217347,5677386,0,0.955113877431405,1.00466535079849,19,1,14,1,0.215,0.785,0.347,0.087,0.913,0,19,1,14,1,15,15
933,115,21,17,13,364,26,26,1,0,0,1,0,0,228594,5677386,0,1.01075741655365,0.955235045539253,13,1,26,1,1,0,0,0.947,0.053,0,13,1,26,1,26,26
1041,115,21,10,11,1569,24,24,1,0,0,0,0,0,210600,5677386,0,0.976670229943152,1.03685185185185,11,1,24,1,1,0,0,1,0,0,11,1,24,1,24,24
1176,115,21,19,13,1956,25,25,1,0,0,0,0,0,204835,5677386,0,1.01075741655365,1.06603363682964,15,1,25,1,1,0,0,0.947,0.053,0,15,1,25,1,25,25
1237,115,21,20,15,950,20,21,1,0,0,0,0,0,194657,5677386,0,1.02770691943485,1.12177317024304,15,1,20,1,1,0,0,0.75,0.25,0,15,1,20,1,21,21
1302,115,21,16,12,780,23,23,1,0,0,1,0,0,230116,5677386,0,0.978350575510881,0.948917067913574,14,1,23,1,1,0,0,0.857,0.143,0,14,1,23,1,23,23
1355,115,21,11,12,3081,21,22,1,0,0,0,0,0,225054,5677386,0,0.978350575510881,0.970260470820336,12,1,21,1,1,0,0,0.857,0.143,0,12,1,21,1,22,22
1651,120,21,18,8,2877,9,16,1,0,0,1,0,0,211149,5677386,0,0.995550226363997,1.03415597516446,9,1,9,1,0.724,0.276,0.092,0.552,0.448,0,9,1,9,1,16,16
1720,133,21,7,7,6144,4,17,1,0,0,1,0,0,224805,5677386,0,0.863797113832716,0.971335157136185,7,1,4,1,0.661,0.339,0.098,0.404,0.596,0,7,1,4,1,17,17
