"seccion","munn","edon","disloc2018","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2011","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,3,4,9,864,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.308,0.56,0.44,0.2,0,0,1,11,0.35,4,0.35,4,4
2,1,3,4,9,769,4,4,0,1,1,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.308,0.56,0.44,0.2,0,0,1,11,0.35,4,0.35,4,4
3,1,3,4,9,2154,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
4,1,3,4,9,713,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
5,1,3,4,9,1292,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
6,1,3,4,9,1046,4,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.308,0.56,0.44,0.2,0,0,1,11,0.35,4,0.35,4,4
7,1,3,4,9,1254,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.308,0.56,0.44,0.2,0,0,1,11,0.35,4,0.35,4,4
8,1,3,4,9,625,2,4,1,0,0,0,0,0,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
9,1,3,4,9,427,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
10,1,3,4,9,1829,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
11,1,3,2,9,628,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
12,1,3,2,9,396,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
13,1,3,2,9,1409,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.308,0.56,0.44,0.2,0,0,1,10,0.514,2,0.35,4,4
14,1,3,2,9,711,2,2,0,1,1,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
15,1,3,2,9,722,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
16,1,3,2,9,1481,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
17,1,3,2,9,612,2,2,1,0,0,0,0,1,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.585,0.56,0.44,0.2,0,0,1,10,0.514,2,0.514,2,2
18,1,3,4,10,1331,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.308,4,0.585,0.789,0.211,0,0,0,1,11,0.35,4,0.514,2,2
19,1,3,4,10,1148,2,4,1,0,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.308,4,0.585,0.789,0.211,0,0,0,1,11,0.35,4,0.514,2,2
20,1,3,2,10,1667,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
21,1,3,2,10,1435,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
22,1,3,2,10,2188,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
23,1,3,2,10,1140,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
24,1,3,2,10,824,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
25,1,3,2,10,1224,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
26,1,3,2,10,1199,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
27,1,3,2,10,1289,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
28,1,3,2,10,4007,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
29,1,3,2,10,2084,2,2,1,0,0,0,0,0,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
30,1,3,2,10,2203,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
31,1,3,2,10,1424,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
32,1,3,2,10,1525,2,2,1,0,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.585,0.789,0.211,0,0,0,1,10,0.514,2,0.514,2,2
33,1,3,2,9,401,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.308,0.56,0.44,0.2,0,0,1,10,0.514,2,0.35,4,4
34,1,3,2,9,934,4,2,0,1,1,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.308,0.56,0.44,0.2,0,0,1,10,0.514,2,0.35,4,4
35,1,3,2,9,160,4,2,0,1,0,0,0,0,36188,573075,0,1.94373405871819,0.989753164032276,10,0.585,2,0.308,0.56,0.44,0.2,0,0,1,10,0.514,2,0.35,4,4
36,1,3,2,10,472,4,2,0,1,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.308,0.789,0.211,0,0,0,1,10,0.514,2,0.35,4,4
37,1,3,4,10,344,4,4,0,1,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.308,4,0.308,0.789,0.211,0,0,0,1,11,0.35,4,0.35,4,4
38,1,3,4,10,191,4,4,0,1,0,0,0,0,34508,573075,0,1.38252933570078,1.0379386663962,11,0.308,4,0.308,0.789,0.211,0,0,0,1,11,0.35,4,0.35,4,4
39,1,3,2,10,212,4,2,0,1,0,0,0,1,36188,573075,0,1.38252933570078,0.989753164032276,10,0.585,2,0.308,0.789,0.211,0,0,0,1,10,0.514,2,0.35,4,4
40,1,3,4,11,988,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
41,1,3,4,11,1258,4,4,1,0,0,1,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
42,1,3,4,11,1682,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
43,1,3,4,11,1471,4,4,0,1,1,1,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
44,1,3,4,11,921,4,4,1,0,0,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
45,1,3,4,11,1039,4,4,0,1,1,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
46,1,3,4,11,833,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
47,1,3,4,11,1230,4,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
48,1,3,4,11,1536,3,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
49,1,3,4,11,164,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
50,1,3,4,11,238,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
51,1,3,4,11,311,4,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
52,1,3,4,11,510,4,4,0,1,0,0,1,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
53,1,3,4,11,361,4,4,0,1,0,0,1,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
54,1,3,4,11,1256,4,4,0,1,0,0,0,1,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.308,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.35,4,4
55,1,3,4,11,475,3,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
56,1,3,4,11,715,3,4,0,1,1,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
57,1,3,4,11,851,3,4,1,0,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
58,1,3,4,11,646,3,4,1,0,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
59,1,3,2,11,1254,3,2,0,1,1,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,10,0.585,2,0.23,0.188,0.812,0.25,0.25,0.375,0.375,10,0.514,2,0.233,1,1
60,1,3,2,11,1471,3,2,1,0,0,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,10,0.585,2,0.23,0.188,0.812,0.25,0.25,0.375,0.375,10,0.514,2,0.233,1,1
61,1,3,2,11,2974,3,2,1,0,0,0,1,0,36188,573075,0,1.59912436378248,0.989753164032276,10,0.585,2,0.23,0.188,0.812,0.25,0.25,0.375,0.375,10,0.514,2,0.233,1,1
62,1,3,2,11,142,3,2,0,1,0,0,0,0,36188,573075,0,1.59912436378248,0.989753164032276,10,0.585,2,0.23,0.188,0.812,0.25,0.25,0.375,0.375,10,0.514,2,0.233,1,1
63,1,3,4,12,89,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
66,1,3,4,12,143,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
67,1,3,4,12,551,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
68,1,3,4,12,488,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
69,1,3,4,12,660,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
70,1,3,4,12,510,3,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
71,1,3,4,12,165,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
72,1,3,4,12,517,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
73,1,3,4,12,766,3,4,0,1,0,0,0,0,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.23,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.233,1,1
74,1,3,4,12,147,4,4,0,1,0,0,0,1,34508,573075,0,1.73633835078534,1.0379386663962,11,0.308,4,0.308,0.286,0.715,0.048,0.333,0,0.667,11,0.35,4,0.35,4,4
75,2,3,1,13,1123,1,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
76,2,3,1,13,1722,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
77,2,3,1,13,844,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
78,2,3,1,13,1343,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
79,2,3,1,13,615,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
80,2,3,1,13,1236,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
81,2,3,1,13,920,1,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
82,2,3,1,13,938,1,1,1,0,0,0,1,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
83,2,3,1,13,3274,3,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
84,2,3,1,13,394,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
85,2,3,1,13,1711,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
86,2,3,1,13,159,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
87,2,3,1,13,398,3,1,0,1,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
88,2,3,1,13,1850,3,1,0,1,1,0,0,1,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
89,2,3,1,13,988,3,1,1,0,0,0,0,1,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
90,2,3,1,13,682,3,1,1,0,0,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
91,2,3,1,13,837,3,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.23,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.233,1,1
92,2,3,3,14,1871,1,3,0,1,1,0,0,1,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
93,2,3,3,14,636,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
94,2,3,3,14,4038,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
95,2,3,3,14,943,1,3,1,0,0,1,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
96,2,3,3,14,1489,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
97,2,3,3,14,1110,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
98,2,3,3,14,2982,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
99,2,3,3,14,957,1,3,0,1,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
101,2,3,3,14,1016,1,3,0,1,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
102,2,3,3,14,3100,1,3,0,1,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
103,2,3,3,14,2318,1,3,1,0,0,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
104,2,3,3,14,8958,1,3,0,1,1,0,0,0,38028,573075,0,1.217526259433,0.941863561060271,14,0.655,1,0.655,0.5,0.5,0.143,0.5,0,0.5,14,0.433,1,0.433,3,3
105,2,3,3,15,302,3,3,0,1,0,0,0,1,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
107,2,3,3,15,498,3,3,1,0,0,0,0,1,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
108,2,3,3,15,1379,3,3,0,1,1,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
109,2,3,3,15,831,3,3,0,1,1,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
110,2,3,3,15,309,1,3,0,1,0,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.655,0.111,0.889,0.167,0,0,1,14,0.433,1,0.433,3,3
111,2,3,1,15,466,1,1,0,1,0,0,0,0,37873,573075,0,3.32101877607789,0.945718255749479,13,0.23,3,0.655,0.111,0.889,0.167,0,0,1,13,0.233,3,0.433,3,3
112,2,3,3,15,667,3,3,1,0,0,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
113,2,3,3,15,1114,3,3,0,1,0,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
114,2,3,3,15,967,3,3,0,1,0,0,0,1,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
115,2,3,3,15,256,3,3,0,1,0,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
116,2,3,3,15,1487,3,3,0,1,1,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
117,2,3,1,15,750,3,1,0,1,0,0,0,0,37873,573075,0,3.32101877607789,0.945718255749479,13,0.23,3,0.23,0.111,0.889,0.167,0,0,1,13,0.233,3,0.233,1,1
118,2,3,1,15,551,3,1,0,1,0,0,0,0,37873,573075,0,3.32101877607789,0.945718255749479,13,0.23,3,0.23,0.111,0.889,0.167,0,0,1,13,0.233,3,0.233,1,1
119,2,3,1,15,408,3,1,0,1,0,0,0,1,37873,573075,0,3.32101877607789,0.945718255749479,13,0.23,3,0.23,0.111,0.889,0.167,0,0,1,13,0.233,3,0.233,1,1
120,2,3,3,15,800,3,3,0,1,0,0,0,0,38028,573075,0,3.32101877607789,0.941863561060271,14,0.655,1,0.23,0.111,0.889,0.167,0,0,1,14,0.433,1,0.233,1,1
121,3,3,12,1,1400,12,12,0,1,1,0,0,0,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
122,3,3,11,1,949,11,11,1,0,0,0,1,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
123,3,3,11,1,902,11,11,1,0,0,0,0,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
124,3,3,11,1,1265,11,11,1,0,0,0,0,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
125,3,3,11,1,606,11,11,1,0,0,0,0,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
126,3,3,11,1,861,11,11,1,0,0,0,0,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
127,3,3,11,1,870,11,11,1,0,0,0,0,1,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
128,3,3,11,1,825,11,11,1,0,0,0,0,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
129,3,3,11,1,1251,11,11,1,0,0,0,0,1,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
130,3,3,12,1,557,12,12,1,0,0,0,0,1,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
131,3,3,12,1,764,12,12,1,0,0,0,0,1,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
132,3,3,12,1,557,12,12,1,0,0,0,0,1,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
133,3,3,12,1,550,12,12,1,0,0,0,0,1,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
134,3,3,12,1,553,12,12,1,0,0,0,0,1,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
