"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,32,14,14,409,1,7,0,1,1,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
2,1,32,14,14,804,1,7,0,1,1,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
3,1,32,14,14,1081,1,7,1,0,0,1,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
4,1,32,14,14,411,1,7,0,1,1,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
5,1,32,14,14,415,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
6,1,32,14,14,820,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
7,1,32,14,14,220,1,7,0,1,0,0,1,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
8,1,32,14,14,684,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
9,1,32,14,14,177,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
10,1,32,14,14,438,1,7,0,1,0,0,1,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
11,1,32,14,14,73,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
12,1,32,14,14,76,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
13,1,32,14,14,706,1,7,0,1,0,0,0,0,80357,1461366,0,1.38814417125466,1.01032890725139,15,0.56,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,15,0.507,4,0.301,2,2
14,2,32,13,14,902,4,2,0,1,1,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
15,2,32,13,14,732,4,2,0,1,1,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
16,2,32,13,14,201,4,2,0,1,0,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
17,2,32,13,14,1224,4,2,0,1,1,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
18,2,32,13,14,954,4,2,0,1,1,0,1,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
19,2,32,13,14,430,4,2,0,1,0,0,1,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
20,2,32,13,14,531,4,2,0,1,0,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
21,2,32,13,14,124,4,2,0,1,0,0,0,0,77778,1461366,0,1.38814417125466,1.04382987477179,10,0.42,4,0.317,0.153,0.847,0.16,0.095,0.762,0.143,10,0.426,4,0.301,2,2
22,3,32,14,15,714,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
23,3,32,14,15,440,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
24,3,32,14,15,563,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
25,3,32,14,15,88,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
26,3,32,14,15,350,1,7,0,1,0,1,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
27,3,32,14,15,222,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
28,3,32,14,15,216,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
29,3,32,14,15,90,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
30,3,32,14,15,9,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
31,4,32,14,15,447,1,7,0,1,1,1,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
32,4,32,14,15,683,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
33,4,32,14,15,501,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
34,4,32,14,15,533,1,7,1,0,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
35,4,32,14,15,745,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
36,4,32,14,15,393,1,7,0,1,1,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
37,4,32,14,15,343,1,7,0,1,0,0,0,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
38,4,32,14,15,487,1,7,0,1,0,0,1,0,80357,1461366,0,1.13032885027706,1.01032890725139,15,0.56,1,0.56,0.131,0.869,0.187,0.102,0.816,0.082,15,0.507,1,0.507,7,7
