"seccion","munn","edon","disloc2016","disloc2007","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2007","RRI_2016","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,30,1,10,2034,20,1,0,1,1,0,1,0,243899,7485708,0,0.886904905773045,1.02306118516271,13,1,20,1,0.208,0.792,0.094,0.068,0.915,0.017,13,1,20,1,1,1
5,2,30,2,9,1557,23,2,1,0,0,0,1,0,250943,7485708,0,1.22875658639878,0.994343735429958,9,1,23,1,0.18,0.82,0.18,0.2,0.8,0,9,1,23,1,2,2
7,3,30,3,26,4453,13,3,1,0,0,0,0,0,251820,7485708,0,0.93235933728412,0.990880787864347,26,0.75,13,0.75,0.445,0.555,0.023,0.161,0.839,0,26,0.734,13,0.734,3,3
47,4,30,4,19,2328,8,4,1,0,0,0,0,0,238173,7485708,0,0.944145903097035,1.04765695523842,19,1,8,1,0.282,0.718,0.128,0.433,0.567,0,19,1,8,1,4,4
85,5,30,11,23,1515,22,11,0,1,1,0,0,0,249811,7485708,0,1.13656430204699,0.998849530244865,22,0.981,7,0.793,0.313,0.687,0.173,0.164,0.836,0,22,0.962,7,0.781,5,5
92,6,30,6,18,3603,15,6,0,1,1,0,0,0,247274,7485708,0,0.825029592450784,1.00909760023294,18,1,15,1,0.215,0.785,0.183,0.121,0.818,0.061,18,1,15,1,6,6
106,7,30,7,19,2418,14,7,0,1,1,1,0,0,238690,7485708,0,0.944145903097035,1.04538774142193,19,1,14,1,0.282,0.718,0.128,0.433,0.567,0,19,1,14,1,7,7
109,8,30,8,4,1457,25,8,1,0,0,0,0,0,292483,7485708,0,1.09913090974764,0.853121719894831,3,0.893,25,0.893,0.164,0.836,0.139,0.056,0.944,0,3,0.89,25,0.89,8,8
178,9,30,9,14,2479,5,9,0,1,1,0,1,0,245707,7485708,0,0.929965152898645,1.01553313499412,14,1,5,1,0.228,0.772,0.167,0.469,0.531,0,14,1,5,1,9,9
218,11,30,10,10,6501,24,10,1,0,0,0,0,0,256090,7485708,0,0.886904905773045,0.974359014408997,10,1,24,1,0.208,0.792,0.094,0.068,0.915,0.017,10,1,24,1,10,10
247,12,30,11,23,2381,7,11,1,0,0,0,0,0,249811,7485708,0,1.13656430204699,0.998849530244865,22,0.981,7,0.981,0.313,0.687,0.173,0.164,0.836,0,22,0.962,7,0.962,11,11
294,14,30,12,16,1843,10,12,1,0,0,0,1,0,255048,7485708,0,0.817820575009505,0.978339763495499,16,1,10,1,0.722,0.277,0.044,0.682,0.318,0,16,1,10,1,12,12
320,15,30,18,5,1057,21,18,1,0,0,0,1,0,280537,7485708,0,1.00101335494301,0.88944987648688,2,0.699,3,0.673,0.56,0.44,0.03,0.219,0.781,0,2,0.668,3,0.683,13,13
390,20,30,14,18,1834,1,14,0,1,1,0,1,0,243559,7485708,0,0.825029592450784,1.0244893434445,18,1,1,1,0.215,0.785,0.183,0.121,0.818,0.061,18,1,1,1,14,14
414,23,30,15,15,1400,4,15,1,0,0,0,0,0,260293,7485708,0,0.761241667556477,0.958625856246614,15,1,4,1,0.741,0.259,0.044,0.571,0.414,0.014,15,1,4,1,15,15
